Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Juan Dixon,G,1.905,74.38914868,28,"POR, TOR",81,4,United States,NBA 2006-2007 Players Information
Michael Doleac,C,2.1082,118.84120094000001,29,MIA,56,8,United States,NBA 2006-2007 Players Information
Keyon Dooling,G,1.905,88.90410452,26,ORL,66,6,United States,NBA 2006-2007 Players Information
Quincy Douby,G,1.905,79.37866475,22,SAC,42,0,United States,NBA 2006-2007 Players Information
Chris Duhon,G,1.8541999999999998,86.1825503,24,CHI,78,2,United States,NBA 2006-2007 Players Information
Tim Duncan,FC,2.1082,113.3980925,30,SAS,80,9,United States,NBA 2006-2007 Players Information
Mike Dunleavy,GF,2.0574,104.32624510000001,26,"GOS, IND",82,4,United States,NBA 2006-2007 Players Information
Ronald Dupree,F,2.0065999999999997,94.80080533,26,DET,19,3,United States,NBA 2006-2007 Players Information
Monta Ellis,G,1.905,83.91458845000001,21,GSW,77,1,United States,NBA 2006-2007 Players Information
Francisco Elson,C-F,2.1336,106.59420695,31,SAS,70,3,NetherlandsSouth Sudan,NBA 2006-2007 Players Information
Melvin Ely,FC,2.0827999999999998,118.38760857000001,28,"CHA, SAN",30,4,United States,NBA 2006-2007 Players Information
Maurice Evans,G-F,1.9558,99.79032140000001,28,LAL,76,4,United States,NBA 2006-2007 Players Information
Reggie Evans,PF,2.032,111.13013065000001,26,DEN,66,4,United States,NBA 2006-2007 Players Information
Daniel Ewing,G,1.905,83.91458845000001,23,LAC,61,1,United States,NBA 2006-2007 Players Information
Jordan Farmar,PG,1.8796,81.6466266,20,LAL,72,0,United States,NBA 2006-2007 Players Information
Desmon Farmer,G,1.9558,97.52235955,25,SEA,8,1,United States,NBA 2006-2007 Players Information
Raymond Felton,PG,1.8541999999999998,92.98643585,22,CHA,78,1,United States,NBA 2006-2007 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,33,SAS,82,11,United States,NBA 2006-2007 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,32,UTA,82,10,United States,NBA 2006-2007 Players Information
T.J. Ford,PG,1.8288,74.84274105,23,TOR,75,3,United States,NBA 2006-2007 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,30,SEA,14,9,United States,NBA 2006-2007 Players Information
Jeff Foster,C,2.1082,107.04779932000001,30,IND,75,7,United States,NBA 2006-2007 Players Information
Randy Foye,G,1.9304,98.88313666,23,MIN,82,0,United States,NBA 2006-2007 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,31,GSW,48,9,Saint Vincent and the GrenadinesUnited States,NBA 2006-2007 Players Information
Steve Francis,G,1.905,88.45051215000001,30,NYK,44,7,United States,NBA 2006-2007 Players Information
Matt Freije,FC,2.0827999999999998,108.8621688,25,ATL,19,1,United StatesLebanon,NBA 2006-2007 Players Information
Channing Frye,FC,2.1336,115.66605435000001,23,NYK,72,1,United States,NBA 2006-2007 Players Information
Dan Gadzuric,FC,2.1082,108.8621688,29,MIL,54,4,NetherlandsUnited States,NBA 2006-2007 Players Information
Jorge Garbajosa,F,2.0574,111.13013065000001,29,TOR,67,0,Spain,NBA 2006-2007 Players Information
Francisco Garcia,GF,2.0065999999999997,88.45051215000001,25,SAC,79,1,Dominican Republic,NBA 2006-2007 Players Information
Kevin Garnett,PF,2.1082,108.8621688,30,MIN,76,11,United States,NBA 2006-2007 Players Information
Pat Garrity,F,2.0574,107.95498406,30,ORL,33,8,United States,NBA 2006-2007 Players Information
Pau Gasol,FC,2.1336,113.3980925,26,MEM,59,5,Spain,NBA 2006-2007 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,20,MEM,78,0,United States,NBA 2006-2007 Players Information
Mickael Gelabale,F,2.0065999999999997,97.52235955,23,SEA,70,0,France,NBA 2006-2007 Players Information
Devean George,F-G,2.032,106.59420695,29,DAL,60,7,United States,NBA 2006-2007 Players Information
Daniel Gibson,G,1.8796,90.718474,21,CLE,60,0,United States,NBA 2006-2007 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,29,SAS,75,4,Argentina,NBA 2006-2007 Players Information
Gordan Giricek,G-F,1.9811999999999999,95.2543977,29,UTA,61,4,Croatia,NBA 2006-2007 Players Information
Andreas Glyniadakis,C,2.1336,111.13013065000001,25,SEA,13,0,Greece,NBA 2006-2007 Players Information
Ryan Gomes,F,2.0065999999999997,111.13013065000001,24,BOS,73,1,United States,NBA 2006-2007 Players Information
Drew Gooden,FC,2.0827999999999998,113.3980925,25,CLE,80,4,United States,NBA 2006-2007 Players Information
Ben Gordon,SG,1.905,90.718474,23,CHI,82,2,EnglandUnited States,NBA 2006-2007 Players Information
Joey Graham,G,2.0065999999999997,102.05828325,24,TOR,79,1,United States,NBA 2006-2007 Players Information
Stephen Graham,GF,1.9811999999999999,97.52235955,24,POR,14,1,United States,NBA 2006-2007 Players Information
Danny Granger,GF,2.0574,100.69750614,23,IND,82,1,United States,NBA 2006-2007 Players Information
Gerald Green,GF,2.0065999999999997,92.98643585,21,BOS,81,1,United States,NBA 2006-2007 Players Information
Willie Green,SG,1.905,91.17206637000001,25,PHI,74,3,United States,NBA 2006-2007 Players Information
Orien Greene,G,1.9558,98.88313666,25,IND,41,1,United States,NBA 2006-2007 Players Information
Lynn Greer,SG,1.8796,79.37866475,27,MIL,41,1,United States,NBA 2006-2007 Players Information
Adrian Griffin,G-F,1.9558,98.42954429000001,32,CHI,54,8,United States,NBA 2006-2007 Players Information
Eddie Griffin,F,2.0827999999999998,99.79032140000001,24,MIN,13,5,United States,NBA 2006-2007 Players Information
Mike Hall,F,2.032,104.32624510000001,22,WAS,2,0,United States,NBA 2006-2007 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,29,DET,75,7,United States,NBA 2006-2007 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,30,UTA,77,8,United States,NBA 2006-2007 Players Information
Al Harrington,F,2.0574,111.13013065000001,27,"GOS, IND",78,8,United States,NBA 2006-2007 Players Information
Junior Harrington,G,1.9304,81.6466266,26,MEM,29,3,United States,NBA 2006-2007 Players Information
Othella Harrington,F-C,2.0574,106.59420695,33,CHA,26,10,United States,NBA 2006-2007 Players Information
Devin Harris,G,1.905,83.91458845000001,24,DAL,80,2,United States,NBA 2006-2007 Players Information
David Harrison,C,2.1336,115.21246198,24,IND,24,2,United States,NBA 2006-2007 Players Information
Jason Hart,G,1.905,81.6466266,28,"LAC, SAC",36,5,United States,NBA 2006-2007 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,26,MIA,79,3,United States,NBA 2006-2007 Players Information
Trenton Hassell,F,1.9558,102.96546799000001,27,MIN,76,5,United States,NBA 2006-2007 Players Information
Chuck Hayes,PF,1.9811999999999999,108.8621688,23,HOU,78,1,United States,NBA 2006-2007 Players Information
Jarvis Hayes,SF,1.9811999999999999,99.79032140000001,25,WAS,81,3,United StatesQatar,NBA 2006-2007 Players Information
Brendan Haywood,C,2.1336,119.29479331,27,WAS,77,5,United States,NBA 2006-2007 Players Information
Luther Head,G,1.905,83.91458845000001,24,HOU,80,1,United States,NBA 2006-2007 Players Information
Alan Henderson,F-C,2.0574,106.59420695,34,PHI,38,11,United States,NBA 2006-2007 Players Information
Walter Herrmann,F,2.0574,102.05828325,27,CHA,48,0,Argentina,NBA 2006-2007 Players Information
Grant Hill,SF,2.032,102.05828325,34,ORL,65,12,United States,NBA 2006-2007 Players Information
Kirk Hinrich,G,1.9304,86.1825503,26,CHI,80,3,United States,NBA 2006-2007 Players Information
Robert Hite,SG,1.8796,83.46099608,23,MIA,12,0,United States,NBA 2006-2007 Players Information
Julius Hodge,SF,2.0065999999999997,95.2543977,23,"DEN, MIL",9,1,United States,NBA 2006-2007 Players Information
Ryan Hollins,C,2.1336,104.32624510000001,22,CHA,27,0,United States,NBA 2006-2007 Players Information
Robert Horry,PF,2.0574,99.79032140000001,36,SAS,68,14,United States,NBA 2006-2007 Players Information
Eddie House,G,1.8541999999999998,86.1825503,28,NJN,56,6,United States,NBA 2006-2007 Players Information
Dwight Howard,C,2.1082,120.20197805000001,21,ORL,82,2,United States,NBA 2006-2007 Players Information
Josh Howard,GF,2.0065999999999997,95.2543977,26,DAL,70,3,United States,NBA 2006-2007 Players Information
Juwan Howard,PF,2.0574,108.8621688,34,HOU,80,12,United States,NBA 2006-2007 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,30,MIN,34,9,United States,NBA 2006-2007 Players Information
Larry Hughes,G,1.9558,83.46099608,28,CLE,70,8,United States,NBA 2006-2007 Players Information
Kris Humphries,PF,2.0574,106.59420695,22,TOR,60,2,United States,NBA 2006-2007 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,36,DET,52,13,United States,NBA 2006-2007 Players Information
Steven Hunter,F-C,2.1336,108.8621688,25,PHI,70,5,United States,NBA 2006-2007 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,23,PHI,76,2,United States,NBA 2006-2007 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,31,CLE,78,10,Lithuania,NBA 2006-2007 Players Information
Mile Ilic,C,2.159,115.66605435000001,22,NJN,5,0,Serbia,NBA 2006-2007 Players Information
Ersan Ilyasova,F,2.0827999999999998,106.59420695,19,MIL,66,1,Turkey,NBA 2006-2007 Players Information
Allen Iverson,G,1.8288,74.84274105,31,"DEN, PHL",65,10,United States,NBA 2006-2007 Players Information
Royal Ivey,G,1.9304,97.52235955,25,ATL,53,2,United States,NBA 2006-2007 Players Information
Jarrett Jack,G,1.905,90.718474,23,POR,79,1,United States,NBA 2006-2007 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,33,NOP,56,9,United States,NBA 2006-2007 Players Information
Luke Jackson,SF,2.0065999999999997,97.52235955,25,"LAC, TOR",13,2,United States,NBA 2006-2007 Players Information
Marc Jackson,C,2.0827999999999998,122.4699399,32,NOP,56,6,United States,NBA 2006-2007 Players Information
Stephen Jackson,GF,2.032,99.79032140000001,28,"GOS, IND",75,9,United States,NBA 2006-2007 Players Information
Jerome James,C,2.1336,136.077711,31,NYK,41,7,United States,NBA 2006-2007 Players Information
LeBron James,F,2.0574,113.3980925,22,CLE,78,3,United States,NBA 2006-2007 Players Information
Mike James,G,1.8796,85.27536556,31,MIN,82,5,United States,NBA 2006-2007 Players Information
Antawn Jamison,F,2.0574,106.59420695,30,WAS,70,8,United States,NBA 2006-2007 Players Information
Marko Jaric,GF,2.0065999999999997,101.60469088,28,MIN,70,4,SerbiaGreece,NBA 2006-2007 Players Information
Sarunas Jasikevicius,G,1.9304,88.45051215000001,30,"GOS, IND",63,1,Lithuania,NBA 2006-2007 Players Information
Al Jefferson,FC,2.0827999999999998,131.08819493000001,22,BOS,69,2,United States,NBA 2006-2007 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,26,NJN,55,5,United States,NBA 2006-2007 Players Information
Jared Jeffries,PF,2.1082,108.8621688,25,NYK,55,4,United States,NBA 2006-2007 Players Information
Alexander Johnson,F,2.0574,108.8621688,24,MEM,59,0,United States,NBA 2006-2007 Players Information
Amir Johnson,PF,2.0574,108.8621688,19,DET,8,1,United States,NBA 2006-2007 Players Information
Anthony Johnson,G,1.905,88.45051215000001,32,"ATL, DAL",67,9,United States,NBA 2006-2007 Players Information
DerMarr Johnson,GF,2.0574,91.17206637000001,26,DEN,39,6,United States,NBA 2006-2007 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,25,ATL,57,5,United States,NBA 2006-2007 Players Information
Linton Johnson,F,2.032,92.98643585,26,NOP,54,3,United States,NBA 2006-2007 Players Information
Bobby Jones,F,2.0065999999999997,97.52235955,23,PHI,44,0,United States,NBA 2006-2007 Players Information
Dahntay Jones,GF,1.9811999999999999,102.05828325,26,MEM,78,3,United States,NBA 2006-2007 Players Information
Damon Jones,G,1.905,83.91458845000001,30,CLE,60,8,United States,NBA 2006-2007 Players Information
Dwayne Jones,C,2.1082,112.49090776,23,CLE,4,1,United States,NBA 2006-2007 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,35,"MEM, MIA",64,12,United States,NBA 2006-2007 Players Information
Fred Jones,G,1.9304,95.2543977,27,"POR, TOR",63,4,United States,NBA 2006-2007 Players Information
James Jones,SF,2.032,98.88313666,26,PHX,76,3,United States,NBA 2006-2007 Players Information
Jumaine Jones,SF,2.032,98.88313666,28,PHX,18,7,United States,NBA 2006-2007 Players Information
Solomon Jones,C,2.0827999999999998,104.32624510000001,22,ATL,58,0,United States,NBA 2006-2007 Players Information
Chris Kaman,C,2.1336,120.20197805000001,24,LAC,75,3,United StatesGermany,NBA 2006-2007 Players Information
Jason Kapono,SF,2.032,96.61517481,26,MIA,67,3,United States,NBA 2006-2007 Players Information
Viktor Khryapa,PF,2.0065999999999997,99.79032140000001,24,CHI,33,2,Russia,NBA 2006-2007 Players Information
Jason Kidd,PG,1.9304,95.2543977,33,NJN,80,12,United States,NBA 2006-2007 Players Information
Tarence Kinsey,GF,1.9811999999999999,83.91458845000001,22,MEM,48,0,United States,NBA 2006-2007 Players Information
Andrei Kirilenko,PF,2.0574,106.59420695,26,UTA,70,5,Russia,NBA 2006-2007 Players Information
Linas Kleiza,F,2.032,106.14061458,22,DEN,79,1,Lithuania,NBA 2006-2007 Players Information
Brevin Knight,G,1.778,77.1107029,31,CHA,45,9,United States,NBA 2006-2007 Players Information
Yaroslav Korolev,F,2.0574,92.07925111,19,LAC,10,1,Russia,NBA 2006-2007 Players Information
Kyle Korver,SF,2.0065999999999997,96.16158244,25,PHI,74,3,United States,NBA 2006-2007 Players Information
Nenad Krstic,C,2.0827999999999998,115.66605435000001,23,NJN,26,2,Serbia,NBA 2006-2007 Players Information
Raef LaFrentz,F,2.1082,111.13013065000001,30,POR,27,8,United States,NBA 2006-2007 Players Information
James Lang,C,2.0827999999999998,129.27382545,23,WAS,11,3,United States,NBA 2006-2007 Players Information
David Lee,FC,2.0574,111.13013065000001,23,NYK,58,1,United States,NBA 2006-2007 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,27,SEA,60,8,United States,NBA 2006-2007 Players Information
Randy Livingston,GF,1.9304,94.80080533,31,SEA,4,9,United States,NBA 2006-2007 Players Information
Shaun Livingston,G,2.0065999999999997,87.08973504000001,21,LAC,54,2,United States,NBA 2006-2007 Players Information
Kyle Lowry,PG,1.8288,88.90410452,20,MEM,10,0,United States,NBA 2006-2007 Players Information
John Lucas,PG,1.8034,75.29633342000001,24,HOU,47,1,United States,NBA 2006-2007 Players Information
Tyronn Lue,G,1.8288,77.1107029,29,ATL,56,8,United States,NBA 2006-2007 Players Information
Mark Madsen,C-F,2.0574,108.8621688,31,MIN,56,6,United States,NBA 2006-2007 Players Information
Corey Maggette,GF,1.9811999999999999,102.05828325,27,LAC,75,7,United States,NBA 2006-2007 Players Information
Jamaal Magloire,C,2.1082,117.48042383,28,POR,81,6,Canada,NBA 2006-2007 Players Information
Renaldo Major,F,1.9811999999999999,95.2543977,24,GSW,1,0,United States,NBA 2006-2007 Players Information
Stephon Marbury,G,1.8796,81.6466266,30,NYK,74,10,United States,NBA 2006-2007 Players Information
Shawn Marion,F,2.0065999999999997,103.41906036,28,PHX,80,7,United States,NBA 2006-2007 Players Information
Damir Markota,PF,2.0827999999999998,117.9340162,21,MIL,30,0,CroatiaSweden,NBA 2006-2007 Players Information
Sean Marks,F-C,2.0827999999999998,113.3980925,31,PHX,3,7,New Zealand,NBA 2006-2007 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,33,CLE,81,12,United States,NBA 2006-2007 Players Information
Rawle Marshall,SF,2.0065999999999997,86.1825503,25,IND,40,1,Guyana,NBA 2006-2007 Players Information
Darrick Martin,G,1.8034,77.1107029,35,TOR,31,11,United States,NBA 2006-2007 Players Information
Kenyon Martin,F,2.0574,108.8621688,29,DEN,2,6,United States,NBA 2006-2007 Players Information
Kevin Martin,SG,2.0065999999999997,90.26488163,24,SAC,80,2,United States,NBA 2006-2007 Players Information
Desmond Mason,G-F,2.0065999999999997,101.60469088,29,NOP,75,6,United States,NBA 2006-2007 Players Information
Roger Mason,SG,1.9558,92.98643585,26,WAS,62,3,United States,NBA 2006-2007 Players Information
Jason Maxiell,PF,2.0065999999999997,117.9340162,24,DET,67,1,United States,NBA 2006-2007 Players Information
Sean May,PF,2.0574,120.65557042,22,CHA,35,1,United States,NBA 2006-2007 Players Information
