Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Alex Abrines,GF,1.9811999999999999,86.1825503,25,OKC,31,2,Spain,NBA 2018-2019 Players Information
Quincy Acy,F,2.0065999999999997,108.8621688,28,PHX,10,6,United States,NBA 2018-2019 Players Information
Jaylen Adams,PG,1.8288,102.05828325,22,ATL,34,0,United States,NBA 2018-2019 Players Information
Steven Adams,C,2.1082,120.20197805000001,25,OKC,80,5,New Zealand,NBA 2018-2019 Players Information
Bam Adebayo,C,2.0574,115.66605435000001,21,MIA,82,1,United States,NBA 2018-2019 Players Information
Deng Adel,SF,2.0065999999999997,88.90410452,22,CLE,19,0,South SudanAustralia,NBA 2018-2019 Players Information
DeVaughn Akoon-Purcell,GF,1.9811999999999999,90.718474,25,DEN,7,0,United States,NBA 2018-2019 Players Information
LaMarcus Aldridge,FC,2.1082,120.20197805000001,33,SAS,81,12,United States,NBA 2018-2019 Players Information
Rawle Alkins,SG,1.9558,102.05828325,21,CHI,10,0,United States,NBA 2018-2019 Players Information
Grayson Allen,SG,1.9304,89.81128926000001,23,UTA,38,0,United States,NBA 2018-2019 Players Information
Jarrett Allen,C,2.0574,110.22294591,20,BRK,80,1,United States,NBA 2018-2019 Players Information
Kadeem Allen,G,1.905,90.718474,26,NYK,19,1,United States,NBA 2018-2019 Players Information
Al-Farouq Aminu,F,2.0574,99.79032140000001,28,POR,81,8,United StatesNigeria,NBA 2018-2019 Players Information
Justin Anderson,F,1.9811999999999999,104.32624510000001,25,ATL,48,3,United States,NBA 2018-2019 Players Information
Kyle Anderson,PF,2.0574,104.32624510000001,25,MEM,43,4,United StatesChina,NBA 2018-2019 Players Information
Ryan Anderson,PF,2.0827999999999998,108.8621688,30,"MIA, PHX",25,10,United States,NBA 2018-2019 Players Information
Ike Anigbogu,C,2.0574,114.30527724000001,20,IND,3,1,United States,NBA 2018-2019 Players Information
Giannis Antetokounmpo,F,2.1082,110.22294591,24,MIL,72,5,GreeceNigeria,NBA 2018-2019 Players Information
Kostas Antetokounmpo,PF,2.0827999999999998,90.718474,21,DAL,2,0,GreeceUnited States,NBA 2018-2019 Players Information
Carmelo Anthony,F,2.032,108.8621688,34,HOU,10,15,United States,NBA 2018-2019 Players Information
OG Anunoby,SF,2.0065999999999997,108.8621688,21,TOR,67,1,EnglandUnited States,NBA 2018-2019 Players Information
Ryan Arcidiacono,G,1.905,88.45051215000001,24,CHI,81,1,United States,NBA 2018-2019 Players Information
Trevor Ariza,SF,2.032,97.52235955,33,"PHX, WAS",69,14,United States,NBA 2018-2019 Players Information
D.J. Augustin,G,1.8288,83.00740371,31,ORL,81,10,United States,NBA 2018-2019 Players Information
Deandre Ayton,C,2.1336,112.03731539,20,PHX,71,0,Bahamas,NBA 2018-2019 Players Information
Dwayne Bacon,SF,1.9811999999999999,100.24391377,23,CHA,43,1,United States,NBA 2018-2019 Players Information
Marvin Bagley III,PF,2.0827999999999998,106.59420695,19,SAC,62,0,United States,NBA 2018-2019 Players Information
Ron Baker,G,1.9304,99.79032140000001,25,"NYK, WAS",15,2,United States,NBA 2018-2019 Players Information
Wade Baldwin IV,G,1.9304,99.79032140000001,22,POR,16,2,United States,NBA 2018-2019 Players Information
Lonzo Ball,PG,1.9811999999999999,86.1825503,21,LAL,47,1,United States,NBA 2018-2019 Players Information
Mohamed Bamba,C,2.1336,104.77983747,20,ORL,47,0,United States,NBA 2018-2019 Players Information
J.J. Barea,G,1.778,81.6466266,34,DAL,38,12,Puerto RicoUnited States,NBA 2018-2019 Players Information
Harrison Barnes,SF,2.032,102.05828325,26,"DAL, SAC",77,6,United States,NBA 2018-2019 Players Information
Will Barton,GF,1.9558,82.10021897,28,DEN,43,6,United States,NBA 2018-2019 Players Information
Keita Bates-Diop,SF,2.032,103.87265273,23,MIN,30,0,United States,NBA 2018-2019 Players Information
Nicolas Batum,F,2.032,104.32624510000001,30,CHA,75,10,France,NBA 2018-2019 Players Information
