Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Hank Finkel,C,2.1336,108.8621688,30,BOS,74,6,United States,NBA 1972-1973 Players Information
Chris Ford,SG,1.9558,86.1825503,24,DET,73,0,United States,NBA 1972-1973 Players Information
Fred Foster,SF,1.9558,95.2543977,26,DET,62,4,United States,NBA 1972-1973 Players Information
Harold Fox,PG,1.8796,79.37866475,23,BUF,10,0,United States,NBA 1972-1973 Players Information
Jim Fox,C,2.0827999999999998,104.32624510000001,29,SEA,74,5,United States,NBA 1972-1973 Players Information
Walt Frazier,PG,1.9304,90.718474,27,NYK,78,5,United States,NBA 1972-1973 Players Information
Dick Garrett,G,1.905,83.91458845000001,26,BUF,77,3,United States,NBA 1972-1973 Players Information
Rowland Garrett,SF,1.9811999999999999,95.2543977,22,CHI,33,0,United States,NBA 1972-1973 Players Information
John Gianelli,FC,2.0827999999999998,99.79032140000001,22,NYK,51,0,United States,NBA 1972-1973 Players Information
Dick Gibbs,GF,1.9558,95.2543977,24,"HOU, KCK",65,1,United States,NBA 1972-1973 Players Information
Herm Gilliam,G,1.905,86.1825503,26,ATL,76,3,United States,NBA 1972-1973 Players Information
Gail Goodrich,G,1.8541999999999998,77.1107029,29,LAL,76,7,United States,NBA 1972-1973 Players Information
Travis Grant,SF,2.0065999999999997,97.52235955,23,LAL,33,0,United States,NBA 1972-1973 Players Information
Johnny Green,SF,1.9558,90.718474,39,KCK,66,13,United States,NBA 1972-1973 Players Information
Lamar Green,FC,2.0065999999999997,95.2543977,25,PHX,79,3,United States,NBA 1972-1973 Players Information
Luther Green,PF,2.0065999999999997,86.1825503,26,PHI,5,0,United States,NBA 1972-1973 Players Information
Hal Greer,G,1.8796,79.37866475,36,PHI,38,14,United States,NBA 1972-1973 Players Information
Gary Gregor,F,2.0065999999999997,102.05828325,27,MIL,9,4,United States,NBA 1972-1973 Players Information
Matt Guokas,GF,1.9558,79.37866475,29,KCK,79,6,United States,NBA 1972-1973 Players Information
Happy Hairston,F,2.0065999999999997,102.05828325,30,LAL,28,8,United States,NBA 1972-1973 Players Information
Jeff Halliburton,SG,1.9558,87.54332741,23,"ATL, PHL",55,1,United States,NBA 1972-1973 Players Information
Clem Haskins,PG,1.905,88.45051215000001,29,PHX,77,5,United States,NBA 1972-1973 Players Information
John Havlicek,GF,1.9558,90.718474,32,BOS,80,8,United States,NBA 1972-1973 Players Information
Connie Hawkins,PF,2.032,95.2543977,30,PHX,75,4,United States,NBA 1972-1973 Players Information
Elvin Hayes,FC,2.0574,106.59420695,27,WAS,81,4,United States,NBA 1972-1973 Players Information
Spencer Haywood,PF,2.032,102.05828325,23,SEA,77,2,United States,NBA 1972-1973 Players Information
Gar Heard,PF,1.9811999999999999,99.33672903,24,"CHI, SEA",78,2,United States,NBA 1972-1973 Players Information
Bill Hewitt,SF,2.0065999999999997,95.2543977,28,BUF,72,4,United States,NBA 1972-1973 Players Information
Fred Hilton,SG,1.905,83.91458845000001,25,BUF,59,1,United States,NBA 1972-1973 Players Information
Lou Hudson,GF,1.9558,95.2543977,28,ATL,75,6,United States,NBA 1972-1973 Players Information
John Hummer,FC,2.0574,104.32624510000001,24,BUF,66,2,United States,NBA 1972-1973 Players Information
Phil Jackson,PF,2.032,99.79032140000001,27,NYK,79,5,United States,NBA 1972-1973 Players Information
Charles Johnson,PG,1.8288,77.1107029,23,GSW,65,0,United States,NBA 1972-1973 Players Information
George Johnson,FC,2.1082,92.98643585,24,GSW,51,1,United States,NBA 1972-1973 Players Information
George E. Johnson,C,2.1082,111.13013065000001,25,HOU,19,1,United States,NBA 1972-1973 Players Information
Gus Johnson,FC,1.9811999999999999,104.32624510000001,34,PHX,20,9,United States,NBA 1972-1973 Players Information
John Johnson,SF,2.0065999999999997,90.718474,25,CLE,82,2,United States,NBA 1972-1973 Players Information
Ollie Johnson,SF,1.9811999999999999,90.718474,23,POR,76,0,United States,NBA 1972-1973 Players Information
Wali Jones,G,1.8796,81.6466266,31,MIL,26,8,United States,NBA 1972-1973 Players Information
Bob Kauffman,FC,2.032,108.8621688,26,BUF,77,4,United States,NBA 1972-1973 Players Information
Toby Kimball,PF,1.9811999999999999,99.79032140000001,30,KCK,67,6,United States,NBA 1972-1973 Players Information
Jim King,G,1.8796,79.37866475,32,CHI,61,9,United States,NBA 1972-1973 Players Information
Don Kojis,SF,1.905,91.62565874,34,KCK,76,9,United States,NBA 1972-1973 Players Information
Howard Komives,PG,1.8541999999999998,83.91458845000001,31,BUF,67,8,United States,NBA 1972-1973 Players Information
Steve Kuberski,FC,2.032,97.52235955,25,BOS,76,3,United States,NBA 1972-1973 Players Information
Sam Lacey,C,2.0827999999999998,106.59420695,24,KCK,79,2,United States,NBA 1972-1973 Players Information
Bob Lanier,C,2.1082,113.3980925,24,DET,81,2,United States,NBA 1972-1973 Players Information
Stu Lantz,G,1.905,79.37866475,26,DET,51,4,United States,NBA 1972-1973 Players Information
Mo Layton,PG,1.8541999999999998,81.6466266,24,PHX,65,1,United States,NBA 1972-1973 Players Information
Manny Leaks,PF,2.032,102.05828325,27,PHI,82,0,United States,NBA 1972-1973 Players Information
Clyde Lee,FC,2.0827999999999998,92.98643585,28,GSW,65,6,United States,NBA 1972-1973 Players Information
Russ Lee,SF,1.9558,83.91458845000001,23,MIL,45,0,United States,NBA 1972-1973 Players Information
Kevin Loughery,SG,1.905,86.1825503,32,PHI,33,10,United States,NBA 1972-1973 Players Information
Bob Love,F,2.032,97.52235955,30,CHI,82,6,United States,NBA 1972-1973 Players Information
Stan Love,PF,2.0574,97.52235955,23,WAS,72,1,United States,NBA 1972-1973 Players Information
Jerry Lucas,FC,2.032,104.32624510000001,32,NYK,71,9,United States,NBA 1972-1973 Players Information
Pete Maravich,GF,1.9558,89.35769689,25,ATL,79,2,United States,NBA 1972-1973 Players Information
Jack Marin,GF,2.0065999999999997,90.718474,28,HOU,81,6,United States,NBA 1972-1973 Players Information
Harvey Marlatt,SG,1.905,83.91458845000001,24,DET,7,2,United States,NBA 1972-1973 Players Information
LaRue Martin,C,2.1082,94.34721296000001,22,POR,74,0,United States,NBA 1972-1973 Players Information
Eddie Mast,PF,2.0574,99.79032140000001,24,ATL,41,2,United States,NBA 1972-1973 Players Information
Don May,SF,1.9304,90.718474,27,"ATL, PHL",58,4,United States,NBA 1972-1973 Players Information
Bob McAdoo,FC,2.0574,95.2543977,21,BUF,80,0,United States,NBA 1972-1973 Players Information
Paul McCracken,G,1.9304,81.6466266,22,HOU,24,0,United States,NBA 1972-1973 Players Information
Jim McDaniels,FC,2.1082,103.41906036,24,SEA,68,1,United States,NBA 1972-1973 Players Information
Jon McGlocklin,GF,1.9558,92.98643585,29,MIL,80,7,United States,NBA 1972-1973 Players Information
Kenny McIntosh,SF,2.0065999999999997,102.05828325,24,"CHI, SEA",57,1,United States,NBA 1972-1973 Players Information
Stan McKenzie,GF,1.9558,88.45051215000001,28,"HOU, POR",32,5,United States,NBA 1972-1973 Players Information
Jim McMillian,SF,1.9558,97.52235955,24,LAL,81,2,United States,NBA 1972-1973 Players Information
Eric McWilliams,PF,2.032,90.718474,22,HOU,41,0,United States,NBA 1972-1973 Players Information
Cliff Meely,PF,2.032,97.52235955,25,HOU,82,1,United States,NBA 1972-1973 Players Information
Dean Meminger,PG,1.8288,79.37866475,24,NYK,80,1,United States,NBA 1972-1973 Players Information
John Mengelt,SG,1.8796,88.45051215000001,23,"DET, KCK",79,1,United States,NBA 1972-1973 Players Information
Mark Minor,SF,1.9811999999999999,97.52235955,22,BOS,4,0,United States,NBA 1972-1973 Players Information
Earl Monroe,G,1.905,83.91458845000001,28,NYK,75,5,United States,NBA 1972-1973 Players Information
Otto Moore,C,2.1082,92.98643585,26,HOU,82,4,United States,NBA 1972-1973 Players Information
Erwin Mueller,FC,2.032,104.32624510000001,28,DET,21,6,United States,NBA 1972-1973 Players Information
Jeff Mullins,GF,1.9304,86.1825503,30,GSW,81,8,United States,NBA 1972-1973 Players Information
Calvin Murphy,PG,1.7526,74.84274105,24,HOU,77,2,United States,NBA 1972-1973 Players Information
Bob Nash,SF,2.032,88.45051215000001,22,DET,35,0,United States,NBA 1972-1973 Players Information
Lloyd Neal,PF,2.0065999999999997,102.05828325,22,POR,82,0,United States,NBA 1972-1973 Players Information
Don Nelson,F,1.9811999999999999,95.2543977,32,BOS,72,10,United States,NBA 1972-1973 Players Information
Mike Newlin,GF,1.9304,90.718474,24,HOU,82,1,United States,NBA 1972-1973 Players Information
Willie Norwood,PF,2.0065999999999997,99.79032140000001,25,DET,78,1,United States,NBA 1972-1973 Players Information
Steve Patterson,C,2.0574,102.05828325,24,CLE,61,1,United States,NBA 1972-1973 Players Information
Tom Patterson,F,1.9811999999999999,99.79032140000001,24,WAS,22,0,United States,NBA 1972-1973 Players Information
Curtis Perry,FC,2.0065999999999997,99.79032140000001,24,MIL,69,2,United States,NBA 1972-1973 Players Information
Geoff Petrie,G,1.9304,86.1825503,24,POR,79,2,United States,NBA 1972-1973 Players Information
Howard Porter,PF,2.032,99.79032140000001,24,CHI,40,1,United States,NBA 1972-1973 Players Information
Kevin Porter,PG,1.8288,77.1107029,22,WAS,71,0,United States,NBA 1972-1973 Players Information
Bob Portman,GF,1.9558,90.718474,25,GSW,27,3,United States,NBA 1972-1973 Players Information
Jim Price,G,1.905,88.45051215000001,23,LAL,59,0,United States,NBA 1972-1973 Players Information
Mike Price,SG,1.905,90.718474,24,PHI,57,2,United States,NBA 1972-1973 Players Information
Luther Rackley,C,2.0827999999999998,99.79032140000001,26,NYK,1,3,United States,NBA 1972-1973 Players Information
Mike Ratliff,C,2.0827999999999998,104.32624510000001,21,KCK,58,0,United States,NBA 1972-1973 Players Information
Clifford Ray,FC,2.0574,104.32624510000001,24,CHI,73,1,United States,NBA 1972-1973 Players Information
Willis Reed,FC,2.0574,108.8621688,30,NYK,69,8,United States,NBA 1972-1973 Players Information
Tom Riker,C,2.0827999999999998,102.05828325,23,NYK,13,0,United States,NBA 1972-1973 Players Information
Pat Riley,SG,1.9304,92.98643585,27,LAL,55,5,United States,NBA 1972-1973 Players Information
Ron Riley,PF,2.032,88.45051215000001,22,KCK,74,0,United States,NBA 1972-1973 Players Information
Rich Rinaldi,SG,1.905,88.45051215000001,23,WAS,32,1,United States,NBA 1972-1973 Players Information
Mike Riordan,GF,1.9304,90.718474,27,WAS,82,4,United States,NBA 1972-1973 Players Information
Rick Roberson,FC,2.0574,104.77983747,25,CLE,62,3,United States,NBA 1972-1973 Players Information
Oscar Robertson,G,1.9558,99.79032140000001,34,MIL,73,12,United States,NBA 1972-1973 Players Information
Flynn Robinson,G,1.8541999999999998,83.91458845000001,31,"LAL, WAS",44,6,United States,NBA 1972-1973 Players Information
Curtis Rowe,PF,2.0065999999999997,102.05828325,23,DET,81,1,United States,NBA 1972-1973 Players Information
Bob Rule,FC,2.0574,99.79032140000001,28,"CLE, PHL",52,5,United States,NBA 1972-1973 Players Information
Cazzie Russell,GF,1.9558,98.88313666,28,GSW,80,6,United States,NBA 1972-1973 Players Information
Frank Russell,SG,1.905,81.6466266,23,CHI,22,0,United States,NBA 1972-1973 Players Information
Satch Sanders,PF,1.9811999999999999,95.2543977,34,BOS,58,12,United States,NBA 1972-1973 Players Information
Frank Schade,G,1.8541999999999998,77.1107029,23,KCK,9,0,United States,NBA 1972-1973 Players Information
Dale Schlueter,C,2.0827999999999998,115.66605435000001,27,PHI,78,4,United States,NBA 1972-1973 Players Information
Charlie Scott,SG,1.9558,79.37866475,24,PHX,81,1,United States,NBA 1972-1973 Players Information
Sam Siebert,PF,2.0065999999999997,97.52235955,24,KCK,5,0,United States,NBA 1972-1973 Players Information
Paul Silas,PF,2.0065999999999997,102.05828325,29,BOS,80,8,United States,NBA 1972-1973 Players Information
Jerry Sloan,GF,1.9558,88.45051215000001,30,CHI,69,7,United States,NBA 1972-1973 Players Information
Bill Smith,SF,2.1082,99.79032140000001,24,POR,8,1,United States,NBA 1972-1973 Players Information
Bingo Smith,GF,1.9558,88.45051215000001,27,CLE,73,3,United States,NBA 1972-1973 Players Information
Elmore Smith,C,2.1336,113.3980925,23,BUF,76,1,United States,NBA 1972-1973 Players Information
Greg Smith,SF,1.9558,88.45051215000001,26,"HOU, POR",75,4,United States,NBA 1972-1973 Players Information
Randy Smith,GF,1.905,81.6466266,24,BUF,82,1,United States,NBA 1972-1973 Players Information
Dick Snyder,GF,1.9558,93.89362059,29,SEA,82,6,United States,NBA 1972-1973 Players Information
Dave Sorenson,PF,2.032,102.05828325,24,"CLE, PHL",58,2,United States,NBA 1972-1973 Players Information
Bud Stallworth,GF,1.9558,86.1825503,23,SEA,75,0,United States,NBA 1972-1973 Players Information
Dave Stallworth,SF,2.0065999999999997,90.718474,31,WAS,73,5,United States,NBA 1972-1973 Players Information
Larry Steele,G,1.9558,81.6466266,23,POR,65,1,United States,NBA 1972-1973 Players Information
Paul Stovall,G,1.9304,97.52235955,24,PHX,23,0,United States,NBA 1972-1973 Players Information
Chuck Terry,SF,1.9811999999999999,97.52235955,22,MIL,60,0,United States,NBA 1972-1973 Players Information
Justus Thigpen,G,1.8541999999999998,72.57477920000001,25,DET,17,0,United States,NBA 1972-1973 Players Information
Nate Thurmond,FC,2.1082,102.05828325,31,GSW,79,10,United States,NBA 1972-1973 Players Information
Rudy Tomjanovich,F,2.032,98.88313666,24,HOU,81,2,United States,NBA 1972-1973 Players Information
George Trapp,FC,2.032,92.98643585,24,ATL,77,1,United States,NBA 1972-1973 Players Information
John Q. Trapp,SF,2.0065999999999997,95.2543977,27,"LAL, PHL",44,4,United States,NBA 1972-1973 Players Information
John Tresvant,PF,2.0065999999999997,97.52235955,33,WAS,53,8,United States,NBA 1972-1973 Players Information
John Tschogl,SF,1.9811999999999999,93.44002822,22,ATL,10,0,United States,NBA 1972-1973 Players Information
Bill Turner,F,2.0065999999999997,99.79032140000001,29,"LAL, POR",21,5,United States,NBA 1972-1973 Players Information
Wes Unseld,FC,2.0065999999999997,111.13013065000001,26,WAS,79,4,United States,NBA 1972-1973 Players Information
Dick Van Arsdale,GF,1.9558,95.2543977,30,PHX,81,7,United States,NBA 1972-1973 Players Information
Tom Van Arsdale,GF,1.9558,91.62565874,30,"KCK, PHL",79,7,United States,NBA 1972-1973 Players Information
Norm Van Lier,PG,1.8541999999999998,78.47148001000001,25,CHI,80,3,United States,NBA 1972-1973 Players Information
Neal Walk,C,2.0827999999999998,99.79032140000001,24,PHX,81,3,United States,NBA 1972-1973 Players Information
Chet Walker,F,1.9811999999999999,96.16158244,33,CHI,79,10,United States,NBA 1972-1973 Players Information
Jimmy Walker,SG,1.905,88.45051215000001,28,HOU,81,5,United States,NBA 1972-1973 Players Information
Cornell Warner,FC,2.0574,99.79032140000001,24,"BUF, CLE",72,2,United States,NBA 1972-1973 Players Information
John Warren,G,1.905,81.6466266,25,CLE,40,3,United States,NBA 1972-1973 Players Information
Jim Washington,PF,1.9811999999999999,95.2543977,29,ATL,75,7,United States,NBA 1972-1973 Players Information
Bob Weiss,SG,1.8796,81.6466266,30,CHI,82,7,United States,NBA 1972-1973 Players Information
Walt Wesley,C,2.1082,99.79032140000001,28,"CLE, PHX",54,6,United States,NBA 1972-1973 Players Information
Jerry West,SG,1.8796,83.91458845000001,34,LAL,69,12,United States,NBA 1972-1973 Players Information
Paul Westphal,G,1.9304,88.45051215000001,22,BOS,59,0,United States,NBA 1972-1973 Players Information
John Wetzel,GF,1.9558,86.1825503,28,ATL,28,3,United States,NBA 1972-1973 Players Information
Jo Jo White,G,1.905,86.1825503,26,BOS,82,3,United States,NBA 1972-1973 Players Information
Sidney Wicks,FC,2.032,102.05828325,23,POR,80,1,United States,NBA 1972-1973 Players Information
Lenny Wilkens,PG,1.8541999999999998,81.6466266,35,CLE,76,12,United States,NBA 1972-1973 Players Information
Art Williams,PG,1.8541999999999998,81.6466266,33,BOS,81,5,United States,NBA 1972-1973 Players Information
Nate Williams,GF,1.9558,93.44002822,22,KCK,80,1,United States,NBA 1972-1973 Players Information
Ron Williams,G,1.905,85.27536556,28,GSW,69,4,United States,NBA 1972-1973 Players Information
Lee Winfield,PG,1.8796,79.37866475,26,SEA,52,3,United States,NBA 1972-1973 Players Information
Hawthorne Wingo,F,1.9811999999999999,95.2543977,25,NYK,12,0,United States,NBA 1972-1973 Players Information
Dave Wohl,PG,1.8796,83.91458845000001,23,"BUF, POR",78,1,United States,NBA 1972-1973 Players Information
Joby Wright,PF,2.032,99.79032140000001,22,SEA,76,0,United States,NBA 1972-1973 Players Information
