Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Jim Holstein,SF,1.905,81.6466266,24,MIN,63,2,United States,NBA 1954-1955 Players Information
Bob Houbregs,FC,2.0065999999999997,95.2543977,22,FWP,52,1,Canada,NBA 1954-1955 Players Information
Mel Hutchins,FC,1.9811999999999999,90.718474,26,FWP,71,3,United States,NBA 1954-1955 Players Information
Neil Johnston,C,2.032,95.2543977,26,PHI,72,3,United States,NBA 1954-1955 Players Information
Ed Kalafat,F,1.9811999999999999,111.13013065000001,22,MIN,72,0,United States,NBA 1954-1955 Players Information
Mike Kearns,PG,1.8796,80.73944186,25,PHI,6,0,United States,NBA 1954-1955 Players Information
Billy Kenville,G,1.8796,84.82177319,24,SYR,70,1,United States,NBA 1954-1955 Players Information
Red Kerr,FC,2.0574,104.32624510000001,22,SYR,72,0,United States,NBA 1954-1955 Players Information
George King,G,1.8288,79.37866475,26,SYR,66,3,United States,NBA 1954-1955 Players Information
Bobby Knight,G,1.8796,83.91458845000001,25,NYK,2,0,United States,NBA 1954-1955 Players Information
Earl Lloyd,F,1.9558,102.05828325,26,SYR,72,3,United States,NBA 1954-1955 Players Information
Clyde Lovellette,FC,2.0827999999999998,106.14061458,25,MIN,70,1,United States,NBA 1954-1955 Players Information
Ronnie MacGilvray,G,1.8796,83.91458845000001,24,MIL,6,0,United States,NBA 1954-1955 Players Information
Ed Macauley,FC,2.032,83.91458845000001,26,BOS,71,5,United States,NBA 1954-1955 Players Information
Tom Marshall,F,1.9304,97.52235955,24,ROR,72,0,United States,NBA 1954-1955 Players Information
Phil Martin,G,1.905,86.1825503,26,MIL,7,0,United States,NBA 1954-1955 Players Information
Slater Martin,PG,1.778,77.1107029,29,MIN,72,5,United States,NBA 1954-1955 Players Information
Ken McBride,SG,1.905,86.1825503,25,MIL,12,0,United States,NBA 1954-1955 Players Information
Dick McGuire,G,1.8288,81.6466266,29,NYK,71,5,United States,NBA 1954-1955 Players Information
Jack McMahon,G,1.8541999999999998,83.91458845000001,26,ROR,72,2,United States,NBA 1954-1955 Players Information
Carl McNulty,SG,1.905,83.91458845000001,25,MIL,1,0,United States,NBA 1954-1955 Players Information
Monk Meineke,PF,2.0065999999999997,94.34721296000001,24,FWP,68,2,United States,NBA 1954-1955 Players Information
Vern Mikkelsen,F,2.0065999999999997,104.32624510000001,26,MIN,72,5,United States,NBA 1954-1955 Players Information
Jackie Moore,F,1.9558,86.1825503,22,PHI,20,0,United States,NBA 1954-1955 Players Information
Red Morrison,FC,2.032,99.79032140000001,22,BOS,70,0,United States,NBA 1954-1955 Players Information
Ken Murray,SG,1.8796,86.1825503,26,PHI,59,3,United States,NBA 1954-1955 Players Information
Boris Nachamkin,F,1.9811999999999999,95.2543977,21,ROR,6,0,United States,NBA 1954-1955 Players Information
Jack Nichols,F,2.0065999999999997,100.69750614,28,BOS,64,5,United States,NBA 1954-1955 Players Information
Wally Osterkorn,FC,1.9558,97.52235955,26,SYR,19,3,United States,NBA 1954-1955 Players Information
Togo Palazzi,F,1.9304,92.98643585,22,BOS,53,0,United States,NBA 1954-1955 Players Information
Bob Peterson,F,1.9558,95.2543977,23,NYK,37,1,United States,NBA 1954-1955 Players Information
Bob Pettit,FC,2.0574,92.98643585,22,MIL,72,0,United States,NBA 1954-1955 Players Information
Andy Phillip,GF,1.8796,88.45051215000001,32,FWP,64,7,United States,NBA 1954-1955 Players Information
Jim Pollard,F,1.9304,83.91458845000001,32,MIN,63,6,United States,NBA 1954-1955 Players Information
Frank Ramsey,F,1.905,86.1825503,23,BOS,64,1,United States,NBA 1954-1955 Players Information
George Ratkovicz,FC,1.9811999999999999,99.79032140000001,32,MIL,9,5,United States,NBA 1954-1955 Players Information
Arnie Risen,C,2.0574,90.718474,30,ROR,69,6,United States,NBA 1954-1955 Players Information
Red Rocha,FC,2.0574,83.91458845000001,31,SYR,72,6,United States,NBA 1954-1955 Players Information
Al Roges,GF,1.9304,88.45051215000001,24,FWP,4,1,United States,NBA 1954-1955 Players Information
Dick Rosenthal,F,1.9558,92.98643585,25,FWP,67,0,United States,NBA 1954-1955 Players Information
Pep Saul,GF,1.8796,83.91458845000001,31,MIL,65,5,United States,NBA 1954-1955 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,26,SYR,72,5,United States,NBA 1954-1955 Players Information
Dick Schnittker,PF,1.9558,90.718474,26,MIN,72,2,United States,NBA 1954-1955 Players Information
Fred Scolari,PG,1.778,81.6466266,32,BOS,60,8,United States,NBA 1954-1955 Players Information
Frank Selvy,SG,1.905,81.6466266,22,MIL,60,0,United States,NBA 1954-1955 Players Information
Paul Seymour,GF,1.8541999999999998,81.6466266,27,SYR,72,6,United States,NBA 1954-1955 Players Information
Charlie Share,C,2.1082,106.59420695,27,MIL,69,3,United States,NBA 1954-1955 Players Information
Bill Sharman,G,1.8541999999999998,79.37866475,28,BOS,68,4,United States,NBA 1954-1955 Players Information
Gene Shue,G,1.8796,77.1107029,23,NYK,57,0,United States,NBA 1954-1955 Players Information
Connie Simmons,F,2.032,100.69750614,29,SYR,25,8,United States,NBA 1954-1955 Players Information
Whitey Skoog,G,1.8034,81.6466266,28,MIN,72,3,United States,NBA 1954-1955 Players Information
Odie Spears,GF,1.9558,92.98643585,29,ROR,71,5,United States,NBA 1954-1955 Players Information
Art Spoelstra,C,2.0827999999999998,92.98643585,22,ROR,70,0,United States,NBA 1954-1955 Players Information
Don Sunderlage,SG,1.8541999999999998,81.6466266,25,MIN,45,1,United States,NBA 1954-1955 Players Information
Jim Tucker,C,2.032,83.91458845000001,22,SYR,20,0,United States,NBA 1954-1955 Players Information
Jack Turner,G,1.9304,77.1107029,24,NYK,65,0,United States,NBA 1954-1955 Players Information
Paul Walther,G,1.8796,72.57477920000001,27,FWP,67,5,United States,NBA 1954-1955 Players Information
Bobby Wanzer,G,1.8288,77.1107029,33,ROR,72,6,United States,NBA 1954-1955 Players Information
Bobby Watson,G,1.8288,73.02837157,24,MIN,1,0,United States,NBA 1954-1955 Players Information
Skippy Whitaker,G,1.8541999999999998,81.6466266,24,BOS,3,0,United States,NBA 1954-1955 Players Information
George Yardley,GF,1.9558,86.1825503,26,FWP,60,1,United States,NBA 1954-1955 Players Information
Max Zaslofsky,SG,1.8796,77.1107029,29,FWP,70,8,United States,NBA 1954-1955 Players Information
Zeke Zawoluk,FC,2.0065999999999997,97.97595192,24,PHI,67,2,United States,NBA 1954-1955 Players Information
