Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Maury King,SG,1.8796,88.45051215000001,24,BOS,1,0,United States,NBA 1959-1960 Players Information
Jim Krebs,C,2.032,104.32624510000001,24,MIN,74,2,United States,NBA 1959-1960 Players Information
Rudy LaRusso,FC,2.0065999999999997,99.79032140000001,22,MIN,71,0,United States,NBA 1959-1960 Players Information
Slick Leonard,G,1.905,83.91458845000001,27,MIN,73,3,United States,NBA 1959-1960 Players Information
Earl Lloyd,F,1.9558,102.05828325,31,DET,68,8,United States,NBA 1959-1960 Players Information
Jim Loscutoff,F,1.9558,90.718474,30,BOS,28,4,United States,NBA 1959-1960 Players Information
Clyde Lovellette,FC,2.0827999999999998,106.14061458,30,STH,68,6,United States,NBA 1959-1960 Players Information
Nick Mantis,SG,1.905,86.1825503,24,MIN,10,0,United States,NBA 1959-1960 Players Information
Slater Martin,PG,1.778,77.1107029,34,STH,64,10,United States,NBA 1959-1960 Players Information
Brendan McCann,G,1.8796,80.73944186,24,NYK,4,2,United States,NBA 1959-1960 Players Information
Johnny McCarthy,G,1.8288,77.1107029,25,STH,75,2,United States,NBA 1959-1960 Players Information
Dick McGuire,G,1.8288,81.6466266,34,DET,68,10,United States,NBA 1959-1960 Players Information
Jack McMahon,G,1.8541999999999998,83.91458845000001,31,STH,25,7,United States,NBA 1959-1960 Players Information
Shellie McMillon,F,1.9558,92.98643585,23,DET,75,1,United States,NBA 1959-1960 Players Information
Willie Naulls,F,1.9811999999999999,102.05828325,25,NYK,65,3,United States,NBA 1959-1960 Players Information
Chuck Noble,SG,1.9304,90.718474,28,DET,58,4,United States,NBA 1959-1960 Players Information
Togo Palazzi,F,1.9304,92.98643585,27,SYR,7,5,United States,NBA 1959-1960 Players Information
Jim Palmer,F,2.032,90.26488163,26,"CIN, NYK",74,1,United States,NBA 1959-1960 Players Information
Med Park,GF,1.8796,92.98643585,26,CIN,74,4,United States,NBA 1959-1960 Players Information
Bob Pettit,FC,2.0574,92.98643585,27,STH,72,5,United States,NBA 1959-1960 Players Information
Dave Piontek,F,1.9811999999999999,104.32624510000001,25,"CIN, STH",77,3,United States,NBA 1959-1960 Players Information
Cal Ramsey,F,1.9304,90.718474,22,"NYK, STH",11,0,United States,NBA 1959-1960 Players Information
Frank Ramsey,F,1.905,86.1825503,28,BOS,73,4,United States,NBA 1959-1960 Players Information
Jim Ray,PG,1.8541999999999998,81.6466266,26,SYR,5,1,United States,NBA 1959-1960 Players Information
Hub Reed,C,2.0574,97.52235955,23,CIN,69,1,United States,NBA 1959-1960 Players Information
John Richter,C,2.0574,102.05828325,22,BOS,65,0,United States,NBA 1959-1960 Players Information
Guy Rodgers,PG,1.8288,83.91458845000001,24,PHI,68,1,United States,NBA 1959-1960 Players Information
Phil Rollins,G,1.8796,70.30681735,26,CIN,71,1,United States,NBA 1959-1960 Players Information
Joe Ruklick,FC,2.0574,99.79032140000001,21,PHI,38,0,United States,NBA 1959-1960 Players Information
Bill Russell,C,2.0827999999999998,97.52235955,26,BOS,74,3,United States,NBA 1959-1960 Players Information
Woody Sauldsberry,FC,2.0065999999999997,99.79032140000001,25,PHI,73,2,United States,NBA 1959-1960 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,31,SYR,74,10,United States,NBA 1959-1960 Players Information
Kenny Sears,F,2.0574,89.81128926000001,26,NYK,64,4,United States,NBA 1959-1960 Players Information
Frank Selvy,SG,1.905,81.6466266,27,"MIN, SYR",63,4,United States,NBA 1959-1960 Players Information
Paul Seymour,GF,1.8541999999999998,81.6466266,32,SYR,5,11,United States,NBA 1959-1960 Players Information
Charlie Share,C,2.1082,106.59420695,32,"MIN, STH",41,8,United States,NBA 1959-1960 Players Information
Bill Sharman,G,1.8541999999999998,79.37866475,33,BOS,71,9,United States,NBA 1959-1960 Players Information
Gene Shue,G,1.8796,77.1107029,28,DET,75,5,United States,NBA 1959-1960 Players Information
Bobby Smith,G,1.9304,86.1825503,22,MIN,10,0,United States,NBA 1959-1960 Players Information
Ron Sobiezczyk,G,1.905,83.91458845000001,25,"MIN, NYK",16,3,United States,NBA 1959-1960 Players Information
Guy Sparrow,F,1.9558,90.718474,27,PHI,11,2,United States,NBA 1959-1960 Players Information
Larry Staverman,PF,2.0065999999999997,92.98643585,23,CIN,49,1,United States,NBA 1959-1960 Players Information
Wayne Stevens,SF,1.905,83.91458845000001,23,CIN,7,0,United States,NBA 1959-1960 Players Information
Jack Twyman,F,1.9811999999999999,95.2543977,25,CIN,75,4,United States,NBA 1959-1960 Players Information
Charlie Tyra,FC,2.032,104.32624510000001,24,NYK,74,2,United States,NBA 1959-1960 Players Information
Win Wilfong,G,1.8796,83.91458845000001,26,CIN,73,2,United States,NBA 1959-1960 Players Information
Tony Windis,G,1.8541999999999998,72.57477920000001,27,DET,9,0,United States,NBA 1959-1960 Players Information
George Yardley,GF,1.9558,86.1825503,31,SYR,73,6,United States,NBA 1959-1960 Players Information
