Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Clint Capela,PF,2.0827999999999998,116.11964672,28,ATL,65,8,Switzerland,NBA 2022-2023 Players Information
"Vernon Carey, Jr.",PF,2.0574,122.4699399,22,WAS,11,2,United States,NBA 2022-2023 Players Information
Jevon Carter,PG,1.8541999999999998,90.718474,27,MIL,81,4,United States,NBA 2022-2023 Players Information
"Wendell Carter, Jr.",PF,2.0827999999999998,122.4699399,23,ORL,57,4,United States,NBA 2022-2023 Players Information
Michael Carter-Williams,PG,1.9558,86.1825503,31,ORL,4,9,United States,NBA 2022-2023 Players Information
Alex Caruso,G,1.9558,84.36818082,29,CHI,67,5,United States,NBA 2022-2023 Players Information
Julian Champagnie,F,2.0065999999999997,98.42954429000001,21,"PHL, SAN",17,0,United States,NBA 2022-2023 Players Information
Justin Champagnie,F,1.9811999999999999,93.44002822,21,"BOS, TOR",5,1,United States,NBA 2022-2023 Players Information
Kennedy Chandler,PG,1.8034,77.1107029,20,MEM,36,0,United States,NBA 2022-2023 Players Information
Max Christie,F,1.9558,86.1825503,20,LAL,41,0,United States,NBA 2022-2023 Players Information
Josh Christopher,G,1.9304,97.52235955,21,HOU,64,1,United States,NBA 2022-2023 Players Information
Brandon Clarke,PF,2.032,97.52235955,26,MEM,56,3,Canada,NBA 2022-2023 Players Information
Jordan Clarkson,G,1.905,87.99691978,30,UTA,61,8,United StatesPhilippines,NBA 2022-2023 Players Information
Nicolas Claxton,C,2.1082,97.52235955,23,BRK,76,3,United StatesU.S. Virgin Islands,NBA 2022-2023 Players Information
Amir Coffey,SF,2.0065999999999997,95.2543977,25,LAC,50,3,United States,NBA 2022-2023 Players Information
John Collins,PF,2.0574,102.51187562000001,25,ATL,71,5,United States,NBA 2022-2023 Players Information
Zach Collins,C,2.1082,113.3980925,25,SAS,63,5,United States,NBA 2022-2023 Players Information
Chance Comanche,C,2.0827999999999998,95.2543977,26,POR,1,0,United States,NBA 2022-2023 Players Information
Mike Conley,PG,1.8288,79.37866475,35,"MIN, UTH",67,15,United States,NBA 2022-2023 Players Information
Pat Connaughton,SF,1.9558,94.80080533,30,MIL,61,7,United States,NBA 2022-2023 Players Information
Xavier Cooks,GF,2.032,83.00740371,27,WAS,10,0,Australia,NBA 2022-2023 Players Information
Robert Covington,F,2.0065999999999997,94.80080533,32,LAC,48,9,United States,NBA 2022-2023 Players Information
Torrey Craig,GF,1.9558,100.24391377,32,PHX,79,5,United States,NBA 2022-2023 Players Information
Jae Crowder,SF,1.9811999999999999,106.59420695,32,MIL,18,10,United States,NBA 2022-2023 Players Information
Jarrett Culver,SG,1.9811999999999999,88.45051215000001,24,ATL,10,3,United States,NBA 2022-2023 Players Information
Cade Cunningham,SF,1.9811999999999999,99.79032140000001,21,DET,12,1,United States,NBA 2022-2023 Players Information
Seth Curry,G,1.8541999999999998,83.91458845000001,32,BRK,61,9,United States,NBA 2022-2023 Players Information
Stephen Curry,G,1.8796,83.91458845000001,34,GSW,56,13,United States,NBA 2022-2023 Players Information
Dyson Daniels,GF,2.0065999999999997,90.26488163,19,NOP,59,0,Australia,NBA 2022-2023 Players Information
Anthony Davis,PF,2.0827999999999998,114.75886961,29,LAL,56,10,United States,NBA 2022-2023 Players Information
Johnny Davis,F,1.9304,88.45051215000001,21,WAS,28,0,United States,NBA 2022-2023 Players Information
Terence Davis,SF,1.9304,91.17206637000001,25,SAC,64,3,United States,NBA 2022-2023 Players Information
J.D. Davison,F,1.8541999999999998,88.45051215000001,20,BOS,12,0,United States,NBA 2022-2023 Players Information
Darius Days,PF,2.0065999999999997,111.13013065000001,23,HOU,4,0,United States,NBA 2022-2023 Players Information
DeMar DeRozan,GF,1.9811999999999999,99.79032140000001,33,CHI,74,13,United States,NBA 2022-2023 Players Information
Dewayne Dedmon,PF,2.0827999999999998,111.13013065000001,33,"MIA, PHL",38,9,United States,NBA 2022-2023 Players Information
Matt Dellavedova,G,1.905,90.718474,32,SAC,32,8,Australia,NBA 2022-2023 Players Information
Donte DiVincenzo,SG,1.9304,92.07925111,26,GSW,72,4,United States,NBA 2022-2023 Players Information
Moussa Diabate,PF,2.0574,95.2543977,21,LAC,22,0,France,NBA 2022-2023 Players Information
Mamadi Diakite,PF,2.0574,103.41906036,26,CLE,22,2,Guinea,NBA 2022-2023 Players Information
Hamidou Diallo,SG,1.9558,91.62565874,24,DET,56,4,United StatesGuinea,NBA 2022-2023 Players Information
Gorgui Dieng,FC,2.0827999999999998,113.3980925,33,SAS,31,9,Senegal,NBA 2022-2023 Players Information
Ousmane Dieng,SG,2.0574,83.91458845000001,19,OKC,39,0,France,NBA 2022-2023 Players Information
Spencer Dinwiddie,PG,1.9558,97.52235955,29,"BRK, DAL",79,8,United States,NBA 2022-2023 Players Information
Luka Doncic,SF,2.0065999999999997,104.32624510000001,24,DAL,66,4,Slovenia,NBA 2022-2023 Players Information
Tyler Dorsey,SG,1.9558,83.00740371,27,DAL,3,2,United StatesGreece,NBA 2022-2023 Players Information
Luguentz Dort,PG,1.9304,99.79032140000001,23,OKC,74,3,Canada,NBA 2022-2023 Players Information
Ayo Dosunmu,PG,1.9558,90.718474,23,CHI,80,1,United States,NBA 2022-2023 Players Information
Devon Dotson,PG,1.8541999999999998,83.91458845000001,23,WAS,6,2,United States,NBA 2022-2023 Players Information
Jeff Dowtin,PG,1.905,80.28584949,25,TOR,25,1,United States,NBA 2022-2023 Players Information
P.J. Dozier,PG,1.9811999999999999,92.98643585,26,SAC,16,5,United States,NBA 2022-2023 Players Information
Goran Dragic,G,1.9304,86.1825503,36,"CHI, MIL",58,14,Slovenia,NBA 2022-2023 Players Information
Andre Drummond,C,2.1082,126.55227123,29,CHI,67,10,United States,NBA 2022-2023 Players Information
Chris Duarte,PG,1.9558,86.1825503,25,IND,46,1,CanadaDominican Republic,NBA 2022-2023 Players Information
David Duke,SG,1.9304,92.53284348000001,23,BRK,23,1,United States,NBA 2022-2023 Players Information
Kris Dunn,SG,1.905,92.98643585,28,UTA,22,6,United States,NBA 2022-2023 Players Information
Kevin Durant,SF,2.1082,108.8621688,34,"BRK, PHX",47,15,United States,NBA 2022-2023 Players Information
Jalen Duren,PF,2.0827999999999998,113.3980925,19,DET,67,0,United States,NBA 2022-2023 Players Information
Tari Eason,F,2.032,97.52235955,21,HOU,82,0,United States,NBA 2022-2023 Players Information
Anthony Edwards,SF,1.9304,102.05828325,21,MIN,79,2,United States,NBA 2022-2023 Players Information
Kessler Edwards,SG,2.0065999999999997,92.07925111,22,"BRK, SAC",36,1,United States,NBA 2022-2023 Players Information
Keon Ellis,F,1.905,79.37866475,23,SAC,16,0,United States,NBA 2022-2023 Players Information
Joel Embiid,C,2.1336,127.00586360000001,28,PHI,66,8,Cameroon,NBA 2022-2023 Players Information
Drew Eubanks,C,2.0827999999999998,111.13013065000001,26,POR,78,4,United States,NBA 2022-2023 Players Information
Bruno Fernando,C,2.0574,108.8621688,24,"ATL, HOU",39,3,Angola,NBA 2022-2023 Players Information
Dorian Finney-Smith,SF,2.0065999999999997,99.79032140000001,29,"BRK, DAL",66,6,United States,NBA 2022-2023 Players Information
Malachi Flynn,PG,1.8541999999999998,83.91458845000001,24,TOR,53,2,United States,NBA 2022-2023 Players Information
Simone Fontecchio,SF,2.0065999999999997,94.80080533,27,UTA,52,0,Italy,NBA 2022-2023 Players Information
Bryn Forbes,G,1.8796,92.98643585,29,MIN,25,6,United States,NBA 2022-2023 Players Information
Trent Forrest,SG,1.9304,95.2543977,24,ATL,23,2,United States,NBA 2022-2023 Players Information
"Michael Foster, Jr.",PF,2.032,113.3980925,20,PHI,1,0,United States,NBA 2022-2023 Players Information
Evan Fournier,SG,1.9811999999999999,92.98643585,30,NYK,27,10,France,NBA 2022-2023 Players Information
De'Aaron Fox,PG,1.905,83.91458845000001,25,SAC,73,5,United States,NBA 2022-2023 Players Information
Markelle Fultz,PG,1.9304,94.80080533,24,ORL,60,5,United States,NBA 2022-2023 Players Information
Wenyen Gabriel,PF,2.0574,92.98643585,25,LAL,68,4,South Sudan,NBA 2022-2023 Players Information
Daniel Gafford,C,2.0827999999999998,106.14061458,24,WAS,78,3,United States,NBA 2022-2023 Players Information
Darius Garland,G,1.8541999999999998,87.08973504000001,23,CLE,69,3,United States,NBA 2022-2023 Players Information
Usman Garuba,C,2.032,103.87265273,20,HOU,75,1,Spain,NBA 2022-2023 Players Information
Luka Garza,C,2.0827999999999998,110.22294591,24,MIN,28,1,United StatesBosnia and Herzegovina,NBA 2022-2023 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,36,UTA,56,16,United States,NBA 2022-2023 Players Information
Paul George,GF,2.032,99.79032140000001,32,LAC,56,12,United States,NBA 2022-2023 Players Information
Taj Gibson,F,2.0574,105.23342984,37,WAS,49,13,United States,NBA 2022-2023 Players Information
Josh Giddey,G,2.032,97.97595192,20,OKC,76,1,Australia,NBA 2022-2023 Players Information
Shai Gilgeous-Alexander,PG,1.9811999999999999,88.45051215000001,24,OKC,68,4,Canada,NBA 2022-2023 Players Information
Anthony Gill,PF,2.032,104.32624510000001,30,WAS,59,2,United States,NBA 2022-2023 Players Information
Jacob Gilyard,PG,1.7271999999999998,72.57477920000001,24,MEM,1,0,United States,NBA 2022-2023 Players Information
Rudy Gobert,C,2.159,117.02683146000001,30,MIN,70,9,France,NBA 2022-2023 Players Information
Jordan Goodwin,SG,1.9304,90.718474,24,WAS,62,1,United States,NBA 2022-2023 Players Information
Aaron Gordon,F,2.032,106.59420695,27,DEN,68,8,United States,NBA 2022-2023 Players Information
Eric Gordon,G,1.905,97.52235955,34,"HOU, LAC",69,14,United StatesBahamas,NBA 2022-2023 Players Information
Devonte' Graham,PG,1.8541999999999998,88.45051215000001,28,"NOP, SAN",73,4,United States,NBA 2022-2023 Players Information
Jerami Grant,F,2.0065999999999997,95.2543977,28,POR,63,8,United States,NBA 2022-2023 Players Information
Raiquan Gray,PF,2.0065999999999997,122.01634753,23,BRK,1,0,United States,NBA 2022-2023 Players Information
A.J. Green,PG,1.9304,86.1825503,23,MIL,35,0,United States,NBA 2022-2023 Players Information
Danny Green,SF,1.9811999999999999,97.52235955,35,"CLE, MEM",11,13,United States,NBA 2022-2023 Players Information
Draymond Green,F,1.9811999999999999,104.32624510000001,32,GSW,73,10,United States,NBA 2022-2023 Players Information
JaMychal Green,PF,2.0574,102.96546799000001,32,GSW,57,8,United States,NBA 2022-2023 Players Information
Jalen Green,SG,1.9304,84.36818082,21,HOU,76,1,United States,NBA 2022-2023 Players Information
Javonte Green,G,1.9558,92.98643585,29,CHI,32,3,United StatesMontenegro,NBA 2022-2023 Players Information
Jeff Green,F,2.032,106.59420695,36,DEN,56,14,United States,NBA 2022-2023 Players Information
Josh Green,SG,1.9558,90.718474,22,DAL,60,2,United StatesAustralia,NBA 2022-2023 Players Information
Blake Griffin,PF,2.0574,113.3980925,33,BOS,41,13,United States,NBA 2022-2023 Players Information
"A.J. Griffin, Jr.",SG,1.9811999999999999,99.79032140000001,19,ATL,72,0,United States,NBA 2022-2023 Players Information
Quentin Grimes,SG,1.9558,95.2543977,22,NYK,71,1,United States,NBA 2022-2023 Players Information
Rui Hachimura,F,2.032,104.32624510000001,25,"LAL, WAS",63,3,Japan,NBA 2022-2023 Players Information
Tyrese Haliburton,PG,1.9558,83.91458845000001,23,IND,56,2,United States,NBA 2022-2023 Players Information
Jordan Hall,F,2.0065999999999997,97.52235955,21,SAS,9,0,United States,NBA 2022-2023 Players Information
R.J. Hampton,G,1.9304,79.37866475,22,"DET, ORL",47,2,United States,NBA 2022-2023 Players Information
Tim Hardaway Jr.,SG,1.9558,92.98643585,30,DAL,71,9,United States,NBA 2022-2023 Players Information
James Harden,SG,1.9558,99.79032140000001,33,PHI,58,13,United States,NBA 2022-2023 Players Information
Jaden Hardy,SG,1.905,89.81128926000001,20,DAL,48,0,United States,NBA 2022-2023 Players Information
Ron Harper,G,1.9304,105.68702221000001,22,TOR,9,0,United States,NBA 2022-2023 Players Information
Montrezl Harrell,F,2.0065999999999997,108.8621688,29,PHI,57,7,United States,NBA 2022-2023 Players Information
Gary Harris,SG,1.9304,95.2543977,28,ORL,48,8,United States,NBA 2022-2023 Players Information
Joe Harris,SG,1.9811999999999999,99.79032140000001,31,BRK,74,8,United States,NBA 2022-2023 Players Information
Kevon Harris,SF,1.9558,97.97595192,25,ORL,34,0,United States,NBA 2022-2023 Players Information
Tobias Harris,F,2.032,102.51187562000001,30,PHI,74,11,United States,NBA 2022-2023 Players Information
Shaquille Harrison,G,1.9304,88.45051215000001,29,POR,5,5,United States,NBA 2022-2023 Players Information
Josh Hart,SG,1.9304,97.52235955,27,"NYK, POR",76,5,United States,NBA 2022-2023 Players Information
Isaiah Hartenstein,PF,2.1336,113.3980925,24,NYK,82,4,United StatesGermany,NBA 2022-2023 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,42,MIA,7,19,United States,NBA 2022-2023 Players Information
Sam Hauser,SF,2.0065999999999997,98.42954429000001,25,BOS,80,1,United States,NBA 2022-2023 Players Information
Jaxson Hayes,PF,2.1336,99.79032140000001,22,NOP,47,3,United States,NBA 2022-2023 Players Information
Killian Hayes,G,1.9558,88.45051215000001,21,DET,76,2,FranceUnited States,NBA 2022-2023 Players Information
Gordon Hayward,GF,2.0065999999999997,102.05828325,32,CHA,50,12,United States,NBA 2022-2023 Players Information
Juancho Hernangomez,F,2.0574,97.52235955,27,TOR,42,6,Spain,NBA 2022-2023 Players Information
Willy Hernangomez,C,2.1082,113.3980925,28,NOP,38,6,Spain,NBA 2022-2023 Players Information
Tyler Herro,SG,1.9558,88.45051215000001,23,MIA,67,3,United States,NBA 2022-2023 Players Information
Buddy Hield,G,1.9304,99.79032140000001,30,IND,80,6,Bahamas,NBA 2022-2023 Players Information
Haywood Highsmith,F,1.9558,99.79032140000001,26,MIA,54,2,United States,NBA 2022-2023 Players Information
George Hill,G,1.905,85.27536556,36,"IND, MIL",46,14,United States,NBA 2022-2023 Players Information
Malcolm Hill,G,1.9811999999999999,99.79032140000001,27,CHI,5,1,United States,NBA 2022-2023 Players Information
Aaron Holiday,PG,1.8288,83.91458845000001,26,ATL,63,4,United States,NBA 2022-2023 Players Information
Jrue Holiday,G,1.9304,92.98643585,32,MIL,67,13,United States,NBA 2022-2023 Players Information
Justin Holiday,SF,1.9811999999999999,81.6466266,33,"ATL, DAL",46,9,United States,NBA 2022-2023 Players Information
Richaun Holmes,F,2.0574,106.59420695,29,SAC,42,7,United States,NBA 2022-2023 Players Information
Al Horford,FC,2.0574,108.8621688,36,BOS,63,15,Dominican RepublicUnited States,NBA 2022-2023 Players Information
Talen Horton-Tucker,SF,1.9304,106.14061458,22,UTA,65,3,United States,NBA 2022-2023 Players Information
Danuel House,F,1.9811999999999999,99.79032140000001,29,PHI,56,6,United States,NBA 2022-2023 Players Information
Caleb Houstan,SF,2.032,92.98643585,20,ORL,51,0,Canada,NBA 2022-2023 Players Information
Trevor Hudgins,G,1.8288,81.6466266,23,HOU,5,0,United States,NBA 2022-2023 Players Information
Kevin Huerter,SF,2.0065999999999997,89.81128926000001,24,SAC,75,4,United States,NBA 2022-2023 Players Information
James Huff,C,2.159,108.8621688,25,WAS,7,1,United States,NBA 2022-2023 Players Information
De'Andre Hunter,PF,2.032,100.24391377,25,ATL,67,3,United States,NBA 2022-2023 Players Information
Bones Hyland,G,1.8796,76.65711053,22,"DEN, LAC",56,1,United States,NBA 2022-2023 Players Information
Serge Ibaka,C,2.0827999999999998,106.59420695,33,MIL,16,13,Republic of the CongoSpain,NBA 2022-2023 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,39,GSW,8,18,United States,NBA 2022-2023 Players Information
Joe Ingles,F,2.0574,99.79032140000001,35,MIL,46,8,Australia,NBA 2022-2023 Players Information
Brandon Ingram,SF,2.032,86.1825503,25,NOP,45,6,United States,NBA 2022-2023 Players Information
Kyrie Irving,G,1.8796,88.45051215000001,30,"BRK, DAL",60,11,United StatesAustralia,NBA 2022-2023 Players Information
Jonathan Isaac,SF,2.0827999999999998,104.32624510000001,25,ORL,11,5,United States,NBA 2022-2023 Players Information
Jaden Ivey,G,1.9304,88.45051215000001,21,DET,74,0,United States,NBA 2022-2023 Players Information
Frank Jackson,SG,1.905,92.98643585,24,UTA,1,5,United States,NBA 2022-2023 Players Information
Isaiah Jackson,PF,2.0574,92.98643585,21,IND,63,1,United States,NBA 2022-2023 Players Information
"Jaren Jackson, Jr.",PF,2.0827999999999998,109.76935354000001,23,MEM,63,4,United States,NBA 2022-2023 Players Information
Justin Jackson,F,2.032,99.79032140000001,27,BOS,23,5,United States,NBA 2022-2023 Players Information
Quenton Jackson,GF,1.9558,78.47148001000001,24,WAS,9,0,United States,NBA 2022-2023 Players Information
Reggie Jackson,G,1.8796,94.34721296000001,32,"DEN, LAC",68,11,ItalyUnited States,NBA 2022-2023 Players Information
LeBron James,F,2.0574,113.3980925,38,LAL,55,19,United States,NBA 2022-2023 Players Information
Ty Jerome,PG,1.9558,88.45051215000001,25,GSW,45,3,United States,NBA 2022-2023 Players Information
Isaiah Joe,SG,1.905,74.84274105,23,OKC,73,2,United States,NBA 2022-2023 Players Information
Alize Johnson,SF,2.0065999999999997,95.2543977,26,SAS,4,4,United States,NBA 2022-2023 Players Information
Cameron Johnson,G,2.032,95.2543977,26,"BRK, PHX",42,3,United States,NBA 2022-2023 Players Information
Jalen Johnson,PF,2.032,99.33672903,21,ATL,70,1,United States,NBA 2022-2023 Players Information
James Johnson,F,2.0065999999999997,108.8621688,36,IND,18,13,United States,NBA 2022-2023 Players Information
Keldon Johnson,SF,1.9558,99.79032140000001,23,SAS,63,3,United States,NBA 2022-2023 Players Information
Keon Johnson,PG,1.9558,83.91458845000001,20,POR,40,1,United States,NBA 2022-2023 Players Information
Stanley Johnson,G,1.9811999999999999,109.76935354000001,26,SAS,30,7,United States,NBA 2022-2023 Players Information
Nikola Jokic,C,2.1082,128.82023308,28,DEN,69,7,Serbia,NBA 2022-2023 Players Information
Carlik Jones,PG,1.8288,78.92507238,25,CHI,7,1,United StatesSouth Sudan,NBA 2022-2023 Players Information
Damian Jones,PF,2.0827999999999998,111.13013065000001,27,"LAL, UTH",41,6,United States,NBA 2022-2023 Players Information
Derrick Jones,SF,1.9811999999999999,95.2543977,26,CHI,64,6,United States,NBA 2022-2023 Players Information
Herb Jones,SF,2.0065999999999997,93.44002822,24,NOP,66,1,United States,NBA 2022-2023 Players Information
Kai Jones,PF,2.1082,100.24391377,22,CHA,46,1,Bahamas,NBA 2022-2023 Players Information
Tre Jones,PG,1.8541999999999998,83.91458845000001,23,SAS,68,2,United States,NBA 2022-2023 Players Information
Tyus Jones,PG,1.8541999999999998,88.90410452,26,MEM,80,7,United States,NBA 2022-2023 Players Information
DeAndre Jordan,C,2.1082,120.20197805000001,34,DEN,39,14,United States,NBA 2022-2023 Players Information
