Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Cedric Ceballos,SF,1.9811999999999999,86.1825503,28,"DAL, PHX",47,7,United States,NBA 1997-1998 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,38,PHI,1,15,United States,NBA 1997-1998 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,30,PHX,68,9,United States,NBA 1997-1998 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,26,WAS,82,4,United States,NBA 1997-1998 Players Information
Pete Chilcutt,F,2.0827999999999998,104.32624510000001,29,VAN,82,6,United States,NBA 1997-1998 Players Information
Chris Childs,SG,1.905,88.45051215000001,30,NYK,68,4,United States,NBA 1997-1998 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,27,TOR,78,5,United States,NBA 1997-1998 Players Information
Keith Closs,C,2.1844,97.52235955,21,LAC,58,0,United States,NBA 1997-1998 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,30,PHI,59,7,United States,NBA 1997-1998 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,29,GSW,53,7,United States,NBA 1997-1998 Players Information
James Collins,SG,1.9304,88.90410452,24,LAC,23,0,United States,NBA 1997-1998 Players Information
Marty Conlon,F-C,2.0827999999999998,101.60469088,30,MIA,18,7,United States,NBA 1997-1998 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,35,ATL,79,12,United States,NBA 1997-1998 Players Information
James Cotton,G,1.9558,99.79032140000001,22,SEA,9,0,United States,NBA 1997-1998 Players Information
Chris Crawford,PF,2.0574,106.59420695,22,ATL,40,0,United States,NBA 1997-1998 Players Information
Austin Croshere,F,2.0574,106.59420695,22,IND,26,0,United States,NBA 1997-1998 Players Information
John Crotty,PG,1.8541999999999998,83.91458845000001,28,POR,26,6,United States,NBA 1997-1998 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,36,"NYK, PHL",74,15,United States,NBA 1997-1998 Players Information
Will Cunningham,C,2.1082,113.3980925,23,"PHL, UTH",7,1,United States,NBA 1997-1998 Players Information
Bill Curley,F,2.0574,99.79032140000001,25,MIN,11,3,United States,NBA 1997-1998 Players Information
Dell Curry,SG,1.9304,86.1825503,33,CHA,52,11,United States,NBA 1997-1998 Players Information
Michael Curry,F-G,1.9558,95.2543977,29,MIL,82,4,United States,NBA 1997-1998 Players Information
Erick Dampier,C,2.1082,120.20197805000001,22,GSW,82,1,United States,NBA 1997-1998 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,22,VAN,74,0,United States,NBA 1997-1998 Players Information
Lloyd Daniels,SF,2.0065999999999997,92.98643585,30,TOR,6,4,United States,NBA 1997-1998 Players Information
Yinka Dare,C,2.159,122.4699399,25,NJN,10,3,Nigeria,NBA 1997-1998 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,29,IND,82,4,United States,NBA 1997-1998 Players Information
Ben Davis,FC,2.0574,108.8621688,25,NYK,7,1,United States,NBA 1997-1998 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,28,IND,78,6,United States,NBA 1997-1998 Players Information
Emanual Davis,SG,1.9304,88.45051215000001,29,HOU,45,3,United States,NBA 1997-1998 Players Information
Hubert Davis,SF,1.9558,83.00740371,27,DAL,81,5,United States,NBA 1997-1998 Players Information
Mark Davis,G-F,2.0065999999999997,95.2543977,24,PHI,71,2,United States,NBA 1997-1998 Players Information
Terry Davis,F,2.0574,102.05828325,30,WAS,74,8,United States,NBA 1997-1998 Players Information
Todd Day,GF,1.9811999999999999,85.27536556,28,MIA,5,5,United States,NBA 1997-1998 Players Information
Andrew DeClercq,C,2.0827999999999998,104.32624510000001,25,BOS,81,2,United States,NBA 1997-1998 Players Information
Terry Dehere,SG,1.9304,86.1825503,26,SAC,77,4,United States,NBA 1997-1998 Players Information
Vinny Del Negro,SG,1.9304,83.91458845000001,31,SAS,54,7,United States,NBA 1997-1998 Players Information
Bison Dele,C,2.1082,106.59420695,28,DET,78,6,United States,NBA 1997-1998 Players Information
Tony Delk,G,1.8541999999999998,85.72895793,24,"CHA, GOS",77,1,United States,NBA 1997-1998 Players Information
Vlade Divac,C,2.159,117.9340162,30,CHA,64,8,Serbia,NBA 1997-1998 Players Information
Sherman Douglas,PG,1.8288,81.6466266,31,NJN,80,8,United States,NBA 1997-1998 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,35,HOU,70,14,United States,NBA 1997-1998 Players Information
Chris Dudley,C,2.1082,106.59420695,33,NYK,51,10,United States,NBA 1997-1998 Players Information
Joe Dumars,SG,1.905,86.1825503,34,DET,72,12,United States,NBA 1997-1998 Players Information
Tony Dumas,F,1.9811999999999999,86.1825503,25,CLE,7,3,United States,NBA 1997-1998 Players Information
Tim Duncan,FC,2.1082,113.3980925,21,SAS,82,0,United States,NBA 1997-1998 Players Information
Ledell Eackles,SG,1.9558,99.79032140000001,31,WAS,42,8,United States,NBA 1997-1998 Players Information
Tyus Edney,PG,1.778,68.94604024,25,BOS,52,2,United States,NBA 1997-1998 Players Information
Blue Edwards,SG,1.9304,90.718474,32,VAN,81,8,United States,NBA 1997-1998 Players Information
Kevin Edwards,PG,1.905,86.1825503,32,"NJN, ORL",39,9,United States,NBA 1997-1998 Players Information
Howard Eisley,G,1.8796,80.28584949,25,UTA,82,3,United States,NBA 1997-1998 Players Information
Mario Elie,SG,1.9558,95.2543977,34,HOU,73,7,United States,NBA 1997-1998 Players Information
Sean Elliott,SF,2.032,92.98643585,30,SAS,36,8,United States,NBA 1997-1998 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,37,SEA,79,14,United States,NBA 1997-1998 Players Information
Harold Ellis,G,1.9558,90.718474,27,DEN,27,2,United States,NBA 1997-1998 Players Information
LaPhonso Ellis,PF,2.032,108.8621688,27,DEN,76,5,United States,NBA 1997-1998 Players Information
Pervis Ellison,C,2.0574,95.2543977,30,BOS,33,8,United States,NBA 1997-1998 Players Information
Brian Evans,F,2.032,99.79032140000001,24,"NJN, ORL",72,1,United States,NBA 1997-1998 Players Information
Patrick Ewing,C,2.1336,108.8621688,35,NYK,26,12,United StatesJamaica,NBA 1997-1998 Players Information
Tony Farmer,F,2.0574,110.67653828,28,CHA,27,3,United States,NBA 1997-1998 Players Information
Jamie Feick,F,2.0574,115.66605435000001,23,MIL,45,1,United States,NBA 1997-1998 Players Information
Duane Ferrell,F,2.0065999999999997,94.80080533,33,GSW,50,9,United States,NBA 1997-1998 Players Information
Danny Ferry,PF,2.0827999999999998,104.32624510000001,31,CLE,69,7,United States,NBA 1997-1998 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,24,DAL,82,2,United States,NBA 1997-1998 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,23,LAL,82,1,United States,NBA 1997-1998 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,21,DEN,80,0,United States,NBA 1997-1998 Players Information
Greg Foster,C,2.1082,108.8621688,29,UTA,78,7,United States,NBA 1997-1998 Players Information
Rick Fox,SF,2.0065999999999997,104.32624510000001,28,LAL,82,6,CanadaBahamas,NBA 1997-1998 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,22,GSW,55,0,Saint Vincent and the GrenadinesUnited States,NBA 1997-1998 Players Information
Todd Fuller,C,2.1082,115.66605435000001,23,GSW,57,1,United States,NBA 1997-1998 Players Information
Lawrence Funderburke,PF,2.0574,104.32624510000001,27,SAC,52,0,United States,NBA 1997-1998 Players Information
Chris Garner,G,1.778,70.76040972,23,TOR,38,0,United States,NBA 1997-1998 Players Information
Kevin Garnett,PF,2.1082,108.8621688,21,MIN,82,2,United States,NBA 1997-1998 Players Information
Dean Garrett,C,2.0827999999999998,102.05828325,31,DEN,82,4,United States,NBA 1997-1998 Players Information
Kiwane Garris,G,1.8796,83.00740371,23,DEN,28,0,United States,NBA 1997-1998 Players Information
Chris Gatling,PF,2.0827999999999998,99.79032140000001,30,NJN,57,6,United States,NBA 1997-1998 Players Information
Reggie Geary,SG,1.8796,84.82177319,24,SAS,62,1,United States,NBA 1997-1998 Players Information
Matt Geiger,C,2.1336,110.22294591,28,CHA,78,5,United States,NBA 1997-1998 Players Information
Kendall Gill,SG,1.9558,88.45051215000001,29,NJN,81,7,United States,NBA 1997-1998 Players Information
Armen Gilliam,PF,2.0574,104.32624510000001,33,MIL,82,10,United States,NBA 1997-1998 Players Information
Anthony Goldwire,G,1.8541999999999998,82.55381134000001,26,DEN,82,2,United States,NBA 1997-1998 Players Information
Greg Graham,G,1.9304,83.00740371,27,CLE,6,4,United States,NBA 1997-1998 Players Information
Brian Grant,PF,2.0574,115.21246198,25,POR,61,3,United States,NBA 1997-1998 Players Information
Gary Grant,G,1.905,83.91458845000001,32,POR,22,9,United States,NBA 1997-1998 Players Information
Harvey Grant,F,2.032,88.45051215000001,32,WAS,65,9,United States,NBA 1997-1998 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,32,ORL,76,10,United States,NBA 1997-1998 Players Information
Ed Gray,SG,1.905,95.2543977,22,ATL,30,0,United States,NBA 1997-1998 Players Information
Jeff Grayer,GF,1.9558,90.718474,32,"CHA, GOS",5,8,United States,NBA 1997-1998 Players Information
A.C. Green,PF,2.0574,99.79032140000001,34,DAL,82,12,United States,NBA 1997-1998 Players Information
Litterial Green,G,1.8541999999999998,83.91458845000001,27,MIL,21,4,United States,NBA 1997-1998 Players Information
Derek Grimm,F,2.0574,104.32624510000001,23,SAC,9,0,United States,NBA 1997-1998 Players Information
Tom Gugliotta,PF,2.0827999999999998,108.8621688,28,MIN,41,5,United States,NBA 1997-1998 Players Information
Jack Haley,FC,2.0827999999999998,108.8621688,34,NJN,16,10,United States,NBA 1997-1998 Players Information
Darvin Ham,F-G,2.0065999999999997,99.79032140000001,24,WAS,71,1,United States,NBA 1997-1998 Players Information
Tom Hammonds,PF,2.0574,97.52235955,30,MIN,57,8,United States,NBA 1997-1998 Players Information
Reggie Hanson,PF,2.032,88.45051215000001,29,BOS,8,1,United States,NBA 1997-1998 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,26,ORL,19,4,United States,NBA 1997-1998 Players Information
Tim Hardaway,PG,1.8288,79.37866475,31,MIA,81,8,United States,NBA 1997-1998 Players Information
Derek Harper,PG,1.9304,83.91458845000001,36,ORL,66,14,United States,NBA 1997-1998 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,34,CHI,82,11,United States,NBA 1997-1998 Players Information
Othella Harrington,F-C,2.0574,106.59420695,24,HOU,58,1,United States,NBA 1997-1998 Players Information
Lucious Harris,SG,1.9558,86.1825503,27,NJN,50,4,United States,NBA 1997-1998 Players Information
Hersey Hawkins,SG,1.905,86.1825503,31,SEA,82,9,United States,NBA 1997-1998 Players Information
Alan Henderson,F-C,2.0574,106.59420695,25,ATL,69,2,United States,NBA 1997-1998 Players Information
Cedric Henderson,SF,2.0065999999999997,97.52235955,22,CLE,82,0,United States,NBA 1997-1998 Players Information
Mark Hendrickson,F,2.0574,99.79032140000001,23,SAC,48,1,United States,NBA 1997-1998 Players Information
Steve Henson,G,1.8541999999999998,81.6466266,30,DET,23,5,United States,NBA 1997-1998 Players Information
Carl Herrera,F,2.0574,97.52235955,31,SAS,58,6,Trinidad and TobagoVenezuela,NBA 1997-1998 Players Information
Sean Higgins,F,2.0574,92.98643585,29,POR,2,5,United States,NBA 1997-1998 Players Information
Grant Hill,SF,2.032,102.05828325,25,DET,81,3,United States,NBA 1997-1998 Players Information
Tyrone Hill,PF,2.0574,108.8621688,29,MIL,57,7,United States,NBA 1997-1998 Players Information
Fred Hoiberg,G,1.9304,92.07925111,25,IND,65,2,United States,NBA 1997-1998 Players Information
Jerald Honeycutt,F,2.0574,120.20197805000001,23,MIL,38,0,United States,NBA 1997-1998 Players Information
Jeff Hornacek,SG,1.905,86.1825503,34,UTA,80,11,United States,NBA 1997-1998 Players Information
Robert Horry,PF,2.0574,99.79032140000001,27,LAL,72,5,United States,NBA 1997-1998 Players Information
Allan Houston,G,1.9811999999999999,92.98643585,26,NYK,82,4,United States,NBA 1997-1998 Players Information
Juwan Howard,PF,2.0574,108.8621688,25,WAS,64,3,United States,NBA 1997-1998 Players Information
Stephen Howard,PF,2.0574,102.05828325,27,SEA,13,3,United States,NBA 1997-1998 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,21,UTA,8,0,United States,NBA 1997-1998 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,27,DET,71,4,United States,NBA 1997-1998 Players Information
Bobby Hurley,G,1.8288,74.84274105,26,"SAC, VAN",61,4,United States,NBA 1997-1998 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,22,CLE,82,1,Lithuania,NBA 1997-1998 Players Information
Allen Iverson,G,1.8288,74.84274105,22,PHI,80,1,United States,NBA 1997-1998 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,24,DEN,68,0,United States,NBA 1997-1998 Players Information
Jaren Jackson,SG,1.9304,86.1825503,30,SAS,82,6,United States,NBA 1997-1998 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,27,"GOS, PHL",79,5,United States,NBA 1997-1998 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,32,IND,82,10,United States,NBA 1997-1998 Players Information
Henry James,PF,2.032,99.79032140000001,32,CLE,28,7,United States,NBA 1997-1998 Players Information
Anthony Johnson,G,1.905,88.45051215000001,23,SAC,77,0,United States,NBA 1997-1998 Players Information
Avery Johnson,PG,1.778,79.37866475,32,SAS,75,9,United States,NBA 1997-1998 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,38,HOU,75,15,United States,NBA 1997-1998 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,30,MIL,81,4,United States,NBA 1997-1998 Players Information
Kevin Johnson,PG,1.8541999999999998,81.6466266,31,PHX,50,10,United States,NBA 1997-1998 Players Information
Larry Johnson,F,1.9811999999999999,113.3980925,28,NYK,70,6,United States,NBA 1997-1998 Players Information
Charles A. Jones,FC,2.0574,97.52235955,40,HOU,24,16,United States,NBA 1997-1998 Players Information
Dontae Jones,F,2.032,99.79032140000001,22,BOS,15,1,United States,NBA 1997-1998 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,26,LAL,80,3,United States,NBA 1997-1998 Players Information
Popeye Jones,PF,2.032,113.3980925,27,TOR,14,4,United States,NBA 1997-1998 Players Information
Michael Jordan,SG,1.9811999999999999,97.52235955,35,CHI,82,12,United States,NBA 1997-1998 Players Information
Reggie Jordan,G,1.9304,88.45051215000001,29,MIN,57,3,United States,NBA 1997-1998 Players Information
Adam Keefe,F,2.0574,104.32624510000001,28,UTA,80,5,United States,NBA 1997-1998 Players Information
Shawn Kemp,C,2.0827999999999998,127.00586360000001,28,CLE,80,8,United States,NBA 1997-1998 Players Information
Tim Kempton,FC,2.0827999999999998,111.13013065000001,34,"ORL, TOR",8,7,United States,NBA 1997-1998 Players Information
Steve Kerr,SG,1.905,79.37866475,32,CHI,50,9,United States,NBA 1997-1998 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,35,SEA,37,13,United States,NBA 1997-1998 Players Information
Jason Kidd,PG,1.9304,95.2543977,24,PHX,82,3,United States,NBA 1997-1998 Players Information
Kerry Kittles,G,1.9558,81.19303423000001,23,NJN,77,1,United States,NBA 1997-1998 Players Information
Joe Kleine,C,2.1082,115.66605435000001,36,CHI,46,12,United States,NBA 1997-1998 Players Information
Brevin Knight,G,1.778,77.1107029,22,CLE,80,0,United States,NBA 1997-1998 Players Information
Travis Knight,C,2.1336,106.59420695,23,BOS,74,1,United States,NBA 1997-1998 Players Information
Toni Kukoc,SF,2.1082,106.59420695,29,CHI,74,4,Croatia,NBA 1997-1998 Players Information
Rusty LaRue,SG,1.8796,95.2543977,24,CHI,14,0,United States,NBA 1997-1998 Players Information
Christian Laettner,PF,2.1082,111.13013065000001,28,ATL,74,5,United States,NBA 1997-1998 Players Information
Andrew Lang,C,2.1082,111.13013065000001,31,MIL,57,9,United States,NBA 1997-1998 Players Information
Antonio Lang,G-F,2.032,92.98643585,25,MIA,6,3,United States,NBA 1997-1998 Players Information
Priest Lauderdale,C,2.2352,147.41752025,24,DEN,39,1,United States,NBA 1997-1998 Players Information
Jason Lawson,F-C,2.1082,108.8621688,23,ORL,17,0,United States,NBA 1997-1998 Players Information
Tim Legler,G,1.9304,90.718474,31,WAS,8,7,United States,NBA 1997-1998 Players Information
Voshon Lenard,SG,1.9304,92.98643585,24,MIA,81,2,United States,NBA 1997-1998 Players Information
Alton Lister,FC,2.1336,108.8621688,39,POR,7,16,United States,NBA 1997-1998 Players Information
Randy Livingston,GF,1.9304,94.80080533,22,ATL,12,1,United States,NBA 1997-1998 Players Information
Horacio Llamas,C,2.1082,129.27382545,24,PHX,8,1,Mexico,NBA 1997-1998 Players Information
Brad Lohaus,FC,2.1082,104.32624510000001,33,SAS,9,10,United States,NBA 1997-1998 Players Information
Grant Long,PF,2.032,102.05828325,31,DET,40,9,United States,NBA 1997-1998 Players Information
Luc Longley,C,2.2098,135.17052626,29,CHI,58,6,Australia,NBA 1997-1998 Players Information
George Lynch,SF,2.032,98.88313666,27,VAN,82,4,United States,NBA 1997-1998 Players Information
Don MacLean,PF,2.0827999999999998,106.59420695,28,NJN,9,5,United States,NBA 1997-1998 Players Information
Sam Mack,SF,2.0065999999999997,99.79032140000001,27,VAN,57,4,United States,NBA 1997-1998 Players Information
Gerald Madkins,G,1.9304,90.718474,28,GSW,19,4,United States,NBA 1997-1998 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,39,DET,59,16,United States,NBA 1997-1998 Players Information
Dan Majerle,SG,1.9811999999999999,97.52235955,32,MIA,72,9,United States,NBA 1997-1998 Players Information
Karl Malone,PF,2.0574,120.20197805000001,34,UTA,81,12,United States,NBA 1997-1998 Players Information
Matt Maloney,PF,1.905,87.08973504000001,26,HOU,78,2,United States,NBA 1997-1998 Players Information
Danny Manning,F,2.0827999999999998,104.32624510000001,31,PHX,70,9,United States,NBA 1997-1998 Players Information
Stephon Marbury,G,1.8796,81.6466266,21,MIN,82,1,United States,NBA 1997-1998 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,24,GSW,73,3,United States,NBA 1997-1998 Players Information
Darrick Martin,G,1.8034,77.1107029,26,LAC,82,3,United States,NBA 1997-1998 Players Information
Jamal Mashburn,SF,2.032,112.03731539,25,MIA,48,4,United States,NBA 1997-1998 Players Information
Anthony Mason,PF,2.0065999999999997,113.3980925,31,CHA,81,9,United States,NBA 1997-1998 Players Information
Tony Massenburg,PF,2.0574,99.79032140000001,30,VAN,61,5,United States,NBA 1997-1998 Players Information
Vernon Maxwell,G,1.9304,81.6466266,32,"CHA, ORL",42,9,United States,NBA 1997-1998 Players Information
Lee Mayberry,G,1.8541999999999998,78.01788764,27,VAN,79,5,United States,NBA 1997-1998 Players Information
Bob McCann,SF,1.9811999999999999,110.67653828,33,TOR,1,9,United States,NBA 1997-1998 Players Information
Walter McCarty,F,2.0827999999999998,104.32624510000001,24,BOS,82,1,United States,NBA 1997-1998 Players Information
George McCloud,SF,1.9811999999999999,92.98643585,30,PHX,63,7,United States,NBA 1997-1998 Players Information
Xavier McDaniel,PF,2.0065999999999997,92.98643585,34,NJN,20,12,United States,NBA 1997-1998 Players Information
Michael McDonald,C,2.0827999999999998,105.23342984,29,CHA,1,1,United States,NBA 1997-1998 Players Information
Antonio McDyess,F,2.0574,111.13013065000001,23,PHX,81,2,United States,NBA 1997-1998 Players Information
Tracy McGrady,GF,2.032,95.2543977,18,TOR,64,0,United States,NBA 1997-1998 Players Information
Jim McIlvaine,C,2.159,108.8621688,25,SEA,78,3,United States,NBA 1997-1998 Players Information
Derrick McKey,SF,2.0574,92.98643585,31,IND,57,10,United States,NBA 1997-1998 Players Information
Aaron McKie,G,1.9558,94.80080533,25,"DET, PHL",81,3,United States,NBA 1997-1998 Players Information
Nate McMillan,GF,1.9558,88.45051215000001,33,SEA,18,11,United States,NBA 1997-1998 Players Information
Ron Mercer,SG,2.0065999999999997,95.2543977,21,BOS,80,0,United States,NBA 1997-1998 Players Information
Marko Milic,SF,1.9811999999999999,106.59420695,20,PHX,33,0,Slovenia,NBA 1997-1998 Players Information
Oliver Miller,C,2.0574,127.00586360000001,27,TOR,64,5,United States,NBA 1997-1998 Players Information
Pig Miller,F,2.0574,102.05828325,26,ATL,37,3,United States,NBA 1997-1998 Players Information
Reggie Miller,SG,2.0065999999999997,83.91458845000001,32,IND,81,10,United States,NBA 1997-1998 Players Information
Chris Mills,SF,1.9558,97.52235955,28,NYK,80,4,United States,NBA 1997-1998 Players Information
Terry Mills,PF,2.0827999999999998,104.32624510000001,30,MIA,50,7,United States,NBA 1997-1998 Players Information
Greg Minor,F,1.9811999999999999,95.2543977,26,BOS,69,3,United States,NBA 1997-1998 Players Information
Sam Mitchell,SF,1.9811999999999999,95.2543977,34,MIN,81,10,United States,NBA 1997-1998 Players Information
