Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Kim Hughes,C,2.1082,99.79032140000001,25,NJN,55,1,United States,NBA 1977-1978 Players Information
Dan Issel,FC,2.0574,106.59420695,29,DEN,82,1,United States,NBA 1977-1978 Players Information
Phil Jackson,PF,2.032,99.79032140000001,32,NYK,62,10,United States,NBA 1977-1978 Players Information
Aaron James,SF,2.032,95.2543977,25,NOJ,80,3,United States,NBA 1977-1978 Players Information
Charles Johnson,PG,1.8288,77.1107029,28,"GOS, WAS",70,5,United States,NBA 1977-1978 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,23,SEA,81,1,United States,NBA 1977-1978 Players Information
George Johnson,FC,2.1082,92.98643585,29,NJN,81,6,United States,NBA 1977-1978 Players Information
John Johnson,SF,2.0065999999999997,90.718474,30,"HOU, SEA",77,7,United States,NBA 1977-1978 Players Information
"Eddie Johnson, Jr.",G,1.8796,81.6466266,23,ATL,79,0,United States,NBA 1977-1978 Players Information
Larry Johnson,SG,1.905,92.98643585,23,BUF,5,0,United States,NBA 1977-1978 Players Information
Marques Johnson,GF,2.0065999999999997,98.88313666,22,MIL,80,0,United States,NBA 1977-1978 Players Information
Mickey Johnson,PF,2.0827999999999998,86.1825503,25,CHI,81,3,United States,NBA 1977-1978 Players Information
Ollie Johnson,SF,1.9811999999999999,90.718474,28,ATL,82,5,United States,NBA 1977-1978 Players Information
Bobby Jones,SF,2.0574,95.2543977,26,DEN,75,1,United States,NBA 1977-1978 Players Information
Caldwell Jones,FC,2.1082,97.97595192,27,PHI,80,3,United States,NBA 1977-1978 Players Information
Dwight Jones,FC,2.0827999999999998,95.2543977,26,HOU,82,4,United States,NBA 1977-1978 Players Information
Robin Jones,FC,2.0574,102.05828325,24,HOU,12,1,United States,NBA 1977-1978 Players Information
Wil Jones,PF,2.032,92.98643585,31,BUF,79,1,United States,NBA 1977-1978 Players Information
Eddie Jordan,PG,1.8541999999999998,77.1107029,23,"CLE, NJN",73,0,United States,NBA 1977-1978 Players Information
George Karl,G,1.8796,83.91458845000001,26,SAS,4,1,United States,NBA 1977-1978 Players Information
Rich Kelley,C,2.1336,106.59420695,24,NOJ,82,2,United States,NBA 1977-1978 Players Information
Larry Kenon,PF,2.0574,92.98643585,25,SAS,81,1,United States,NBA 1977-1978 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,21,NJN,79,0,United States,NBA 1977-1978 Players Information
Billy Knight,GF,1.9811999999999999,88.45051215000001,25,BUF,53,1,United States,NBA 1977-1978 Players Information
Toby Knight,PF,2.0574,95.2543977,22,NYK,80,0,United States,NBA 1977-1978 Players Information
Steve Kuberski,FC,2.032,97.52235955,30,BOS,3,8,United States,NBA 1977-1978 Players Information
John Kuester,PG,1.8796,79.37866475,23,KCK,78,0,United States,NBA 1977-1978 Players Information
Kevin Kunnert,FC,2.1336,104.32624510000001,26,HOU,80,4,United States,NBA 1977-1978 Players Information
Mitch Kupchak,FC,2.0574,104.32624510000001,23,WAS,67,1,United States,NBA 1977-1978 Players Information
C.J. Kupec,FC,1.9811999999999999,99.79032140000001,25,HOU,49,2,United States,NBA 1977-1978 Players Information
Tom LaGarde,C,2.0827999999999998,99.79032140000001,23,DEN,76,0,United States,NBA 1977-1978 Players Information
Sam Lacey,C,2.0827999999999998,106.59420695,29,KCK,77,7,United States,NBA 1977-1978 Players Information
John Lambert,C,2.0827999999999998,102.05828325,25,CLE,76,2,United States,NBA 1977-1978 Players Information
Mark Landsberger,FC,2.032,97.52235955,22,CHI,62,0,United States,NBA 1977-1978 Players Information
Bob Lanier,C,2.1082,113.3980925,29,DET,63,7,United States,NBA 1977-1978 Players Information
Rich Laurel,SG,1.9811999999999999,86.1825503,23,MIL,10,0,United States,NBA 1977-1978 Players Information
Mo Layton,PG,1.8541999999999998,81.6466266,29,SAS,41,6,United States,NBA 1977-1978 Players Information
Ron Lee,PG,1.9304,87.54332741,25,PHX,82,1,United States,NBA 1977-1978 Players Information
Scott Lloyd,FC,2.0827999999999998,104.32624510000001,25,"BUF, MIL",70,1,United States,NBA 1977-1978 Players Information
John Lucas,G,1.905,79.37866475,24,HOU,82,1,United States,NBA 1977-1978 Players Information
Maurice Lucas,PF,2.0574,97.52235955,26,POR,68,1,United States,NBA 1977-1978 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,22,HOU,59,1,United States,NBA 1977-1978 Players Information
Pete Maravich,GF,1.9558,89.35769689,30,NOJ,50,7,United States,NBA 1977-1978 Players Information
Ricky Marsh,G,1.905,90.718474,23,GSW,60,0,United States,NBA 1977-1978 Players Information
Cedric Maxwell,F,2.032,92.98643585,22,BOS,72,0,United States,NBA 1977-1978 Players Information
Scott May,SF,2.0065999999999997,97.52235955,23,CHI,55,1,United States,NBA 1977-1978 Players Information
Bob McAdoo,FC,2.0574,95.2543977,26,NYK,79,5,United States,NBA 1977-1978 Players Information
Andre McCarter,G,1.905,86.1825503,24,KCK,1,1,United States,NBA 1977-1978 Players Information
Ted McClain,G,1.8541999999999998,81.6466266,31,"BUF, PHL",70,1,United States,NBA 1977-1978 Players Information
Jim McDaniels,FC,2.1082,103.41906036,29,BUF,42,4,United States,NBA 1977-1978 Players Information
Jim McElroy,PG,1.905,86.1825503,24,NOJ,73,0,United States,NBA 1977-1978 Players Information
George McGinnis,PF,2.032,106.59420695,27,PHI,78,2,United States,NBA 1977-1978 Players Information
Tom McMillen,PF,2.1082,97.52235955,25,ATL,68,2,United States,NBA 1977-1978 Players Information
Jim McMillian,SF,1.9558,97.52235955,29,NYK,81,7,United States,NBA 1977-1978 Players Information
Larry McNeill,FC,2.0574,88.45051215000001,27,"BUF, GOS",46,4,United States,NBA 1977-1978 Players Information
John Mengelt,SG,1.8796,88.45051215000001,28,CHI,81,6,United States,NBA 1977-1978 Players Information
Joe C. Meriweather,FC,2.0827999999999998,97.52235955,24,NOJ,54,2,United States,NBA 1977-1978 Players Information
Dave Meyers,PF,2.032,97.52235955,24,MIL,80,2,United States,NBA 1977-1978 Players Information
Steve Mix,F,2.0065999999999997,97.52235955,30,PHI,82,7,United States,NBA 1977-1978 Players Information
Larry Moffett,PF,2.032,95.2543977,23,HOU,20,0,United States,NBA 1977-1978 Players Information
Eric Money,G,1.8288,77.1107029,23,DET,76,3,United States,NBA 1977-1978 Players Information
Earl Monroe,G,1.905,83.91458845000001,33,NYK,76,10,United States,NBA 1977-1978 Players Information
Glenn Mosley,PF,2.032,88.45051215000001,22,PHI,6,0,United States,NBA 1977-1978 Players Information
Calvin Murphy,PG,1.7526,74.84274105,29,HOU,76,7,United States,NBA 1977-1978 Players Information
Bob Nash,SF,2.032,88.45051215000001,27,KCK,66,2,United States,NBA 1977-1978 Players Information
Swen Nater,C,2.1082,108.8621688,28,BUF,78,1,Netherlands,NBA 1977-1978 Players Information
Lloyd Neal,PF,2.0065999999999997,102.05828325,27,POR,61,5,United States,NBA 1977-1978 Players Information
Louie Nelson,G,1.905,86.1825503,26,"KCK, NJN",33,4,United States,NBA 1977-1978 Players Information
Johnny Neumann,F,1.9811999999999999,90.718474,26,IND,20,1,United States,NBA 1977-1978 Players Information
Mike Newlin,GF,1.9304,90.718474,29,HOU,45,6,United States,NBA 1977-1978 Players Information
Norm Nixon,G,1.8796,77.1107029,22,LAL,81,0,United States,NBA 1977-1978 Players Information
Willie Norwood,PF,2.0065999999999997,99.79032140000001,30,"DET, POR",35,6,United States,NBA 1977-1978 Players Information
Mark Olberding,PF,2.032,102.05828325,21,SAS,79,1,United States,NBA 1977-1978 Players Information
Eddie Owens,SF,2.0065999999999997,95.2543977,24,BUF,8,0,United States,NBA 1977-1978 Players Information
Tom Owens,FC,2.0827999999999998,97.52235955,28,POR,82,1,United States,NBA 1977-1978 Players Information
Joe Pace,C,2.0827999999999998,99.79032140000001,24,WAS,48,1,United States,NBA 1977-1978 Players Information
Robert Parish,C,2.1336,104.32624510000001,24,GSW,82,0,United States,NBA 1977-1978 Players Information
Sonny Parker,GF,1.9811999999999999,90.718474,22,GSW,82,1,United States,NBA 1977-1978 Players Information
Billy Paultz,FC,2.1082,106.59420695,29,SAS,80,1,United States,NBA 1977-1978 Players Information
Curtis Perry,FC,2.0065999999999997,99.79032140000001,29,PHX,45,7,United States,NBA 1977-1978 Players Information
Cliff Pondexter,FC,2.0574,105.68702221000001,23,CHI,44,2,United States,NBA 1977-1978 Players Information
Ben Poquette,FC,2.0574,106.59420695,22,DET,52,0,United States,NBA 1977-1978 Players Information
Howard Porter,PF,2.032,99.79032140000001,29,"DET, NJN",63,6,United States,NBA 1977-1978 Players Information
Kevin Porter,PG,1.8288,77.1107029,27,"DET, NJN",82,5,United States,NBA 1977-1978 Players Information
Jim Price,G,1.905,88.45051215000001,28,"DEN, DET",83,5,United States,NBA 1977-1978 Players Information
Ed Ratleff,GF,1.9811999999999999,88.45051215000001,27,HOU,68,4,United States,NBA 1977-1978 Players Information
Clifford Ray,FC,2.0574,104.32624510000001,29,GSW,79,6,United States,NBA 1977-1978 Players Information
Robert Reid,GF,2.032,92.98643585,22,HOU,80,0,United States,NBA 1977-1978 Players Information
Kevin Restani,FC,2.0574,102.05828325,26,"KCK, MIL",54,3,United States,NBA 1977-1978 Players Information
Anthony Roberts,SF,1.9558,83.91458845000001,22,DEN,82,0,United States,NBA 1977-1978 Players Information
Tony Robertson,GF,1.9558,88.45051215000001,22,ATL,63,0,United States,NBA 1977-1978 Players Information
Truck Robinson,F,2.0065999999999997,102.05828325,26,NOJ,82,3,United States,NBA 1977-1978 Players Information
Bill Robinzine,PF,2.0065999999999997,104.32624510000001,25,KCK,82,2,United States,NBA 1977-1978 Players Information
Dave Robisch,FC,2.0827999999999998,106.59420695,28,"IND, LAL",78,1,United States,NBA 1977-1978 Players Information
Tree Rollins,C,2.159,106.59420695,24,ATL,79,0,United States,NBA 1977-1978 Players Information
Dan Roundfield,PF,2.032,92.98643585,24,IND,79,1,United States,NBA 1977-1978 Players Information
Curtis Rowe,PF,2.0065999999999997,102.05828325,28,BOS,50,6,United States,NBA 1977-1978 Players Information
Campy Russell,F,2.032,97.52235955,26,CLE,72,3,United States,NBA 1977-1978 Players Information
Cazzie Russell,GF,1.9558,98.88313666,33,CHI,36,11,United States,NBA 1977-1978 Players Information
Fred Saunders,SF,2.0065999999999997,95.2543977,26,"BOS, NOJ",56,3,United States,NBA 1977-1978 Players Information
Dale Schlueter,C,2.0827999999999998,115.66605435000001,32,POR,10,9,United States,NBA 1977-1978 Players Information
Alvin Scott,GF,2.0065999999999997,83.91458845000001,22,PHX,81,0,United States,NBA 1977-1978 Players Information
Charlie Scott,SG,1.9558,79.37866475,29,"BOS, LAL",79,6,United States,NBA 1977-1978 Players Information
Bruce Seals,PF,2.032,95.2543977,24,SEA,73,2,United States,NBA 1977-1978 Players Information
Lonnie Shelton,FC,2.032,108.8621688,22,NYK,82,1,United States,NBA 1977-1978 Players Information
Steve Sheppard,SF,1.9811999999999999,97.52235955,23,CHI,63,0,United States,NBA 1977-1978 Players Information
John Shumate,FC,2.0574,106.59420695,25,"BUF, DET",80,3,United States,NBA 1977-1978 Players Information
Jack Sikma,C,2.1082,104.32624510000001,22,SEA,82,0,United States,NBA 1977-1978 Players Information
James Silas,PG,1.8541999999999998,81.6466266,29,SAS,37,2,United States,NBA 1977-1978 Players Information
Paul Silas,PF,2.0065999999999997,102.05828325,34,SEA,82,13,United States,NBA 1977-1978 Players Information
Ralph Simpson,GF,1.9558,90.718474,28,"DEN, DET",64,1,United States,NBA 1977-1978 Players Information
Scott Sims,G,1.8541999999999998,81.6466266,22,SAS,12,0,United States,NBA 1977-1978 Players Information
Al Skinner,SG,1.905,86.1825503,25,"DET, NJN",77,1,United States,NBA 1977-1978 Players Information
Bingo Smith,GF,1.9558,88.45051215000001,32,CLE,82,8,United States,NBA 1977-1978 Players Information
Elmore Smith,C,2.1336,113.3980925,28,CLE,81,6,United States,NBA 1977-1978 Players Information
Phil Smith,SG,1.9304,83.91458845000001,25,GSW,82,3,United States,NBA 1977-1978 Players Information
Randy Smith,GF,1.905,81.6466266,29,BUF,82,6,United States,NBA 1977-1978 Players Information
Robert Smith,G,1.8034,74.84274105,22,DEN,43,0,United States,NBA 1977-1978 Players Information
Willie Smith,PG,1.8796,77.1107029,24,IND,1,1,United States,NBA 1977-1978 Players Information
Dick Snyder,GF,1.9558,93.89362059,34,CLE,58,11,United States,NBA 1977-1978 Players Information
Ricky Sobers,SG,1.905,89.81128926000001,25,IND,79,2,United States,NBA 1977-1978 Players Information
Kevin Stacom,SG,1.905,83.91458845000001,26,BOS,55,3,United States,NBA 1977-1978 Players Information
Larry Steele,G,1.9558,81.6466266,28,POR,65,6,United States,NBA 1977-1978 Players Information
Earl Tatum,SG,1.9558,83.91458845000001,24,"IND, LAL",82,1,United States,NBA 1977-1978 Players Information
Brian Taylor,G,1.8796,83.91458845000001,26,DEN,39,1,United States,NBA 1977-1978 Players Information
Claude Terry,GF,1.9304,88.45051215000001,28,ATL,26,1,United States,NBA 1977-1978 Players Information
David Thompson,GF,1.9558,88.45051215000001,23,DEN,80,1,United States,NBA 1977-1978 Players Information
Dean Tolson,PF,2.032,86.1825503,26,SEA,1,2,United States,NBA 1977-1978 Players Information
Rudy Tomjanovich,F,2.032,98.88313666,29,HOU,23,7,United States,NBA 1977-1978 Players Information
Dave Twardzik,PG,1.8541999999999998,79.37866475,27,POR,75,1,United States,NBA 1977-1978 Players Information
Wes Unseld,FC,2.0065999999999997,111.13013065000001,31,WAS,80,9,United States,NBA 1977-1978 Players Information
Jan Van Breda Kolff,SF,2.0065999999999997,88.45051215000001,26,NJN,68,1,United States,NBA 1977-1978 Players Information
Norm Van Lier,PG,1.8541999999999998,78.47148001000001,30,CHI,78,8,United States,NBA 1977-1978 Players Information
Foots Walker,PG,1.8288,78.01788764,26,CLE,81,3,United States,NBA 1977-1978 Players Information
Phil Walker,SG,1.905,81.6466266,21,WAS,40,0,United States,NBA 1977-1978 Players Information
Wally Walker,SF,2.0065999999999997,86.1825503,23,"POR, SEA",77,1,United States,NBA 1977-1978 Players Information
Bill Walton,C,2.1082,106.59420695,25,POR,58,3,United States,NBA 1977-1978 Players Information
Lloyd Walton,PG,1.8288,72.57477920000001,24,MIL,76,1,United States,NBA 1977-1978 Players Information
Kermit Washington,FC,2.032,104.32624510000001,26,"BOS, LAL",57,4,United States,NBA 1977-1978 Players Information
Richard Washington,PF,2.1082,99.79032140000001,22,KCK,78,1,United States,NBA 1977-1978 Players Information
Wilson Washington,PF,2.0574,102.96546799000001,22,"NJN, PHL",38,0,United States,NBA 1977-1978 Players Information
Slick Watts,G,1.8541999999999998,83.91458845000001,26,"NOJ, SEA",71,4,United States,NBA 1977-1978 Players Information
Nick Weatherspoon,SF,2.0065999999999997,88.45051215000001,27,CHI,41,4,United States,NBA 1977-1978 Players Information
Marvin Webster,C,2.159,102.05828325,25,SEA,82,1,United States,NBA 1977-1978 Players Information
