Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Dick Cunningham,C,2.0827999999999998,111.13013065000001,22,MIL,75,0,United States,NBA 1968-1969 Players Information
Jim Davis,C,2.0574,102.05828325,27,ATL,77,2,United States,NBA 1968-1969 Players Information
Dave DeBusschere,F,1.9811999999999999,99.79032140000001,28,"DET, NYK",76,6,United States,NBA 1968-1969 Players Information
Connie Dierking,C,2.0574,100.69750614,32,CIN,82,7,United States,NBA 1968-1969 Players Information
Bill Dinwiddie,F,2.0065999999999997,99.79032140000001,25,CIN,69,1,United States,NBA 1968-1969 Players Information
Terry Dischinger,GF,2.0065999999999997,85.72895793,28,DET,75,4,United States,NBA 1968-1969 Players Information
Sonny Dove,F,2.0065999999999997,89.81128926000001,23,DET,29,1,United States,NBA 1968-1969 Players Information
Johnny Egan,PG,1.8034,81.6466266,30,LAL,82,7,United States,NBA 1968-1969 Players Information
Joe Ellis,F,1.9811999999999999,79.37866475,24,GSW,74,2,United States,NBA 1968-1969 Players Information
Leroy Ellis,FC,2.0827999999999998,95.2543977,28,WAS,80,6,United States,NBA 1968-1969 Players Information
Wayne Embry,C,2.032,108.8621688,31,MIL,78,10,United States,NBA 1968-1969 Players Information
Keith Erickson,GF,1.9558,88.45051215000001,24,LAL,77,3,United States,NBA 1968-1969 Players Information
Bob Ferry,FC,2.032,104.32624510000001,31,WAS,7,9,United States,NBA 1968-1969 Players Information
Hank Finkel,C,2.1336,108.8621688,26,SDR,34,2,United States,NBA 1968-1969 Players Information
Fred Foster,SF,1.9558,95.2543977,22,CIN,54,0,United States,NBA 1968-1969 Players Information
Jim Fox,C,2.0827999999999998,104.32624510000001,25,"DET, PHX",76,1,United States,NBA 1968-1969 Players Information
Walt Frazier,PG,1.9304,90.718474,23,NYK,80,1,United States,NBA 1968-1969 Players Information
Pat Frink,G,1.9304,79.37866475,24,CIN,48,0,United States,NBA 1968-1969 Players Information
Dave Gambee,F,1.9811999999999999,97.52235955,31,"DET, MIL",59,10,United States,NBA 1968-1969 Players Information
Gail Goodrich,G,1.8541999999999998,77.1107029,25,PHX,81,3,United States,NBA 1968-1969 Players Information
Mal Graham,G,1.8541999999999998,83.91458845000001,24,BOS,21,1,United States,NBA 1968-1969 Players Information
Johnny Green,SF,1.9558,90.718474,35,PHI,72,9,United States,NBA 1968-1969 Players Information
Hal Greer,G,1.8796,79.37866475,32,PHI,82,10,United States,NBA 1968-1969 Players Information
Gary Gregor,F,2.0065999999999997,102.05828325,23,PHX,80,0,United States,NBA 1968-1969 Players Information
Richie Guerin,SG,1.9304,88.45051215000001,36,ATL,27,11,United States,NBA 1968-1969 Players Information
Matt Guokas,GF,1.9558,79.37866475,25,PHI,70,2,United States,NBA 1968-1969 Players Information
Al Hairston,G,1.8541999999999998,79.37866475,23,SEA,32,0,United States,NBA 1968-1969 Players Information
Happy Hairston,F,2.0065999999999997,102.05828325,26,DET,81,4,United States,NBA 1968-1969 Players Information
Shaler Halimon,F,1.9558,90.26488163,23,PHI,48,0,United States,NBA 1968-1969 Players Information
Dennis Hamilton,PF,2.032,95.2543977,24,ATL,23,1,United States,NBA 1968-1969 Players Information
Skip Harlicka,G,1.8541999999999998,83.91458845000001,22,ATL,26,0,United States,NBA 1968-1969 Players Information
Art Harris,G,1.9304,83.91458845000001,22,SEA,80,0,United States,NBA 1968-1969 Players Information
Clem Haskins,PG,1.905,88.45051215000001,25,CHI,79,1,United States,NBA 1968-1969 Players Information
John Havlicek,GF,1.9558,90.718474,28,BOS,82,4,United States,NBA 1968-1969 Players Information
Tom Hawkins,F,1.9558,95.2543977,32,LAL,74,9,United States,NBA 1968-1969 Players Information
Elvin Hayes,FC,2.0574,106.59420695,23,SDR,82,0,United States,NBA 1968-1969 Players Information
Fred Hetzel,F,2.032,99.79032140000001,26,"CIN, MIL",84,3,United States,NBA 1968-1969 Players Information
Bill Hewitt,SF,2.0065999999999997,95.2543977,24,LAL,74,0,United States,NBA 1968-1969 Players Information
Bill Hosket,PF,2.032,102.05828325,22,NYK,50,0,United States,NBA 1968-1969 Players Information
Bailey Howell,SF,2.0065999999999997,95.2543977,32,BOS,78,9,United States,NBA 1968-1969 Players Information
Lou Hudson,GF,1.9558,95.2543977,24,ATL,81,2,United States,NBA 1968-1969 Players Information
Darrall Imhoff,C,2.0827999999999998,99.79032140000001,30,PHI,82,8,United States,NBA 1968-1969 Players Information
Luke Jackson,FC,2.0574,108.8621688,27,PHI,25,4,United States,NBA 1968-1969 Players Information
Phil Jackson,PF,2.032,99.79032140000001,23,NYK,47,1,United States,NBA 1968-1969 Players Information
Gus Johnson,FC,1.9811999999999999,104.32624510000001,30,WAS,49,5,United States,NBA 1968-1969 Players Information
Neil Johnson,F,2.0065999999999997,99.79032140000001,25,PHX,80,2,United States,NBA 1968-1969 Players Information
Rich Johnson,F,2.0065999999999997,95.2543977,22,BOS,30,0,United States,NBA 1968-1969 Players Information
Sam Jones,GF,1.9304,89.81128926000001,35,BOS,69,11,United States,NBA 1968-1969 Players Information
Wali Jones,G,1.8796,81.6466266,27,PHI,81,4,United States,NBA 1968-1969 Players Information
Bob Kauffman,FC,2.032,108.8621688,22,SEA,82,0,United States,NBA 1968-1969 Players Information
Joe Kennedy,SF,1.9811999999999999,95.2543977,22,SEA,72,0,United States,NBA 1968-1969 Players Information
Toby Kimball,PF,1.9811999999999999,99.79032140000001,26,SDR,76,2,United States,NBA 1968-1969 Players Information
Jim King,G,1.8796,79.37866475,28,GSW,44,5,United States,NBA 1968-1969 Players Information
Rodney Knowles,C,2.0574,,23,PHX,7,0,United States,NBA 1968-1969 Players Information
Don Kojis,SF,1.905,91.62565874,30,SDR,81,5,United States,NBA 1968-1969 Players Information
Howard Komives,PG,1.8541999999999998,83.91458845000001,27,"DET, NYK",85,4,United States,NBA 1968-1969 Players Information
Tommy Kron,G,1.9558,90.718474,26,SEA,75,2,United States,NBA 1968-1969 Players Information
Rudy LaRusso,FC,2.0065999999999997,99.79032140000001,31,GSW,75,9,United States,NBA 1968-1969 Players Information
Stu Lantz,G,1.905,79.37866475,22,SDR,72,0,United States,NBA 1968-1969 Players Information
Dave Lattin,PF,1.9811999999999999,102.05828325,25,PHX,67,1,United States,NBA 1968-1969 Players Information
Clyde Lee,FC,2.0827999999999998,92.98643585,24,GSW,65,2,United States,NBA 1968-1969 Players Information
George Lehmann,G,1.8288,81.6466266,26,ATL,11,1,United States,NBA 1968-1969 Players Information
Bobby Lewis,SG,1.905,79.37866475,23,GSW,62,1,United States,NBA 1968-1969 Players Information
Plummer Lott,GF,1.9558,95.2543977,23,SEA,19,1,United States,NBA 1968-1969 Players Information
Kevin Loughery,SG,1.905,86.1825503,28,WAS,80,6,United States,NBA 1968-1969 Players Information
Bob Love,F,2.032,97.52235955,26,"CHI, MIL",47,2,United States,NBA 1968-1969 Players Information
Jerry Lucas,FC,2.032,104.32624510000001,28,CIN,74,5,United States,NBA 1968-1969 Players Information
Ed Manning,F,2.0065999999999997,95.2543977,25,WAS,63,1,United States,NBA 1968-1969 Players Information
Jack Marin,GF,2.0065999999999997,90.718474,24,WAS,82,2,United States,NBA 1968-1969 Players Information
Don May,SF,1.9304,90.718474,23,NYK,48,0,United States,NBA 1968-1969 Players Information
Jon McGlocklin,GF,1.9558,92.98643585,25,MIL,80,3,United States,NBA 1968-1969 Players Information
Stan McKenzie,GF,1.9558,88.45051215000001,24,PHX,80,1,United States,NBA 1968-1969 Players Information
McCoy McLemore,SF,2.0065999999999997,104.32624510000001,26,"DET, PHX",81,4,United States,NBA 1968-1969 Players Information
Tom Meschery,F,1.9811999999999999,97.52235955,30,SEA,82,7,China,NBA 1968-1969 Players Information
Eddie Miles,SG,1.9304,88.45051215000001,28,DET,80,5,United States,NBA 1968-1969 Players Information
Jay Miller,SF,1.9558,92.98643585,25,MIL,3,1,United States,NBA 1968-1969 Players Information
Earl Monroe,G,1.905,83.91458845000001,24,WAS,80,1,United States,NBA 1968-1969 Players Information
Otto Moore,C,2.1082,92.98643585,22,DET,74,0,United States,NBA 1968-1969 Players Information
Erwin Mueller,FC,2.032,104.32624510000001,24,"CHI, SEA",78,2,United States,NBA 1968-1969 Players Information
Jeff Mullins,GF,1.9304,86.1825503,26,GSW,78,4,United States,NBA 1968-1969 Players Information
Dorie Murrey,PF,2.032,97.52235955,25,SEA,36,2,United States,NBA 1968-1969 Players Information
Don Nelson,F,1.9811999999999999,95.2543977,28,BOS,82,6,United States,NBA 1968-1969 Players Information
Dave Newmark,C,2.159,97.06876718000001,22,CHI,81,0,United States,NBA 1968-1969 Players Information
Rich Niemann,C,2.1336,111.13013065000001,22,"DET, MIL",34,0,United States,NBA 1968-1969 Players Information
Don Ohl,SG,1.905,86.1825503,32,ATL,76,8,United States,NBA 1968-1969 Players Information
Bud Olsen,PF,2.032,99.79032140000001,28,"BOS, DET",16,6,United States,NBA 1968-1969 Players Information
Barry Orms,G,1.905,86.1825503,22,WAS,63,0,United States,NBA 1968-1969 Players Information
Charlie Paulk,PF,2.032,99.33672903,22,MIL,16,0,United States,NBA 1968-1969 Players Information
Loy Petersen,SG,1.9558,92.98643585,23,CHI,37,0,United States,NBA 1968-1969 Players Information
Bob Quick,GF,1.9558,97.52235955,22,WAS,27,0,United States,NBA 1968-1969 Players Information
Craig Raymond,C,2.1082,106.59420695,23,PHI,27,0,United States,NBA 1968-1969 Players Information
Willis Reed,FC,2.0574,108.8621688,26,NYK,82,4,United States,NBA 1968-1969 Players Information
Pat Riley,SG,1.9304,92.98643585,23,SDR,56,1,United States,NBA 1968-1969 Players Information
Mike Riordan,GF,1.9304,90.718474,23,NYK,53,0,United States,NBA 1968-1969 Players Information
Oscar Robertson,G,1.9558,99.79032140000001,30,CIN,79,8,United States,NBA 1968-1969 Players Information
Flynn Robinson,G,1.8541999999999998,83.91458845000001,27,"CHI, MIL",83,2,United States,NBA 1968-1969 Players Information
Guy Rodgers,PG,1.8288,83.91458845000001,33,MIL,81,10,United States,NBA 1968-1969 Players Information
Bob Rule,FC,2.0574,99.79032140000001,24,SEA,82,1,United States,NBA 1968-1969 Players Information
Bill Russell,C,2.0827999999999998,97.52235955,35,BOS,77,12,United States,NBA 1968-1969 Players Information
Cazzie Russell,GF,1.9558,98.88313666,24,NYK,50,2,United States,NBA 1968-1969 Players Information
Satch Sanders,PF,1.9811999999999999,95.2543977,30,BOS,82,8,United States,NBA 1968-1969 Players Information
Dale Schlueter,C,2.0827999999999998,115.66605435000001,23,GSW,30,0,United States,NBA 1968-1969 Players Information
Ray Scott,FC,2.0574,97.52235955,30,WAS,82,7,United States,NBA 1968-1969 Players Information
Larry Siegfried,G,1.905,86.1825503,29,BOS,79,5,United States,NBA 1968-1969 Players Information
Paul Silas,PF,2.0065999999999997,102.05828325,25,ATL,79,4,United States,NBA 1968-1969 Players Information
Doug Sims,F,2.0065999999999997,83.91458845000001,25,CIN,4,0,United States,NBA 1968-1969 Players Information
Jerry Sloan,GF,1.9558,88.45051215000001,26,CHI,78,3,United States,NBA 1968-1969 Players Information
Adrian Smith,PG,1.8541999999999998,81.6466266,32,CIN,74,7,United States,NBA 1968-1969 Players Information
Greg Smith,SF,1.9558,88.45051215000001,22,MIL,78,0,United States,NBA 1968-1969 Players Information
Dick Snyder,GF,1.9558,93.89362059,25,PHX,81,2,United States,NBA 1968-1969 Players Information
Rod Thorn,G,1.9304,88.45051215000001,27,SEA,28,5,United States,NBA 1968-1969 Players Information
Nate Thurmond,FC,2.1082,102.05828325,27,GSW,71,6,United States,NBA 1968-1969 Players Information
John Q. Trapp,SF,2.0065999999999997,95.2543977,23,SDR,24,0,United States,NBA 1968-1969 Players Information
John Tresvant,PF,2.0065999999999997,97.52235955,29,"CIN, SEA",77,4,United States,NBA 1968-1969 Players Information
Al Tucker,SF,2.032,86.1825503,26,"CIN, SEA",84,1,United States,NBA 1968-1969 Players Information
Bill Turner,F,2.0065999999999997,99.79032140000001,25,GSW,79,1,United States,NBA 1968-1969 Players Information
Wes Unseld,FC,2.0065999999999997,111.13013065000001,22,WAS,82,0,United States,NBA 1968-1969 Players Information
Dick Van Arsdale,GF,1.9558,95.2543977,26,PHX,80,3,United States,NBA 1968-1969 Players Information
Tom Van Arsdale,GF,1.9558,91.62565874,26,CIN,77,3,United States,NBA 1968-1969 Players Information
Chet Walker,F,1.9811999999999999,96.16158244,29,PHI,82,6,United States,NBA 1968-1969 Players Information
Jimmy Walker,SG,1.905,88.45051215000001,24,DET,69,1,United States,NBA 1968-1969 Players Information
Dwight Waller,GF,1.9811999999999999,99.79032140000001,23,ATL,9,0,United States,NBA 1968-1969 Players Information
Bob Warlick,SG,1.9558,90.718474,27,"MIL, PHX",65,3,United States,NBA 1968-1969 Players Information
Jim Washington,PF,1.9811999999999999,95.2543977,25,CHI,80,3,United States,NBA 1968-1969 Players Information
Bob Weiss,SG,1.8796,81.6466266,26,"CHI, MIL",77,3,United States,NBA 1968-1969 Players Information
Walt Wesley,C,2.1082,99.79032140000001,24,CIN,81,2,United States,NBA 1968-1969 Players Information
Jerry West,SG,1.8796,83.91458845000001,30,LAL,61,8,United States,NBA 1968-1969 Players Information
Ken Wilburn,F,1.9811999999999999,88.45051215000001,24,CHI,4,0,United States,NBA 1968-1969 Players Information
Lenny Wilkens,PG,1.8541999999999998,81.6466266,31,SEA,82,8,United States,NBA 1968-1969 Players Information
Art Williams,PG,1.8541999999999998,81.6466266,29,SDR,79,1,United States,NBA 1968-1969 Players Information
Cliff Williams,G,1.905,81.6466266,23,DET,3,0,United States,NBA 1968-1969 Players Information
Ron Williams,G,1.905,85.27536556,24,GSW,70,0,United States,NBA 1968-1969 Players Information
Samuel Williams,G,1.905,81.6466266,24,MIL,53,0,United States,NBA 1968-1969 Players Information
Jiff Wilson,FC,2.032,102.05828325,26,"PHL, PHX",79,4,United States,NBA 1968-1969 Players Information
Tom Workman,F,2.0065999999999997,98.88313666,24,WAS,20,1,United States,NBA 1968-1969 Players Information
