Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Bruce Bowen,F,2.0065999999999997,90.718474,32,SAS,82,8,United States,NBA 2003-2004 Players Information
Ryan Bowen,F,2.0574,98.88313666,28,DEN,52,4,United States,NBA 2003-2004 Players Information
Earl Boykins,G,1.651,61.23496995,27,DEN,82,5,United States,NBA 2003-2004 Players Information
Michael Bradley,F,2.0827999999999998,111.13013065000001,24,"ATL, TOR",16,2,United States,NBA 2003-2004 Players Information
Shawn Bradley,C,2.286,106.59420695,31,DAL,66,10,United StatesGermany,NBA 2003-2004 Players Information
Torraye Braggs,F,2.032,111.13013065000001,27,"HOU, WAS",15,3,United States,NBA 2003-2004 Players Information
Elton Brand,PF,2.0574,115.21246198,24,LAC,69,4,United States,NBA 2003-2004 Players Information
J.R. Bremer,SG,1.8796,83.91458845000001,23,"CLE, GOS",36,1,United States,NBA 2003-2004 Players Information
Jamison Brewer,PG,1.9304,81.6466266,23,IND,13,2,United States,NBA 2003-2004 Players Information
Primoz Brezec,C,2.1844,114.30527724000001,24,IND,18,2,Slovenia,NBA 2003-2004 Players Information
Damone Brown,F,2.0574,90.718474,24,NJN,3,2,United States,NBA 2003-2004 Players Information
Devin Brown,SF,1.9558,99.79032140000001,25,SAS,58,1,United States,NBA 2003-2004 Players Information
Kedrick Brown,GF,2.0065999999999997,100.69750614,22,"BOS, CLE",55,2,United States,NBA 2003-2004 Players Information
Kwame Brown,C,2.1082,131.5417873,21,WAS,74,2,United States,NBA 2003-2004 Players Information
P.J. Brown,C,2.1082,102.05828325,34,NOP,80,10,United States,NBA 2003-2004 Players Information
Tierre Brown,G,1.8796,85.72895793,24,NOP,3,2,United States,NBA 2003-2004 Players Information
Rick Brunson,SG,1.9304,86.1825503,31,"CHI, TOR",40,7,United States,NBA 2003-2004 Players Information
Kobe Bryant,SG,1.9811999999999999,96.16158244,25,LAL,65,7,United States,NBA 2003-2004 Players Information
Greg Buckner,G-F,1.9304,95.2543977,27,PHI,53,5,United States,NBA 2003-2004 Players Information
Rodney Buford,SF,1.9558,85.72895793,26,SAC,22,3,United States,NBA 2003-2004 Players Information
Caron Butler,SF,2.0065999999999997,103.41906036,23,MIA,68,1,United States,NBA 2003-2004 Players Information
Mitchell Butler,SG,1.9558,95.2543977,33,WAS,41,9,United States,NBA 2003-2004 Players Information
Rasual Butler,GF,2.0065999999999997,97.52235955,24,MIA,45,1,United States,NBA 2003-2004 Players Information
Zarko Cabarkapa,F-C,2.1082,106.59420695,22,PHX,49,0,Serbia,NBA 2003-2004 Players Information
Marcus Camby,C,2.1082,108.8621688,29,DEN,72,7,United States,NBA 2003-2004 Players Information
Elden Campbell,FC,2.1082,97.52235955,35,DET,65,13,United States,NBA 2003-2004 Players Information
Brian Cardinal,PF,2.032,111.13013065000001,26,GSW,76,3,United States,NBA 2003-2004 Players Information
Matt Carroll,GF,1.9811999999999999,96.16158244,23,"POR, SAN",16,0,United States,NBA 2003-2004 Players Information
Anthony Carter,PG,1.8541999999999998,86.1825503,28,SAS,5,5,United States,NBA 2003-2004 Players Information
Maurice Carter,SG,1.9558,95.2543977,27,"LAL, NOP",10,1,United States,NBA 2003-2004 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,27,TOR,73,5,United States,NBA 2003-2004 Players Information
Sam Cassell,G,1.905,83.91458845000001,34,MIN,81,10,United States,NBA 2003-2004 Players Information
Kelvin Cato,C,2.1082,115.66605435000001,29,HOU,69,6,United States,NBA 2003-2004 Players Information
Tyson Chandler,C,2.159,108.8621688,21,CHI,35,2,United States,NBA 2003-2004 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,32,GSW,79,10,United States,NBA 2003-2004 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,33,SAC,82,11,United States,NBA 2003-2004 Players Information
Keon Clark,C,2.1082,100.24391377,28,UTA,2,5,United States,NBA 2003-2004 Players Information
Speedy Claxton,G,1.8034,77.1107029,25,GSW,60,3,United States,NBA 2003-2004 Players Information
Mateen Cleaves,G,1.8796,92.98643585,26,CLE,4,3,United States,NBA 2003-2004 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,36,PHI,34,13,United States,NBA 2003-2004 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,35,MIA,22,13,United States,NBA 2003-2004 Players Information
Jason Collier,F-C,2.1336,117.9340162,26,ATL,20,3,United States,NBA 2003-2004 Players Information
Jarron Collins,C,2.1082,112.49090776,25,UTA,81,2,United States,NBA 2003-2004 Players Information
Jason Collins,C,2.1336,115.66605435000001,25,NJN,78,2,United States,NBA 2003-2004 Players Information
Brian Cook,PF,2.0574,106.14061458,23,LAL,35,0,United States,NBA 2003-2004 Players Information
Omar Cook,PG,1.8796,86.1825503,22,POR,17,2,United StatesMontenegro,NBA 2003-2004 Players Information
Chris Crawford,PF,2.0574,106.59420695,28,ATL,56,6,United States,NBA 2003-2004 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,23,CHI,80,3,United States,NBA 2003-2004 Players Information
Austin Croshere,F,2.0574,106.59420695,28,IND,77,6,United States,NBA 2003-2004 Players Information
Eddy Curry,C,2.1336,133.80974915000002,21,CHI,73,2,United States,NBA 2003-2004 Players Information
Michael Curry,F-G,1.9558,95.2543977,35,TOR,70,10,United States,NBA 2003-2004 Players Information
Samuel Dalembert,C,2.1082,113.3980925,22,PHI,82,2,CanadaHaiti,NBA 2003-2004 Players Information
Erick Dampier,C,2.1082,120.20197805000001,28,GSW,74,7,United States,NBA 2003-2004 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,28,SEA,71,6,United States,NBA 2003-2004 Players Information
Marquis Daniels,SF,1.9811999999999999,90.718474,23,DAL,56,0,United States,NBA 2003-2004 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,35,"CHI, TOR",80,10,United States,NBA 2003-2004 Players Information
Baron Davis,G,1.905,97.52235955,24,NOP,67,4,United States,NBA 2003-2004 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,34,POR,76,12,United States,NBA 2003-2004 Players Information
Hubert Davis,SF,1.9558,83.00740371,33,"DET, NJN",17,11,United States,NBA 2003-2004 Players Information
Josh Davis,F,2.032,106.59420695,23,ATL,4,0,United States,NBA 2003-2004 Players Information
Ricky Davis,GF,2.0065999999999997,88.45051215000001,24,"BOS, CLE",79,5,United States,NBA 2003-2004 Players Information
Andrew DeClercq,C,2.0827999999999998,104.32624510000001,31,ORL,71,8,United States,NBA 2003-2004 Players Information
Tony Delk,G,1.8541999999999998,85.72895793,30,DAL,33,7,United States,NBA 2003-2004 Players Information
Derrick Dial,G,1.9304,83.46099608,28,ORL,9,3,United States,NBA 2003-2004 Players Information
Boris Diaw,PF,2.032,113.3980925,21,ATL,76,0,France,NBA 2003-2004 Players Information
Dan Dickau,G,1.8288,86.1825503,25,"ATL, POR",43,1,United States,NBA 2003-2004 Players Information
Kaniel Dickens,F,2.032,97.52235955,25,POR,3,1,United States,NBA 2003-2004 Players Information
DeSagana Diop,C,2.1336,127.00586360000001,22,CLE,56,2,Senegal,NBA 2003-2004 Players Information
Vlade Divac,C,2.159,117.9340162,36,SAC,81,14,Serbia,NBA 2003-2004 Players Information
Juan Dixon,G,1.905,74.38914868,25,WAS,71,1,United States,NBA 2003-2004 Players Information
Michael Doleac,C,2.1082,118.84120094000001,26,"DEN, NYK",72,5,United States,NBA 2003-2004 Players Information
Keyon Dooling,G,1.905,88.90410452,23,LAC,58,3,United States,NBA 2003-2004 Players Information
Bryce Drew,SG,1.8796,83.91458845000001,29,NOP,15,5,United States,NBA 2003-2004 Players Information
Peja Drobnjak,FC,2.1082,122.4699399,28,LAC,61,2,Montenegro,NBA 2003-2004 Players Information
Tim Duncan,FC,2.1082,113.3980925,27,SAS,69,6,United States,NBA 2003-2004 Players Information
Mike Dunleavy,GF,2.0574,104.32624510000001,23,GSW,75,1,United States,NBA 2003-2004 Players Information
Ronald Dupree,F,2.0065999999999997,94.80080533,23,CHI,47,0,United States,NBA 2003-2004 Players Information
Ndudi Ebi,F,2.0574,104.77983747,19,MIN,17,0,EnglandNigeria,NBA 2003-2004 Players Information
Howard Eisley,G,1.8796,80.28584949,31,"NYK, PHX",67,9,United States,NBA 2003-2004 Players Information
Francisco Elson,C-F,2.1336,106.59420695,28,DEN,62,0,NetherlandsSouth Sudan,NBA 2003-2004 Players Information
Melvin Ely,FC,2.0827999999999998,118.38760857000001,25,LAC,42,1,United States,NBA 2003-2004 Players Information
Reggie Evans,PF,2.032,111.13013065000001,23,SEA,75,1,United States,NBA 2003-2004 Players Information
Desmond Ferguson,SF,2.0065999999999997,92.07925111,26,POR,7,0,United States,NBA 2003-2004 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,30,DAL,72,8,United States,NBA 2003-2004 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,29,LAL,82,7,United States,NBA 2003-2004 Players Information
Marcus Fizer,F,2.032,111.58372302000001,25,CHI,46,3,United States,NBA 2003-2004 Players Information
Alton Ford,PF,2.0574,124.73790175,22,HOU,9,2,United States,NBA 2003-2004 Players Information
T.J. Ford,PG,1.8288,74.84274105,20,MIL,55,0,United States,NBA 2003-2004 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,27,DAL,56,6,United States,NBA 2003-2004 Players Information
Jeff Foster,C,2.1082,107.04779932000001,27,IND,82,4,United States,NBA 2003-2004 Players Information
Tremaine Fowlkes,F,2.032,99.79032140000001,27,DET,36,3,United States,NBA 2003-2004 Players Information
Rick Fox,SF,2.0065999999999997,104.32624510000001,34,LAL,38,12,CanadaBahamas,NBA 2003-2004 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,28,GSW,44,6,Saint Vincent and the GrenadinesUnited States,NBA 2003-2004 Players Information
Richie Frahm,G,1.9558,95.2543977,26,SEA,54,1,United States,NBA 2003-2004 Players Information
Steve Francis,G,1.905,88.45051215000001,27,HOU,79,4,United States,NBA 2003-2004 Players Information
Hiram Fuller,F,2.0574,108.8621688,22,ATL,4,0,United StatesLibya,NBA 2003-2004 Players Information
Dan Gadzuric,FC,2.1082,108.8621688,26,MIL,75,1,NetherlandsUnited States,NBA 2003-2004 Players Information
Reece Gaines,G,1.9811999999999999,95.2543977,23,ORL,38,0,United States,NBA 2003-2004 Players Information
Alex Garcia,G-F,1.8796,99.79032140000001,23,SAS,2,0,Brazil,NBA 2003-2004 Players Information
Kevin Garnett,PF,2.1082,108.8621688,27,MIN,82,8,United States,NBA 2003-2004 Players Information
Pat Garrity,F,2.0574,107.95498406,27,ORL,2,5,United States,NBA 2003-2004 Players Information
Pau Gasol,FC,2.1336,113.3980925,23,MEM,78,2,Spain,NBA 2003-2004 Players Information
Devean George,F-G,2.032,106.59420695,26,LAL,82,4,United States,NBA 2003-2004 Players Information
Eddie Gill,PG,1.8288,86.1825503,25,POR,22,3,United States,NBA 2003-2004 Players Information
Kendall Gill,SG,1.9558,88.45051215000001,35,CHI,56,13,United States,NBA 2003-2004 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,26,SAS,77,1,Argentina,NBA 2003-2004 Players Information
Gordan Giricek,G-F,1.9811999999999999,95.2543977,26,"ORL, UTH",73,1,Croatia,NBA 2003-2004 Players Information
Dion Glover,GF,1.9558,103.41906036,25,"ATL, TOR",69,4,United States,NBA 2003-2004 Players Information
Anthony Goldwire,G,1.8541999999999998,82.55381134000001,32,"MIN, NJN",11,7,United States,NBA 2003-2004 Players Information
Drew Gooden,FC,2.0827999999999998,113.3980925,22,ORL,79,1,United States,NBA 2003-2004 Players Information
Brian Grant,PF,2.0574,115.21246198,31,MIA,76,9,United States,NBA 2003-2004 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,38,LAL,55,16,United States,NBA 2003-2004 Players Information
Paul Grant,C,2.1336,111.13013065000001,30,UTA,10,6,United States,NBA 2003-2004 Players Information
Willie Green,SG,1.905,91.17206637000001,22,PHI,53,0,United States,NBA 2003-2004 Players Information
Adrian Griffin,G-F,1.9558,98.42954429000001,29,HOU,19,5,United States,NBA 2003-2004 Players Information
Tom Gugliotta,PF,2.0827999999999998,108.8621688,34,"PHX, UTH",55,11,United States,NBA 2003-2004 Players Information
Marcus Haislip,FC,2.0827999999999998,104.32624510000001,23,MIL,31,1,United States,NBA 2003-2004 Players Information
Darvin Ham,F-G,2.0065999999999997,99.79032140000001,30,DET,54,6,United States,NBA 2003-2004 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,26,DET,78,4,United States,NBA 2003-2004 Players Information
Zendon Hamilton,C,2.1082,113.3980925,28,PHI,45,4,United States,NBA 2003-2004 Players Information
Ben Handlogten,PF,2.0827999999999998,108.8621688,30,UTA,17,1,United States,NBA 2003-2004 Players Information
Travis Hansen,G-F,1.9811999999999999,92.98643585,25,ATL,41,0,United States,NBA 2003-2004 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,32,"NYK, PHX",76,10,United States,NBA 2003-2004 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,27,UTA,31,5,United States,NBA 2003-2004 Players Information
Al Harrington,F,2.0574,111.13013065000001,24,IND,79,5,United States,NBA 2003-2004 Players Information
Othella Harrington,F-C,2.0574,106.59420695,30,NYK,56,7,United States,NBA 2003-2004 Players Information
Lucious Harris,SG,1.9558,86.1825503,33,NJN,69,10,United States,NBA 2003-2004 Players Information
Jason Hart,G,1.905,81.6466266,25,SAS,53,2,United States,NBA 2003-2004 Players Information
Donnell Harvey,F,2.032,99.79032140000001,23,"ORL, PHX",60,3,United States,NBA 2003-2004 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,23,MIA,75,0,United States,NBA 2003-2004 Players Information
Trenton Hassell,F,1.9558,102.96546799000001,24,MIN,81,2,United States,NBA 2003-2004 Players Information
Jarvis Hayes,SF,1.9811999999999999,99.79032140000001,22,WAS,70,0,United StatesQatar,NBA 2003-2004 Players Information
Brendan Haywood,C,2.1336,119.29479331,24,WAS,77,2,United States,NBA 2003-2004 Players Information
Shane Heal,G,1.8288,83.00740371,33,SAS,6,2,Australia,NBA 2003-2004 Players Information
Alan Henderson,F-C,2.0574,106.59420695,31,ATL,6,8,United States,NBA 2003-2004 Players Information
Tyrone Hill,PF,2.0574,108.8621688,35,MIA,5,13,United States,NBA 2003-2004 Players Information
Kirk Hinrich,G,1.9304,86.1825503,23,CHI,76,0,United States,NBA 2003-2004 Players Information
Fred Hoiberg,G,1.9304,92.07925111,31,MIN,79,8,United States,NBA 2003-2004 Players Information
Robert Horry,PF,2.0574,99.79032140000001,33,SAS,81,11,United States,NBA 2003-2004 Players Information
Eddie House,G,1.8541999999999998,86.1825503,25,LAC,60,3,United States,NBA 2003-2004 Players Information
Allan Houston,G,1.9811999999999999,92.98643585,32,NYK,50,10,United States,NBA 2003-2004 Players Information
Josh Howard,GF,2.0065999999999997,95.2543977,23,DAL,67,0,United States,NBA 2003-2004 Players Information
Juwan Howard,PF,2.0574,108.8621688,31,ORL,81,9,United States,NBA 2003-2004 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,27,MIN,29,6,United States,NBA 2003-2004 Players Information
Larry Hughes,G,1.9558,83.46099608,25,WAS,61,5,United States,NBA 2003-2004 Players Information
Ryan Humphrey,F,2.032,106.59420695,24,MEM,2,1,United States,NBA 2003-2004 Players Information
Brandon Hunter,C,2.0065999999999997,117.9340162,23,BOS,36,0,United States,NBA 2003-2004 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,33,DET,33,10,United States,NBA 2003-2004 Players Information
Steven Hunter,F-C,2.1336,108.8621688,22,ORL,59,2,United States,NBA 2003-2004 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,28,CLE,81,7,Lithuania,NBA 2003-2004 Players Information
Allen Iverson,G,1.8288,74.84274105,28,PHI,48,7,United States,NBA 2003-2004 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,30,SAC,50,6,United States,NBA 2003-2004 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,33,HOU,80,11,United States,NBA 2003-2004 Players Information
Marc Jackson,C,2.0827999999999998,122.4699399,29,PHI,22,3,United States,NBA 2003-2004 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,38,HOU,42,16,United States,NBA 2003-2004 Players Information
Stephen Jackson,GF,2.032,99.79032140000001,25,ATL,80,6,United States,NBA 2003-2004 Players Information
Casey Jacobsen,SG,1.9811999999999999,97.06876718000001,22,PHX,78,1,United States,NBA 2003-2004 Players Information
Jerome James,C,2.1336,136.077711,28,SEA,65,4,United States,NBA 2003-2004 Players Information
LeBron James,F,2.0574,113.3980925,19,CLE,79,0,United States,NBA 2003-2004 Players Information
Mike James,G,1.8796,85.27536556,28,"BOS, DET",81,2,United States,NBA 2003-2004 Players Information
Antawn Jamison,F,2.0574,106.59420695,27,DAL,82,5,United States,NBA 2003-2004 Players Information
Marko Jaric,GF,2.0065999999999997,101.60469088,25,LAC,58,1,SerbiaGreece,NBA 2003-2004 Players Information
Chris Jefferies,F,2.032,102.05828325,24,"CHI, TOR",21,1,United States,NBA 2003-2004 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,23,NJN,82,2,United States,NBA 2003-2004 Players Information
Jared Jeffries,PF,2.1082,108.8621688,22,WAS,82,1,United States,NBA 2003-2004 Players Information
Britton Johnsen,F,2.0827999999999998,95.2543977,24,ORL,20,0,United States,NBA 2003-2004 Players Information
Anthony Johnson,G,1.905,88.45051215000001,29,IND,73,6,United States,NBA 2003-2004 Players Information
Avery Johnson,PG,1.778,79.37866475,38,GSW,46,15,United States,NBA 2003-2004 Players Information
DerMarr Johnson,GF,2.0574,91.17206637000001,23,NYK,21,3,United States,NBA 2003-2004 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,36,MIN,66,10,United States,NBA 2003-2004 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,22,PHX,82,2,United States,NBA 2003-2004 Players Information
Linton Johnson,F,2.032,92.98643585,23,CHI,41,0,United States,NBA 2003-2004 Players Information
Dahntay Jones,GF,1.9811999999999999,102.05828325,23,MEM,20,0,United States,NBA 2003-2004 Players Information
Damon Jones,G,1.905,83.91458845000001,27,MIL,82,5,United States,NBA 2003-2004 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,32,MIA,81,9,United States,NBA 2003-2004 Players Information
Fred Jones,G,1.9304,95.2543977,24,IND,81,1,United States,NBA 2003-2004 Players Information
James Jones,SF,2.032,98.88313666,23,IND,6,0,United States,NBA 2003-2004 Players Information
Jumaine Jones,SF,2.032,98.88313666,25,BOS,42,4,United States,NBA 2003-2004 Players Information
Popeye Jones,PF,2.032,113.3980925,33,GSW,5,10,United States,NBA 2003-2004 Players Information
Chris Kaman,C,2.1336,120.20197805000001,21,LAC,82,0,United StatesGermany,NBA 2003-2004 Players Information
Jason Kapono,SF,2.032,96.61517481,23,CLE,41,0,United States,NBA 2003-2004 Players Information
Jason Kidd,PG,1.9304,95.2543977,30,NJN,67,9,United States,NBA 2003-2004 Players Information
Andrei Kirilenko,PF,2.0574,106.59420695,23,UTA,78,2,Russia,NBA 2003-2004 Players Information
Kerry Kittles,G,1.9558,81.19303423000001,29,NJN,82,7,United States,NBA 2003-2004 Players Information
Brevin Knight,G,1.778,77.1107029,28,"MIL, PHX, WAS",56,6,United States,NBA 2003-2004 Players Information
Kyle Korver,SF,2.0065999999999997,96.16158244,22,PHI,74,0,United States,NBA 2003-2004 Players Information
Toni Kukoc,SF,2.1082,106.59420695,35,MIL,73,10,Croatia,NBA 2003-2004 Players Information
Raef LaFrentz,F,2.1082,111.13013065000001,27,BOS,17,5,United States,NBA 2003-2004 Players Information
Rusty LaRue,SG,1.8796,95.2543977,30,GSW,4,4,United States,NBA 2003-2004 Players Information
Christian Laettner,PF,2.1082,111.13013065000001,34,WAS,48,11,United States,NBA 2003-2004 Players Information
Maciej Lampe,FC,2.1082,124.73790175,19,PHX,21,0,Poland,NBA 2003-2004 Players Information
Sean Lampley,F-G,1.9811999999999999,96.61517481,24,GSW,10,2,United States,NBA 2003-2004 Players Information
Dan Langhi,FC,2.1082,99.79032140000001,26,"GOS, MIL",6,3,United States,NBA 2003-2004 Players Information
Voshon Lenard,SG,1.9304,92.98643585,30,DEN,73,8,United States,NBA 2003-2004 Players Information
Quincy Lewis,SF,2.0065999999999997,97.52235955,26,MIN,14,3,United States,NBA 2003-2004 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,24,SEA,80,5,United States,NBA 2003-2004 Players Information
Randy Livingston,GF,1.9304,94.80080533,28,LAC,4,7,United States,NBA 2003-2004 Players Information
Raul Lopez,PG,1.8288,79.37866475,23,UTA,82,1,Spain,NBA 2003-2004 Players Information
Tyronn Lue,G,1.8288,77.1107029,26,ORL,76,5,United States,NBA 2003-2004 Players Information
George Lynch,SF,2.032,98.88313666,33,NOP,78,10,United States,NBA 2003-2004 Players Information
Mark Madsen,C-F,2.0574,108.8621688,28,MIN,72,3,United States,NBA 2003-2004 Players Information
Corey Maggette,GF,1.9811999999999999,102.05828325,24,LAC,73,4,United States,NBA 2003-2004 Players Information
Jamaal Magloire,C,2.1082,117.48042383,25,NOP,82,3,Canada,NBA 2003-2004 Players Information
Karl Malone,PF,2.0574,120.20197805000001,40,LAL,42,18,United States,NBA 2003-2004 Players Information
Stephon Marbury,G,1.8796,81.6466266,27,"NYK, PHX",81,7,United States,NBA 2003-2004 Players Information
Shawn Marion,F,2.0065999999999997,103.41906036,25,PHX,79,4,United States,NBA 2003-2004 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,30,"CHI, TOR",82,9,United States,NBA 2003-2004 Players Information
Darrick Martin,G,1.8034,77.1107029,32,MIN,16,9,United States,NBA 2003-2004 Players Information
Kenyon Martin,F,2.0574,108.8621688,26,NJN,65,3,United States,NBA 2003-2004 Players Information
Jamal Mashburn,SF,2.032,112.03731539,31,NOP,19,10,United States,NBA 2003-2004 Players Information
Desmond Mason,G-F,2.0065999999999997,101.60469088,26,MIL,82,3,United States,NBA 2003-2004 Players Information
Roger Mason,SG,1.9558,92.98643585,23,"CHI, TOR",26,1,United States,NBA 2003-2004 Players Information
Tony Massenburg,PF,2.0574,99.79032140000001,36,SAC,59,11,United States,NBA 2003-2004 Players Information
Walter McCarty,F,2.0827999999999998,104.32624510000001,30,BOS,77,7,United States,NBA 2003-2004 Players Information
Amal McCaskill,C,2.1082,106.59420695,30,PHI,59,6,United States,NBA 2003-2004 Players Information
Jelani McCoy,FC,2.0827999999999998,111.13013065000001,26,CLE,2,5,United States,NBA 2003-2004 Players Information
Antonio McDyess,F,2.0574,111.13013065000001,29,"NYK, PHX",42,8,United States,NBA 2003-2004 Players Information
Tracy McGrady,GF,2.032,95.2543977,24,ORL,67,6,United States,NBA 2003-2004 Players Information
Jeff McInnis,G,1.9304,86.1825503,29,"CLE, POR",70,6,United States,NBA 2003-2004 Players Information
Aaron McKie,G,1.9558,94.80080533,31,PHI,75,9,United States,NBA 2003-2004 Players Information
Keith McLeod,G,1.8796,86.1825503,24,MIN,33,0,United States,NBA 2003-2004 Players Information
Slava Medvedenko,F,2.0827999999999998,113.3980925,24,LAL,68,3,Ukraine,NBA 2003-2004 Players Information
