Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Paul Arizin,GF,1.9304,86.1825503,23,PHI,66,1,United States,NBA 1951-1952 Players Information
Cliff Barker,G,1.8796,83.91458845000001,31,IND,44,2,United States,NBA 1951-1952 Players Information
Don Barksdale,F,1.9811999999999999,90.718474,28,BAL,62,0,United States,NBA 1951-1952 Players Information
Leo Barnhorst,SF,1.9304,86.1825503,27,IND,66,2,United States,NBA 1951-1952 Players Information
Elmer Behnke,F,2.0065999999999997,95.2543977,23,MIL,4,0,United States,NBA 1951-1952 Players Information
Charlie Black,FC,1.9558,90.718474,30,MIL,13,2,United States,NBA 1951-1952 Players Information
Nelson Bobb,G,1.8288,77.1107029,28,PHI,61,2,United States,NBA 1951-1952 Players Information
Vince Boryla,SF,1.9558,95.2543977,24,NYK,42,2,United States,NBA 1951-1952 Players Information
Don Boven,GF,1.9304,95.2543977,26,MIL,66,1,United States,NBA 1951-1952 Players Information
Bob Brannum,FC,1.9558,97.52235955,26,BOS,66,1,United States,NBA 1951-1952 Players Information
Frankie Brian,G,1.8541999999999998,81.6466266,28,FWP,66,2,United States,NBA 1951-1952 Players Information
Stan Brown,GF,1.905,90.718474,22,PHI,16,1,United States,NBA 1951-1952 Players Information
Walt Budko,GF,1.9558,99.79032140000001,26,PHI,64,3,United States,NBA 1951-1952 Players Information
Art Burris,GF,1.9558,99.79032140000001,27,"FWP, MIL",42,1,United States,NBA 1951-1952 Players Information
Gerry Calabrese,SG,1.8541999999999998,79.37866475,27,SYR,58,1,United States,NBA 1951-1952 Players Information
Bill Calhoun,GF,1.905,81.6466266,24,BAL,55,3,United States,NBA 1951-1952 Players Information
Al Cervi,PG,1.8034,77.1107029,35,SYR,55,2,United States,NBA 1951-1952 Players Information
Cal Christensen,F,1.9558,95.2543977,24,MIL,24,1,United States,NBA 1951-1952 Players Information
Nat Clifton,PF,1.9811999999999999,99.79032140000001,29,NYK,62,1,United States,NBA 1951-1952 Players Information
Bill Closs,F,1.9558,88.45051215000001,30,FWP,57,2,United States,NBA 1951-1952 Players Information
Jack Coleman,PF,2.0065999999999997,88.45051215000001,27,ROR,66,2,United States,NBA 1951-1952 Players Information
Chuck Cooper,GF,1.9558,95.2543977,25,BOS,66,1,United States,NBA 1951-1952 Players Information
Bob Cousy,PG,1.8541999999999998,79.37866475,23,BOS,66,1,United States,NBA 1951-1952 Players Information
Dillard Crocker,GF,1.9304,92.98643585,27,"IND, MIL",39,2,United States,NBA 1951-1952 Players Information
Ed Dahler,GF,1.9558,86.1825503,26,PHI,14,0,United States,NBA 1951-1952 Players Information
Bob Davies,G,1.8541999999999998,79.37866475,32,ROR,65,3,United States,NBA 1951-1952 Players Information
Nate DeLong,F,1.9811999999999999,99.79032140000001,26,MIL,17,0,United States,NBA 1951-1952 Players Information
Dick Dickey,G,1.8541999999999998,79.37866475,25,BOS,44,0,United States,NBA 1951-1952 Players Information
Bob Donham,G,1.8796,86.1825503,25,BOS,66,1,United States,NBA 1951-1952 Players Information
Dike Eddleman,SF,1.905,85.72895793,29,"FWP, MIL",66,2,United States,NBA 1951-1952 Players Information
Jake Fendley,G,1.8288,81.6466266,22,FWP,58,0,United States,NBA 1951-1952 Players Information
Larry Foust,FC,2.0574,97.52235955,23,FWP,66,1,United States,NBA 1951-1952 Players Information
Jerry Fowler,C,2.032,104.32624510000001,24,MIL,6,0,United States,NBA 1951-1952 Players Information
Joe Fulks,SF,1.9558,86.1825503,30,PHI,61,5,United States,NBA 1951-1952 Players Information
Bill Gabor,SG,1.8034,77.1107029,29,SYR,57,2,United States,NBA 1951-1952 Players Information
