Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Ron Baker,G,1.9304,99.79032140000001,24,NYK,29,1,United States,NBA 2017-2018 Players Information
Wade Baldwin IV,G,1.9304,99.79032140000001,21,POR,7,1,United States,NBA 2017-2018 Players Information
Lonzo Ball,PG,1.9811999999999999,86.1825503,20,LAL,52,0,United States,NBA 2017-2018 Players Information
J.J. Barea,G,1.778,81.6466266,33,DAL,69,11,Puerto RicoUnited States,NBA 2017-2018 Players Information
Harrison Barnes,SF,2.032,102.05828325,25,DAL,77,5,United States,NBA 2017-2018 Players Information
Will Barton,GF,1.9558,82.10021897,27,DEN,81,5,United States,NBA 2017-2018 Players Information
Nicolas Batum,F,2.032,104.32624510000001,29,CHA,64,9,France,NBA 2017-2018 Players Information
Jerryd Bayless,G,1.905,95.2543977,29,PHI,39,9,United States,NBA 2017-2018 Players Information
Aron Baynes,C,2.0827999999999998,117.9340162,31,BOS,81,5,New ZealandAustralia,NBA 2017-2018 Players Information
Kent Bazemore,GF,1.9304,88.45051215000001,28,ATL,65,5,United States,NBA 2017-2018 Players Information
Bradley Beal,SG,1.9304,93.89362059,24,WAS,82,5,United States,NBA 2017-2018 Players Information
Malik Beasley,SG,1.9304,84.82177319,21,DEN,62,1,United States,NBA 2017-2018 Players Information
Michael Beasley,PF,2.0574,106.59420695,29,NYK,74,9,United States,NBA 2017-2018 Players Information
Marco Belinelli,G,1.9558,102.05828325,31,"ATL, PHL",80,10,Italy,NBA 2017-2018 Players Information
Jordan Bell,PF,2.0065999999999997,97.97595192,23,GSW,57,0,United States,NBA 2017-2018 Players Information
DeAndre' Bembry,GF,1.9558,95.2543977,23,ATL,26,1,United States,NBA 2017-2018 Players Information
Dragan Bender,PF,2.159,106.59420695,20,PHX,82,1,Bosnia and HerzegovinaCroatia,NBA 2017-2018 Players Information
Davis Bertans,SF,2.0827999999999998,102.05828325,25,SAS,77,1,Latvia,NBA 2017-2018 Players Information
Patrick Beverley,PG,1.8796,81.6466266,29,LAC,11,5,United States,NBA 2017-2018 Players Information
Khem Birch,PF,2.032,105.68702221000001,25,ORL,42,0,Canada,NBA 2017-2018 Players Information
Jabari Bird,SG,1.9811999999999999,89.81128926000001,23,BOS,13,0,United States,NBA 2017-2018 Players Information
Bismack Biyombo,PF,2.032,115.66605435000001,25,ORL,82,6,Democratic Republic of the Congo,NBA 2017-2018 Players Information
Nemanja Bjelica,PF,2.0827999999999998,106.59420695,29,MIN,67,2,Serbia,NBA 2017-2018 Players Information
Tarik Black,PF,2.0574,113.3980925,26,HOU,51,3,United States,NBA 2017-2018 Players Information
Antonio Blakeney,SG,1.9304,89.35769689,21,CHI,19,0,United States,NBA 2017-2018 Players Information
Eric Bledsoe,PG,1.8541999999999998,97.06876718000001,28,"MIL, PHX",74,7,United States,NBA 2017-2018 Players Information
Vander Blue,SG,1.9304,88.90410452,25,LAL,5,2,United States,NBA 2017-2018 Players Information
Bogdan Bogdanovic,SG,1.9558,102.05828325,25,SAC,78,0,Serbia,NBA 2017-2018 Players Information
Bojan Bogdanovic,F,2.0065999999999997,102.51187562000001,28,IND,80,3,Bosnia and HerzegovinaCroatia,NBA 2017-2018 Players Information
Andrew Bogut,C,2.1336,117.9340162,33,LAL,24,12,Australia,NBA 2017-2018 Players Information
Joel Bolomboy,FC,2.0574,106.59420695,24,MIL,6,1,United StatesRussia,NBA 2017-2018 Players Information
Devin Booker,SG,1.9811999999999999,93.44002822,21,PHX,54,2,United States,NBA 2017-2018 Players Information
Trevor Booker,PF,2.032,103.41906036,30,"BRK, IND, PHL",68,7,United States,NBA 2017-2018 Players Information
Chris Boucher,PF,2.0574,90.718474,25,GSW,1,0,Saint LuciaCanada,NBA 2017-2018 Players Information
Avery Bradley,PG,1.905,81.6466266,27,"DET, LAC",46,7,United States,NBA 2017-2018 Players Information
Tony Bradley,C,2.1082,112.49090776,20,UTA,9,0,United States,NBA 2017-2018 Players Information
Corey Brewer,GF,2.0574,84.36818082,31,"LAL, OKC",72,10,United States,NBA 2017-2018 Players Information
Malcolm Brogdon,SG,1.9304,103.87265273,25,MIL,48,1,United States,NBA 2017-2018 Players Information
Aaron Brooks,G,1.8288,73.02837157,33,MIN,32,9,United States,NBA 2017-2018 Players Information
Dillon Brooks,F,1.9811999999999999,102.05828325,22,MEM,82,0,Canada,NBA 2017-2018 Players Information
MarShon Brooks,GF,1.9558,90.718474,29,MEM,7,3,United States,NBA 2017-2018 Players Information
Anthony Brown,GF,2.0065999999999997,102.05828325,25,MIN,1,2,United States,NBA 2017-2018 Players Information
Bobby Brown,PG,1.8796,79.37866475,33,HOU,20,3,United States,NBA 2017-2018 Players Information
Jaylen Brown,SF,1.9811999999999999,101.15109851000001,21,BOS,70,1,United States,NBA 2017-2018 Players Information
Lorenzo Brown,SG,1.9558,85.72895793,27,TOR,14,3,United StatesSpain,NBA 2017-2018 Players Information
Markel Brown,SG,1.905,86.1825503,26,HOU,4,2,United States,NBA 2017-2018 Players Information
Sterling Brown,G,1.9558,99.33672903,23,MIL,54,0,United States,NBA 2017-2018 Players Information
Nicolas Brussino,G,2.032,88.45051215000001,24,ATL,4,1,Argentina,NBA 2017-2018 Players Information
Thomas Bryant,C,2.0827999999999998,112.49090776,20,LAL,15,0,United States,NBA 2017-2018 Players Information
Reggie Bullock,SG,1.9811999999999999,92.98643585,26,DET,62,4,United States,NBA 2017-2018 Players Information
Trey Burke,G,1.8288,83.91458845000001,25,NYK,36,4,United States,NBA 2017-2018 Players Information
Alec Burks,SG,1.9558,97.06876718000001,26,UTA,64,6,United States,NBA 2017-2018 Players Information
Jimmy Butler,GF,2.0065999999999997,104.32624510000001,28,MIN,59,6,United States,NBA 2017-2018 Players Information
Dwight Buycks,G,1.905,86.1825503,28,DET,29,2,United States,NBA 2017-2018 Players Information
Bruno Caboclo,PF,2.0574,98.88313666,22,"SAC, TOR",12,3,Brazil,NBA 2017-2018 Players Information
Jose Calderon,G,1.905,90.718474,36,CLE,57,12,Spain,NBA 2017-2018 Players Information
Kentavious Caldwell-Pope,SG,1.9558,92.53284348000001,25,LAL,74,4,United States,NBA 2017-2018 Players Information
Isaiah Canaan,G,1.8288,90.718474,26,"HOU, PHX",20,4,United States,NBA 2017-2018 Players Information
Clint Capela,PF,2.0827999999999998,116.11964672,23,HOU,74,3,Switzerland,NBA 2017-2018 Players Information
DeMarre Carroll,F,2.032,97.52235955,31,BRK,73,8,United States,NBA 2017-2018 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,41,SAC,58,19,United States,NBA 2017-2018 Players Information
Michael Carter-Williams,PG,1.9558,86.1825503,26,CHA,52,4,United States,NBA 2017-2018 Players Information
Alex Caruso,G,1.9558,84.36818082,24,LAL,37,0,United States,NBA 2017-2018 Players Information
Omri Casspi,F,2.0574,102.05828325,29,GSW,53,8,Israel,NBA 2017-2018 Players Information
Willie Cauley-Stein,C,2.1336,108.8621688,24,SAC,73,2,United States,NBA 2017-2018 Players Information
Tyler Cavanaugh,F,2.0574,108.8621688,24,ATL,39,0,United States,NBA 2017-2018 Players Information
Mario Chalmers,G,1.8796,86.1825503,31,MEM,66,8,United States,NBA 2017-2018 Players Information
Tyson Chandler,C,2.159,108.8621688,35,PHX,46,16,United States,NBA 2017-2018 Players Information
Wilson Chandler,SF,2.0574,102.05828325,30,DEN,74,10,United States,NBA 2017-2018 Players Information
Marquese Chriss,PF,2.0574,108.8621688,20,PHX,72,1,United States,NBA 2017-2018 Players Information
Ian Clark,G,1.905,79.37866475,26,NOP,74,4,United States,NBA 2017-2018 Players Information
Jordan Clarkson,G,1.905,87.99691978,25,"CLE, LAL",81,3,United StatesPhilippines,NBA 2017-2018 Players Information
Gian Clavell,G,1.9304,83.91458845000001,24,DAL,7,0,Puerto RicoUnited States,NBA 2017-2018 Players Information
Antonius Cleveland,G,1.9811999999999999,88.45051215000001,24,"ATL, DAL",17,0,United States,NBA 2017-2018 Players Information
John Collins,PF,2.0574,102.51187562000001,20,ATL,74,0,United States,NBA 2017-2018 Players Information
Zach Collins,C,2.1082,113.3980925,20,POR,66,0,United States,NBA 2017-2018 Players Information
Kyle Collinsworth,G,1.9811999999999999,95.2543977,26,DAL,32,0,United States,NBA 2017-2018 Players Information
Darren Collison,PG,1.8288,79.37866475,30,IND,69,8,United States,NBA 2017-2018 Players Information
Nick Collison,FC,2.0827999999999998,115.66605435000001,37,OKC,15,14,United States,NBA 2017-2018 Players Information
Mike Conley,PG,1.8288,79.37866475,30,MEM,12,10,United States,NBA 2017-2018 Players Information
Pat Connaughton,SF,1.9558,94.80080533,25,POR,82,2,United States,NBA 2017-2018 Players Information
Quinn Cook,PG,1.8541999999999998,81.6466266,24,GSW,33,1,United States,NBA 2017-2018 Players Information
Charles Cooke,G,1.9558,88.45051215000001,23,NOP,13,0,United States,NBA 2017-2018 Players Information
Jack Cooley,PF,2.0827999999999998,120.20197805000001,26,SAC,7,1,United States,NBA 2017-2018 Players Information
Matt Costello,C,2.0827999999999998,111.13013065000001,24,SAS,4,0,United StatesIvory Coast,NBA 2017-2018 Players Information
DeMarcus Cousins,C,2.1082,122.4699399,27,NOP,48,7,United States,NBA 2017-2018 Players Information
Robert Covington,F,2.0065999999999997,94.80080533,27,PHI,80,4,United States,NBA 2017-2018 Players Information
Allen Crabbe,SG,1.9811999999999999,96.16158244,25,BRK,75,4,United States,NBA 2017-2018 Players Information
Torrey Craig,GF,1.9558,100.24391377,27,DEN,39,0,United States,NBA 2017-2018 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,37,MIN,80,17,United States,NBA 2017-2018 Players Information
Jordan Crawford,G,1.9558,88.45051215000001,29,NOP,5,5,United States,NBA 2017-2018 Players Information
Jae Crowder,SF,1.9811999999999999,106.59420695,27,"CLE, UTH",80,5,United States,NBA 2017-2018 Players Information
Dante Cunningham,F,2.032,104.32624510000001,30,"BRK, NOP",73,8,United States,NBA 2017-2018 Players Information
Stephen Curry,G,1.8796,83.91458845000001,29,GSW,51,8,United States,NBA 2017-2018 Players Information
Troy Daniels,G,1.9304,92.98643585,26,PHX,79,4,United States,NBA 2017-2018 Players Information
Anthony Davis,PF,2.0827999999999998,114.75886961,24,NOP,75,5,United States,NBA 2017-2018 Players Information
Deyonta Davis,PF,2.0574,107.50139169,21,MEM,62,1,United States,NBA 2017-2018 Players Information
Ed Davis,PF,2.0574,98.88313666,28,POR,78,7,United States,NBA 2017-2018 Players Information
DeMar DeRozan,GF,1.9811999999999999,99.79032140000001,28,TOR,80,8,United States,NBA 2017-2018 Players Information
Dewayne Dedmon,PF,2.0827999999999998,111.13013065000001,28,ATL,62,4,United States,NBA 2017-2018 Players Information
Sam Dekker,SF,2.0574,104.32624510000001,23,LAC,73,2,United States,NBA 2017-2018 Players Information
Malcolm Delaney,SG,1.905,86.1825503,28,ATL,54,1,United States,NBA 2017-2018 Players Information
Matt Dellavedova,G,1.905,90.718474,27,MIL,38,4,Australia,NBA 2017-2018 Players Information
Luol Deng,GF,2.0574,99.79032140000001,32,LAL,1,13,EnglandSouth Sudan,NBA 2017-2018 Players Information
Cheick Diallo,PF,2.032,99.33672903,21,NOP,52,1,Mali,NBA 2017-2018 Players Information
Gorgui Dieng,FC,2.0827999999999998,113.3980925,28,MIN,79,4,Senegal,NBA 2017-2018 Players Information
Spencer Dinwiddie,PG,1.9558,97.52235955,24,BRK,80,3,United States,NBA 2017-2018 Players Information
Tyler Dorsey,SG,1.9558,83.00740371,22,ATL,56,0,United StatesGreece,NBA 2017-2018 Players Information
Damyean Dotson,SG,1.9558,92.98643585,23,NYK,44,0,United States,NBA 2017-2018 Players Information
Milton Doyle,G,1.9304,83.91458845000001,24,BRK,10,0,United States,NBA 2017-2018 Players Information
P.J. Dozier,PG,1.9811999999999999,92.98643585,21,OKC,2,0,United States,NBA 2017-2018 Players Information
Goran Dragic,G,1.9304,86.1825503,31,MIA,75,9,Slovenia,NBA 2017-2018 Players Information
Larry Drew,G,1.8796,81.6466266,27,"NOP, PHL",10,1,United States,NBA 2017-2018 Players Information
Andre Drummond,C,2.1082,126.55227123,24,DET,78,5,United States,NBA 2017-2018 Players Information
Jared Dudley,PF,2.0065999999999997,107.50139169,32,PHX,48,10,United States,NBA 2017-2018 Players Information
Kris Dunn,SG,1.905,92.98643585,23,CHI,52,1,United States,NBA 2017-2018 Players Information
Kevin Durant,SF,2.1082,108.8621688,29,GSW,68,10,United States,NBA 2017-2018 Players Information
Jarell Eddie,SF,2.032,98.88313666,26,"BOS, CHI",3,3,United States,NBA 2017-2018 Players Information
Henry Ellenson,PF,2.0827999999999998,108.8621688,21,DET,38,1,United States,NBA 2017-2018 Players Information
Wayne Ellington,SG,1.9304,93.89362059,30,MIA,77,8,United States,NBA 2017-2018 Players Information
Joel Embiid,C,2.1336,127.00586360000001,23,PHI,63,3,Cameroon,NBA 2017-2018 Players Information
James Ennis,GF,1.9811999999999999,97.52235955,27,"DET, MEM",72,3,United States,NBA 2017-2018 Players Information
Tyler Ennis,PG,1.905,82.55381134000001,23,LAL,54,3,Canada,NBA 2017-2018 Players Information
Jawun Evans,PG,1.8288,86.1825503,21,LAC,48,0,United States,NBA 2017-2018 Players Information
Jeremy Evans,F,2.0574,90.718474,30,ATL,1,6,United States,NBA 2017-2018 Players Information
Tyreke Evans,G,1.9811999999999999,99.79032140000001,28,MEM,52,8,United States,NBA 2017-2018 Players Information
Dante Exum,PG,1.9558,97.06876718000001,22,UTA,14,3,Australia,NBA 2017-2018 Players Information
Kenneth Faried,F,2.032,103.41906036,28,DEN,32,6,United States,NBA 2017-2018 Players Information
Derrick Favors,FC,2.0827999999999998,120.20197805000001,26,UTA,77,7,United States,NBA 2017-2018 Players Information
Kay Felder,PG,1.7526,79.83225712000001,22,"CHI, DET",16,1,United States,NBA 2017-2018 Players Information
Cristiano Felicio,C,2.0827999999999998,124.73790175,25,CHI,55,2,Brazil,NBA 2017-2018 Players Information
Raymond Felton,PG,1.8541999999999998,92.98643585,33,OKC,82,12,United States,NBA 2017-2018 Players Information
Terrance Ferguson,SG,2.0065999999999997,86.1825503,19,OKC,61,0,United States,NBA 2017-2018 Players Information
Yogi Ferrell,G,1.8288,81.6466266,24,DAL,82,1,United States,NBA 2017-2018 Players Information
Dorian Finney-Smith,SF,2.0065999999999997,99.79032140000001,24,DAL,21,1,United States,NBA 2017-2018 Players Information
Bryn Forbes,G,1.8796,92.98643585,24,SAS,80,1,United States,NBA 2017-2018 Players Information
Evan Fournier,SG,1.9811999999999999,92.98643585,25,ORL,57,5,France,NBA 2017-2018 Players Information
De'Aaron Fox,PG,1.905,83.91458845000001,20,SAC,73,0,United States,NBA 2017-2018 Players Information
Tim Frazier,G,1.8288,78.01788764,27,WAS,59,3,United States,NBA 2017-2018 Players Information
Enes Freedom,F,2.0827999999999998,113.3980925,25,NYK,71,6,SwitzerlandTurkey,NBA 2017-2018 Players Information
Channing Frye,FC,2.1336,115.66605435000001,34,"CLE, LAL",53,12,United States,NBA 2017-2018 Players Information
Markelle Fultz,PG,1.9304,94.80080533,19,PHI,14,0,United States,NBA 2017-2018 Players Information
Danilo Gallinari,SF,2.0827999999999998,107.04779932000001,29,LAC,21,9,Italy,NBA 2017-2018 Players Information
Langston Galloway,G,1.8541999999999998,90.718474,26,DET,58,3,United States,NBA 2017-2018 Players Information
Marc Gasol,C,2.159,115.66605435000001,33,MEM,73,9,Spain,NBA 2017-2018 Players Information
Pau Gasol,FC,2.1336,113.3980925,37,SAS,77,16,Spain,NBA 2017-2018 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,31,SAS,57,11,United States,NBA 2017-2018 Players Information
Paul George,GF,2.032,99.79032140000001,27,OKC,79,7,United States,NBA 2017-2018 Players Information
Marcus Georges-Hunt,G,1.9811999999999999,99.79032140000001,23,MIN,42,1,United States,NBA 2017-2018 Players Information
Jonathan Gibson,PG,1.8796,83.91458845000001,30,BOS,4,1,United States,NBA 2017-2018 Players Information
Taj Gibson,F,2.0574,105.23342984,32,MIN,82,8,United States,NBA 2017-2018 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,40,SAS,65,15,Argentina,NBA 2017-2018 Players Information
Rudy Gobert,C,2.159,117.02683146000001,25,UTA,56,4,France,NBA 2017-2018 Players Information
Aaron Gordon,F,2.032,106.59420695,22,ORL,58,3,United States,NBA 2017-2018 Players Information
Eric Gordon,G,1.905,97.52235955,29,HOU,69,9,United StatesBahamas,NBA 2017-2018 Players Information
Marcin Gortat,FC,2.1082,108.8621688,34,WAS,82,10,Poland,NBA 2017-2018 Players Information
Treveon Graham,GF,1.9558,99.33672903,24,CHA,63,1,United States,NBA 2017-2018 Players Information
Jerami Grant,F,2.0065999999999997,95.2543977,23,OKC,81,3,United States,NBA 2017-2018 Players Information
Jerian Grant,SG,1.9304,89.81128926000001,25,CHI,74,2,United States,NBA 2017-2018 Players Information
Josh Gray,G,1.8541999999999998,77.1107029,24,PHX,5,0,United States,NBA 2017-2018 Players Information
Danny Green,SF,1.9811999999999999,97.52235955,30,SAS,70,8,United States,NBA 2017-2018 Players Information
Draymond Green,F,1.9811999999999999,104.32624510000001,27,GSW,70,5,United States,NBA 2017-2018 Players Information
Gerald Green,GF,2.0065999999999997,92.98643585,32,HOU,41,10,United States,NBA 2017-2018 Players Information
JaMychal Green,PF,2.0574,102.96546799000001,27,MEM,55,3,United States,NBA 2017-2018 Players Information
Jeff Green,F,2.032,106.59420695,31,CLE,78,9,United States,NBA 2017-2018 Players Information
Blake Griffin,PF,2.0574,113.3980925,28,"DET, LAC",58,8,United States,NBA 2017-2018 Players Information
Daniel Hamilton,SG,2.0065999999999997,88.45051215000001,22,OKC,6,0,United States,NBA 2017-2018 Players Information
Tim Hardaway Jr.,SG,1.9558,92.98643585,25,NYK,57,4,United States,NBA 2017-2018 Players Information
James Harden,SG,1.9558,99.79032140000001,28,HOU,72,8,United States,NBA 2017-2018 Players Information
Maurice Harkless,F,2.0065999999999997,99.79032140000001,24,POR,59,5,United StatesPuerto Rico,NBA 2017-2018 Players Information
Montrezl Harrell,F,2.0065999999999997,108.8621688,24,LAC,76,2,United States,NBA 2017-2018 Players Information
Devin Harris,G,1.905,83.91458845000001,35,"DAL, DEN",71,13,United States,NBA 2017-2018 Players Information
Gary Harris,SG,1.9304,95.2543977,23,DEN,67,3,United States,NBA 2017-2018 Players Information
Joe Harris,SG,1.9811999999999999,99.79032140000001,26,BRK,78,3,United States,NBA 2017-2018 Players Information
Tobias Harris,F,2.032,102.51187562000001,25,"DET, LAC",80,6,United States,NBA 2017-2018 Players Information
Aaron Harrison,GF,1.9811999999999999,95.2543977,23,DAL,9,2,United States,NBA 2017-2018 Players Information
Andrew Harrison,G,1.9304,95.2543977,23,MEM,56,1,United States,NBA 2017-2018 Players Information
Shaquille Harrison,G,1.9304,88.45051215000001,24,PHX,23,0,United States,NBA 2017-2018 Players Information
Josh Hart,SG,1.9304,97.52235955,22,LAL,63,0,United States,NBA 2017-2018 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,37,MIA,14,14,United States,NBA 2017-2018 Players Information
Nigel Hayes,F,2.032,115.21246198,23,"LAL, SAC, TOR",9,0,United States,NBA 2017-2018 Players Information
Gordon Hayward,GF,2.0065999999999997,102.05828325,27,BOS,1,7,United States,NBA 2017-2018 Players Information
Reggie Hearn,G,1.9558,95.2543977,26,DET,3,0,United States,NBA 2017-2018 Players Information
Myke Henry,SF,1.9811999999999999,107.95498406,25,MEM,20,0,United States,NBA 2017-2018 Players Information
John Henson,PF,2.1082,99.33672903,27,MIL,76,5,United States,NBA 2017-2018 Players Information
Juancho Hernangomez,F,2.0574,97.52235955,22,DEN,25,1,Spain,NBA 2017-2018 Players Information
Willy Hernangomez,C,2.1082,113.3980925,23,"CHA, NYK",48,1,Spain,NBA 2017-2018 Players Information
Mario Hezonja,SG,2.032,99.79032140000001,23,ORL,75,2,Croatia,NBA 2017-2018 Players Information
Isaiah Hicks,PF,2.032,105.68702221000001,23,NYK,18,0,United States,NBA 2017-2018 Players Information
Buddy Hield,G,1.9304,99.79032140000001,25,SAC,80,1,Bahamas,NBA 2017-2018 Players Information
George Hill,G,1.905,85.27536556,31,"CLE, SAC",67,9,United States,NBA 2017-2018 Players Information
Solomon Hill,SF,1.9811999999999999,102.51187562000001,26,NOP,12,4,United States,NBA 2017-2018 Players Information
Darrun Hilliard,SG,1.9811999999999999,99.79032140000001,24,SAS,14,2,United States,NBA 2017-2018 Players Information
Jrue Holiday,G,1.9304,92.98643585,27,NOP,81,8,United States,NBA 2017-2018 Players Information
Justin Holiday,SF,1.9811999999999999,81.6466266,28,CHI,72,4,United States,NBA 2017-2018 Players Information
John Holland,SF,1.9558,92.98643585,29,CLE,24,1,United StatesPuerto Rico,NBA 2017-2018 Players Information
Rondae Hollis-Jefferson,SF,1.9811999999999999,98.42954429000001,23,BRK,68,2,United StatesJordan,NBA 2017-2018 Players Information
Richaun Holmes,F,2.0574,106.59420695,24,PHI,48,2,United States,NBA 2017-2018 Players Information
Rodney Hood,F,2.032,94.34721296000001,25,"CLE, UTH",60,3,United States,NBA 2017-2018 Players Information
Scotty Hopson,GF,2.0065999999999997,92.53284348000001,28,DAL,1,1,United States,NBA 2017-2018 Players Information
Al Horford,FC,2.0574,108.8621688,31,BOS,72,10,Dominican RepublicUnited States,NBA 2017-2018 Players Information
Danuel House,F,1.9811999999999999,99.79032140000001,24,PHX,23,1,United States,NBA 2017-2018 Players Information
Dwight Howard,C,2.1082,120.20197805000001,32,CHA,81,13,United States,NBA 2017-2018 Players Information
Josh Huestis,SF,2.0065999999999997,104.32624510000001,26,OKC,69,2,United States,NBA 2017-2018 Players Information
R.J. Hunter,G,1.9304,83.91458845000001,24,HOU,5,2,United States,NBA 2017-2018 Players Information
Vince Hunter,F,2.032,97.52235955,23,MEM,4,0,United States,NBA 2017-2018 Players Information
Serge Ibaka,C,2.0827999999999998,106.59420695,28,TOR,76,8,Republic of the CongoSpain,NBA 2017-2018 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,34,GSW,64,13,United States,NBA 2017-2018 Players Information
Ersan Ilyasova,F,2.0827999999999998,106.59420695,30,"ATL, PHL",69,10,Turkey,NBA 2017-2018 Players Information
Joe Ingles,F,2.0574,99.79032140000001,30,UTA,82,3,Australia,NBA 2017-2018 Players Information
Andre Ingram,G,1.905,83.46099608,32,LAL,2,0,United States,NBA 2017-2018 Players Information
Brandon Ingram,SF,2.032,86.1825503,20,LAL,59,1,United States,NBA 2017-2018 Players Information
Kyrie Irving,G,1.8796,88.45051215000001,25,BOS,60,6,United StatesAustralia,NBA 2017-2018 Players Information
Jonathan Isaac,SF,2.0827999999999998,104.32624510000001,20,ORL,27,0,United States,NBA 2017-2018 Players Information
Wesley Iwundu,F,1.9811999999999999,88.45051215000001,23,ORL,62,0,United States,NBA 2017-2018 Players Information
Jarrett Jack,G,1.905,90.718474,34,NYK,62,12,United States,NBA 2017-2018 Players Information
Aaron Jackson,G,1.9304,83.91458845000001,31,HOU,1,0,United States,NBA 2017-2018 Players Information
Demetrius Jackson,G,1.8541999999999998,90.718474,23,"HOU, PHL",15,1,United States,NBA 2017-2018 Players Information
Josh Jackson,SF,2.032,93.89362059,21,PHX,77,0,United States,NBA 2017-2018 Players Information
Justin Jackson,F,2.032,99.79032140000001,22,SAC,68,0,United States,NBA 2017-2018 Players Information
Reggie Jackson,G,1.8796,94.34721296000001,27,DET,45,6,ItalyUnited States,NBA 2017-2018 Players Information
LeBron James,F,2.0574,113.3980925,33,CLE,82,14,United States,NBA 2017-2018 Players Information
Mike James,PG,1.8541999999999998,86.1825503,27,"NOP, PHX",36,0,United States,NBA 2017-2018 Players Information
Al Jefferson,FC,2.0827999999999998,131.08819493000001,33,IND,36,13,United States,NBA 2017-2018 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,37,DEN,20,16,United States,NBA 2017-2018 Players Information
Brandon Jennings,G,1.8541999999999998,77.1107029,28,MIL,14,8,United States,NBA 2017-2018 Players Information
Jonas Jerebko,F,2.0827999999999998,104.77983747,30,UTA,74,8,Sweden,NBA 2017-2018 Players Information
Amir Johnson,PF,2.0574,108.8621688,30,PHI,74,12,United States,NBA 2017-2018 Players Information
Brice Johnson,PF,2.0827999999999998,104.32624510000001,23,"LAC, MEM",18,1,United States,NBA 2017-2018 Players Information
Dakari Johnson,C,2.1336,115.66605435000001,22,OKC,31,0,United States,NBA 2017-2018 Players Information
James Johnson,F,2.0065999999999997,108.8621688,31,MIA,73,8,United States,NBA 2017-2018 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,36,"HOU, UTH",55,16,United States,NBA 2017-2018 Players Information
Omari Johnson,F,2.0574,99.79032140000001,28,MEM,4,0,JamaicaUnited States,NBA 2017-2018 Players Information
