Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Keith Booth,F,1.9811999999999999,102.51187562000001,24,CHI,39,1,United States,NBA 1998-1999 Players Information
Bruce Bowen,F,2.0065999999999997,90.718474,27,BOS,30,3,United States,NBA 1998-1999 Players Information
Earl Boykins,G,1.651,61.23496995,22,"CLE, NJN",22,0,United States,NBA 1998-1999 Players Information
Shawn Bradley,C,2.286,106.59420695,26,DAL,49,5,United StatesGermany,NBA 1998-1999 Players Information
Terrell Brandon,PG,1.8034,81.6466266,28,"MIL, MIN",36,7,United States,NBA 1998-1999 Players Information
Chucky Brown,SF,2.0065999999999997,97.06876718000001,31,CHA,48,9,United States,NBA 1998-1999 Players Information
Dee Brown,PG,1.8541999999999998,72.57477920000001,30,TOR,49,8,United States,NBA 1998-1999 Players Information
Gerald Brown,G,1.9304,95.2543977,23,PHX,33,0,United States,NBA 1998-1999 Players Information
P.J. Brown,C,2.1082,102.05828325,29,MIA,50,5,United States,NBA 1998-1999 Players Information
Randy Brown,PG,1.8796,86.1825503,30,CHI,39,7,United States,NBA 1998-1999 Players Information
Rick Brunson,SG,1.9304,86.1825503,26,NYK,17,2,United States,NBA 1998-1999 Players Information
Kobe Bryant,SG,1.9811999999999999,96.16158244,20,LAL,50,2,United States,NBA 1998-1999 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,33,CHI,45,10,United States,NBA 1998-1999 Players Information
Jud Buechler,SF,1.9811999999999999,99.79032140000001,30,DET,50,8,United States,NBA 1998-1999 Players Information
Matt Bullard,PF,2.0827999999999998,97.52235955,31,HOU,41,7,United States,NBA 1998-1999 Players Information
Scott Burrell,G-F,2.0065999999999997,98.88313666,28,NJN,32,5,United States,NBA 1998-1999 Players Information
Willie Burton,G,1.9811999999999999,95.2543977,30,CHA,3,7,United States,NBA 1998-1999 Players Information
Mitchell Butler,SG,1.9558,95.2543977,28,CLE,31,5,United States,NBA 1998-1999 Players Information
Jason Caffey,PF,2.032,115.66605435000001,25,GSW,35,3,United States,NBA 1998-1999 Players Information
Marcus Camby,C,2.1082,108.8621688,24,NYK,46,2,United States,NBA 1998-1999 Players Information
Elden Campbell,FC,2.1082,97.52235955,30,"CHA, LAL",49,8,United States,NBA 1998-1999 Players Information
Antoine Carr,PF,2.0574,102.05828325,37,HOU,18,14,United States,NBA 1998-1999 Players Information
Chris Carr,G,1.9558,93.89362059,24,"MIN, NJN",39,3,United States,NBA 1998-1999 Players Information
Corry Carr,G,1.905,96.16158244,23,CHI,42,0,United States,NBA 1998-1999 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,22,TOR,50,0,United States,NBA 1998-1999 Players Information
Sam Cassell,G,1.905,83.91458845000001,29,"MIL, NJN",8,5,United States,NBA 1998-1999 Players Information
Kelvin Cato,C,2.1082,115.66605435000001,24,POR,43,1,United States,NBA 1998-1999 Players Information
Duane Causwell,C,2.1336,108.8621688,30,MIA,19,8,United States,NBA 1998-1999 Players Information
Cedric Ceballos,SF,1.9811999999999999,86.1825503,29,DAL,13,8,United States,NBA 1998-1999 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,31,PHX,38,10,United States,NBA 1998-1999 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,27,WAS,50,5,United States,NBA 1998-1999 Players Information
Pete Chilcutt,F,2.0827999999999998,104.32624510000001,30,VAN,46,7,United States,NBA 1998-1999 Players Information
Chris Childs,SG,1.905,88.45051215000001,31,NYK,48,5,United States,NBA 1998-1999 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,28,TOR,50,6,United States,NBA 1998-1999 Players Information
Keon Clark,C,2.1082,100.24391377,23,DEN,28,0,United States,NBA 1998-1999 Players Information
Keith Closs,C,2.1844,97.52235955,22,LAC,15,1,United States,NBA 1998-1999 Players Information
John Coker,C,2.1336,114.75886961,27,WAS,14,3,United States,NBA 1998-1999 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,31,CHA,37,8,United States,NBA 1998-1999 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,30,GSW,48,8,United States,NBA 1998-1999 Players Information
Marty Conlon,F-C,2.0827999999999998,101.60469088,31,MIA,7,8,United States,NBA 1998-1999 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,36,ATL,47,13,United States,NBA 1998-1999 Players Information
James Cotton,G,1.9558,99.79032140000001,23,SEA,10,1,United States,NBA 1998-1999 Players Information
Chris Crawford,PF,2.0574,106.59420695,23,ATL,42,1,United States,NBA 1998-1999 Players Information
Austin Croshere,F,2.0574,106.59420695,23,IND,27,1,United States,NBA 1998-1999 Players Information
John Crotty,PG,1.8541999999999998,83.91458845000001,29,"POR, SEA",27,7,United States,NBA 1998-1999 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,37,GSW,50,16,United States,NBA 1998-1999 Players Information
Will Cunningham,C,2.1082,113.3980925,24,"NJN, TOR",16,2,United States,NBA 1998-1999 Players Information
Bill Curley,F,2.0574,99.79032140000001,26,MIN,35,4,United States,NBA 1998-1999 Players Information
Dell Curry,SG,1.9304,86.1825503,34,MIL,42,12,United States,NBA 1998-1999 Players Information
Michael Curry,F-G,1.9558,95.2543977,30,MIL,50,5,United States,NBA 1998-1999 Players Information
Erick Dampier,C,2.1082,120.20197805000001,23,GSW,50,2,United States,NBA 1998-1999 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,23,SAS,47,1,United States,NBA 1998-1999 Players Information
Kornel David,F,2.0574,106.59420695,27,CHI,50,1,Hungary,NBA 1998-1999 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,30,IND,49,5,United States,NBA 1998-1999 Players Information
Ben Davis,FC,2.0574,108.8621688,26,NYK,8,2,United States,NBA 1998-1999 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,29,IND,50,7,United States,NBA 1998-1999 Players Information
Hubert Davis,SF,1.9558,83.00740371,28,DAL,50,6,United States,NBA 1998-1999 Players Information
Mark Davis,G-F,2.0065999999999997,95.2543977,25,MIA,4,3,United States,NBA 1998-1999 Players Information
Ricky Davis,GF,2.0065999999999997,88.45051215000001,19,CHA,46,0,United States,NBA 1998-1999 Players Information
Terry Davis,F,2.0574,102.05828325,31,WAS,37,9,United States,NBA 1998-1999 Players Information
Andrew DeClercq,C,2.0827999999999998,104.32624510000001,26,"BOS, CLE",47,3,United States,NBA 1998-1999 Players Information
Terry Dehere,SG,1.9304,86.1825503,27,"SAC, VAN",26,5,United States,NBA 1998-1999 Players Information
Vinny Del Negro,SG,1.9304,83.91458845000001,32,MIL,48,8,United States,NBA 1998-1999 Players Information
Bison Dele,C,2.1082,106.59420695,29,DET,49,7,United States,NBA 1998-1999 Players Information
Tony Delk,G,1.8541999999999998,85.72895793,25,GSW,36,2,United States,NBA 1998-1999 Players Information
Michael Dickerson,SG,1.9558,86.1825503,23,HOU,50,0,United States,NBA 1998-1999 Players Information
Vlade Divac,C,2.159,117.9340162,31,SAC,50,9,Serbia,NBA 1998-1999 Players Information
Michael Doleac,C,2.1082,118.84120094000001,21,ORL,49,0,United States,NBA 1998-1999 Players Information
Sherman Douglas,PG,1.8288,81.6466266,32,LAC,30,9,United States,NBA 1998-1999 Players Information
Bryce Drew,SG,1.8796,83.91458845000001,24,HOU,34,0,United States,NBA 1998-1999 Players Information
Chris Dudley,C,2.1082,106.59420695,34,NYK,46,11,United States,NBA 1998-1999 Players Information
Joe Dumars,SG,1.905,86.1825503,35,DET,38,13,United States,NBA 1998-1999 Players Information
Tim Duncan,FC,2.1082,113.3980925,22,SAS,50,1,United States,NBA 1998-1999 Players Information
Blue Edwards,SG,1.9304,90.718474,33,MIA,24,9,United States,NBA 1998-1999 Players Information
Howard Eisley,G,1.8796,80.28584949,26,UTA,50,4,United States,NBA 1998-1999 Players Information
Mario Elie,SG,1.9558,95.2543977,35,SAS,47,8,United States,NBA 1998-1999 Players Information
Sean Elliott,SF,2.032,92.98643585,31,SAS,50,9,United States,NBA 1998-1999 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,38,SEA,48,15,United States,NBA 1998-1999 Players Information
LaPhonso Ellis,PF,2.032,108.8621688,28,ATL,20,6,United States,NBA 1998-1999 Players Information
Brian Evans,F,2.032,99.79032140000001,25,"MIN, NJN",16,2,United States,NBA 1998-1999 Players Information
Patrick Ewing,C,2.1336,108.8621688,36,NYK,38,13,United StatesJamaica,NBA 1998-1999 Players Information
Jamie Feick,F,2.0574,115.66605435000001,24,"MIL, NJN",28,2,United States,NBA 1998-1999 Players Information
Duane Ferrell,F,2.0065999999999997,94.80080533,34,GSW,8,10,United States,NBA 1998-1999 Players Information
Danny Ferry,PF,2.0827999999999998,104.32624510000001,32,CLE,50,8,United States,NBA 1998-1999 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,25,DAL,50,3,United States,NBA 1998-1999 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,24,LAL,50,2,United States,NBA 1998-1999 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,22,DEN,50,1,United States,NBA 1998-1999 Players Information
Greg Foster,C,2.1082,108.8621688,30,UTA,42,8,United States,NBA 1998-1999 Players Information
Rick Fox,SF,2.0065999999999997,104.32624510000001,29,LAL,44,7,CanadaBahamas,NBA 1998-1999 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,23,GSW,44,1,Saint Vincent and the GrenadinesUnited States,NBA 1998-1999 Players Information
Todd Fuller,C,2.1082,115.66605435000001,24,UTA,42,2,United States,NBA 1998-1999 Players Information
Lawrence Funderburke,PF,2.0574,104.32624510000001,28,SAC,47,1,United States,NBA 1998-1999 Players Information
Kevin Garnett,PF,2.1082,108.8621688,22,MIN,47,3,United States,NBA 1998-1999 Players Information
Marlon Garnett,SG,1.8796,84.36818082,23,BOS,24,0,United States,NBA 1998-1999 Players Information
Dean Garrett,C,2.0827999999999998,102.05828325,32,MIN,49,5,United States,NBA 1998-1999 Players Information
Pat Garrity,F,2.0574,107.95498406,22,PHX,39,0,United States,NBA 1998-1999 Players Information
Chris Gatling,PF,2.0827999999999998,99.79032140000001,31,"MIL, NJN",48,7,United States,NBA 1998-1999 Players Information
Andrew Gaze,F,2.0065999999999997,96.16158244,33,SAS,19,1,Australia,NBA 1998-1999 Players Information
Matt Geiger,C,2.1336,110.22294591,29,PHI,50,6,United States,NBA 1998-1999 Players Information
Kendall Gill,SG,1.9558,88.45051215000001,30,NJN,50,8,United States,NBA 1998-1999 Players Information
Armen Gilliam,PF,2.0574,104.32624510000001,34,MIL,34,11,United States,NBA 1998-1999 Players Information
Brian Grant,PF,2.0574,115.21246198,26,POR,48,4,United States,NBA 1998-1999 Players Information
Gary Grant,G,1.905,83.91458845000001,33,POR,2,10,United States,NBA 1998-1999 Players Information
Harvey Grant,F,2.032,88.45051215000001,33,PHI,47,10,United States,NBA 1998-1999 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,33,ORL,50,11,United States,NBA 1998-1999 Players Information
Paul Grant,C,2.1336,111.13013065000001,25,"MIL, MIN",6,1,United States,NBA 1998-1999 Players Information
Ed Gray,SG,1.905,95.2543977,23,ATL,30,1,United States,NBA 1998-1999 Players Information
A.C. Green,PF,2.0574,99.79032140000001,35,DAL,50,13,United States,NBA 1998-1999 Players Information
Litterial Green,G,1.8541999999999998,83.91458845000001,28,CLE,1,5,United States,NBA 1998-1999 Players Information
Tom Gugliotta,PF,2.0827999999999998,108.8621688,29,PHX,43,6,United States,NBA 1998-1999 Players Information
Tom Hammonds,PF,2.0574,97.52235955,31,MIN,49,9,United States,NBA 1998-1999 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,27,ORL,50,5,United States,NBA 1998-1999 Players Information
Tim Hardaway,PG,1.8288,79.37866475,32,MIA,48,9,United States,NBA 1998-1999 Players Information
Derek Harper,PG,1.9304,83.91458845000001,37,LAL,45,15,United States,NBA 1998-1999 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,35,CHI,35,12,United States,NBA 1998-1999 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,22,ORL,50,0,United States,NBA 1998-1999 Players Information
Al Harrington,F,2.0574,111.13013065000001,19,IND,21,0,United States,NBA 1998-1999 Players Information
Othella Harrington,F-C,2.0574,106.59420695,25,HOU,41,2,United States,NBA 1998-1999 Players Information
Lucious Harris,SG,1.9558,86.1825503,28,NJN,36,5,United States,NBA 1998-1999 Players Information
Hersey Hawkins,SG,1.905,86.1825503,32,SEA,50,10,United States,NBA 1998-1999 Players Information
Michael Hawkins,G,1.8288,80.73944186,26,SAC,24,2,United States,NBA 1998-1999 Players Information
Alan Henderson,F-C,2.0574,106.59420695,26,ATL,38,3,United States,NBA 1998-1999 Players Information
Cedric Henderson,SF,2.0065999999999997,97.52235955,23,CLE,50,1,United States,NBA 1998-1999 Players Information
J.R. Henderson,F,2.032,102.51187562000001,22,VAN,30,0,JapanUnited States,NBA 1998-1999 Players Information
Mark Hendrickson,F,2.0574,99.79032140000001,24,NJN,22,2,United States,NBA 1998-1999 Players Information
Steve Henson,G,1.8541999999999998,81.6466266,31,DET,4,6,United States,NBA 1998-1999 Players Information
Carl Herrera,F,2.0574,97.52235955,32,"DEN, VAN",28,7,Trinidad and TobagoVenezuela,NBA 1998-1999 Players Information
Grant Hill,SF,2.032,102.05828325,26,DET,50,4,United States,NBA 1998-1999 Players Information
Tyrone Hill,PF,2.0574,108.8621688,30,"MIL, PHL",38,8,United States,NBA 1998-1999 Players Information
Fred Hoiberg,G,1.9304,92.07925111,26,IND,12,3,United States,NBA 1998-1999 Players Information
Jerald Honeycutt,F,2.0574,120.20197805000001,24,"MIL, PHL",16,1,United States,NBA 1998-1999 Players Information
Jeff Hornacek,SG,1.905,86.1825503,35,UTA,48,12,United States,NBA 1998-1999 Players Information
Robert Horry,PF,2.0574,99.79032140000001,28,LAL,38,6,United States,NBA 1998-1999 Players Information
Allan Houston,G,1.9811999999999999,92.98643585,27,NYK,50,5,United States,NBA 1998-1999 Players Information
Juwan Howard,PF,2.0574,108.8621688,26,WAS,36,4,United States,NBA 1998-1999 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,22,LAC,25,1,United States,NBA 1998-1999 Players Information
Larry Hughes,G,1.9558,83.46099608,20,PHI,50,0,United States,NBA 1998-1999 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,28,DET,49,5,United States,NBA 1998-1999 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,23,CLE,5,2,Lithuania,NBA 1998-1999 Players Information
Allen Iverson,G,1.8288,74.84274105,23,PHI,48,2,United States,NBA 1998-1999 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,25,MIN,50,1,United States,NBA 1998-1999 Players Information
Jaren Jackson,SG,1.9304,86.1825503,31,SAS,47,7,United States,NBA 1998-1999 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,28,POR,49,6,United States,NBA 1998-1999 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,33,IND,49,11,United States,NBA 1998-1999 Players Information
Randell Jackson,F,2.1082,97.52235955,23,WAS,27,0,United States,NBA 1998-1999 Players Information
Sam Jacobson,G,1.9304,97.52235955,23,LAL,2,0,United States,NBA 1998-1999 Players Information
Jerome James,C,2.1336,136.077711,23,SAC,16,0,United States,NBA 1998-1999 Players Information
Antawn Jamison,F,2.0574,106.59420695,22,GSW,47,0,United States,NBA 1998-1999 Players Information
Anthony Johnson,G,1.905,88.45051215000001,24,ATL,49,1,United States,NBA 1998-1999 Players Information
Avery Johnson,PG,1.778,79.37866475,33,SAS,50,10,United States,NBA 1998-1999 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,39,HOU,3,16,United States,NBA 1998-1999 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,31,MIL,50,5,United States,NBA 1998-1999 Players Information
Larry Johnson,F,1.9811999999999999,113.3980925,29,NYK,49,7,United States,NBA 1998-1999 Players Information
Charles R. Jones,G,1.905,81.6466266,23,CHI,29,0,United States,NBA 1998-1999 Players Information
Damon Jones,G,1.905,83.91458845000001,22,"BOS, NJN",24,0,United States,NBA 1998-1999 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,27,"CHA, LAL",50,4,United States,NBA 1998-1999 Players Information
Popeye Jones,PF,2.032,113.3980925,28,BOS,18,5,United States,NBA 1998-1999 Players Information
Adonis Jordan,G,1.8034,77.1107029,28,MIL,4,1,United States,NBA 1998-1999 Players Information
Reggie Jordan,G,1.9304,88.45051215000001,30,MIN,27,4,United States,NBA 1998-1999 Players Information
Adam Keefe,F,2.0574,104.32624510000001,29,UTA,44,6,United States,NBA 1998-1999 Players Information
Shawn Kemp,C,2.0827999999999998,127.00586360000001,29,CLE,42,9,United States,NBA 1998-1999 Players Information
Jonathan Kerner,C,2.1082,111.13013065000001,24,ORL,1,0,United States,NBA 1998-1999 Players Information
Steve Kerr,SG,1.905,79.37866475,33,SAS,44,10,United States,NBA 1998-1999 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,36,SAS,45,14,United States,NBA 1998-1999 Players Information
Jason Kidd,PG,1.9304,95.2543977,25,PHX,50,4,United States,NBA 1998-1999 Players Information
Chris King,F,2.032,97.52235955,29,UTA,8,5,United States,NBA 1998-1999 Players Information
Gerard King,F,2.0574,104.32624510000001,26,SAS,19,1,United States,NBA 1998-1999 Players Information
Kerry Kittles,G,1.9558,81.19303423000001,24,NJN,46,2,United States,NBA 1998-1999 Players Information
Joe Kleine,C,2.1082,115.66605435000001,37,PHX,31,13,United States,NBA 1998-1999 Players Information
Brevin Knight,G,1.778,77.1107029,23,CLE,39,1,United States,NBA 1998-1999 Players Information
Negele Knight,G,1.8541999999999998,79.37866475,31,TOR,6,6,United States,NBA 1998-1999 Players Information
Travis Knight,C,2.1336,106.59420695,24,LAL,37,2,United States,NBA 1998-1999 Players Information
Toni Kukoc,SF,2.1082,106.59420695,30,CHI,44,5,Croatia,NBA 1998-1999 Players Information
Raef LaFrentz,F,2.1082,111.13013065000001,22,DEN,12,0,United States,NBA 1998-1999 Players Information
Rusty LaRue,SG,1.8796,95.2543977,25,CHI,43,1,United States,NBA 1998-1999 Players Information
Christian Laettner,PF,2.1082,111.13013065000001,29,DET,16,6,United States,NBA 1998-1999 Players Information
Andrew Lang,C,2.1082,111.13013065000001,32,CHI,21,10,United States,NBA 1998-1999 Players Information
Antonio Lang,G-F,2.032,92.98643585,26,CLE,10,4,United States,NBA 1998-1999 Players Information
Tim Legler,G,1.9304,90.718474,32,WAS,30,8,United States,NBA 1998-1999 Players Information
Voshon Lenard,SG,1.9304,92.98643585,25,MIA,12,3,United States,NBA 1998-1999 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,19,SEA,20,0,United States,NBA 1998-1999 Players Information
Randy Livingston,GF,1.9304,94.80080533,23,PHX,1,2,United States,NBA 1998-1999 Players Information
Grant Long,PF,2.032,102.05828325,32,ATL,50,10,United States,NBA 1998-1999 Players Information
Luc Longley,C,2.2098,135.17052626,30,PHX,39,7,Australia,NBA 1998-1999 Players Information
Felipe Lopez,SF,1.9558,90.26488163,24,VAN,47,0,Dominican Republic,NBA 1998-1999 Players Information
Tyronn Lue,G,1.8288,77.1107029,21,LAL,15,0,United States,NBA 1998-1999 Players Information
George Lynch,SF,2.032,98.88313666,28,PHI,43,5,United States,NBA 1998-1999 Players Information
Don MacLean,PF,2.0827999999999998,106.59420695,29,SEA,17,6,United States,NBA 1998-1999 Players Information
Sam Mack,SF,2.0065999999999997,99.79032140000001,28,"HOU, VAN",44,5,United States,NBA 1998-1999 Players Information
Mark Macon,SG,1.9304,83.91458845000001,29,DET,7,5,United States,NBA 1998-1999 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,40,PHI,16,17,United States,NBA 1998-1999 Players Information
Dan Majerle,SG,1.9811999999999999,97.52235955,33,MIA,48,10,United States,NBA 1998-1999 Players Information
Karl Malone,PF,2.0574,120.20197805000001,35,UTA,49,13,United States,NBA 1998-1999 Players Information
Matt Maloney,PF,1.905,87.08973504000001,27,HOU,15,3,United States,NBA 1998-1999 Players Information
Danny Manning,F,2.0827999999999998,104.32624510000001,32,PHX,50,10,United States,NBA 1998-1999 Players Information
Stephon Marbury,G,1.8796,81.6466266,22,"MIN, NJN",49,2,United States,NBA 1998-1999 Players Information
Sean Marks,F-C,2.0827999999999998,113.3980925,23,TOR,8,0,New Zealand,NBA 1998-1999 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,25,GSW,48,4,United States,NBA 1998-1999 Players Information
Darrick Martin,G,1.8034,77.1107029,27,LAC,37,4,United States,NBA 1998-1999 Players Information
Jamal Mashburn,SF,2.032,112.03731539,26,MIA,24,5,United States,NBA 1998-1999 Players Information
Tony Massenburg,PF,2.0574,99.79032140000001,31,VAN,43,6,United States,NBA 1998-1999 Players Information
Vernon Maxwell,G,1.9304,81.6466266,33,SAC,46,10,United States,NBA 1998-1999 Players Information
Lee Mayberry,G,1.8541999999999998,78.01788764,28,VAN,9,6,United States,NBA 1998-1999 Players Information
Kelly McCarty,SF,2.0065999999999997,90.718474,23,DEN,2,0,United StatesRussia,NBA 1998-1999 Players Information
Walter McCarty,F,2.0827999999999998,104.32624510000001,25,BOS,32,2,United States,NBA 1998-1999 Players Information
George McCloud,SF,1.9811999999999999,92.98643585,31,PHX,48,8,United States,NBA 1998-1999 Players Information
Jelani McCoy,FC,2.0827999999999998,111.13013065000001,21,SEA,26,0,United States,NBA 1998-1999 Players Information
Antonio McDyess,F,2.0574,111.13013065000001,24,DEN,50,3,United States,NBA 1998-1999 Players Information
Tracy McGrady,GF,2.032,95.2543977,19,TOR,49,1,United States,NBA 1998-1999 Players Information
Jim McIlvaine,C,2.159,108.8621688,26,NJN,22,4,United States,NBA 1998-1999 Players Information
Jeff McInnis,G,1.9304,86.1825503,24,WAS,35,1,United States,NBA 1998-1999 Players Information
Derrick McKey,SF,2.0574,92.98643585,32,IND,13,11,United States,NBA 1998-1999 Players Information
Aaron McKie,G,1.9558,94.80080533,26,PHI,50,4,United States,NBA 1998-1999 Players Information
Roshown McLeod,F,2.032,100.24391377,23,ATL,34,0,United States,NBA 1998-1999 Players Information
Ron Mercer,SG,2.0065999999999997,95.2543977,22,BOS,41,1,United States,NBA 1998-1999 Players Information
Loren Meyer,F-C,2.0827999999999998,116.57323909,26,DEN,14,3,United States,NBA 1998-1999 Players Information
Marko Milic,SF,1.9811999999999999,106.59420695,21,PHX,11,1,Slovenia,NBA 1998-1999 Players Information
Brad Miller,C,2.1336,118.38760857000001,22,CHA,38,0,United States,NBA 1998-1999 Players Information
Oliver Miller,C,2.0574,127.00586360000001,28,SAC,4,6,United States,NBA 1998-1999 Players Information
Pig Miller,F,2.0574,102.05828325,27,HOU,29,4,United States,NBA 1998-1999 Players Information
Reggie Miller,SG,2.0065999999999997,83.91458845000001,33,IND,50,11,United States,NBA 1998-1999 Players Information
Chris Mills,SF,1.9558,97.52235955,29,GSW,47,5,United States,NBA 1998-1999 Players Information
Terry Mills,PF,2.0827999999999998,104.32624510000001,31,MIA,1,8,United States,NBA 1998-1999 Players Information
Greg Minor,F,1.9811999999999999,95.2543977,27,BOS,44,4,United States,NBA 1998-1999 Players Information
Sam Mitchell,SF,1.9811999999999999,95.2543977,35,MIN,50,11,United States,NBA 1998-1999 Players Information
Cuttino Mobley,G,1.9304,86.1825503,23,HOU,49,0,United States,NBA 1998-1999 Players Information
Nazr Mohammed,C,2.0827999999999998,113.3980925,21,PHI,26,0,United States,NBA 1998-1999 Players Information
Eric Montross,C,2.1336,122.4699399,27,DET,46,4,United States,NBA 1998-1999 Players Information
