Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
James Donaldson,C,2.1844,124.73790175,29,DAL,82,6,England,NBA 1986-1987 Players Information
Bruce Douglas,SG,1.905,88.45051215000001,22,SAC,8,0,United States,NBA 1986-1987 Players Information
Greg Dreiling,C,2.159,113.3980925,23,IND,24,0,United States,NBA 1986-1987 Players Information
Larry Drew,G,1.8541999999999998,77.1107029,28,LAC,60,6,United States,NBA 1986-1987 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,24,POR,82,3,United States,NBA 1986-1987 Players Information
Kevin Duckworth,C,2.1336,124.73790175,22,"POR, SAN",65,0,United States,NBA 1986-1987 Players Information
Joe Dumars,SG,1.905,86.1825503,23,DET,79,1,United States,NBA 1986-1987 Players Information
T.R. Dunn,G,1.9304,87.08973504000001,32,DEN,81,9,United States,NBA 1986-1987 Players Information
Mark Eaton,C,2.2352,124.73790175,30,UTA,79,4,United States,NBA 1986-1987 Players Information
Jerry Eaves,G,1.9304,81.6466266,28,SAC,3,3,United States,NBA 1986-1987 Players Information
Franklin Edwards,G,1.8541999999999998,77.1107029,28,SAC,8,5,United States,NBA 1986-1987 Players Information
James Edwards,C,2.1336,102.05828325,31,PHX,14,9,United States,NBA 1986-1987 Players Information
Craig Ehlo,SG,1.9811999999999999,81.6466266,25,CLE,44,3,United States,NBA 1986-1987 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,26,SEA,82,3,United States,NBA 1986-1987 Players Information
Chris Engler,C,2.1082,111.13013065000001,28,"MIL, NJN, POR",30,4,United States,NBA 1986-1987 Players Information
Alex English,SF,2.0065999999999997,86.1825503,33,DEN,82,10,United States,NBA 1986-1987 Players Information
Julius Erving,SF,1.9811999999999999,90.718474,37,PHI,60,14,United States,NBA 1986-1987 Players Information
Mike Evans,G,1.8541999999999998,77.1107029,31,DEN,81,8,United States,NBA 1986-1987 Players Information
Patrick Ewing,C,2.1336,108.8621688,24,NYK,63,1,United StatesJamaica,NBA 1986-1987 Players Information
Dave Feitl,C,2.1082,106.59420695,24,HOU,62,0,United States,NBA 1986-1987 Players Information
Kenny Fields,GF,1.9558,99.79032140000001,25,"LAC, MIL",48,2,United States,NBA 1986-1987 Players Information
Vern Fleming,G,1.9558,83.91458845000001,25,IND,82,2,United States,NBA 1986-1987 Players Information
Sleepy Floyd,PG,1.905,77.1107029,26,GSW,82,4,United States,NBA 1986-1987 Players Information
World B. Free,G,1.8796,83.91458845000001,33,PHI,20,11,United States,NBA 1986-1987 Players Information
Kenny Gattison,FC,2.032,102.05828325,22,PHX,77,0,United States,NBA 1986-1987 Players Information
Artis Gilmore,C,2.1844,108.8621688,37,SAS,82,10,United States,NBA 1986-1987 Players Information
Mike Glenn,G,1.8796,79.37866475,31,MIL,4,9,United States,NBA 1986-1987 Players Information
Mike Gminski,C,2.1082,113.3980925,27,NJN,72,6,United States,NBA 1986-1987 Players Information
Grant Gondrezick,G,1.9558,92.98643585,24,PHX,64,0,United States,NBA 1986-1987 Players Information
Lancaster Gordon,G,1.905,83.91458845000001,24,LAC,70,2,United States,NBA 1986-1987 Players Information
Stewart Granger,G,1.905,86.1825503,25,NYK,15,3,Canada,NBA 1986-1987 Players Information
Stuart Gray,C,2.1336,106.59420695,23,IND,55,2,Panama,NBA 1986-1987 Players Information
A.C. Green,PF,2.0574,99.79032140000001,23,LAL,79,1,United States,NBA 1986-1987 Players Information
Kenny Green,F,1.9811999999999999,95.2543977,22,PHI,19,1,United States,NBA 1986-1987 Players Information
Rickey Green,PG,1.8288,77.1107029,32,UTA,81,8,United States,NBA 1986-1987 Players Information
Sidney Green,FC,2.0574,99.79032140000001,26,DET,80,3,United States,NBA 1986-1987 Players Information
David Greenwood,F,2.0574,100.69750614,29,SAS,79,7,United States,NBA 1986-1987 Players Information
Darrell Griffith,SG,1.9304,86.1825503,28,UTA,76,5,United States,NBA 1986-1987 Players Information
Bobby Hansen,SG,1.9811999999999999,86.1825503,26,UTA,72,3,United States,NBA 1986-1987 Players Information
Bill Hanzlik,SF,2.0065999999999997,83.91458845000001,29,DEN,73,6,United States,NBA 1986-1987 Players Information
Derek Harper,PG,1.9304,83.91458845000001,25,DAL,77,3,United States,NBA 1986-1987 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,23,CLE,82,0,United States,NBA 1986-1987 Players Information
Steve Harris,G,1.9558,83.91458845000001,23,HOU,74,1,United States,NBA 1986-1987 Players Information
Scott Hastings,FC,2.0827999999999998,106.59420695,26,ATL,40,4,United States,NBA 1986-1987 Players Information
Cedric Henderson,F,2.032,95.2543977,21,"ATL, MIL",8,0,United States,NBA 1986-1987 Players Information
Gerald Henderson,G,1.8796,79.37866475,31,"NYK, SEA",74,8,United States,NBA 1986-1987 Players Information
Jerome Henderson,FC,2.1082,104.32624510000001,27,MIL,6,2,United States,NBA 1986-1987 Players Information
Kevin Henderson,SG,1.9304,88.45051215000001,22,GSW,5,0,United States,NBA 1986-1987 Players Information
Conner Henry,GF,2.0065999999999997,88.45051215000001,23,"BOS, HOU",54,0,United States,NBA 1986-1987 Players Information
Rod Higgins,FC,2.0065999999999997,90.718474,27,GSW,73,4,United States,NBA 1986-1987 Players Information
Roy Hinson,FC,2.0574,95.2543977,25,PHI,76,3,United States,NBA 1986-1987 Players Information
Craig Hodges,G,1.8796,86.1825503,26,MIL,78,4,United States,NBA 1986-1987 Players Information
Mike Holton,G,1.9304,83.91458845000001,25,POR,58,3,United StatesIsrael,NBA 1986-1987 Players Information
Jeff Hornacek,SG,1.905,86.1825503,23,PHX,80,0,United States,NBA 1986-1987 Players Information
Phil Hubbard,FC,2.032,97.52235955,30,CLE,68,7,United States,NBA 1986-1987 Players Information
Jay Humphries,G,1.905,83.91458845000001,24,PHX,82,2,United States,NBA 1986-1987 Players Information
Geoff Huston,G,1.8796,79.37866475,29,LAC,19,7,United States,NBA 1986-1987 Players Information
Marc Iavaroni,F,2.032,95.2543977,30,UTA,78,5,United States,NBA 1986-1987 Players Information
Myron Jackson,G,1.905,83.91458845000001,22,DAL,8,0,United States,NBA 1986-1987 Players Information
Buck Johnson,F,2.0065999999999997,86.1825503,23,HOU,60,0,United States,NBA 1986-1987 Players Information
Clemon Johnson,FC,2.0827999999999998,108.8621688,30,SEA,78,8,United States,NBA 1986-1987 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,32,BOS,79,10,United States,NBA 1986-1987 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,27,SAC,81,5,United States,NBA 1986-1987 Players Information
Frank Johnson,G,1.8541999999999998,83.91458845000001,28,WAS,18,5,United States,NBA 1986-1987 Players Information
"Eddie Johnson, Jr.",G,1.8796,81.6466266,32,SEA,24,9,United States,NBA 1986-1987 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,27,LAL,80,7,United States,NBA 1986-1987 Players Information
Marques Johnson,GF,2.0065999999999997,98.88313666,31,LAC,10,9,United States,NBA 1986-1987 Players Information
Steffond Johnson,F,2.032,108.8621688,24,LAC,29,0,United States,NBA 1986-1987 Players Information
Steve Johnson,FC,2.0827999999999998,106.59420695,29,POR,79,5,United States,NBA 1986-1987 Players Information
Vinnie Johnson,G,1.8796,90.718474,30,DET,78,7,United States,NBA 1986-1987 Players Information
Anthony Jones,GF,1.9811999999999999,88.45051215000001,24,"SAN, WAS",65,0,United States,NBA 1986-1987 Players Information
Caldwell Jones,FC,2.1082,97.97595192,36,POR,78,12,United States,NBA 1986-1987 Players Information
Charles A. Jones,FC,2.0574,97.52235955,29,WAS,79,5,United States,NBA 1986-1987 Players Information
Michael Jordan,SG,1.9811999999999999,97.52235955,24,CHI,82,2,United States,NBA 1986-1987 Players Information
Clark Kellogg,F,2.0065999999999997,102.05828325,25,IND,4,4,United States,NBA 1986-1987 Players Information
Tim Kempton,FC,2.0827999999999998,111.13013065000001,23,LAC,66,0,United States,NBA 1986-1987 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,24,POR,82,2,United States,NBA 1986-1987 Players Information
Albert King,GF,1.9811999999999999,86.1825503,27,NJN,61,5,United States,NBA 1986-1987 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,30,NYK,6,9,United States,NBA 1986-1987 Players Information
Curtis Kitchen,F,2.0574,106.59420695,23,SEA,6,0,United States,NBA 1986-1987 Players Information
Greg Kite,C,2.1082,113.3980925,25,BOS,74,3,United States,NBA 1986-1987 Players Information
Joe Kleine,C,2.1082,115.66605435000001,25,SAC,79,1,United States,NBA 1986-1987 Players Information
Jon Koncak,C,2.1336,113.3980925,23,ATL,82,1,United States,NBA 1986-1987 Players Information
Larry Krystkowiak,PF,2.0574,99.79032140000001,22,SAS,68,0,United States,NBA 1986-1987 Players Information
Bill Laimbeer,C,2.1082,111.13013065000001,29,DET,82,6,United States,NBA 1986-1987 Players Information
Jim Lampley,FC,2.0827999999999998,104.32624510000001,26,PHI,1,1,United States,NBA 1986-1987 Players Information
Allen Leavell,G,1.8541999999999998,77.1107029,29,HOU,53,7,United States,NBA 1986-1987 Players Information
Keith Lee,FC,2.0827999999999998,97.52235955,24,CLE,67,1,United States,NBA 1986-1987 Players Information
Fat Lever,PG,1.905,77.1107029,26,DEN,82,4,United States,NBA 1986-1987 Players Information
Cliff Levingston,F,2.032,95.2543977,26,ATL,82,4,United States,NBA 1986-1987 Players Information
Alton Lister,FC,2.1336,108.8621688,28,SEA,75,5,United States,NBA 1986-1987 Players Information
Lewis Lloyd,GF,1.9811999999999999,92.98643585,28,HOU,32,5,United States,NBA 1986-1987 Players Information
John Long,GF,1.9558,88.45051215000001,30,IND,80,8,United States,NBA 1986-1987 Players Information
John Lucas,G,1.905,79.37866475,33,MIL,43,10,United States,NBA 1986-1987 Players Information
Maurice Lucas,PF,2.0574,97.52235955,35,SEA,63,10,United States,NBA 1986-1987 Players Information
Kyle Macy,G,1.905,79.37866475,29,IND,76,7,United States,NBA 1986-1987 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,28,DET,63,6,United States,NBA 1986-1987 Players Information
Jeff Malone,SG,1.9304,92.98643585,25,WAS,80,3,United States,NBA 1986-1987 Players Information
Karl Malone,PF,2.0574,120.20197805000001,23,UTA,82,1,United States,NBA 1986-1987 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,31,WAS,73,10,United States,NBA 1986-1987 Players Information
Pace Mannion,GF,2.0065999999999997,86.1825503,26,NJN,23,3,United States,NBA 1986-1987 Players Information
Bill Martin,F,2.0065999999999997,92.98643585,24,NYK,8,1,United States,NBA 1986-1987 Players Information
Fernando Martin,C,2.0574,99.79032140000001,24,POR,24,1,Spain,NBA 1986-1987 Players Information
Maurice Martin,GF,1.9811999999999999,90.718474,22,DEN,43,0,United States,NBA 1986-1987 Players Information
Wes Matthews,G,1.8541999999999998,77.1107029,27,LAL,50,6,United States,NBA 1986-1987 Players Information
Cedric Maxwell,F,2.032,92.98643585,31,"HOU, LAC",81,9,United States,NBA 1986-1987 Players Information
Tim McCormick,C,2.1082,108.8621688,24,PHI,81,2,United States,NBA 1986-1987 Players Information
Rodney McCray,SF,2.0065999999999997,99.79032140000001,25,HOU,81,3,United States,NBA 1986-1987 Players Information
Scooter McCray,F,2.0574,97.52235955,27,CLE,24,3,United States,NBA 1986-1987 Players Information
Xavier McDaniel,PF,2.0065999999999997,92.98643585,23,SEA,82,1,United States,NBA 1986-1987 Players Information
Ben McDonald,F,2.032,95.2543977,24,GSW,63,1,United States,NBA 1986-1987 Players Information
Hank McDowell,FC,2.0574,97.52235955,27,MIL,7,5,United States,NBA 1986-1987 Players Information
Mike McGee,GF,1.9558,86.1825503,27,ATL,76,5,United States,NBA 1986-1987 Players Information
Kevin McHale,PF,2.0827999999999998,95.2543977,29,BOS,77,6,United States,NBA 1986-1987 Players Information
Kevin McKenna,GF,1.9558,88.45051215000001,28,NJN,56,4,United States,NBA 1986-1987 Players Information
Forrest McKenzie,F,2.0065999999999997,90.718474,24,SAS,6,0,United States,NBA 1986-1987 Players Information
Nate McMillan,GF,1.9558,88.45051215000001,22,SEA,71,0,United States,NBA 1986-1987 Players Information
Mark McNamara,C,2.1082,106.59420695,27,PHI,11,4,United States,NBA 1986-1987 Players Information
Chris McNealy,F,2.0065999999999997,95.2543977,25,NYK,59,1,United States,NBA 1986-1987 Players Information
Cozell McQueen,FC,2.1082,106.59420695,25,DET,3,0,United States,NBA 1986-1987 Players Information
Dirk Minniefield,G,1.905,81.6466266,26,"CLE, HOU",74,3,United States,NBA 1986-1987 Players Information
Mike Mitchell,F,2.0065999999999997,97.52235955,31,SAS,40,8,United States,NBA 1986-1987 Players Information
Paul Mokeski,C,2.1336,113.3980925,30,MIL,62,7,United States,NBA 1986-1987 Players Information
Sidney Moncrief,SG,1.905,81.6466266,29,MIL,39,7,United States,NBA 1986-1987 Players Information
Johnny Moore,G,1.8541999999999998,79.37866475,28,SAS,55,7,United States,NBA 1986-1987 Players Information
Perry Moss,G,1.8796,83.91458845000001,28,GSW,64,3,United States,NBA 1986-1987 Players Information
Chris Mullin,SF,2.0065999999999997,97.52235955,23,GSW,82,1,United States,NBA 1986-1987 Players Information
Jay Murphy,FC,2.0574,99.79032140000001,24,WAS,21,2,United States,NBA 1986-1987 Players Information
Pete Myers,GF,1.9811999999999999,81.6466266,23,CHI,29,0,United States,NBA 1986-1987 Players Information
Larry Nance,PF,2.0827999999999998,92.98643585,28,PHX,69,5,United States,NBA 1986-1987 Players Information
Calvin Natt,F,1.9811999999999999,99.79032140000001,30,DEN,1,7,United States,NBA 1986-1987 Players Information
Ed Nealy,F,2.0065999999999997,107.95498406,27,SAS,60,3,United States,NBA 1986-1987 Players Information
Chuck Nevitt,C,2.2605999999999997,98.42954429000001,27,DET,41,4,United States,NBA 1986-1987 Players Information
Johnny Newman,SF,2.0065999999999997,86.1825503,23,CLE,59,0,United States,NBA 1986-1987 Players Information
Kurt Nimphius,FC,2.0827999999999998,98.88313666,28,"DET, LAC",66,5,United States,NBA 1986-1987 Players Information
Dennis Nutt,G,1.8796,77.1107029,23,DAL,25,1,United States,NBA 1986-1987 Players Information
Mike O'Koren,GF,2.0065999999999997,93.89362059,29,WAS,15,6,United States,NBA 1986-1987 Players Information
Charles Oakley,PF,2.032,102.05828325,23,CHI,82,1,United States,NBA 1986-1987 Players Information
Hakeem Olajuwon,C,2.1336,115.66605435000001,24,HOU,75,2,NigeriaUnited States,NBA 1986-1987 Players Information
Mark Olberding,PF,2.032,102.05828325,30,SAC,76,10,United States,NBA 1986-1987 Players Information
Jawann Oldham,C,2.1336,97.52235955,29,NYK,44,6,United States,NBA 1986-1987 Players Information
Louis Orr,F,2.032,79.37866475,28,NYK,65,6,United States,NBA 1986-1987 Players Information
Robert Parish,C,2.1336,104.32624510000001,33,BOS,80,9,United States,NBA 1986-1987 Players Information
Jim Paxson,SG,1.9811999999999999,90.718474,29,POR,72,7,United States,NBA 1986-1987 Players Information
John Paxson,G,1.8796,83.91458845000001,26,CHI,82,3,United States,NBA 1986-1987 Players Information
Sam Perkins,PF,2.0574,106.59420695,25,DAL,80,2,United States,NBA 1986-1987 Players Information
Chuck Person,SF,2.032,99.79032140000001,22,IND,82,0,United States,NBA 1986-1987 Players Information
Jim Petersen,FC,2.0827999999999998,106.59420695,25,HOU,82,2,United States,NBA 1986-1987 Players Information
Michael Phelps,G,1.9304,81.6466266,25,SEA,60,1,United States,NBA 1986-1987 Players Information
Ricky Pierce,SG,1.9304,92.98643585,27,MIL,79,4,United States,NBA 1986-1987 Players Information
Ed Pinckney,F,2.0574,88.45051215000001,23,PHX,80,1,United States,NBA 1986-1987 Players Information
Dwayne Polee,GF,1.9558,81.6466266,23,LAC,1,0,United States,NBA 1986-1987 Players Information
Ben Poquette,FC,2.0574,106.59420695,31,"CHI, CLE",58,9,United States,NBA 1986-1987 Players Information
Terry Porter,PG,1.905,88.45051215000001,23,POR,80,1,United States,NBA 1986-1987 Players Information
Paul Pressey,SF,1.9558,83.91458845000001,28,MIL,61,4,United States,NBA 1986-1987 Players Information
Harold Pressley,GF,2.0065999999999997,95.2543977,23,SAC,67,0,United States,NBA 1986-1987 Players Information
Mark Price,PG,1.8288,77.1107029,23,CLE,67,0,United States,NBA 1986-1987 Players Information
Kurt Rambis,F,2.032,96.61517481,29,LAL,78,6,United States,NBA 1986-1987 Players Information
Blair Rasmussen,C,2.1336,113.3980925,24,DEN,74,1,United States,NBA 1986-1987 Players Information
Robert Reid,GF,2.032,92.98643585,31,HOU,75,8,United States,NBA 1986-1987 Players Information
Jerry Reynolds,PF,2.032,90.718474,24,MIL,58,1,United States,NBA 1986-1987 Players Information
Clint Richardson,G,1.905,88.45051215000001,30,IND,78,7,United States,NBA 1986-1987 Players Information
Doc Rivers,G,1.9304,83.91458845000001,25,ATL,82,3,United States,NBA 1986-1987 Players Information
Fred Roberts,FC,2.0827999999999998,98.88313666,26,BOS,73,4,United States,NBA 1986-1987 Players Information
Alvin Robertson,SG,1.905,83.91458845000001,24,SAS,81,2,United States,NBA 1986-1987 Players Information
Cliff Robinson,F,2.0574,99.79032140000001,26,PHI,55,7,United States,NBA 1986-1987 Players Information
Dennis Rodman,PF,2.0065999999999997,95.2543977,25,DET,77,0,United States,NBA 1986-1987 Players Information
Johnny Rogers,PF,2.0827999999999998,102.05828325,23,SAC,45,0,United StatesSpain,NBA 1986-1987 Players Information
Tree Rollins,C,2.159,106.59420695,33,ATL,75,9,United States,NBA 1986-1987 Players Information
Dan Roundfield,PF,2.032,92.98643585,33,WAS,36,10,United States,NBA 1986-1987 Players Information
Ron Rowan,SG,1.9558,90.718474,24,POR,7,0,United States,NBA 1986-1987 Players Information
Jeff Ruland,C,2.0827999999999998,108.8621688,28,PHI,5,5,United States,NBA 1986-1987 Players Information
"Walker Russell, Sr.",GF,1.9558,88.45051215000001,26,IND,48,4,United States,NBA 1986-1987 Players Information
John Salley,C,2.1082,104.32624510000001,22,DET,82,0,United States,NBA 1986-1987 Players Information
Ralph Sampson,C,2.2352,103.41906036,26,HOU,43,3,United States,NBA 1986-1987 Players Information
Mike Sanders,GF,1.9811999999999999,95.2543977,26,PHX,82,4,United States,NBA 1986-1987 Players Information
Danny Schayes,C,2.1082,106.59420695,27,DEN,76,5,United States,NBA 1986-1987 Players Information
Russ Schoene,FC,2.0827999999999998,95.2543977,26,SEA,63,1,United States,NBA 1986-1987 Players Information
Detlef Schrempf,SF,2.0574,97.06876718000001,24,DAL,81,1,GermanyUnited States,NBA 1986-1987 Players Information
John Schweitz,GF,1.9811999999999999,95.2543977,26,DET,3,3,United States,NBA 1986-1987 Players Information
Byron Scott,SG,1.905,88.45051215000001,25,LAL,82,3,United States,NBA 1986-1987 Players Information
Carey Scurry,F,2.0065999999999997,85.27536556,24,UTA,69,1,United States,NBA 1986-1987 Players Information
Brad Sellers,FC,2.1336,95.2543977,24,CHI,80,0,United States,NBA 1986-1987 Players Information
Purvis Short,SF,2.0065999999999997,95.2543977,29,GSW,34,8,United States,NBA 1986-1987 Players Information
Jerry Sichting,G,1.8541999999999998,76.20351816,30,BOS,78,7,United States,NBA 1986-1987 Players Information
Jack Sikma,C,2.1082,104.32624510000001,31,MIL,82,9,United States,NBA 1986-1987 Players Information
McKinley Singleton,GF,1.9558,79.37866475,25,NYK,2,2,United States,NBA 1986-1987 Players Information
Scott Skiles,PG,1.8541999999999998,81.6466266,22,MIL,13,0,United States,NBA 1986-1987 Players Information
Clinton Smith,F,1.9811999999999999,95.2543977,23,GSW,41,0,United States,NBA 1986-1987 Players Information
Derek Smith,SG,1.9811999999999999,92.98643585,25,SAC,52,4,United States,NBA 1986-1987 Players Information
Keith Smith,G,1.905,81.6466266,22,MIL,42,0,United States,NBA 1986-1987 Players Information
Larry Smith,PF,2.032,97.52235955,29,GSW,80,6,United States,NBA 1986-1987 Players Information
Otis Smith,GF,1.9558,95.2543977,23,DEN,28,0,United States,NBA 1986-1987 Players Information
Mike Smrek,C,2.1336,113.3980925,24,LAL,35,1,Canada,NBA 1986-1987 Players Information
Rory Sparrow,G,1.8796,79.37866475,28,NYK,80,6,United States,NBA 1986-1987 Players Information
Terence Stansbury,G,1.9558,77.1107029,26,SEA,44,2,United States,NBA 1986-1987 Players Information
Brook Steppe,GF,1.9558,88.45051215000001,27,SAC,34,3,United States,NBA 1986-1987 Players Information
Steve Stipanovich,C,2.1082,111.13013065000001,26,IND,81,3,United States,NBA 1986-1987 Players Information
John Stockton,PG,1.8541999999999998,77.1107029,24,UTA,82,2,United States,NBA 1986-1987 Players Information
Jon Sundvold,G,1.8796,77.1107029,25,SAS,76,3,United States,NBA 1986-1987 Players Information
Roy Tarpley,PF,2.1082,104.32624510000001,22,DAL,75,0,United States,NBA 1986-1987 Players Information
