Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Kevin Loughery,SG,1.905,86.1825503,22,DET,57,0,United States,NBA 1962-1963 Players Information
Clyde Lovellette,FC,2.0827999999999998,106.14061458,33,BOS,61,9,United States,NBA 1962-1963 Players Information
Ted Luckenbill,F,1.9811999999999999,92.98643585,23,GSW,20,1,United States,NBA 1962-1963 Players Information
Nick Mantis,SG,1.905,86.1825503,27,CHI,33,1,United States,NBA 1962-1963 Players Information
Bill McGill,FC,2.0574,102.05828325,23,CHI,59,0,United States,NBA 1962-1963 Players Information
Porter Meriwether,G,1.8796,81.6466266,22,SYR,30,0,United States,NBA 1962-1963 Players Information
Tom Meschery,F,1.9811999999999999,97.52235955,24,GSW,64,1,China,NBA 1962-1963 Players Information
Howie Montgomery,F,1.9558,99.79032140000001,22,GSW,19,0,United States,NBA 1962-1963 Players Information
Jackie Moreland,F,2.0065999999999997,97.52235955,24,DET,78,2,United States,NBA 1962-1963 Players Information
Willie Naulls,F,1.9811999999999999,102.05828325,28,"GOS, NYK",70,6,United States,NBA 1962-1963 Players Information
Don Nelson,F,1.9811999999999999,95.2543977,22,CHI,61,0,United States,NBA 1962-1963 Players Information
Paul Neumann,PG,1.8541999999999998,77.1107029,25,SYR,80,1,United States,NBA 1962-1963 Players Information
Bevo Nordmann,C,2.0827999999999998,104.32624510000001,23,"NYK, STH",52,1,United States,NBA 1962-1963 Players Information
Mel Nowell,G,1.8796,77.1107029,23,CHI,38,0,United States,NBA 1962-1963 Players Information
Don Ohl,SG,1.905,86.1825503,26,DET,80,2,United States,NBA 1962-1963 Players Information
Bud Olsen,PF,2.032,99.79032140000001,22,CIN,51,0,United States,NBA 1962-1963 Players Information
Bob Pettit,FC,2.0574,92.98643585,30,STH,78,8,United States,NBA 1962-1963 Players Information
Gary Phillips,G,1.905,85.72895793,23,GSW,75,1,United States,NBA 1962-1963 Players Information
Dave Piontek,F,1.9811999999999999,104.32624510000001,28,CIN,49,6,United States,NBA 1962-1963 Players Information
Frank Ramsey,F,1.905,86.1825503,31,BOS,77,7,United States,NBA 1962-1963 Players Information
Hub Reed,C,2.0574,97.52235955,26,CIN,80,4,United States,NBA 1962-1963 Players Information
Joe Roberts,F,1.9558,,26,SYR,33,2,United States,NBA 1962-1963 Players Information
Oscar Robertson,G,1.9558,99.79032140000001,24,CIN,80,2,United States,NBA 1962-1963 Players Information
Guy Rodgers,PG,1.8288,83.91458845000001,27,GSW,79,4,United States,NBA 1962-1963 Players Information
John Rudometkin,F,1.9811999999999999,92.98643585,22,NYK,53,0,United States,NBA 1962-1963 Players Information
Bill Russell,C,2.0827999999999998,97.52235955,29,BOS,78,6,United States,NBA 1962-1963 Players Information
Satch Sanders,PF,1.9811999999999999,95.2543977,24,BOS,80,2,United States,NBA 1962-1963 Players Information
Woody Sauldsberry,FC,2.0065999999999997,99.79032140000001,28,"CHI, STH",77,5,United States,NBA 1962-1963 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,34,SYR,66,13,United States,NBA 1962-1963 Players Information
Ray Scott,FC,2.0574,97.52235955,24,DET,76,1,United States,NBA 1962-1963 Players Information
Kenny Sears,F,2.0574,89.81128926000001,29,"GOS, NYK",77,6,United States,NBA 1962-1963 Players Information
Frank Selvy,SG,1.905,81.6466266,30,LAL,79,7,United States,NBA 1962-1963 Players Information
Lee Shaffer,SF,2.0065999999999997,99.79032140000001,24,SYR,80,1,United States,NBA 1962-1963 Players Information
Gene Shue,G,1.8796,77.1107029,31,NYK,77,8,United States,NBA 1962-1963 Players Information
Jeff Slade,F,1.9811999999999999,99.79032140000001,21,CHI,3,0,United States,NBA 1962-1963 Players Information
Adrian Smith,PG,1.8541999999999998,81.6466266,26,CIN,79,1,United States,NBA 1962-1963 Players Information
Larry Staverman,PF,2.0065999999999997,92.98643585,26,CHI,33,3,United States,NBA 1962-1963 Players Information
Tom Stith,F,1.9558,95.2543977,24,NYK,24,0,United States,NBA 1962-1963 Players Information
Dan Swartz,F,1.9304,92.98643585,28,BOS,39,0,United States,NBA 1962-1963 Players Information
Dan Tieman,G,1.8288,83.91458845000001,22,CIN,28,0,United States,NBA 1962-1963 Players Information
Gene Tormohlen,FC,2.032,104.32624510000001,25,STH,8,0,United States,NBA 1962-1963 Players Information
Jack Twyman,F,1.9811999999999999,95.2543977,28,CIN,80,7,United States,NBA 1962-1963 Players Information
Chico Vaughn,G,1.8796,86.1825503,23,STH,77,0,United States,NBA 1962-1963 Players Information
Chet Walker,F,1.9811999999999999,96.16158244,23,SYR,77,0,United States,NBA 1962-1963 Players Information
Ben Warley,F,1.9558,90.718474,26,SYR,27,0,United States,NBA 1962-1963 Players Information
Ralph Wells,G,1.8541999999999998,81.6466266,22,CHI,3,0,United States,NBA 1962-1963 Players Information
Jerry West,SG,1.8796,83.91458845000001,24,LAL,55,2,United States,NBA 1962-1963 Players Information
Hubie White,G,1.9304,92.98643585,23,GSW,29,0,United States,NBA 1962-1963 Players Information
Gene Wiley,FC,2.0827999999999998,95.2543977,25,LAL,73,0,United States,NBA 1962-1963 Players Information
Lenny Wilkens,PG,1.8541999999999998,81.6466266,25,STH,75,2,United States,NBA 1962-1963 Players Information
