Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Alaa Abdelnaby,PF,2.0827999999999998,108.8621688,23,POR,71,1,Egypt,NBA 1991-1992 Players Information
Mahmoud Abdul-Rauf,PG,1.8288,73.48196394,22,DEN,81,1,United States,NBA 1991-1992 Players Information
Mark Acres,FC,2.1082,99.79032140000001,29,ORL,68,4,United States,NBA 1991-1992 Players Information
Michael Adams,PG,1.778,73.93555631000001,29,WAS,78,6,United States,NBA 1991-1992 Players Information
Rafael Addison,SF,2.0065999999999997,97.52235955,27,NJN,76,1,United States,NBA 1991-1992 Players Information
Mark Aguirre,SF,1.9811999999999999,105.23342984,32,DET,75,10,United States,NBA 1991-1992 Players Information
Danny Ainge,G,1.9304,79.37866475,32,POR,81,10,United States,NBA 1991-1992 Players Information
Victor Alexander,PF,2.0574,120.20197805000001,22,GSW,80,0,United States,NBA 1991-1992 Players Information
Cadillac Anderson,PF,2.0827999999999998,104.32624510000001,27,DEN,82,4,United States,NBA 1991-1992 Players Information
Kenny Anderson,PG,1.8288,76.20351816,21,NJN,64,0,United States,NBA 1991-1992 Players Information
Nick Anderson,GF,1.9811999999999999,103.41906036,24,ORL,60,2,United States,NBA 1991-1992 Players Information
Ron Anderson,GF,2.0065999999999997,97.52235955,33,PHI,82,7,United States,NBA 1991-1992 Players Information
Willie Anderson,SF,2.0065999999999997,86.1825503,25,SAS,57,3,United States,NBA 1991-1992 Players Information
Michael Ansley,F,2.0065999999999997,102.05828325,25,"CHA, PHL",10,2,United States,NBA 1991-1992 Players Information
Greg Anthony,PG,1.8288,79.83225712000001,24,NYK,82,0,United States,NBA 1991-1992 Players Information
B.J. Armstrong,G,1.8796,79.37866475,24,CHI,82,2,United States,NBA 1991-1992 Players Information
Vincent Askew,GF,1.9811999999999999,95.2543977,26,GSW,80,3,United States,NBA 1991-1992 Players Information
Keith Askins,F,2.0065999999999997,89.35769689,24,MIA,59,1,United States,NBA 1991-1992 Players Information
Stacey Augmon,SF,1.9811999999999999,92.98643585,23,ATL,82,0,United States,NBA 1991-1992 Players Information
Ike Austin,C,2.0827999999999998,115.66605435000001,22,UTA,31,0,United States,NBA 1991-1992 Players Information
Milos Babic,C,2.1336,108.8621688,23,MIA,9,1,Serbia,NBA 1991-1992 Players Information
John Bagley,G,1.8288,83.91458845000001,31,BOS,73,9,United States,NBA 1991-1992 Players Information
Thurl Bailey,PF,2.1082,97.52235955,30,"MIN, UTH",84,8,United States,NBA 1991-1992 Players Information
Steve Bardo,SG,1.9558,86.1825503,23,SAS,1,1,United States,NBA 1991-1992 Players Information
Charles Barkley,PF,1.9811999999999999,114.30527724000001,29,PHI,75,7,United States,NBA 1991-1992 Players Information
Dana Barros,PG,1.8034,74.84274105,24,SEA,75,2,United States,NBA 1991-1992 Players Information
John Battle,G,1.8796,79.37866475,29,CLE,76,6,United States,NBA 1991-1992 Players Information
Kenny Battle,SF,1.9811999999999999,95.2543977,27,"BOS, GOS",16,2,United States,NBA 1991-1992 Players Information
William Bedford,C,2.1336,102.05828325,29,DET,32,5,United States,NBA 1991-1992 Players Information
Benoit Benjamin,C,2.1336,113.3980925,27,SEA,63,6,United States,NBA 1991-1992 Players Information
Winston Bennett,F,2.0065999999999997,95.2543977,27,"CLE, MIA",54,2,United States,NBA 1991-1992 Players Information
David Benoit,F,2.032,99.79032140000001,23,UTA,77,0,United States,NBA 1991-1992 Players Information
Larry Bird,SF,2.0574,99.79032140000001,35,BOS,45,12,United States,NBA 1991-1992 Players Information
Rolando Blackman,G,1.9811999999999999,86.1825503,33,DAL,75,10,PanamaUnited States,NBA 1991-1992 Players Information
Lance Blanks,SG,1.9304,86.1825503,25,DET,43,1,United States,NBA 1991-1992 Players Information
Mookie Blaylock,PG,1.8541999999999998,86.1825503,24,NJN,72,2,United States,NBA 1991-1992 Players Information
Muggsy Bogues,PG,1.6001999999999998,61.68856232,27,CHA,82,4,United States,NBA 1991-1992 Players Information
Manute Bol,C,2.3114,90.718474,29,PHI,71,6,South Sudan,NBA 1991-1992 Players Information
Anthony Bonner,F,2.032,97.52235955,23,SAC,79,1,United States,NBA 1991-1992 Players Information
Anthony Bowie,GF,1.9811999999999999,86.1825503,28,ORL,52,5,United States,NBA 1991-1992 Players Information
Sam Bowie,C,2.159,106.59420695,30,NJN,71,7,United States,NBA 1991-1992 Players Information
Terrell Brandon,PG,1.8034,81.6466266,21,CLE,82,0,United States,NBA 1991-1992 Players Information
Randy Breuer,C,2.2098,104.32624510000001,31,MIN,67,8,United States,NBA 1991-1992 Players Information
Frank Brickowski,PF,2.0574,108.8621688,32,MIL,65,7,United States,NBA 1991-1992 Players Information
Kevin Brooks,PF,2.032,95.2543977,22,DEN,37,0,United States,NBA 1991-1992 Players Information
Scott Brooks,PG,1.8034,74.84274105,26,MIN,82,4,United States,NBA 1991-1992 Players Information
Chucky Brown,SF,2.0065999999999997,97.06876718000001,24,"CLE, LAL",42,2,United States,NBA 1991-1992 Players Information
Dee Brown,PG,1.8541999999999998,72.57477920000001,23,BOS,31,1,United States,NBA 1991-1992 Players Information
Mike Brown,PF,2.0574,116.57323909,28,UTA,82,5,United States,NBA 1991-1992 Players Information
Myron Brown,SG,1.905,81.6466266,22,MIN,4,0,United States,NBA 1991-1992 Players Information
Randy Brown,PG,1.8796,86.1825503,23,SAC,56,0,United States,NBA 1991-1992 Players Information
Tony Brown,GF,1.9811999999999999,83.91458845000001,31,"LAC, SEA",57,9,United States,NBA 1991-1992 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,26,POR,56,3,United States,NBA 1991-1992 Players Information
Jud Buechler,SF,1.9811999999999999,99.79032140000001,23,"GOS, NJN, SAN",28,1,United States,NBA 1991-1992 Players Information
Matt Bullard,PF,2.0827999999999998,97.52235955,24,HOU,80,1,United States,NBA 1991-1992 Players Information
Willie Burton,G,1.9811999999999999,95.2543977,23,MIA,68,1,United States,NBA 1991-1992 Players Information
Steve Burtt,G,1.8796,83.91458845000001,29,PHX,31,3,United States,NBA 1991-1992 Players Information
Michael Cage,PF,2.0574,101.60469088,30,SEA,82,7,United States,NBA 1991-1992 Players Information
Demetrius Calip,G,1.8541999999999998,74.84274105,22,LAL,7,0,United States,NBA 1991-1992 Players Information
Elden Campbell,FC,2.1082,97.52235955,23,LAL,81,1,United States,NBA 1991-1992 Players Information
Tony Campbell,GF,2.0065999999999997,97.52235955,29,MIN,78,7,United States,NBA 1991-1992 Players Information
Antoine Carr,PF,2.0574,102.05828325,30,SAS,81,7,United States,NBA 1991-1992 Players Information
Bill Cartwright,C,2.159,111.13013065000001,34,CHI,64,12,United States,NBA 1991-1992 Players Information
Terry Catledge,F,2.032,99.79032140000001,28,ORL,78,6,United States,NBA 1991-1992 Players Information
Duane Causwell,C,2.1336,108.8621688,23,SAC,80,1,United States,NBA 1991-1992 Players Information
Cedric Ceballos,SF,1.9811999999999999,86.1825503,22,PHX,64,1,United States,NBA 1991-1992 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,32,PHX,69,10,United States,NBA 1991-1992 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,24,"CHA, WAS",22,3,United States,NBA 1991-1992 Players Information
Mo Cheeks,PG,1.8541999999999998,81.6466266,35,ATL,56,13,United States,NBA 1991-1992 Players Information
Pete Chilcutt,F,2.0827999999999998,104.32624510000001,23,SAC,69,0,United States,NBA 1991-1992 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,24,NJN,65,1,United States,NBA 1991-1992 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,23,MIA,81,1,United States,NBA 1991-1992 Players Information
Marty Conlon,F-C,2.0827999999999998,101.60469088,24,SEA,45,1,United States,NBA 1991-1992 Players Information
Lester Conner,G,1.9304,81.6466266,32,MIL,81,8,United States,NBA 1991-1992 Players Information
Anthony Cook,FC,2.0574,92.98643585,24,DEN,22,1,United States,NBA 1991-1992 Players Information
Wayne Cooper,FC,2.0827999999999998,99.79032140000001,35,POR,35,13,United States,NBA 1991-1992 Players Information
Tom Copa,C,2.0827999999999998,124.73790175,27,SAS,33,0,United States,NBA 1991-1992 Players Information
Lanard Copeland,G,1.9811999999999999,86.1825503,26,LAC,10,2,United StatesAustralia,NBA 1991-1992 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,29,"MIN, UTH",80,6,United States,NBA 1991-1992 Players Information
Chris Corchiani,PG,1.8288,83.91458845000001,23,ORL,51,0,United States,NBA 1991-1992 Players Information
Corey Crowder,GF,1.9558,97.06876718000001,22,UTA,51,0,United States,NBA 1991-1992 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,30,SAS,70,9,United States,NBA 1991-1992 Players Information
Dell Curry,SG,1.9304,86.1825503,27,CHA,77,5,United States,NBA 1991-1992 Players Information
