Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Omri Casspi,F,2.0574,102.05828325,24,CLE,43,3,Israel,NBA 2012-2013 Players Information
Mario Chalmers,G,1.8796,86.1825503,26,MIA,77,4,United States,NBA 2012-2013 Players Information
Tyson Chandler,C,2.159,108.8621688,30,NYK,66,11,United States,NBA 2012-2013 Players Information
Wilson Chandler,SF,2.0574,102.05828325,25,DEN,43,5,United States,NBA 2012-2013 Players Information
Josh Childress,SF,2.032,95.2543977,29,BRK,14,6,United States,NBA 2012-2013 Players Information
Earl Clark,F,2.0827999999999998,106.14061458,25,LAL,59,3,United States,NBA 2012-2013 Players Information
Victor Claver,SF,2.0827999999999998,106.59420695,24,POR,49,0,Spain,NBA 2012-2013 Players Information
Norris Cole,G,1.8796,77.1107029,24,MIA,80,1,United States,NBA 2012-2013 Players Information
Jason Collins,C,2.1336,115.66605435000001,34,"BOS, WAS",38,11,United States,NBA 2012-2013 Players Information
Darren Collison,PG,1.8288,79.37866475,25,DAL,81,3,United States,NBA 2012-2013 Players Information
Nick Collison,FC,2.0827999999999998,115.66605435000001,32,OKC,81,9,United States,NBA 2012-2013 Players Information
Mike Conley,PG,1.8288,79.37866475,25,MEM,80,5,United States,NBA 2012-2013 Players Information
Will Conroy,G,1.8796,88.45051215000001,30,MIN,4,2,United States,NBA 2012-2013 Players Information
Daequan Cook,G,1.9558,92.98643585,25,"CHI, HOU",49,5,United States,NBA 2012-2013 Players Information
Chris Copeland,PF,2.032,106.59420695,28,NYK,56,0,United States,NBA 2012-2013 Players Information
DeMarcus Cousins,C,2.1082,122.4699399,22,SAC,75,2,United States,NBA 2012-2013 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,32,LAC,76,12,United States,NBA 2012-2013 Players Information
Jordan Crawford,G,1.9558,88.45051215000001,24,"BOS, WAS",70,2,United States,NBA 2012-2013 Players Information
Jae Crowder,SF,1.9811999999999999,106.59420695,22,DAL,78,0,United States,NBA 2012-2013 Players Information
Dante Cunningham,F,2.032,104.32624510000001,25,MIN,80,3,United States,NBA 2012-2013 Players Information
Jared Cunningham,SG,1.9304,87.99691978,21,DAL,8,0,United States,NBA 2012-2013 Players Information
Eddy Curry,C,2.1336,133.80974915000002,30,DAL,2,11,United States,NBA 2012-2013 Players Information
Stephen Curry,G,1.8796,83.91458845000001,24,GSW,78,3,United States,NBA 2012-2013 Players Information
Samuel Dalembert,C,2.1082,113.3980925,31,MIL,47,11,CanadaHaiti,NBA 2012-2013 Players Information
Marquis Daniels,SF,1.9811999999999999,90.718474,32,MIL,59,9,United States,NBA 2012-2013 Players Information
Anthony Davis,PF,2.0827999999999998,114.75886961,19,NOP,64,0,United States,NBA 2012-2013 Players Information
Ed Davis,PF,2.0574,98.88313666,23,"MEM, TOR",81,2,United States,NBA 2012-2013 Players Information
Glen Davis,PF,2.0574,131.08819493000001,27,ORL,34,5,United States,NBA 2012-2013 Players Information
Austin Daye,F,2.1082,99.79032140000001,24,"DET, MEM",55,3,United States,NBA 2012-2013 Players Information
Nando De Colo,G,1.9558,88.45051215000001,25,SAS,72,0,France,NBA 2012-2013 Players Information
DeMar DeRozan,GF,1.9811999999999999,99.79032140000001,23,TOR,82,3,United States,NBA 2012-2013 Players Information
Carlos Delfino,SG,1.9811999999999999,104.32624510000001,30,HOU,67,7,Argentina,NBA 2012-2013 Players Information
Luol Deng,GF,2.0574,99.79032140000001,27,CHI,75,8,EnglandSouth Sudan,NBA 2012-2013 Players Information
Justin Dentmon,PG,1.8288,83.91458845000001,27,DAL,2,1,United States,NBA 2012-2013 Players Information
Boris Diaw,PF,2.032,113.3980925,30,SAS,75,9,France,NBA 2012-2013 Players Information
DeSagana Diop,C,2.1336,127.00586360000001,31,CHA,22,11,Senegal,NBA 2012-2013 Players Information
Keyon Dooling,G,1.905,88.90410452,32,MEM,7,12,United States,NBA 2012-2013 Players Information
Toney Douglas,G,1.8796,88.45051215000001,26,"HOU, SAC",71,3,United States,NBA 2012-2013 Players Information
Chris Douglas-Roberts,SF,2.0065999999999997,95.2543977,26,DAL,6,3,United States,NBA 2012-2013 Players Information
Goran Dragic,G,1.9304,86.1825503,26,PHX,77,4,Slovenia,NBA 2012-2013 Players Information
Andre Drummond,C,2.1082,126.55227123,19,DET,60,0,United States,NBA 2012-2013 Players Information
Jared Dudley,PF,2.0065999999999997,107.50139169,27,PHX,79,5,United States,NBA 2012-2013 Players Information
Chris Duhon,G,1.8541999999999998,86.1825503,30,LAL,46,8,United States,NBA 2012-2013 Players Information
Tim Duncan,FC,2.1082,113.3980925,36,SAS,69,15,United States,NBA 2012-2013 Players Information
Mike Dunleavy,GF,2.0574,104.32624510000001,32,MIL,75,10,United States,NBA 2012-2013 Players Information
Kevin Durant,SF,2.1082,108.8621688,24,OKC,81,5,United States,NBA 2012-2013 Players Information
Devin Ebanks,F,2.0574,97.52235955,23,LAL,19,2,United StatesGreece,NBA 2012-2013 Players Information
Wayne Ellington,SG,1.9304,93.89362059,25,"CLE, MEM",78,3,United States,NBA 2012-2013 Players Information
Monta Ellis,G,1.905,83.91458845000001,27,MIL,82,7,United States,NBA 2012-2013 Players Information
Kim English,SG,1.9811999999999999,90.718474,24,DET,41,0,United States,NBA 2012-2013 Players Information
Jeremy Evans,F,2.0574,90.718474,25,UTA,37,2,United States,NBA 2012-2013 Players Information
Reggie Evans,PF,2.032,111.13013065000001,32,BRK,80,10,United States,NBA 2012-2013 Players Information
Tyreke Evans,G,1.9811999999999999,99.79032140000001,23,SAC,65,3,United States,NBA 2012-2013 Players Information
Festus Ezeli,C,2.1082,120.20197805000001,23,GSW,78,0,Nigeria,NBA 2012-2013 Players Information
Kenneth Faried,F,2.032,103.41906036,23,DEN,80,1,United States,NBA 2012-2013 Players Information
Derrick Favors,FC,2.0827999999999998,120.20197805000001,21,UTA,77,2,United States,NBA 2012-2013 Players Information
Raymond Felton,PG,1.8541999999999998,92.98643585,28,NYK,68,7,United States,NBA 2012-2013 Players Information
Landry Fields,F,2.0065999999999997,95.2543977,24,TOR,51,2,United States,NBA 2012-2013 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,38,"DAL, OKC",33,16,United States,NBA 2012-2013 Players Information
Evan Fournier,SG,1.9811999999999999,92.98643585,20,DEN,38,0,France,NBA 2012-2013 Players Information
Randy Foye,G,1.9304,98.88313666,29,UTA,82,6,United States,NBA 2012-2013 Players Information
Jimmer Fredette,G,1.8796,88.45051215000001,24,SAC,69,1,United States,NBA 2012-2013 Players Information
Enes Freedom,F,2.0827999999999998,113.3980925,20,UTA,70,1,SwitzerlandTurkey,NBA 2012-2013 Players Information
Joel Freeland,PF,2.1082,115.66605435000001,26,POR,51,0,England,NBA 2012-2013 Players Information
Danilo Gallinari,SF,2.0827999999999998,107.04779932000001,24,DEN,71,4,Italy,NBA 2012-2013 Players Information
Francisco Garcia,GF,2.0065999999999997,88.45051215000001,31,"HOU, SAC",58,7,Dominican Republic,NBA 2012-2013 Players Information
Kevin Garnett,PF,2.1082,108.8621688,36,BOS,68,17,United States,NBA 2012-2013 Players Information
Diante Garrett,SG,1.9304,86.1825503,24,PHX,19,0,United States,NBA 2012-2013 Players Information
Marc Gasol,C,2.159,115.66605435000001,28,MEM,80,4,Spain,NBA 2012-2013 Players Information
Pau Gasol,FC,2.1336,113.3980925,32,LAL,49,11,Spain,NBA 2012-2013 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,26,"MEM, TOR",75,6,United States,NBA 2012-2013 Players Information
Alonzo Gee,SF,1.9811999999999999,102.05828325,25,CLE,82,3,United States,NBA 2012-2013 Players Information
Mickael Gelabale,F,2.0065999999999997,97.52235955,29,MIN,36,2,France,NBA 2012-2013 Players Information
Paul George,GF,2.032,99.79032140000001,22,IND,79,2,United States,NBA 2012-2013 Players Information
Daniel Gibson,G,1.8796,90.718474,27,CLE,46,6,United States,NBA 2012-2013 Players Information
Taj Gibson,F,2.0574,105.23342984,27,CHI,65,3,United States,NBA 2012-2013 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,35,SAS,60,10,Argentina,NBA 2012-2013 Players Information
Drew Gooden,FC,2.0827999999999998,113.3980925,31,MIL,16,10,United States,NBA 2012-2013 Players Information
Ben Gordon,SG,1.905,90.718474,29,CHA,75,8,EnglandUnited States,NBA 2012-2013 Players Information
Eric Gordon,G,1.905,97.52235955,24,NOP,42,4,United StatesBahamas,NBA 2012-2013 Players Information
Marcin Gortat,FC,2.1082,108.8621688,29,PHX,61,5,Poland,NBA 2012-2013 Players Information
Andrew Goudelock,G,1.905,90.718474,24,LAL,1,1,United States,NBA 2012-2013 Players Information
Danny Granger,GF,2.0574,100.69750614,29,IND,5,7,United States,NBA 2012-2013 Players Information
Aaron Gray,C,2.1336,122.4699399,28,TOR,42,5,United States,NBA 2012-2013 Players Information
Danny Green,SF,1.9811999999999999,97.52235955,25,SAS,80,3,United States,NBA 2012-2013 Players Information
Draymond Green,F,1.9811999999999999,104.32624510000001,22,GSW,79,0,United States,NBA 2012-2013 Players Information
Gerald Green,GF,2.0065999999999997,92.98643585,27,IND,60,5,United States,NBA 2012-2013 Players Information
Jeff Green,F,2.032,106.59420695,26,BOS,81,4,United States,NBA 2012-2013 Players Information
Willie Green,SG,1.905,91.17206637000001,31,LAC,72,9,United States,NBA 2012-2013 Players Information
Blake Griffin,PF,2.0574,113.3980925,23,LAC,80,3,United States,NBA 2012-2013 Players Information
Hamed Haddadi,C,2.1844,120.20197805000001,27,"MEM, PHX",30,4,Iran,NBA 2012-2013 Players Information
Jordan Hamilton,SF,2.0065999999999997,99.79032140000001,22,DEN,40,1,United States,NBA 2012-2013 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,35,CHI,50,13,United States,NBA 2012-2013 Players Information
Ben Hansbrough,G,1.905,92.07925111,25,IND,28,0,United States,NBA 2012-2013 Players Information
Tyler Hansbrough,PF,2.0574,113.3980925,27,IND,81,3,United States,NBA 2012-2013 Players Information
James Harden,SG,1.9558,99.79032140000001,23,HOU,78,3,United States,NBA 2012-2013 Players Information
Maurice Harkless,F,2.0065999999999997,99.79032140000001,19,ORL,76,0,United StatesPuerto Rico,NBA 2012-2013 Players Information
Josh Harrellson,F,2.0827999999999998,124.73790175,24,MIA,6,1,United States,NBA 2012-2013 Players Information
Al Harrington,F,2.0574,111.13013065000001,33,ORL,10,14,United States,NBA 2012-2013 Players Information
Devin Harris,G,1.905,83.91458845000001,30,ATL,58,8,United States,NBA 2012-2013 Players Information
Terrel Harris,SF,1.9558,86.1825503,25,"MIA, NOP",20,1,United States,NBA 2012-2013 Players Information
Tobias Harris,F,2.032,102.51187562000001,20,"MIL, ORL",55,1,United States,NBA 2012-2013 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,32,MIA,75,9,United States,NBA 2012-2013 Players Information
Spencer Hawes,C,2.159,111.13013065000001,24,PHI,82,5,United States,NBA 2012-2013 Players Information
Chuck Hayes,PF,1.9811999999999999,108.8621688,29,SAC,74,7,United States,NBA 2012-2013 Players Information
Gordon Hayward,GF,2.0065999999999997,102.05828325,22,UTA,72,2,United States,NBA 2012-2013 Players Information
Lazar Hayward,F,1.9811999999999999,102.05828325,26,MIN,4,2,United States,NBA 2012-2013 Players Information
Brendan Haywood,C,2.1336,119.29479331,33,CHA,61,11,United States,NBA 2012-2013 Players Information
Gerald Henderson,SG,1.9558,97.52235955,25,CHA,68,3,United States,NBA 2012-2013 Players Information
Xavier Henry,G,1.9811999999999999,99.79032140000001,21,NOP,50,2,United States,NBA 2012-2013 Players Information
John Henson,PF,2.1082,99.33672903,22,MIL,63,0,United States,NBA 2012-2013 Players Information
Roy Hibbert,C,2.1844,122.4699399,26,IND,79,4,United States,NBA 2012-2013 Players Information
J.J. Hickson,PF,2.0574,109.76935354000001,24,POR,80,4,United States,NBA 2012-2013 Players Information
Cory Higgins,G,1.9558,82.10021897,23,CHA,6,1,United States,NBA 2012-2013 Players Information
George Hill,G,1.905,85.27536556,26,IND,76,4,United States,NBA 2012-2013 Players Information
Grant Hill,SF,2.032,102.05828325,40,LAC,29,18,United States,NBA 2012-2013 Players Information
Jordan Hill,PF,2.0827999999999998,108.8621688,25,LAL,29,3,United States,NBA 2012-2013 Players Information
Kirk Hinrich,G,1.9304,86.1825503,32,CHI,60,9,United States,NBA 2012-2013 Players Information
Jrue Holiday,G,1.9304,92.98643585,22,PHI,78,3,United States,NBA 2012-2013 Players Information
Justin Holiday,SF,1.9811999999999999,81.6466266,23,PHI,9,0,United States,NBA 2012-2013 Players Information
Ryan Hollins,C,2.1336,104.32624510000001,28,LAC,60,6,United States,NBA 2012-2013 Players Information
Tyler Honeycutt,F,2.032,86.1825503,22,SAC,9,1,United States,NBA 2012-2013 Players Information
Al Horford,FC,2.0574,108.8621688,26,ATL,74,5,Dominican RepublicUnited States,NBA 2012-2013 Players Information
Dwight Howard,C,2.1082,120.20197805000001,27,LAL,76,8,United States,NBA 2012-2013 Players Information
Josh Howard,GF,2.0065999999999997,95.2543977,32,MIN,11,9,United States,NBA 2012-2013 Players Information
Juwan Howard,PF,2.0574,108.8621688,40,MIA,7,18,United States,NBA 2012-2013 Players Information
Kris Humphries,PF,2.0574,106.59420695,28,BRK,65,8,United States,NBA 2012-2013 Players Information
Serge Ibaka,C,2.0827999999999998,106.59420695,23,OKC,80,3,Republic of the CongoSpain,NBA 2012-2013 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,29,DEN,80,8,United States,NBA 2012-2013 Players Information
Ersan Ilyasova,F,2.0827999999999998,106.59420695,25,MIL,73,5,Turkey,NBA 2012-2013 Players Information
Kyrie Irving,G,1.8796,88.45051215000001,20,CLE,59,1,United StatesAustralia,NBA 2012-2013 Players Information
Royal Ivey,G,1.9304,97.52235955,31,PHI,53,8,United States,NBA 2012-2013 Players Information
Jarrett Jack,G,1.905,90.718474,29,GSW,79,7,United States,NBA 2012-2013 Players Information
Reggie Jackson,G,1.8796,94.34721296000001,22,OKC,70,1,ItalyUnited States,NBA 2012-2013 Players Information
Stephen Jackson,GF,2.032,99.79032140000001,34,SAS,55,15,United States,NBA 2012-2013 Players Information
Bernard James,PF,2.0827999999999998,104.32624510000001,28,DAL,46,0,United States,NBA 2012-2013 Players Information
Damion James,SF,2.0065999999999997,102.05828325,25,BRK,2,2,United States,NBA 2012-2013 Players Information
LeBron James,F,2.0574,113.3980925,28,MIA,76,9,United States,NBA 2012-2013 Players Information
Mike James,G,1.8796,85.27536556,37,DAL,45,10,United States,NBA 2012-2013 Players Information
Antawn Jamison,F,2.0574,106.59420695,36,LAL,76,14,United States,NBA 2012-2013 Players Information
Al Jefferson,FC,2.0827999999999998,131.08819493000001,28,UTA,78,8,United States,NBA 2012-2013 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,32,GSW,56,11,United States,NBA 2012-2013 Players Information
Jared Jeffries,PF,2.1082,108.8621688,31,POR,38,10,United States,NBA 2012-2013 Players Information
Charles Jenkins,G,1.905,97.52235955,24,"GOS, PHL",59,1,United States,NBA 2012-2013 Players Information
John Jenkins,SG,1.9304,93.44002822,21,ATL,61,0,United States,NBA 2012-2013 Players Information
Brandon Jennings,G,1.8541999999999998,77.1107029,23,MIL,80,3,United States,NBA 2012-2013 Players Information
Jonas Jerebko,F,2.0827999999999998,104.77983747,25,DET,49,3,Sweden,NBA 2012-2013 Players Information
Amir Johnson,PF,2.0574,108.8621688,25,TOR,81,7,United States,NBA 2012-2013 Players Information
Chris Johnson,SF,1.9811999999999999,93.44002822,22,MEM,8,0,United States,NBA 2012-2013 Players Information
Chris Johnson,C,2.1082,94.80080533,27,MIN,30,2,United States,NBA 2012-2013 Players Information
Ivan Johnson,PF,2.032,115.66605435000001,28,ATL,69,1,United States,NBA 2012-2013 Players Information
James Johnson,F,2.0065999999999997,108.8621688,26,SAC,54,3,United States,NBA 2012-2013 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,31,BRK,72,11,United States,NBA 2012-2013 Players Information
Orlando Johnson,GF,1.9558,99.79032140000001,23,IND,51,0,United States,NBA 2012-2013 Players Information
Wesley Johnson,GF,2.0065999999999997,97.52235955,25,PHX,50,2,United States,NBA 2012-2013 Players Information
Darius Johnson-Odom,SG,1.8796,99.79032140000001,23,LAL,4,0,United States,NBA 2012-2013 Players Information
Dahntay Jones,GF,1.9811999999999999,102.05828325,32,"ATL, DAL",78,9,United States,NBA 2012-2013 Players Information
DeQuan Jones,SF,2.032,100.24391377,22,ORL,63,0,United States,NBA 2012-2013 Players Information
Dominique Jones,G,1.9304,97.52235955,24,DAL,29,2,United States,NBA 2012-2013 Players Information
James Jones,SF,2.032,98.88313666,32,MIA,38,9,United States,NBA 2012-2013 Players Information
Kevin Jones,PF,2.032,117.9340162,23,CLE,32,0,United States,NBA 2012-2013 Players Information
Perry Jones,PF,2.1082,106.59420695,21,OKC,38,0,United States,NBA 2012-2013 Players Information
Solomon Jones,C,2.0827999999999998,104.32624510000001,28,NYK,2,6,United States,NBA 2012-2013 Players Information
Terrence Jones,PF,2.0574,115.66605435000001,21,HOU,19,0,United States,NBA 2012-2013 Players Information
DeAndre Jordan,C,2.1082,120.20197805000001,24,LAC,82,4,United States,NBA 2012-2013 Players Information
Cory Joseph,PG,1.8796,90.718474,21,SAS,28,1,Canada,NBA 2012-2013 Players Information
Kris Joseph,SF,2.0065999999999997,95.2543977,24,"BOS, BRK",10,0,CanadaTrinidad and Tobago,NBA 2012-2013 Players Information
Chris Kaman,C,2.1336,120.20197805000001,30,DAL,66,9,United StatesGermany,NBA 2012-2013 Players Information
Jason Kidd,PG,1.9304,95.2543977,39,NYK,76,18,United States,NBA 2012-2013 Players Information
Michael Kidd-Gilchrist,SF,2.0065999999999997,105.23342984,19,CHA,78,0,United States,NBA 2012-2013 Players Information
Andrei Kirilenko,PF,2.0574,106.59420695,32,MIN,64,10,Russia,NBA 2012-2013 Players Information
Linas Kleiza,F,2.032,106.14061458,28,TOR,20,6,Lithuania,NBA 2012-2013 Players Information
Brandon Knight,G,1.8796,82.55381134000001,21,DET,75,1,United States,NBA 2012-2013 Players Information
Kyle Korver,SF,2.0065999999999997,96.16158244,31,ATL,74,9,United States,NBA 2012-2013 Players Information
Kosta Koufos,C,2.1336,120.20197805000001,24,DEN,81,4,United StatesGreece,NBA 2012-2013 Players Information
Viacheslav Kravtsov,C,2.1082,115.21246198,25,DET,25,0,Ukraine,NBA 2012-2013 Players Information
Doron Lamb,SG,1.9304,95.2543977,21,"MIL, ORL",47,0,United States,NBA 2012-2013 Players Information
Jeremy Lamb,SG,1.9558,81.6466266,20,OKC,23,0,United States,NBA 2012-2013 Players Information
Carl Landry,F,2.0574,112.49090776,29,GSW,81,5,United States,NBA 2012-2013 Players Information
Ty Lawson,PG,1.8034,88.45051215000001,25,DEN,73,3,United States,NBA 2012-2013 Players Information
Courtney Lee,SG,1.9558,97.52235955,27,BOS,78,4,United States,NBA 2012-2013 Players Information
David Lee,FC,2.0574,111.13013065000001,29,GSW,79,7,United States,NBA 2012-2013 Players Information
Malcolm Lee,G,1.9558,90.718474,22,MIN,16,1,United States,NBA 2012-2013 Players Information
Kawhi Leonard,F,2.0065999999999997,102.05828325,21,SAS,58,1,United States,NBA 2012-2013 Players Information
Meyers Leonard,C,2.1336,117.9340162,21,POR,69,0,United States,NBA 2012-2013 Players Information
Jon Leuer,PF,2.0827999999999998,103.41906036,23,"CLE, MEM",28,1,United States,NBA 2012-2013 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,33,MIA,55,14,United States,NBA 2012-2013 Players Information
DeAndre Liggins,G,1.9811999999999999,95.2543977,24,OKC,39,1,United States,NBA 2012-2013 Players Information
Damian Lillard,G,1.8796,88.45051215000001,22,POR,82,0,United States,NBA 2012-2013 Players Information
Jeremy Lin,G,1.905,90.718474,24,HOU,82,2,United States,NBA 2012-2013 Players Information
