Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Alaa Abdelnaby,PF,2.0827999999999998,108.8621688,26,"PHL, SAC",54,4,Egypt,NBA 1994-1995 Players Information
Mahmoud Abdul-Rauf,PG,1.8288,73.48196394,25,DEN,73,4,United States,NBA 1994-1995 Players Information
Michael Adams,PG,1.778,73.93555631000001,32,CHA,29,9,United States,NBA 1994-1995 Players Information
Rafael Addison,SF,2.0065999999999997,97.52235955,30,DET,79,3,United States,NBA 1994-1995 Players Information
Danny Ainge,G,1.9304,79.37866475,35,PHX,74,13,United States,NBA 1994-1995 Players Information
Victor Alexander,PF,2.0574,120.20197805000001,25,GSW,50,3,United States,NBA 1994-1995 Players Information
Derrick Alston,FC,2.1082,102.05828325,22,PHI,64,0,United States,NBA 1994-1995 Players Information
Cadillac Anderson,PF,2.0827999999999998,104.32624510000001,30,ATL,51,6,United States,NBA 1994-1995 Players Information
Kenny Anderson,PG,1.8288,76.20351816,24,NJN,72,3,United States,NBA 1994-1995 Players Information
Nick Anderson,GF,1.9811999999999999,103.41906036,27,ORL,76,5,United States,NBA 1994-1995 Players Information
Willie Anderson,SF,2.0065999999999997,86.1825503,28,SAS,38,6,United States,NBA 1994-1995 Players Information
Greg Anthony,PG,1.8288,79.83225712000001,27,NYK,61,3,United States,NBA 1994-1995 Players Information
B.J. Armstrong,G,1.8796,79.37866475,27,CHI,82,5,United States,NBA 1994-1995 Players Information
Darrell Armstrong,PG,1.8288,77.1107029,26,ORL,3,0,United States,NBA 1994-1995 Players Information
Vincent Askew,GF,1.9811999999999999,95.2543977,29,SEA,71,6,United States,NBA 1994-1995 Players Information
Keith Askins,F,2.0065999999999997,89.35769689,27,MIA,50,4,United States,NBA 1994-1995 Players Information
Stacey Augmon,SF,1.9811999999999999,92.98643585,26,ATL,76,3,United States,NBA 1994-1995 Players Information
Anthony Avent,F,2.0574,106.59420695,25,ORL,71,2,United States,NBA 1994-1995 Players Information
Vin Baker,PF,2.1082,108.8621688,23,MIL,82,1,United States,NBA 1994-1995 Players Information
Charles Barkley,PF,1.9811999999999999,114.30527724000001,32,PHX,68,10,United States,NBA 1994-1995 Players Information
Dana Barros,PG,1.8034,74.84274105,27,PHI,82,5,United States,NBA 1994-1995 Players Information
Jon Barry,SG,1.9304,88.45051215000001,25,MIL,52,2,United States,NBA 1994-1995 Players Information
John Battle,G,1.8796,79.37866475,32,CLE,28,9,United States,NBA 1994-1995 Players Information
Serguei Bazarevitch,SG,1.905,79.83225712000001,29,ATL,10,0,Russia,NBA 1994-1995 Players Information
Benoit Benjamin,C,2.1336,113.3980925,30,NJN,61,9,United States,NBA 1994-1995 Players Information
Elmer Bennett,PG,1.8288,77.56429527,25,CLE,4,1,United States,NBA 1994-1995 Players Information
Tony Bennett,PG,1.8288,79.37866475,25,CHA,3,2,United States,NBA 1994-1995 Players Information
David Benoit,F,2.032,99.79032140000001,26,UTA,71,2,United States,NBA 1994-1995 Players Information
James Blackwell,G,1.8288,86.1825503,27,"BOS, CHA",13,0,United States,NBA 1994-1995 Players Information
Mookie Blaylock,PG,1.8541999999999998,86.1825503,27,ATL,80,5,United States,NBA 1994-1995 Players Information
Corie Blount,PF,2.0574,108.8621688,26,CHI,68,1,United States,NBA 1994-1995 Players Information
Muggsy Bogues,PG,1.6001999999999998,61.68856232,30,CHA,78,7,United States,NBA 1994-1995 Players Information
Manute Bol,C,2.3114,90.718474,32,GSW,5,9,South Sudan,NBA 1994-1995 Players Information
Walter Bond,G,1.9558,90.718474,26,"DET, UTH",23,2,United States,NBA 1994-1995 Players Information
Anthony Bonner,F,2.032,97.52235955,26,NYK,58,4,United States,NBA 1994-1995 Players Information
Anthony Bowie,GF,1.9811999999999999,86.1825503,31,ORL,77,8,United States,NBA 1994-1995 Players Information
Sam Bowie,C,2.159,106.59420695,33,LAL,67,10,United States,NBA 1994-1995 Players Information
Shawn Bradley,C,2.286,106.59420695,22,PHI,82,1,United StatesGermany,NBA 1994-1995 Players Information
Terrell Brandon,PG,1.8034,81.6466266,24,CLE,67,3,United States,NBA 1994-1995 Players Information
Tim Breaux,F,2.0065999999999997,97.52235955,24,HOU,42,0,United States,NBA 1994-1995 Players Information
Scott Brooks,PG,1.8034,74.84274105,29,"DAL, HOU",59,7,United States,NBA 1994-1995 Players Information
Chucky Brown,SF,2.0065999999999997,97.06876718000001,27,HOU,41,5,United States,NBA 1994-1995 Players Information
Dee Brown,PG,1.8541999999999998,72.57477920000001,26,BOS,79,4,United States,NBA 1994-1995 Players Information
Mike Brown,PF,2.0574,116.57323909,31,MIN,27,8,United States,NBA 1994-1995 Players Information
P.J. Brown,C,2.1082,102.05828325,25,NJN,80,1,United States,NBA 1994-1995 Players Information
Randy Brown,PG,1.8796,86.1825503,26,SAC,67,3,United States,NBA 1994-1995 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,29,POR,49,6,United States,NBA 1994-1995 Players Information
Jud Buechler,SF,1.9811999999999999,99.79032140000001,26,CHI,57,4,United States,NBA 1994-1995 Players Information
Scott Burrell,G-F,2.0065999999999997,98.88313666,24,CHA,65,1,United States,NBA 1994-1995 Players Information
Willie Burton,G,1.9811999999999999,95.2543977,26,PHI,53,4,United States,NBA 1994-1995 Players Information
Mitchell Butler,SG,1.9558,95.2543977,24,WAS,76,1,United States,NBA 1994-1995 Players Information
Michael Cage,PF,2.0574,101.60469088,33,CLE,82,10,United States,NBA 1994-1995 Players Information
Adrian Caldwell,PF,2.032,120.20197805000001,28,HOU,7,2,United States,NBA 1994-1995 Players Information
Elden Campbell,FC,2.1082,97.52235955,26,LAL,73,4,United States,NBA 1994-1995 Players Information
Tony Campbell,GF,2.0065999999999997,97.52235955,32,CLE,78,10,United States,NBA 1994-1995 Players Information
Antoine Carr,PF,2.0574,102.05828325,33,UTA,78,10,United States,NBA 1994-1995 Players Information
Bill Cartwright,C,2.159,111.13013065000001,37,SEA,29,15,United States,NBA 1994-1995 Players Information
Sam Cassell,G,1.905,83.91458845000001,25,HOU,82,1,United States,NBA 1994-1995 Players Information
Duane Causwell,C,2.1336,108.8621688,26,SAC,58,4,United States,NBA 1994-1995 Players Information
Cedric Ceballos,SF,1.9811999999999999,86.1825503,25,LAL,58,4,United States,NBA 1994-1995 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,35,UTA,81,13,United States,NBA 1994-1995 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,27,WAS,45,6,United States,NBA 1994-1995 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,23,WAS,78,1,United States,NBA 1994-1995 Players Information
Pete Chilcutt,F,2.0827999999999998,104.32624510000001,26,HOU,68,3,United States,NBA 1994-1995 Players Information
Chris Childs,SG,1.905,88.45051215000001,27,NJN,53,1,United States,NBA 1994-1995 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,24,NYK,12,2,United States,NBA 1994-1995 Players Information
Derrick Coleman,FC,2.0827999999999998,104.32624510000001,27,NJN,56,4,United States,NBA 1994-1995 Players Information
Bimbo Coles,SG,1.8541999999999998,81.6466266,26,MIA,68,4,United States,NBA 1994-1995 Players Information
Steve Colter,G,1.905,74.84274105,32,CLE,57,7,United States,NBA 1994-1995 Players Information
Marty Conlon,F-C,2.0827999999999998,101.60469088,27,MIL,82,4,United States,NBA 1994-1995 Players Information
