Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Rolando Blackman,G,1.9811999999999999,86.1825503,30,DAL,78,7,PanamaUnited States,NBA 1988-1989 Players Information
Muggsy Bogues,PG,1.6001999999999998,61.68856232,24,CHA,79,1,United States,NBA 1988-1989 Players Information
Manute Bol,C,2.3114,90.718474,26,GSW,80,3,South Sudan,NBA 1988-1989 Players Information
Anthony Bowie,GF,1.9811999999999999,86.1825503,25,SAS,18,2,United States,NBA 1988-1989 Players Information
Sam Bowie,C,2.159,106.59420695,27,POR,20,4,United States,NBA 1988-1989 Players Information
Dudley Bradley,GF,1.9811999999999999,88.45051215000001,31,ATL,38,9,United States,NBA 1988-1989 Players Information
Adrian Branch,GF,2.0065999999999997,83.91458845000001,25,POR,67,3,United States,NBA 1988-1989 Players Information
Randy Breuer,C,2.2098,104.32624510000001,28,MIL,48,5,United States,NBA 1988-1989 Players Information
Frank Brickowski,PF,2.0574,108.8621688,29,SAS,64,4,United States,NBA 1988-1989 Players Information
Scott Brooks,PG,1.8034,74.84274105,23,PHI,82,1,United States,NBA 1988-1989 Players Information
Mike Brown,PF,2.0574,116.57323909,25,UTA,66,2,United States,NBA 1988-1989 Players Information
Tony Brown,GF,1.9811999999999999,83.91458845000001,28,"HOU, MIL",43,6,United States,NBA 1988-1989 Players Information
Mark Bryant,PF,2.0574,111.13013065000001,23,POR,56,0,United States,NBA 1988-1989 Players Information
Greg Butler,C,2.1082,108.8621688,22,NYK,33,0,United States,NBA 1988-1989 Players Information
Michael Cage,PF,2.0574,101.60469088,27,SEA,80,4,United States,NBA 1988-1989 Players Information
Tony Campbell,GF,2.0065999999999997,97.52235955,26,LAL,63,4,United States,NBA 1988-1989 Players Information
Antoine Carr,PF,2.0574,102.05828325,27,ATL,78,4,United States,NBA 1988-1989 Players Information
Joe Barry Carroll,FC,2.1336,102.05828325,30,NJN,64,7,United States,NBA 1988-1989 Players Information
Bill Cartwright,C,2.159,111.13013065000001,31,CHI,78,9,United States,NBA 1988-1989 Players Information
Terry Catledge,F,2.032,99.79032140000001,25,WAS,79,3,United States,NBA 1988-1989 Players Information
Ron Cavenall,C,2.159,104.32624510000001,29,NJN,5,1,United States,NBA 1988-1989 Players Information
Tom Chambers,PF,2.0827999999999998,99.79032140000001,29,PHX,81,7,United States,NBA 1988-1989 Players Information
Mike Champion,PF,2.0827999999999998,104.32624510000001,24,SEA,2,0,United States,NBA 1988-1989 Players Information
Rex Chapman,SG,1.9304,83.91458845000001,21,CHA,75,0,United States,NBA 1988-1989 Players Information
Mo Cheeks,PG,1.8541999999999998,81.6466266,32,PHI,71,10,United States,NBA 1988-1989 Players Information
Derrick Chievous,F,2.0065999999999997,83.91458845000001,21,HOU,81,0,United States,NBA 1988-1989 Players Information
Ben Coleman,F,2.0574,106.59420695,27,PHI,58,3,United States,NBA 1988-1989 Players Information
Steve Colter,G,1.905,74.84274105,26,WAS,80,4,United States,NBA 1988-1989 Players Information
Dallas Comegys,PF,2.0574,92.98643585,24,SAS,67,1,United States,NBA 1988-1989 Players Information
Lester Conner,G,1.9304,81.6466266,29,NJN,82,5,United States,NBA 1988-1989 Players Information
Darwin Cook,G,1.905,83.46099608,30,"DEN, SAN",66,0,United States,NBA 1988-1989 Players Information
Michael Cooper,SG,1.9558,77.1107029,32,LAL,80,10,United States,NBA 1988-1989 Players Information
Wayne Cooper,FC,2.0827999999999998,99.79032140000001,32,DEN,79,10,United States,NBA 1988-1989 Players Information
Tyrone Corbin,F,1.9811999999999999,95.2543977,26,PHX,77,3,United States,NBA 1988-1989 Players Information
Dave Corzine,C,2.1082,113.3980925,32,CHI,81,10,United States,NBA 1988-1989 Players Information
Winston Crite,F,2.0065999999999997,105.68702221000001,23,PHX,2,1,United States,NBA 1988-1989 Players Information
Pat Cummings,FC,2.0574,104.32624510000001,32,MIA,53,10,United States,NBA 1988-1989 Players Information
Terry Cummings,PF,2.0574,99.79032140000001,27,MIL,80,6,United States,NBA 1988-1989 Players Information
Earl Cureton,PF,2.0574,95.2543977,31,CHA,82,8,United States,NBA 1988-1989 Players Information
Dell Curry,SG,1.9304,86.1825503,24,CHA,48,2,United States,NBA 1988-1989 Players Information
Quintin Dailey,G,1.905,81.6466266,28,LAC,69,6,United States,NBA 1988-1989 Players Information
Adrian Dantley,SF,1.9558,94.34721296000001,33,"DAL, DET",73,12,United States,NBA 1988-1989 Players Information
Brad Daugherty,C,2.1336,111.13013065000001,23,CLE,78,2,United States,NBA 1988-1989 Players Information
Brad Davis,G,1.905,81.6466266,33,DAL,78,11,United States,NBA 1988-1989 Players Information
Charles Davis,F,2.0065999999999997,97.52235955,30,CHI,49,6,United States,NBA 1988-1989 Players Information
Mark Davis,GF,1.9811999999999999,88.45051215000001,25,"MIL, PHX",33,1,United States,NBA 1988-1989 Players Information
Walter Davis,GF,1.9811999999999999,87.54332741,34,DEN,81,11,United States,NBA 1988-1989 Players Information
Darryl Dawkins,C,2.1082,113.85168487,32,DET,14,13,United States,NBA 1988-1989 Players Information
Johnny Dawkins,G,1.8796,74.84274105,25,SAS,32,2,United States,NBA 1988-1989 Players Information
Vinny Del Negro,SG,1.9304,83.91458845000001,22,SAC,80,0,United States,NBA 1988-1989 Players Information
Fennis Dembo,GF,1.9558,97.52235955,23,DET,31,0,United States,NBA 1988-1989 Players Information
James Donaldson,C,2.1844,124.73790175,31,DAL,53,8,England,NBA 1988-1989 Players Information
Greg Dreiling,C,2.159,113.3980925,25,IND,53,2,United States,NBA 1988-1989 Players Information
Clyde Drexler,SG,2.0065999999999997,95.2543977,26,POR,78,5,United States,NBA 1988-1989 Players Information
Kevin Duckworth,C,2.1336,124.73790175,24,POR,79,2,United States,NBA 1988-1989 Players Information
Chris Dudley,C,2.1082,106.59420695,24,CLE,61,1,United States,NBA 1988-1989 Players Information
Joe Dumars,SG,1.905,86.1825503,25,DET,69,3,United States,NBA 1988-1989 Players Information
"Mike Dunleavy, Sr.",G,1.905,81.6466266,34,MIL,2,9,United States,NBA 1988-1989 Players Information
T.R. Dunn,G,1.9304,87.08973504000001,34,PHX,34,11,United States,NBA 1988-1989 Players Information
Ledell Eackles,SG,1.9558,99.79032140000001,22,WAS,80,0,United States,NBA 1988-1989 Players Information
Mark Eaton,C,2.2352,124.73790175,32,UTA,82,6,United States,NBA 1988-1989 Players Information
James Edwards,C,2.1336,102.05828325,33,DET,76,11,United States,NBA 1988-1989 Players Information
Kevin Edwards,PG,1.905,86.1825503,23,MIA,79,0,United States,NBA 1988-1989 Players Information
Craig Ehlo,SG,1.9811999999999999,81.6466266,27,CLE,82,5,United States,NBA 1988-1989 Players Information
Dale Ellis,GF,2.0065999999999997,92.98643585,28,SEA,82,5,United States,NBA 1988-1989 Players Information
Wayne Englestad,F,2.032,111.13013065000001,22,DEN,11,0,United States,NBA 1988-1989 Players Information
Alex English,SF,2.0065999999999997,86.1825503,35,DEN,82,12,United States,NBA 1988-1989 Players Information
Patrick Ewing,C,2.1336,108.8621688,26,NYK,80,3,United StatesJamaica,NBA 1988-1989 Players Information
Jim Farmer,G,1.9304,86.1825503,24,UTA,37,1,United States,NBA 1988-1989 Players Information
Dave Feitl,C,2.1082,106.59420695,26,WAS,57,2,United States,NBA 1988-1989 Players Information
Rolando Ferreira,C,2.1336,104.77983747,24,POR,12,0,Brazil,NBA 1988-1989 Players Information
Duane Ferrell,F,2.0065999999999997,94.80080533,24,ATL,41,0,United States,NBA 1988-1989 Players Information
Vern Fleming,G,1.9558,83.91458845000001,27,IND,76,4,United States,NBA 1988-1989 Players Information
Sleepy Floyd,PG,1.905,77.1107029,28,HOU,82,6,United States,NBA 1988-1989 Players Information
Tellis Frank,FC,2.0827999999999998,102.05828325,23,GSW,32,1,United States,NBA 1988-1989 Players Information
Anthony Frederick,F,2.0065999999999997,92.98643585,24,IND,46,1,United States,NBA 1988-1989 Players Information
Corey Gaines,G,1.905,88.45051215000001,23,NJN,32,0,United States,NBA 1988-1989 Players Information
Kevin Gamble,SF,1.9558,95.2543977,23,BOS,44,1,United States,NBA 1988-1989 Players Information
Winston Garland,G,1.8796,77.1107029,24,GSW,79,1,United States,NBA 1988-1989 Players Information
Tom Garrick,G,1.8796,83.91458845000001,22,LAC,71,0,United States,NBA 1988-1989 Players Information
Kenny Gattison,FC,2.032,102.05828325,24,PHX,2,2,United States,NBA 1988-1989 Players Information
Ben Gillery,C,2.1336,106.59420695,23,SAC,24,0,United States,NBA 1988-1989 Players Information
Armen Gilliam,PF,2.0574,104.32624510000001,24,PHX,74,1,United States,NBA 1988-1989 Players Information
Mike Gminski,C,2.1082,113.3980925,29,PHI,82,8,United States,NBA 1988-1989 Players Information
Grant Gondrezick,G,1.9558,92.98643585,26,LAC,27,1,United States,NBA 1988-1989 Players Information
Orlando Graham,F,2.032,99.79032140000001,23,GSW,7,0,United States,NBA 1988-1989 Players Information
Ronnie Grandison,F,1.9811999999999999,97.52235955,24,BOS,71,1,United States,NBA 1988-1989 Players Information
Gary Grant,G,1.905,83.91458845000001,23,LAC,71,0,United States,NBA 1988-1989 Players Information
Harvey Grant,F,2.032,88.45051215000001,23,WAS,71,0,United States,NBA 1988-1989 Players Information
Horace Grant,PF,2.0827999999999998,115.66605435000001,23,CHI,79,1,United States,NBA 1988-1989 Players Information
Stuart Gray,C,2.1336,106.59420695,25,IND,72,4,Panama,NBA 1988-1989 Players Information
Sylvester Gray,F,1.9811999999999999,104.32624510000001,21,MIA,55,0,United States,NBA 1988-1989 Players Information
Jeff Grayer,GF,1.9558,90.718474,23,MIL,11,0,United States,NBA 1988-1989 Players Information
A.C. Green,PF,2.0574,99.79032140000001,25,LAL,82,3,United States,NBA 1988-1989 Players Information
Rickey Green,PG,1.8288,77.1107029,34,"CHA, MIL",63,10,United States,NBA 1988-1989 Players Information
Sidney Green,FC,2.0574,99.79032140000001,28,NYK,82,5,United States,NBA 1988-1989 Players Information
David Greenwood,F,2.0574,100.69750614,31,"DEN, SAN",67,9,United States,NBA 1988-1989 Players Information
Darrell Griffith,SG,1.9304,86.1825503,30,UTA,82,7,United States,NBA 1988-1989 Players Information
Petur Gudmundsson,C,2.1844,117.9340162,30,SAS,5,5,Iceland,NBA 1988-1989 Players Information
Jack Haley,FC,2.0827999999999998,108.8621688,25,CHI,51,1,United States,NBA 1988-1989 Players Information
Bobby Hansen,SG,1.9811999999999999,86.1825503,28,UTA,46,5,United States,NBA 1988-1989 Players Information
Bill Hanzlik,SF,2.0065999999999997,83.91458845000001,31,DEN,41,8,United States,NBA 1988-1989 Players Information
Derek Harper,PG,1.9304,83.91458845000001,27,DAL,81,5,United States,NBA 1988-1989 Players Information
Ron Harper,SG,1.9811999999999999,83.91458845000001,25,CLE,82,2,United States,NBA 1988-1989 Players Information
Steve Harris,G,1.9558,83.91458845000001,25,DET,3,3,United States,NBA 1988-1989 Players Information
Scott Hastings,FC,2.0827999999999998,106.59420695,28,MIA,75,6,United States,NBA 1988-1989 Players Information
Hersey Hawkins,SG,1.905,86.1825503,22,PHI,79,0,United States,NBA 1988-1989 Players Information
Gerald Henderson,G,1.8796,79.37866475,33,PHI,65,10,United States,NBA 1988-1989 Players Information
Rod Higgins,FC,2.0065999999999997,90.718474,29,GSW,81,6,United States,NBA 1988-1989 Players Information
Roy Hinson,FC,2.0574,95.2543977,27,NJN,82,5,United States,NBA 1988-1989 Players Information
Craig Hodges,G,1.8796,86.1825503,28,"CHI, PHX",59,6,United States,NBA 1988-1989 Players Information
Mike Holton,G,1.9304,83.91458845000001,27,CHA,67,5,United StatesIsrael,NBA 1988-1989 Players Information
Dave Hoppen,C,2.1082,106.59420695,24,CHA,77,1,United States,NBA 1988-1989 Players Information
Dennis Hopson,GF,1.9558,90.718474,23,NJN,62,1,United States,NBA 1988-1989 Players Information
Tito Horford,C,2.159,111.13013065000001,23,MIL,25,0,Dominican Republic,NBA 1988-1989 Players Information
Jeff Hornacek,SG,1.905,86.1825503,25,PHX,78,2,United States,NBA 1988-1989 Players Information
Phil Hubbard,FC,2.032,97.52235955,32,CLE,31,9,United States,NBA 1988-1989 Players Information
Eddie Hughes,G,1.778,74.84274105,28,DEN,26,4,United States,NBA 1988-1989 Players Information
Jay Humphries,G,1.905,83.91458845000001,26,MIL,73,4,United States,NBA 1988-1989 Players Information
Marc Iavaroni,F,2.032,95.2543977,32,UTA,77,7,United States,NBA 1988-1989 Players Information
Mark Jackson,PG,1.8541999999999998,81.6466266,23,NYK,72,1,United States,NBA 1988-1989 Players Information
Michael Jackson,G,1.8796,83.00740371,24,SAC,14,2,United States,NBA 1988-1989 Players Information
Avery Johnson,PG,1.778,79.37866475,23,SEA,43,0,United States,NBA 1988-1989 Players Information
Buck Johnson,F,2.0065999999999997,86.1825503,25,HOU,67,2,United States,NBA 1988-1989 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,34,BOS,72,12,United States,NBA 1988-1989 Players Information
Eddie Johnson,SF,2.0065999999999997,97.52235955,29,PHX,70,7,United States,NBA 1988-1989 Players Information
Frank Johnson,G,1.8541999999999998,83.91458845000001,30,HOU,67,7,United States,NBA 1988-1989 Players Information
Kevin Johnson,PG,1.8541999999999998,81.6466266,22,PHX,81,1,United States,NBA 1988-1989 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,29,LAL,77,9,United States,NBA 1988-1989 Players Information
Steve Johnson,FC,2.0827999999999998,106.59420695,31,POR,72,7,United States,NBA 1988-1989 Players Information
Vinnie Johnson,G,1.8796,90.718474,32,DET,82,9,United States,NBA 1988-1989 Players Information
Anthony Jones,GF,1.9811999999999999,88.45051215000001,26,"CHI, DAL",33,2,United States,NBA 1988-1989 Players Information
Bill Jones,F,2.0065999999999997,79.37866475,22,NJN,37,0,United States,NBA 1988-1989 Players Information
Caldwell Jones,FC,2.1082,97.97595192,38,POR,72,14,United States,NBA 1988-1989 Players Information
Charles A. Jones,FC,2.0574,97.52235955,31,WAS,53,7,United States,NBA 1988-1989 Players Information
Charles Alexander Jones,F,2.032,97.52235955,27,WAS,43,4,United States,NBA 1988-1989 Players Information
Shelton Jones,F,2.0574,95.2543977,22,"GOS, PHL, SAN",51,0,United States,NBA 1988-1989 Players Information
Michael Jordan,SG,1.9811999999999999,97.52235955,26,CHI,81,4,United States,NBA 1988-1989 Players Information
Tim Kempton,FC,2.0827999999999998,111.13013065000001,25,CHA,79,1,United States,NBA 1988-1989 Players Information
Steve Kerr,SG,1.905,79.37866475,23,PHX,26,0,United States,NBA 1988-1989 Players Information
Jerome Kersey,PF,2.0065999999999997,97.52235955,26,POR,76,4,United States,NBA 1988-1989 Players Information
Randolph Keys,F,2.0065999999999997,88.45051215000001,22,CLE,42,0,United States,NBA 1988-1989 Players Information
Albert King,GF,1.9811999999999999,86.1825503,29,SAS,46,7,United States,NBA 1988-1989 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,32,WAS,81,11,United States,NBA 1988-1989 Players Information
Greg Kite,C,2.1082,113.3980925,27,"CHA, LAC",70,5,United States,NBA 1988-1989 Players Information
Joe Kleine,C,2.1082,115.66605435000001,27,"BOS, SAC",75,3,United States,NBA 1988-1989 Players Information
Bart Kofoed,G,1.9304,95.2543977,24,UTA,19,1,United States,NBA 1988-1989 Players Information
Jon Koncak,C,2.1336,113.3980925,25,ATL,74,3,United States,NBA 1988-1989 Players Information
Larry Krystkowiak,PF,2.0574,99.79032140000001,24,MIL,80,2,United States,NBA 1988-1989 Players Information
Bill Laimbeer,C,2.1082,111.13013065000001,31,DET,81,8,United States,NBA 1988-1989 Players Information
Jeff Lamp,GF,1.9811999999999999,88.45051215000001,29,LAL,37,5,United States,NBA 1988-1989 Players Information
Jerome Lane,F,1.9811999999999999,104.32624510000001,22,DEN,54,0,United States,NBA 1988-1989 Players Information
Andrew Lang,C,2.1082,111.13013065000001,22,PHX,62,0,United States,NBA 1988-1989 Players Information
Allen Leavell,G,1.8541999999999998,77.1107029,31,HOU,55,9,United States,NBA 1988-1989 Players Information
Eric Leckner,FC,2.1082,120.20197805000001,22,UTA,75,0,United States,NBA 1988-1989 Players Information
Keith Lee,FC,2.0827999999999998,97.52235955,26,NJN,57,3,United States,NBA 1988-1989 Players Information
Jim Les,G,1.8034,74.84274105,25,UTA,82,2,United States,NBA 1988-1989 Players Information
Fat Lever,PG,1.905,77.1107029,28,DEN,71,6,United States,NBA 1988-1989 Players Information
Cliff Levingston,F,2.032,95.2543977,28,ATL,80,6,United States,NBA 1988-1989 Players Information
Ralph Lewis,G,1.9811999999999999,90.718474,25,CHA,42,1,United States,NBA 1988-1989 Players Information
Reggie Lewis,SF,2.0065999999999997,88.45051215000001,23,BOS,81,1,United States,NBA 1988-1989 Players Information
Alton Lister,FC,2.1336,108.8621688,30,SEA,82,7,United States,NBA 1988-1989 Players Information
Rob Lock,PF,2.0574,102.05828325,22,LAC,20,0,United States,NBA 1988-1989 Players Information
Brad Lohaus,FC,2.1082,104.32624510000001,24,"BOS, SAC",77,1,United States,NBA 1988-1989 Players Information
Grant Long,PF,2.032,102.05828325,22,MIA,82,0,United States,NBA 1988-1989 Players Information
John Long,GF,1.9558,88.45051215000001,32,"DET, IND",68,10,United States,NBA 1988-1989 Players Information
Sidney Lowe,G,1.8288,88.45051215000001,29,CHA,14,3,United States,NBA 1988-1989 Players Information
John Lucas,G,1.905,79.37866475,35,SEA,74,12,United States,NBA 1988-1989 Players Information
Rick Mahorn,C,2.0827999999999998,108.8621688,30,DET,72,8,United States,NBA 1988-1989 Players Information
Dan Majerle,SG,1.9811999999999999,97.52235955,23,PHX,54,0,United States,NBA 1988-1989 Players Information
Jeff Malone,SG,1.9304,92.98643585,27,WAS,76,5,United States,NBA 1988-1989 Players Information
Karl Malone,PF,2.0574,120.20197805000001,25,UTA,80,3,United States,NBA 1988-1989 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,33,ATL,81,12,United States,NBA 1988-1989 Players Information
Danny Manning,F,2.0827999999999998,104.32624510000001,22,LAC,26,0,United States,NBA 1988-1989 Players Information
Pace Mannion,GF,2.0065999999999997,86.1825503,28,"ATL, DET",10,5,United States,NBA 1988-1989 Players Information
Vernon Maxwell,G,1.9304,81.6466266,23,SAS,79,0,United States,NBA 1988-1989 Players Information
Tim McCormick,C,2.1082,108.8621688,26,HOU,81,4,United States,NBA 1988-1989 Players Information
Rodney McCray,SF,2.0065999999999997,99.79032140000001,27,SAC,68,5,United States,NBA 1988-1989 Players Information
Xavier McDaniel,PF,2.0065999999999997,92.98643585,25,SEA,82,3,United States,NBA 1988-1989 Players Information
Ben McDonald,F,2.032,95.2543977,26,GSW,11,3,United States,NBA 1988-1989 Players Information
Mike McGee,GF,1.9558,86.1825503,29,NJN,80,7,United States,NBA 1988-1989 Players Information
Kevin McHale,PF,2.0827999999999998,95.2543977,31,BOS,78,8,United States,NBA 1988-1989 Players Information
Derrick McKey,SF,2.0574,92.98643585,22,SEA,82,1,United States,NBA 1988-1989 Players Information
Nate McMillan,GF,1.9558,88.45051215000001,24,SEA,75,2,United States,NBA 1988-1989 Players Information
Mark McNamara,C,2.1082,106.59420695,29,LAL,39,5,United States,NBA 1988-1989 Players Information
Reggie Miller,SG,2.0065999999999997,83.91458845000001,23,IND,74,1,United States,NBA 1988-1989 Players Information
Todd Mitchell,F,2.0065999999999997,92.98643585,22,"MIA, SAN",24,0,United States,NBA 1988-1989 Players Information
Paul Mokeski,C,2.1336,113.3980925,32,MIL,74,9,United States,NBA 1988-1989 Players Information
Sidney Moncrief,SG,1.905,81.6466266,31,MIL,62,9,United States,NBA 1988-1989 Players Information
Chris Morris,SF,2.032,95.2543977,23,NJN,76,0,United States,NBA 1988-1989 Players Information
Richard Morton,G,1.905,86.1825503,23,IND,2,0,United States,NBA 1988-1989 Players Information
Chris Mullin,SF,2.0065999999999997,97.52235955,25,GSW,82,3,United States,NBA 1988-1989 Players Information
Pete Myers,GF,1.9811999999999999,81.6466266,25,"NYK, PHL",33,2,United States,NBA 1988-1989 Players Information
Larry Nance,PF,2.0827999999999998,92.98643585,30,CLE,73,7,United States,NBA 1988-1989 Players Information
Calvin Natt,F,1.9811999999999999,99.79032140000001,32,"DEN, SAN",24,9,United States,NBA 1988-1989 Players Information
Craig Neal,G,1.9558,74.84274105,25,"MIA, POR",53,0,United States,NBA 1988-1989 Players Information
Ed Nealy,F,2.0065999999999997,107.95498406,29,"CHI, PHX",43,5,United States,NBA 1988-1989 Players Information
Chuck Nevitt,C,2.2605999999999997,98.42954429000001,29,HOU,43,6,United States,NBA 1988-1989 Players Information
Johnny Newman,SF,2.0065999999999997,86.1825503,25,NYK,81,2,United States,NBA 1988-1989 Players Information
Norm Nixon,G,1.8796,77.1107029,33,LAC,53,11,United States,NBA 1988-1989 Players Information
Ken Norman,F,2.032,97.52235955,24,LAC,80,1,United States,NBA 1988-1989 Players Information
Charles Oakley,PF,2.032,102.05828325,25,NYK,82,3,United States,NBA 1988-1989 Players Information
Hakeem Olajuwon,C,2.1336,115.66605435000001,26,HOU,82,4,NigeriaUnited States,NBA 1988-1989 Players Information
Jose Rafael Ortiz-Rijos,C,2.1082,119.74838568000001,25,UTA,51,0,Puerto RicoUnited States,NBA 1988-1989 Players Information
Robert Parish,C,2.1336,104.32624510000001,35,BOS,80,11,United States,NBA 1988-1989 Players Information
Jim Paxson,SG,1.9811999999999999,90.718474,31,BOS,57,9,United States,NBA 1988-1989 Players Information
John Paxson,G,1.8796,83.91458845000001,28,CHI,78,5,United States,NBA 1988-1989 Players Information
Will Perdue,C,2.1336,108.8621688,23,CHI,30,0,United States,NBA 1988-1989 Players Information
Sam Perkins,PF,2.0574,106.59420695,27,DAL,78,4,United States,NBA 1988-1989 Players Information
Tim Perry,FC,2.0574,90.718474,23,PHX,62,0,United States,NBA 1988-1989 Players Information
Chuck Person,SF,2.032,99.79032140000001,24,IND,80,2,United States,NBA 1988-1989 Players Information
Jim Petersen,FC,2.0827999999999998,106.59420695,27,SAC,66,4,United States,NBA 1988-1989 Players Information
Ricky Pierce,SG,1.9304,92.98643585,29,MIL,75,6,United States,NBA 1988-1989 Players Information
Ed Pinckney,F,2.0574,88.45051215000001,25,"BOS, SAC",80,3,United States,NBA 1988-1989 Players Information
Scottie Pippen,SF,2.032,103.41906036,23,CHI,73,1,United States,NBA 1988-1989 Players Information
Olden Polynice,C,2.1082,99.79032140000001,24,SEA,80,1,Haiti,NBA 1988-1989 Players Information
Dave Popson,FC,2.0827999999999998,99.79032140000001,24,"LAC, MIA",17,0,United States,NBA 1988-1989 Players Information
Terry Porter,PG,1.905,88.45051215000001,25,POR,81,3,United States,NBA 1988-1989 Players Information
Paul Pressey,SF,1.9558,83.91458845000001,30,MIL,67,6,United States,NBA 1988-1989 Players Information
Dominic Pressley,G,1.8796,77.1107029,24,"CHI, WAS",13,1,United States,NBA 1988-1989 Players Information
Harold Pressley,GF,2.0065999999999997,95.2543977,25,SAC,80,2,United States,NBA 1988-1989 Players Information
Mark Price,PG,1.8288,77.1107029,25,CLE,75,2,United States,NBA 1988-1989 Players Information
Kurt Rambis,F,2.032,96.61517481,31,CHA,75,8,United States,NBA 1988-1989 Players Information
Blair Rasmussen,C,2.1336,113.3980925,26,DEN,77,3,United States,NBA 1988-1989 Players Information
Robert Reid,GF,2.032,92.98643585,33,CHA,82,10,United States,NBA 1988-1989 Players Information
Jerry Reynolds,PF,2.032,90.718474,26,SEA,56,3,United States,NBA 1988-1989 Players Information
Mitch Richmond,SG,1.9558,97.52235955,23,GSW,79,0,United States,NBA 1988-1989 Players Information
Ramon Rivas,FC,2.0827999999999998,117.9340162,22,BOS,28,0,Puerto Rico,NBA 1988-1989 Players Information
David Rivers,G,1.8288,77.1107029,24,LAL,47,0,United States,NBA 1988-1989 Players Information
Doc Rivers,G,1.9304,83.91458845000001,27,ATL,76,5,United States,NBA 1988-1989 Players Information
Fred Roberts,FC,2.0827999999999998,98.88313666,28,MIL,71,6,United States,NBA 1988-1989 Players Information
Alvin Robertson,SG,1.905,83.91458845000001,26,SAS,65,4,United States,NBA 1988-1989 Players Information
Cliff Robinson,F,2.0574,99.79032140000001,28,PHI,14,9,United States,NBA 1988-1989 Players Information
Dennis Rodman,PF,2.0065999999999997,95.2543977,27,DET,82,2,United States,NBA 1988-1989 Players Information
Tree Rollins,C,2.159,106.59420695,35,CLE,60,11,United States,NBA 1988-1989 Players Information
Rob Rose,GF,1.9558,81.6466266,24,LAC,2,0,United States,NBA 1988-1989 Players Information
Scott Roth,F,2.032,96.16158244,25,"SAN, UTH",63,1,United States,NBA 1988-1989 Players Information
Jim Rowinski,FC,2.032,113.3980925,28,"DET, PHL",9,1,United States,NBA 1988-1989 Players Information
Brian Rowsom,PF,2.0574,99.79032140000001,23,CHA,34,1,United States,NBA 1988-1989 Players Information
John Salley,C,2.1082,104.32624510000001,24,DET,67,2,United States,NBA 1988-1989 Players Information
Ralph Sampson,C,2.2352,103.41906036,28,GSW,61,5,United States,NBA 1988-1989 Players Information
Mike Sanders,GF,1.9811999999999999,95.2543977,28,CLE,82,6,United States,NBA 1988-1989 Players Information
