Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Bob Davies,G,1.8541999999999998,79.37866475,34,ROR,72,5,United States,NBA 1953-1954 Players Information
Walt Davis,FC,2.032,92.98643585,23,PHI,66,0,United States,NBA 1953-1954 Players Information
Bob Donham,G,1.8796,86.1825503,27,BOS,66,3,United States,NBA 1953-1954 Players Information
Gene Dyker,F,1.9811999999999999,102.05828325,24,MIL,11,0,United States,NBA 1953-1954 Players Information
Ed Earle,GF,1.905,86.1825503,26,SYR,2,0,United States,NBA 1953-1954 Players Information
Ray Felix,C,2.1082,99.79032140000001,23,BAL,72,0,United States,NBA 1953-1954 Players Information
Danny Finn,G,1.8541999999999998,83.91458845000001,25,PHI,68,1,United States,NBA 1953-1954 Players Information
Larry Foust,FC,2.0574,97.52235955,25,FWP,72,3,United States,NBA 1953-1954 Players Information
Jim Fritsche,FC,2.032,95.2543977,22,BAL,66,0,United States,NBA 1953-1954 Players Information
Joe Fulks,SF,1.9558,86.1825503,32,PHI,62,7,United States,NBA 1953-1954 Players Information
Bill Gabor,SG,1.8034,77.1107029,31,SYR,61,4,United States,NBA 1953-1954 Players Information
Harry Gallatin,FC,1.9811999999999999,95.2543977,26,NYK,72,5,United States,NBA 1953-1954 Players Information
Jack George,G,1.8796,86.1825503,25,PHI,70,0,United States,NBA 1953-1954 Players Information
Bato Govedarica,G,1.8034,77.1107029,25,SYR,23,0,United States,NBA 1953-1954 Players Information
Joe Graboski,FC,2.0065999999999997,88.45051215000001,24,PHI,71,4,United States,NBA 1953-1954 Players Information
Norm Grekin,GF,1.9558,81.6466266,23,PHI,1,0,United States,NBA 1953-1954 Players Information
Alex Hannum,FC,2.0065999999999997,95.2543977,30,ROR,72,4,United States,NBA 1953-1954 Players Information
Rollen Hans,SG,1.8796,95.2543977,22,BAL,65,0,United States,NBA 1953-1954 Players Information
Bob A. Harris,F,2.0065999999999997,88.45051215000001,26,BOS,71,4,United States,NBA 1953-1954 Players Information
Bob Harrison,G,1.8541999999999998,86.1825503,26,"MIL, MIN",64,4,United States,NBA 1953-1954 Players Information
Lew Hitch,FC,2.032,90.718474,24,MIL,72,2,United States,NBA 1953-1954 Players Information
Paul Hoffman,GF,1.8796,88.45051215000001,28,BAL,72,4,United States,NBA 1953-1954 Players Information
Jim Holstein,SF,1.905,81.6466266,23,MIN,70,1,United States,NBA 1953-1954 Players Information
Red Holzman,G,1.778,79.37866475,33,MIL,50,5,United States,NBA 1953-1954 Players Information
Bob Houbregs,FC,2.0065999999999997,95.2543977,21,"BAL, MIL",69,0,Canada,NBA 1953-1954 Players Information
Mel Hutchins,FC,1.9811999999999999,90.718474,25,FWP,72,2,United States,NBA 1953-1954 Players Information
Neil Johnston,C,2.032,95.2543977,25,PHI,72,2,United States,NBA 1953-1954 Players Information
Billy Kenville,G,1.8796,84.82177319,23,SYR,72,0,United States,NBA 1953-1954 Players Information
George King,G,1.8288,79.37866475,25,SYR,72,2,United States,NBA 1953-1954 Players Information
Dick Knostman,FC,1.9811999999999999,97.52235955,22,SYR,5,0,United States,NBA 1953-1954 Players Information
Bob Lavoy,F,2.0065999999999997,83.91458845000001,27,"MIL, SYR",67,3,United States,NBA 1953-1954 Players Information
Earl Lloyd,F,1.9558,102.05828325,25,SYR,72,2,United States,NBA 1953-1954 Players Information
Don Lofgran,F,1.9558,90.718474,25,MIL,21,3,United States,NBA 1953-1954 Players Information
Clyde Lovellette,FC,2.0827999999999998,106.14061458,24,MIN,72,0,United States,NBA 1953-1954 Players Information
Jim Luisi,,,,25,BAL,31,0,United States,NBA 1953-1954 Players Information
Ed Macauley,FC,2.032,83.91458845000001,25,BOS,71,4,United States,NBA 1953-1954 Players Information
Mo Mahoney,G,1.8796,92.98643585,26,BAL,2,1,United States,NBA 1953-1954 Players Information
Slater Martin,PG,1.778,77.1107029,28,MIN,69,4,United States,NBA 1953-1954 Players Information
Al Masino,G,1.778,78.92507238,26,"ROR, SYR",26,1,United States,NBA 1953-1954 Players Information
Al McGuire,PG,1.8796,81.6466266,25,NYK,60,2,United States,NBA 1953-1954 Players Information
Dick McGuire,G,1.8288,81.6466266,28,NYK,67,4,United States,NBA 1953-1954 Players Information
Jack McMahon,G,1.8541999999999998,83.91458845000001,25,ROR,71,1,United States,NBA 1953-1954 Players Information
Monk Meineke,PF,2.0065999999999997,94.34721296000001,23,FWP,71,1,United States,NBA 1953-1954 Players Information
Ed Mikan,FC,2.032,103.87265273,28,BOS,9,5,United States,NBA 1953-1954 Players Information
George Mikan,C,2.0827999999999998,111.13013065000001,29,MIN,72,5,United States,NBA 1953-1954 Players Information
Vern Mikkelsen,F,2.0065999999999997,104.32624510000001,25,MIN,72,4,United States,NBA 1953-1954 Players Information
Eddie Miller,F,2.032,102.05828325,22,BAL,72,1,United States,NBA 1953-1954 Players Information
Jack Molinas,SF,1.9811999999999999,90.718474,22,FWP,32,0,United States,NBA 1953-1954 Players Information
Ken Murray,SG,1.8796,86.1825503,25,FWP,47,2,United States,NBA 1953-1954 Players Information
Jim Neal,C,2.1082,106.59420695,23,SYR,65,0,United States,NBA 1953-1954 Players Information
Jack Nichols,F,2.0065999999999997,100.69750614,27,"BOS, MIL",75,4,United States,NBA 1953-1954 Players Information
Paul Nolen,C,2.0827999999999998,,24,BAL,1,0,United States,NBA 1953-1954 Players Information
Mike Novak,C,2.0574,99.33672903,38,SYR,5,2,United States,NBA 1953-1954 Players Information
Wally Osterkorn,FC,1.9558,97.52235955,25,SYR,70,2,United States,NBA 1953-1954 Players Information
Bob Peterson,F,1.9558,95.2543977,22,MIL,4,0,United States,NBA 1953-1954 Players Information
James Phelan,G,1.8541999999999998,79.37866475,24,PHI,3,0,United States,NBA 1953-1954 Players Information
Andy Phillip,GF,1.8796,88.45051215000001,31,FWP,71,6,United States,NBA 1953-1954 Players Information
Jim Pollard,F,1.9304,83.91458845000001,31,MIN,71,5,United States,NBA 1953-1954 Players Information
George Ratkovicz,FC,1.9811999999999999,99.79032140000001,31,MIL,70,4,United States,NBA 1953-1954 Players Information
Connie Rea,G,1.905,79.37866475,19,BAL,20,0,United States,NBA 1953-1954 Players Information
Frank Reddout,F,1.9558,88.45051215000001,-,ROR,7,0,United States,NBA 1953-1954 Players Information
Arnie Risen,C,2.0574,90.718474,29,ROR,72,5,United States,NBA 1953-1954 Players Information
Al Roges,GF,1.9304,88.45051215000001,23,BAL,67,0,United States,NBA 1953-1954 Players Information
Pep Saul,GF,1.8796,83.91458845000001,30,MIN,71,4,United States,NBA 1953-1954 Players Information
Fred Schaus,GF,1.9558,92.98643585,28,"FWP, NYK",67,4,United States,NBA 1953-1954 Players Information
Dolph Schayes,FC,2.0065999999999997,88.45051215000001,25,SYR,72,4,United States,NBA 1953-1954 Players Information
Dick Schnittker,PF,1.9558,90.718474,25,MIN,71,1,United States,NBA 1953-1954 Players Information
Fred Scolari,PG,1.778,81.6466266,32,FWP,64,7,United States,NBA 1953-1954 Players Information
George Senesky,G,1.8796,81.19303423000001,31,PHI,58,7,United States,NBA 1953-1954 Players Information
Paul Seymour,GF,1.8541999999999998,81.6466266,26,SYR,71,5,United States,NBA 1953-1954 Players Information
Charlie Share,C,2.1082,106.59420695,26,"FWP, MIL",66,2,United States,NBA 1953-1954 Players Information
Bill Sharman,G,1.8541999999999998,79.37866475,27,BOS,72,3,United States,NBA 1953-1954 Players Information
Connie Simmons,F,2.032,100.69750614,28,NYK,72,7,United States,NBA 1953-1954 Players Information
Zeke Sinicola,G,1.778,74.84274105,25,FWP,9,1,United States,NBA 1953-1954 Players Information
Whitey Skoog,G,1.8034,81.6466266,27,MIN,71,2,United States,NBA 1953-1954 Players Information
Ed Smith,F,1.9811999999999999,81.6466266,24,NYK,14,0,United States,NBA 1953-1954 Players Information
Joe Smyth,GF,1.905,97.52235955,24,BAL,32,0,United States,NBA 1953-1954 Players Information
Odie Spears,GF,1.9558,92.98643585,28,ROR,72,4,United States,NBA 1953-1954 Players Information
Don Sunderlage,SG,1.8541999999999998,81.6466266,24,MIL,68,0,United States,NBA 1953-1954 Players Information
Dick Surhoff,GF,1.9304,95.2543977,24,MIL,32,1,United States,NBA 1953-1954 Players Information
Norm Swanson,F,1.9811999999999999,95.2543977,23,ROR,58,0,United States,NBA 1953-1954 Players Information
Bill Tosheff,G,1.8541999999999998,77.1107029,27,MIL,70,2,United States,NBA 1953-1954 Players Information
Hal Uplinger,G,1.9304,81.6466266,24,BAL,23,0,United States,NBA 1953-1954 Players Information
Ernie Vandeweghe,G,1.905,88.45051215000001,25,NYK,15,4,Canada,NBA 1953-1954 Players Information
Paul Walther,G,1.8796,72.57477920000001,26,PHI,64,4,United States,NBA 1953-1954 Players Information
Isaac Walthour,G,1.8034,73.93555631000001,23,MIL,4,0,United States,NBA 1953-1954 Players Information
Bobby Wanzer,G,1.8288,77.1107029,32,ROR,72,5,United States,NBA 1953-1954 Players Information
Mark Workman,FC,2.0574,97.52235955,23,BAL,14,1,United States,NBA 1953-1954 Players Information
George Yardley,GF,1.9558,86.1825503,25,FWP,63,0,United States,NBA 1953-1954 Players Information
Max Zaslofsky,SG,1.8796,77.1107029,28,"BAL, FWP, MIL",65,7,United States,NBA 1953-1954 Players Information
Zeke Zawoluk,FC,2.0065999999999997,97.97595192,23,PHI,70,1,United States,NBA 1953-1954 Players Information
