Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
LaMelo Ball,G,2.0065999999999997,81.6466266,20,CHA,75,1,United States,NBA 2021-2022 Players Information
Lonzo Ball,PG,1.9811999999999999,86.1825503,24,CHI,35,4,United States,NBA 2021-2022 Players Information
Mohamed Bamba,C,2.1336,104.77983747,23,ORL,71,3,United States,NBA 2021-2022 Players Information
Desmond Bane,SG,1.9558,97.52235955,23,MEM,76,1,United States,NBA 2021-2022 Players Information
Dalano Banton,PG,2.032,92.53284348000001,22,TOR,64,0,Canada,NBA 2021-2022 Players Information
Cat Barber,G,1.8541999999999998,78.47148001000001,27,ATL,3,0,United States,NBA 2021-2022 Players Information
Harrison Barnes,SF,2.032,102.05828325,29,SAC,77,9,United States,NBA 2021-2022 Players Information
Scottie Barnes,SF,2.0065999999999997,107.50139169,20,TOR,74,0,United States,NBA 2021-2022 Players Information
R.J. Barrett,SG,1.9811999999999999,97.06876718000001,21,NYK,70,2,Canada,NBA 2021-2022 Players Information
Will Barton,GF,1.9558,82.10021897,31,DEN,71,9,United States,NBA 2021-2022 Players Information
Paris Bass,GF,2.0065999999999997,84.82177319,26,PHX,2,0,United States,NBA 2021-2022 Players Information
Charles Bassey,PF,2.0827999999999998,104.32624510000001,21,PHI,23,0,NigeriaUnited States,NBA 2021-2022 Players Information
Keita Bates-Diop,SF,2.032,103.87265273,26,SAS,59,3,United States,NBA 2021-2022 Players Information
Nicolas Batum,F,2.032,104.32624510000001,33,LAC,59,13,France,NBA 2021-2022 Players Information
Kent Bazemore,GF,1.9304,88.45051215000001,32,LAL,39,9,United States,NBA 2021-2022 Players Information
Darius Bazley,PF,2.0574,97.97595192,21,OKC,69,2,United States,NBA 2021-2022 Players Information
Bradley Beal,SG,1.9304,93.89362059,28,WAS,40,9,United States,NBA 2021-2022 Players Information
Malik Beasley,SG,1.9304,84.82177319,25,MIN,79,5,United States,NBA 2021-2022 Players Information
Jordan Bell,PF,2.0065999999999997,97.97595192,27,CHI,1,4,United States,NBA 2021-2022 Players Information
DeAndre' Bembry,GF,1.9558,95.2543977,27,"BRK, MIL",56,5,United States,NBA 2021-2022 Players Information
Davis Bertans,SF,2.0827999999999998,102.05828325,29,"DAL, WAS",56,5,Latvia,NBA 2021-2022 Players Information
Patrick Beverley,PG,1.8796,81.6466266,33,MIN,58,9,United States,NBA 2021-2022 Players Information
Saddiq Bey,F,2.0065999999999997,97.52235955,22,DET,82,1,United States,NBA 2021-2022 Players Information
Khem Birch,PF,2.032,105.68702221000001,29,TOR,55,4,Canada,NBA 2021-2022 Players Information
Goga Bitadze,C,2.0827999999999998,113.3980925,22,IND,50,2,Georgia,NBA 2021-2022 Players Information
Bismack Biyombo,PF,2.032,115.66605435000001,29,PHX,36,10,Democratic Republic of the Congo,NBA 2021-2022 Players Information
Nemanja Bjelica,PF,2.0827999999999998,106.59420695,33,GSW,71,6,Serbia,NBA 2021-2022 Players Information
Eric Bledsoe,PG,1.8541999999999998,97.06876718000001,32,LAC,54,11,United States,NBA 2021-2022 Players Information
Keljin Blevins,G,1.9304,90.718474,26,POR,31,1,United States,NBA 2021-2022 Players Information
Bogdan Bogdanovic,SG,1.9558,102.05828325,29,ATL,63,4,Serbia,NBA 2021-2022 Players Information
Bojan Bogdanovic,F,2.0065999999999997,102.51187562000001,32,UTA,69,7,Bosnia and HerzegovinaCroatia,NBA 2021-2022 Players Information
Bol Bol,C,2.2098,99.79032140000001,22,DEN,14,2,United States,NBA 2021-2022 Players Information
Leandro Bolmaro,SG,1.9811999999999999,90.718474,21,MIN,35,0,Argentina,NBA 2021-2022 Players Information
Isaac Bonga,SG,2.032,81.6466266,22,TOR,15,3,Germany,NBA 2021-2022 Players Information
Devin Booker,SG,1.9811999999999999,93.44002822,25,PHX,68,6,United States,NBA 2021-2022 Players Information
"B.J. Boston, Jr.",SG,1.9811999999999999,85.27536556,20,LAC,51,0,United States,NBA 2021-2022 Players Information
Chris Boucher,PF,2.0574,90.718474,29,TOR,80,4,Saint LuciaCanada,NBA 2021-2022 Players Information
James Bouknight,G,1.9304,86.1825503,21,CHA,31,0,United States,NBA 2021-2022 Players Information
Avery Bradley,PG,1.905,81.6466266,31,LAL,62,11,United States,NBA 2021-2022 Players Information
Tony Bradley,C,2.1082,112.49090776,24,CHI,55,4,United States,NBA 2021-2022 Players Information
Ignas Brazdeikis,SF,2.0065999999999997,100.24391377,23,ORL,42,2,LithuaniaCanada,NBA 2021-2022 Players Information
Mikal Bridges,SG,1.9811999999999999,94.80080533,25,PHX,82,3,United States,NBA 2021-2022 Players Information
Miles Bridges,SF,2.0065999999999997,102.05828325,23,CHA,80,3,United States,NBA 2021-2022 Players Information
Oshae Brissett,PF,2.0065999999999997,95.2543977,23,IND,67,2,Canada,NBA 2021-2022 Players Information
Malcolm Brogdon,SG,1.9304,103.87265273,29,IND,36,5,United States,NBA 2021-2022 Players Information
Armoni Brooks,SG,1.905,88.45051215000001,23,"HOU, TOR",54,1,United States,NBA 2021-2022 Players Information
Dillon Brooks,F,1.9811999999999999,102.05828325,26,MEM,32,4,Canada,NBA 2021-2022 Players Information
Greg Brown III,SF,2.0065999999999997,93.44002822,20,POR,48,0,United States,NBA 2021-2022 Players Information
Jaylen Brown,SF,1.9811999999999999,101.15109851000001,25,BOS,66,5,United States,NBA 2021-2022 Players Information
"Bruce Brown, Jr.",SG,1.9304,91.62565874,25,BRK,72,3,United States,NBA 2021-2022 Players Information
"Charlie Brown, Jr.",SG,1.9811999999999999,90.26488163,25,"DAL, PHL",22,2,United States,NBA 2021-2022 Players Information
"Chaundee Brown, Jr.",SF,1.9811999999999999,97.52235955,23,"ATL, LAL",5,0,United States,NBA 2021-2022 Players Information
"Troy Brown, Jr.",SF,2.0065999999999997,97.52235955,22,CHI,66,3,United States,NBA 2021-2022 Players Information
Moses Brown,C,2.1844,117.02683146000001,22,"CLE, DAL",40,2,United States,NBA 2021-2022 Players Information
Sterling Brown,G,1.9558,99.33672903,27,DAL,49,4,United States,NBA 2021-2022 Players Information
Jalen Brunson,PG,1.8796,86.1825503,25,DAL,79,3,United States,NBA 2021-2022 Players Information
Thomas Bryant,C,2.0827999999999998,112.49090776,24,WAS,27,4,United States,NBA 2021-2022 Players Information
Shaq Buchanan,G,1.905,86.1825503,25,MEM,2,0,United States,NBA 2021-2022 Players Information
Reggie Bullock,SG,1.9811999999999999,92.98643585,30,DAL,68,8,United States,NBA 2021-2022 Players Information
Trey Burke,G,1.8288,83.91458845000001,29,DAL,42,8,United States,NBA 2021-2022 Players Information
Alec Burks,SG,1.9558,97.06876718000001,30,NYK,81,10,United States,NBA 2021-2022 Players Information
Jared Butler,PG,1.905,87.54332741,21,UTA,42,0,United States,NBA 2021-2022 Players Information
Jimmy Butler,GF,2.0065999999999997,104.32624510000001,32,MIA,57,10,United States,NBA 2021-2022 Players Information
Devontae Cacok,PF,2.0065999999999997,108.8621688,25,SAS,15,2,United States,NBA 2021-2022 Players Information
Kentavious Caldwell-Pope,SG,1.9558,92.53284348000001,29,WAS,77,8,United States,NBA 2021-2022 Players Information
Facundo Campazzo,PG,1.8034,74.84274105,30,DEN,65,1,Argentina,NBA 2021-2022 Players Information
Vlatko Cancar,SF,2.032,107.04779932000001,24,DEN,15,2,Slovenia,NBA 2021-2022 Players Information
Devin Cannady,PG,1.8796,83.00740371,25,ORL,5,1,United States,NBA 2021-2022 Players Information
Clint Capela,PF,2.0827999999999998,116.11964672,27,ATL,74,7,Switzerland,NBA 2021-2022 Players Information
"Vernon Carey, Jr.",PF,2.0574,122.4699399,21,"CHA, WAS",7,1,United States,NBA 2021-2022 Players Information
Jevon Carter,PG,1.8541999999999998,90.718474,26,"BRK, MIL",66,3,United States,NBA 2021-2022 Players Information
"Wendell Carter, Jr.",PF,2.0827999999999998,122.4699399,22,ORL,62,3,United States,NBA 2021-2022 Players Information
Alex Caruso,G,1.9558,84.36818082,28,CHI,41,4,United States,NBA 2021-2022 Players Information
Willie Cauley-Stein,C,2.1336,108.8621688,28,"DAL, PHL",20,6,United States,NBA 2021-2022 Players Information
Ahmad Caver,PG,1.8796,79.37866475,25,IND,1,0,United States,NBA 2021-2022 Players Information
Justin Champagnie,F,1.9811999999999999,93.44002822,20,TOR,36,0,United States,NBA 2021-2022 Players Information
Zylan Cheatham,SF,1.9558,99.79032140000001,26,UTA,1,1,United States,NBA 2021-2022 Players Information
Chris Chiozza,PG,1.8034,81.19303423000001,26,GSW,34,3,United States,NBA 2021-2022 Players Information
Marquese Chriss,PF,2.0574,108.8621688,24,DAL,34,5,United States,NBA 2021-2022 Players Information
Josh Christopher,G,1.9304,97.52235955,20,HOU,74,0,United States,NBA 2021-2022 Players Information
Gary Clark,SF,1.9811999999999999,102.05828325,27,NOP,38,3,United States,NBA 2021-2022 Players Information
Brandon Clarke,PF,2.032,97.52235955,25,MEM,64,2,Canada,NBA 2021-2022 Players Information
Jordan Clarkson,G,1.905,87.99691978,29,UTA,79,7,United StatesPhilippines,NBA 2021-2022 Players Information
Nicolas Claxton,C,2.1082,97.52235955,22,BRK,47,2,United StatesU.S. Virgin Islands,NBA 2021-2022 Players Information
Amir Coffey,SF,2.0065999999999997,95.2543977,24,LAC,69,2,United States,NBA 2021-2022 Players Information
John Collins,PF,2.0574,102.51187562000001,24,ATL,54,4,United States,NBA 2021-2022 Players Information
Zach Collins,C,2.1082,113.3980925,24,SAS,28,4,United States,NBA 2021-2022 Players Information
Darren Collison,PG,1.8288,79.37866475,34,LAL,3,10,United States,NBA 2021-2022 Players Information
Mike Conley,PG,1.8288,79.37866475,34,UTA,72,14,United States,NBA 2021-2022 Players Information
Pat Connaughton,SF,1.9558,94.80080533,29,MIL,65,6,United States,NBA 2021-2022 Players Information
Tyler Cook,C,2.032,115.66605435000001,24,CHI,20,2,United States,NBA 2021-2022 Players Information
Sharife Cooper,PG,1.8288,79.83225712000001,20,ATL,13,0,United States,NBA 2021-2022 Players Information
Petr Cornelie,C,2.1082,99.79032140000001,26,DEN,13,0,France,NBA 2021-2022 Players Information
DeMarcus Cousins,C,2.1082,122.4699399,31,"DEN, MIL",48,11,United States,NBA 2021-2022 Players Information
Robert Covington,F,2.0065999999999997,94.80080533,31,"LAC, POR",71,8,United States,NBA 2021-2022 Players Information
Torrey Craig,GF,1.9558,100.24391377,31,"IND, PHX",78,4,United States,NBA 2021-2022 Players Information
Jae Crowder,SF,1.9811999999999999,106.59420695,31,PHX,67,9,United States,NBA 2021-2022 Players Information
Jarrett Culver,SG,1.9811999999999999,88.45051215000001,23,MEM,37,2,United States,NBA 2021-2022 Players Information
Jarron Cumberland,SG,1.9558,92.98643585,24,POR,3,0,United States,NBA 2021-2022 Players Information
Cade Cunningham,SF,1.9811999999999999,99.79032140000001,20,DET,64,0,United States,NBA 2021-2022 Players Information
Seth Curry,G,1.8541999999999998,83.91458845000001,31,"BRK, PHL",64,8,United States,NBA 2021-2022 Players Information
Stephen Curry,G,1.8796,83.91458845000001,33,GSW,64,12,United States,NBA 2021-2022 Players Information
Anthony Davis,PF,2.0827999999999998,114.75886961,28,LAL,40,9,United States,NBA 2021-2022 Players Information
Ed Davis,PF,2.0574,98.88313666,32,CLE,31,11,United States,NBA 2021-2022 Players Information
Terence Davis,SF,1.9304,91.17206637000001,24,SAC,30,2,United States,NBA 2021-2022 Players Information
Javin DeLaurier,PF,2.0827999999999998,97.52235955,23,MIL,1,0,United States,NBA 2021-2022 Players Information
DeMar DeRozan,GF,1.9811999999999999,99.79032140000001,32,CHI,76,12,United States,NBA 2021-2022 Players Information
Gabriel Deck,F,2.032,105.23342984,27,OKC,7,1,Argentina,NBA 2021-2022 Players Information
Dewayne Dedmon,PF,2.0827999999999998,111.13013065000001,32,MIA,67,8,United States,NBA 2021-2022 Players Information
Sam Dekker,SF,2.0574,104.32624510000001,27,TOR,1,4,United States,NBA 2021-2022 Players Information
Donte DiVincenzo,SG,1.9304,92.07925111,25,"MIL, SAC",42,3,United States,NBA 2021-2022 Players Information
Mamadi Diakite,PF,2.0574,103.41906036,25,OKC,13,1,Guinea,NBA 2021-2022 Players Information
Cheick Diallo,PF,2.032,99.33672903,25,DET,3,4,Mali,NBA 2021-2022 Players Information
Hamidou Diallo,SG,1.9558,91.62565874,23,DET,58,3,United StatesGuinea,NBA 2021-2022 Players Information
Gorgui Dieng,FC,2.0827999999999998,113.3980925,32,ATL,44,8,Senegal,NBA 2021-2022 Players Information
Spencer Dinwiddie,PG,1.9558,97.52235955,28,"DAL, WAS",67,7,United States,NBA 2021-2022 Players Information
Luka Doncic,SF,2.0065999999999997,104.32624510000001,23,DAL,65,3,Slovenia,NBA 2021-2022 Players Information
Luguentz Dort,PG,1.9304,99.79032140000001,22,OKC,51,2,Canada,NBA 2021-2022 Players Information
Ayo Dosunmu,PG,1.9558,90.718474,22,CHI,77,0,United States,NBA 2021-2022 Players Information
Damyean Dotson,SG,1.9558,92.98643585,27,NYK,2,4,United States,NBA 2021-2022 Players Information
Devon Dotson,PG,1.8541999999999998,83.91458845000001,22,CHI,11,1,United States,NBA 2021-2022 Players Information
Sekou Doumbouya,F,2.032,106.59420695,21,LAL,2,2,FranceGuinea,NBA 2021-2022 Players Information
Jeff Dowtin,PG,1.905,80.28584949,24,"GOS, MIL, ORL",9,0,United States,NBA 2021-2022 Players Information
P.J. Dozier,PG,1.9811999999999999,92.98643585,25,DEN,18,4,United States,NBA 2021-2022 Players Information
Goran Dragic,G,1.9304,86.1825503,35,"BRK, TOR",21,13,Slovenia,NBA 2021-2022 Players Information
Andre Drummond,C,2.1082,126.55227123,28,"BRK, PHL",73,9,United States,NBA 2021-2022 Players Information
Chris Duarte,PG,1.9558,86.1825503,24,IND,55,0,CanadaDominican Republic,NBA 2021-2022 Players Information
David Duke,SG,1.9304,92.53284348000001,22,BRK,22,0,United States,NBA 2021-2022 Players Information
Kris Dunn,SG,1.905,92.98643585,27,POR,14,5,United States,NBA 2021-2022 Players Information
Kevin Durant,SF,2.1082,108.8621688,33,BRK,55,14,United States,NBA 2021-2022 Players Information
Jaime Echenique,C,2.1082,117.02683146000001,24,WAS,1,0,Colombia,NBA 2021-2022 Players Information
Anthony Edwards,SF,1.9304,102.05828325,20,MIN,72,1,United States,NBA 2021-2022 Players Information
Carsen Edwards,PG,1.8034,90.718474,23,DET,4,2,United States,NBA 2021-2022 Players Information
Kessler Edwards,SG,2.0065999999999997,92.07925111,21,BRK,48,0,United States,NBA 2021-2022 Players Information
Rob Edwards,SG,1.9558,92.98643585,25,OKC,2,0,United States,NBA 2021-2022 Players Information
C.J. Elleby,SF,1.9811999999999999,90.718474,21,POR,58,1,United States,NBA 2021-2022 Players Information
Wayne Ellington,SG,1.9304,93.89362059,34,LAL,43,12,United States,NBA 2021-2022 Players Information
Joel Embiid,C,2.1336,127.00586360000001,27,PHI,68,7,Cameroon,NBA 2021-2022 Players Information
James Ennis,GF,1.9811999999999999,97.52235955,31,"BRK, DEN, LAC",7,7,United States,NBA 2021-2022 Players Information
Drew Eubanks,C,2.0827999999999998,111.13013065000001,25,"POR, SAN",71,3,United States,NBA 2021-2022 Players Information
Tacko Fall,C,2.286,113.3980925,26,CLE,11,2,Senegal,NBA 2021-2022 Players Information
Derrick Favors,FC,2.0827999999999998,120.20197805000001,30,OKC,39,11,United States,NBA 2021-2022 Players Information
Bruno Fernando,C,2.0574,108.8621688,23,"BOS, HOU",30,2,Angola,NBA 2021-2022 Players Information
Dorian Finney-Smith,SF,2.0065999999999997,99.79032140000001,28,DAL,80,5,United States,NBA 2021-2022 Players Information
Malik Fitts,SF,1.9811999999999999,104.32624510000001,24,"BOS, UTH",15,1,United States,NBA 2021-2022 Players Information
Malachi Flynn,PG,1.8541999999999998,83.91458845000001,23,TOR,44,1,United States,NBA 2021-2022 Players Information
Bryn Forbes,G,1.8796,92.98643585,28,"DEN, SAN",75,5,United States,NBA 2021-2022 Players Information
Aleem Ford,SF,2.032,99.79032140000001,24,ORL,5,0,United StatesPuerto Rico,NBA 2021-2022 Players Information
Trent Forrest,SG,1.9304,95.2543977,23,UTA,60,1,United States,NBA 2021-2022 Players Information
Evan Fournier,SG,1.9811999999999999,92.98643585,29,NYK,80,9,France,NBA 2021-2022 Players Information
De'Aaron Fox,PG,1.905,83.91458845000001,24,SAC,59,4,United States,NBA 2021-2022 Players Information
"Melvin Frazier, Jr.",SF,1.9558,97.52235955,25,OKC,3,2,United States,NBA 2021-2022 Players Information
Tim Frazier,G,1.8288,78.01788764,31,"CLE, ORL",12,7,United States,NBA 2021-2022 Players Information
Enes Freedom,F,2.0827999999999998,113.3980925,29,BOS,35,10,SwitzerlandTurkey,NBA 2021-2022 Players Information
Markelle Fultz,PG,1.9304,94.80080533,23,ORL,18,4,United States,NBA 2021-2022 Players Information
Wenyen Gabriel,PF,2.0574,92.98643585,24,"BRK, LAC, LAL",26,3,South Sudan,NBA 2021-2022 Players Information
Daniel Gafford,C,2.0827999999999998,106.14061458,23,WAS,72,2,United States,NBA 2021-2022 Players Information
Danilo Gallinari,SF,2.0827999999999998,107.04779932000001,33,ATL,66,13,Italy,NBA 2021-2022 Players Information
Langston Galloway,G,1.8541999999999998,90.718474,30,"BRK, MIL",7,7,United States,NBA 2021-2022 Players Information
Darius Garland,G,1.8541999999999998,87.08973504000001,22,CLE,68,2,United States,NBA 2021-2022 Players Information
Marcus Garrett,PG,1.9558,92.98643585,23,MIA,12,0,United States,NBA 2021-2022 Players Information
Usman Garuba,C,2.032,103.87265273,19,HOU,24,0,Spain,NBA 2021-2022 Players Information
Luka Garza,C,2.0827999999999998,110.22294591,23,DET,32,0,United StatesBosnia and Herzegovina,NBA 2021-2022 Players Information
Rudy Gay,SF,2.0065999999999997,113.3980925,35,UTA,55,15,United States,NBA 2021-2022 Players Information
Paul George,GF,2.032,99.79032140000001,31,LAC,31,11,United States,NBA 2021-2022 Players Information
Taj Gibson,F,2.0574,105.23342984,36,NYK,52,12,United States,NBA 2021-2022 Players Information
Josh Giddey,G,2.032,97.97595192,19,OKC,54,0,Australia,NBA 2021-2022 Players Information
Shai Gilgeous-Alexander,PG,1.9811999999999999,88.45051215000001,23,OKC,56,3,Canada,NBA 2021-2022 Players Information
Anthony Gill,PF,2.032,104.32624510000001,29,WAS,44,1,United States,NBA 2021-2022 Players Information
Freddie Gillespie,F,2.0574,111.13013065000001,24,ORL,9,1,United States,NBA 2021-2022 Players Information
Rudy Gobert,C,2.159,117.02683146000001,29,UTA,66,8,France,NBA 2021-2022 Players Information
Brandon Goodwin,PG,1.8288,81.6466266,26,CLE,36,3,United States,NBA 2021-2022 Players Information
Jordan Goodwin,SG,1.9304,90.718474,23,WAS,2,0,United States,NBA 2021-2022 Players Information
Aaron Gordon,F,2.032,106.59420695,26,DEN,75,7,United States,NBA 2021-2022 Players Information
Eric Gordon,G,1.905,97.52235955,33,HOU,57,13,United StatesBahamas,NBA 2021-2022 Players Information
Devonte' Graham,PG,1.8541999999999998,88.45051215000001,27,NOP,76,3,United States,NBA 2021-2022 Players Information
Jerami Grant,F,2.0065999999999997,95.2543977,27,DET,47,7,United States,NBA 2021-2022 Players Information
Hassani Gravett,SG,1.8796,85.27536556,25,ORL,8,0,United States,NBA 2021-2022 Players Information
Danny Green,SF,1.9811999999999999,97.52235955,34,PHI,62,12,United States,NBA 2021-2022 Players Information
Draymond Green,F,1.9811999999999999,104.32624510000001,31,GSW,46,9,United States,NBA 2021-2022 Players Information
JaMychal Green,PF,2.0574,102.96546799000001,31,DEN,67,7,United States,NBA 2021-2022 Players Information
Jalen Green,SG,1.9304,84.36818082,20,HOU,67,0,United States,NBA 2021-2022 Players Information
Javonte Green,G,1.9558,92.98643585,28,CHI,65,2,United StatesMontenegro,NBA 2021-2022 Players Information
Jeff Green,F,2.032,106.59420695,35,DEN,75,13,United States,NBA 2021-2022 Players Information
Josh Green,SG,1.9558,90.718474,21,DAL,67,1,United StatesAustralia,NBA 2021-2022 Players Information
Blake Griffin,PF,2.0574,113.3980925,32,BRK,56,12,United States,NBA 2021-2022 Players Information
Quentin Grimes,SG,1.9558,95.2543977,21,NYK,46,0,United States,NBA 2021-2022 Players Information
Kyle Guy,SG,1.8541999999999998,75.74992579,24,MIA,19,2,United States,NBA 2021-2022 Players Information
Rui Hachimura,F,2.032,104.32624510000001,24,WAS,42,2,Japan,NBA 2021-2022 Players Information
Tyrese Haliburton,PG,1.9558,83.91458845000001,22,"IND, SAC",77,1,United States,NBA 2021-2022 Players Information
Tyler Hall,SG,1.9304,94.80080533,24,NYK,1,0,United States,NBA 2021-2022 Players Information
R.J. Hampton,G,1.9304,79.37866475,21,ORL,64,1,United States,NBA 2021-2022 Players Information
Tim Hardaway Jr.,SG,1.9558,92.98643585,29,DAL,42,8,United States,NBA 2021-2022 Players Information
James Harden,SG,1.9558,99.79032140000001,32,"BRK, PHL",65,12,United States,NBA 2021-2022 Players Information
Maurice Harkless,F,2.0065999999999997,99.79032140000001,28,SAC,47,9,United StatesPuerto Rico,NBA 2021-2022 Players Information
Jared Harper,PG,1.8288,79.37866475,24,NOP,5,2,United States,NBA 2021-2022 Players Information
Montrezl Harrell,F,2.0065999999999997,108.8621688,28,"CHA, WAS",71,6,United States,NBA 2021-2022 Players Information
Gary Harris,SG,1.9304,95.2543977,27,ORL,61,7,United States,NBA 2021-2022 Players Information
Joe Harris,SG,1.9811999999999999,99.79032140000001,30,BRK,14,7,United States,NBA 2021-2022 Players Information
Tobias Harris,F,2.032,102.51187562000001,29,PHI,73,10,United States,NBA 2021-2022 Players Information
Shaquille Harrison,G,1.9304,88.45051215000001,28,BRK,2,4,United States,NBA 2021-2022 Players Information
Josh Hart,SG,1.9304,97.52235955,26,"NOP, POR",54,4,United States,NBA 2021-2022 Players Information
Isaiah Hartenstein,PF,2.1336,113.3980925,23,LAC,68,3,United StatesGermany,NBA 2021-2022 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,41,MIA,13,18,United States,NBA 2021-2022 Players Information
Sam Hauser,SF,2.0065999999999997,98.42954429000001,24,BOS,26,0,United States,NBA 2021-2022 Players Information
Jaxson Hayes,PF,2.1336,99.79032140000001,21,NOP,70,2,United States,NBA 2021-2022 Players Information
Killian Hayes,G,1.9558,88.45051215000001,20,DET,66,1,FranceUnited States,NBA 2021-2022 Players Information
Gordon Hayward,GF,2.0065999999999997,102.05828325,31,CHA,49,11,United States,NBA 2021-2022 Players Information
Aaron Henry,F,1.9558,95.2543977,22,PHI,6,0,United States,NBA 2021-2022 Players Information
Juancho Hernangomez,F,2.0574,97.52235955,26,"BOS, SAN, UTH",40,5,Spain,NBA 2021-2022 Players Information
Willy Hernangomez,C,2.1082,113.3980925,27,NOP,50,5,Spain,NBA 2021-2022 Players Information
Tyler Herro,SG,1.9558,88.45051215000001,22,MIA,66,2,United States,NBA 2021-2022 Players Information
Buddy Hield,G,1.9304,99.79032140000001,29,"IND, SAC",81,5,Bahamas,NBA 2021-2022 Players Information
Haywood Highsmith,F,1.9558,99.79032140000001,25,MIA,19,1,United States,NBA 2021-2022 Players Information
George Hill,G,1.905,85.27536556,35,MIL,54,13,United States,NBA 2021-2022 Players Information
Malcolm Hill,G,1.9811999999999999,99.79032140000001,26,"ATL, CHI",19,0,United States,NBA 2021-2022 Players Information
Solomon Hill,SF,1.9811999999999999,102.51187562000001,30,ATL,13,8,United States,NBA 2021-2022 Players Information
Nathaniel Hinton,SF,1.9558,95.2543977,22,IND,2,1,United States,NBA 2021-2022 Players Information
Jaylen Hoard,PF,2.032,97.97595192,22,OKC,7,2,France,NBA 2021-2022 Players Information
Aaron Holiday,PG,1.8288,83.91458845000001,25,"PHX, WAS",63,3,United States,NBA 2021-2022 Players Information
Jrue Holiday,G,1.9304,92.98643585,31,MIL,67,12,United States,NBA 2021-2022 Players Information
Justin Holiday,SF,1.9811999999999999,81.6466266,32,"IND, SAC",74,8,United States,NBA 2021-2022 Players Information
Richaun Holmes,F,2.0574,106.59420695,28,SAC,45,6,United States,NBA 2021-2022 Players Information
Rodney Hood,F,2.032,94.34721296000001,29,"LAC, MIL",52,7,United States,NBA 2021-2022 Players Information
Scotty Hopson,GF,2.0065999999999997,92.53284348000001,32,OKC,1,3,United States,NBA 2021-2022 Players Information
Al Horford,FC,2.0574,108.8621688,35,BOS,69,14,Dominican RepublicUnited States,NBA 2021-2022 Players Information
Talen Horton-Tucker,SF,1.9304,106.14061458,21,LAL,60,2,United States,NBA 2021-2022 Players Information
Danuel House,F,1.9811999999999999,99.79032140000001,28,"HOU, NYK, UTH",42,5,United States,NBA 2021-2022 Players Information
Dwight Howard,C,2.1082,120.20197805000001,36,LAL,60,17,United States,NBA 2021-2022 Players Information
Markus Howard,SG,1.8034,81.6466266,22,DEN,31,1,United States,NBA 2021-2022 Players Information
Kevin Huerter,SF,2.0065999999999997,89.81128926000001,23,ATL,74,3,United States,NBA 2021-2022 Players Information
James Huff,C,2.159,108.8621688,24,LAL,4,0,United States,NBA 2021-2022 Players Information
