Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Zaid Abdul-Aziz,FC,2.0574,106.59420695,25,SEA,57,3,United States,NBA 1971-1972 Players Information
Kareem Abdul-Jabbar,C,2.1844,102.05828325,24,MIL,81,2,United States,NBA 1971-1972 Players Information
Mahdi Abdul-Rahman,G,1.8796,83.91458845000001,29,BUF,72,7,United States,NBA 1971-1972 Players Information
Don Adams,SF,1.9811999999999999,95.2543977,24,"ATL, HOU",73,1,United States,NBA 1971-1972 Players Information
Rick Adelman,PG,1.8541999999999998,79.37866475,25,POR,80,3,United States,NBA 1971-1972 Players Information
Lucius Allen,PG,1.8796,79.37866475,24,MIL,80,2,United States,NBA 1971-1972 Players Information
Odis Allison,SF,1.9811999999999999,88.45051215000001,22,GSW,33,0,United States,NBA 1971-1972 Players Information
Tiny Archibald,PG,1.8541999999999998,68.0388555,23,CIN,76,1,United States,NBA 1971-1972 Players Information
Dennis Awtrey,C,2.0827999999999998,106.59420695,24,PHI,57,1,United States,NBA 1971-1972 Players Information
Dick Barnett,SG,1.9304,86.1825503,35,NYK,78,11,United States,NBA 1971-1972 Players Information
Jim Barnett,GF,1.9304,77.1107029,27,GSW,79,5,United States,NBA 1971-1972 Players Information
Vic Bartolome,C,2.1336,104.32624510000001,23,GSW,32,0,United States,NBA 1971-1972 Players Information
Elgin Baylor,F,1.9558,102.05828325,37,LAL,9,13,United States,NBA 1971-1972 Players Information
Butch Beard,G,1.905,83.91458845000001,24,CLE,68,1,United States,NBA 1971-1972 Players Information
Walt Bellamy,C,2.1082,102.05828325,32,ATL,82,10,United States,NBA 1971-1972 Players Information
Dave Bing,G,1.905,81.6466266,28,DET,45,5,United States,NBA 1971-1972 Players Information
John Block,FC,2.0574,93.89362059,27,MIL,79,5,United States,NBA 1971-1972 Players Information
Tom Boerwinkle,C,2.1336,120.20197805000001,26,CHI,80,3,United States,NBA 1971-1972 Players Information
Bill Bradley,GF,1.9558,92.98643585,28,NYK,78,4,United States,NBA 1971-1972 Players Information
Bill Bridges,FC,1.9811999999999999,103.41906036,32,"ATL, PHL",78,9,United States,NBA 1971-1972 Players Information
Fred Brown,G,1.905,82.55381134000001,23,SEA,32,0,United States,NBA 1971-1972 Players Information
Emmette Bryant,PG,1.8541999999999998,79.37866475,33,BUF,52,7,United States,NBA 1971-1972 Players Information
Austin Carr,G,1.9304,90.718474,23,CLE,43,0,United States,NBA 1971-1972 Players Information
Fred Carter,G,1.905,83.91458845000001,27,"PHL, WAS",79,2,United States,NBA 1971-1972 Players Information
Sid Catlett,F,1.9811999999999999,104.32624510000001,23,CIN,9,0,United States,NBA 1971-1972 Players Information
Wilt Chamberlain,C,2.159,120.20197805000001,35,LAL,82,12,United States,NBA 1971-1972 Players Information
Jerry Chambers,SF,1.9558,83.91458845000001,28,BUF,26,3,United States,NBA 1971-1972 Players Information
Don Chaney,G,1.9558,95.2543977,25,BOS,79,3,United States,NBA 1971-1972 Players Information
Phil Chenier,PG,1.905,81.6466266,21,WAS,81,0,United States,NBA 1971-1972 Players Information
Bob Christian,C,2.0827999999999998,115.66605435000001,25,ATL,56,1,United States,NBA 1971-1972 Players Information
Archie Clark,G,1.8796,79.37866475,30,"PHL, WAS",77,5,United States,NBA 1971-1972 Players Information
Jim Cleamons,SG,1.905,83.91458845000001,22,LAL,37,0,United States,NBA 1971-1972 Players Information
Barry Clemens,PF,1.9811999999999999,95.2543977,28,SEA,82,6,United States,NBA 1971-1972 Players Information
Jimmy Collins,SG,1.8796,79.37866475,25,CHI,19,1,United States,NBA 1971-1972 Players Information
Mel Counts,FC,2.1336,104.32624510000001,30,PHX,76,7,United States,NBA 1971-1972 Players Information
Dave Cowens,FC,2.0574,104.32624510000001,23,BOS,79,1,United States,NBA 1971-1972 Players Information
Pete Cross,FC,2.0574,104.32624510000001,23,SEA,74,1,United States,NBA 1971-1972 Players Information
Billy Cunningham,FC,2.0065999999999997,95.2543977,28,PHI,75,6,United States,NBA 1971-1972 Players Information
