Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Kim Hughes,C,2.1082,99.79032140000001,27,DEN,70,3,United States,NBA 1979-1980 Players Information
Geoff Huston,G,1.8796,79.37866475,22,NYK,71,0,United States,NBA 1979-1980 Players Information
Dan Issel,FC,2.0574,106.59420695,31,DEN,82,3,United States,NBA 1979-1980 Players Information
Phil Jackson,PF,2.032,99.79032140000001,34,NJN,16,12,United States,NBA 1979-1980 Players Information
Abdul Jeelani,PF,2.032,95.2543977,26,POR,77,2,United States,NBA 1979-1980 Players Information
Cheese Johnson,SF,1.9811999999999999,88.45051215000001,22,GSW,9,0,United States,NBA 1979-1980 Players Information
Clemon Johnson,FC,2.0827999999999998,108.8621688,23,IND,79,1,United States,NBA 1979-1980 Players Information
Dennis Johnson,PG,1.9304,83.91458845000001,25,SEA,81,3,United States,NBA 1979-1980 Players Information
George Johnson,FC,2.0065999999999997,95.2543977,23,DEN,74,1,United States,NBA 1979-1980 Players Information
George Johnson,FC,2.1082,92.98643585,31,NJN,81,8,United States,NBA 1979-1980 Players Information
John Johnson,SF,2.0065999999999997,90.718474,32,SEA,81,9,United States,NBA 1979-1980 Players Information
"Eddie Johnson, Jr.",G,1.8796,81.6466266,25,ATL,79,2,United States,NBA 1979-1980 Players Information
Magic Johnson,PG,2.0574,115.66605435000001,20,LAL,77,0,United States,NBA 1979-1980 Players Information
Marques Johnson,GF,2.0065999999999997,98.88313666,24,MIL,77,2,United States,NBA 1979-1980 Players Information
Mickey Johnson,PF,2.0827999999999998,86.1825503,27,IND,82,5,United States,NBA 1979-1980 Players Information
Ollie Johnson,SF,1.9811999999999999,90.718474,30,CHI,79,7,United States,NBA 1979-1980 Players Information
Vinnie Johnson,G,1.8796,90.718474,23,SEA,34,0,United States,NBA 1979-1980 Players Information
Bobby Jones,SF,2.0574,95.2543977,28,PHI,81,3,United States,NBA 1979-1980 Players Information
Caldwell Jones,FC,2.1082,97.97595192,29,PHI,80,5,United States,NBA 1979-1980 Players Information
Dwight Jones,FC,2.0827999999999998,95.2543977,28,"CHI, HOU",74,6,United States,NBA 1979-1980 Players Information
Major Jones,F,2.0574,102.05828325,26,HOU,81,2,United States,NBA 1979-1980 Players Information
Eddie Jordan,PG,1.8541999999999998,77.1107029,25,NJN,82,2,United States,NBA 1979-1980 Players Information
Jeff Judkins,SF,1.9811999999999999,83.91458845000001,23,BOS,65,1,United States,NBA 1979-1980 Players Information
Rich Kelley,C,2.1336,106.59420695,26,"NJN, PHX",80,4,United States,NBA 1979-1980 Players Information
Greg Kelser,F,2.0065999999999997,86.1825503,22,DET,50,0,United States,NBA 1979-1980 Players Information
Larry Kenon,PF,2.0574,92.98643585,27,SAS,78,3,United States,NBA 1979-1980 Players Information
Irv Kiffin,SF,2.0574,102.05828325,28,SAS,26,0,United States,NBA 1979-1980 Players Information
Carl Kilpatrick,FC,2.0827999999999998,104.32624510000001,23,UTA,2,0,United States,NBA 1979-1980 Players Information
Bernard King,SF,2.0065999999999997,92.98643585,23,UTA,19,2,United States,NBA 1979-1980 Players Information
Reggie King,F,1.9811999999999999,102.05828325,23,KCK,82,0,United States,NBA 1979-1980 Players Information
Billy Knight,GF,1.9811999999999999,88.45051215000001,27,IND,75,3,United States,NBA 1979-1980 Players Information
Toby Knight,PF,2.0574,95.2543977,24,NYK,81,2,United States,NBA 1979-1980 Players Information
Arvid Kramer,C,2.0574,99.79032140000001,23,DEN,8,0,United States,NBA 1979-1980 Players Information
Joel Kramer,FC,2.0065999999999997,92.07925111,24,PHX,53,1,United States,NBA 1979-1980 Players Information
John Kuester,PG,1.8796,79.37866475,25,IND,22,2,United States,NBA 1979-1980 Players Information
Kevin Kunnert,FC,2.1336,104.32624510000001,28,POR,18,6,United States,NBA 1979-1980 Players Information
Mitch Kupchak,FC,2.0574,104.32624510000001,25,WAS,39,3,United States,NBA 1979-1980 Players Information
Tom LaGarde,C,2.0827999999999998,99.79032140000001,25,SEA,81,2,United States,NBA 1979-1980 Players Information
Sam Lacey,C,2.0827999999999998,106.59420695,31,KCK,81,9,United States,NBA 1979-1980 Players Information
John Lambert,C,2.0827999999999998,102.05828325,27,CLE,73,4,United States,NBA 1979-1980 Players Information
Mark Landsberger,FC,2.032,97.52235955,24,"CHI, LAL",77,2,United States,NBA 1979-1980 Players Information
Bob Lanier,C,2.1082,113.3980925,31,"DET, MIL",63,9,United States,NBA 1979-1980 Players Information
Allen Leavell,G,1.8541999999999998,77.1107029,22,HOU,77,0,United States,NBA 1979-1980 Players Information
Butch Lee,PG,1.8288,83.91458845000001,23,"CLE, LAL",14,1,Puerto RicoUnited States,NBA 1979-1980 Players Information
Ron Lee,PG,1.9304,87.54332741,27,"ATL, DET",61,3,United States,NBA 1979-1980 Players Information
John Long,GF,1.9558,88.45051215000001,23,DET,69,1,United States,NBA 1979-1980 Players Information
John Lucas,G,1.905,79.37866475,26,GSW,80,3,United States,NBA 1979-1980 Players Information
Maurice Lucas,PF,2.0574,97.52235955,28,"NJN, POR",63,3,United States,NBA 1979-1980 Players Information
Oliver Mack,SG,1.905,83.91458845000001,22,"CHI, LAL",50,0,United States,NBA 1979-1980 Players Information
Moses Malone,C,2.0827999999999998,97.52235955,24,HOU,82,3,United States,NBA 1979-1980 Players Information
Steve Malovic,FC,2.0827999999999998,104.32624510000001,23,"DET, SDC, WAS",39,0,United States,NBA 1979-1980 Players Information
Pete Maravich,GF,1.9558,89.35769689,32,"BOS, UTH",43,9,United States,NBA 1979-1980 Players Information
Cedric Maxwell,F,2.032,92.98643585,24,BOS,80,2,United States,NBA 1979-1980 Players Information
Scott May,SF,2.0065999999999997,97.52235955,25,CHI,54,3,United States,NBA 1979-1980 Players Information
Bob McAdoo,FC,2.0574,95.2543977,28,DET,58,7,United States,NBA 1979-1980 Players Information
Jim McElroy,PG,1.905,86.1825503,26,"ATL, DET",67,0,United States,NBA 1979-1980 Players Information
George McGinnis,PF,2.032,106.59420695,29,"DEN, IND",73,4,United States,NBA 1979-1980 Players Information
Billy McKinney,G,1.8288,72.57477920000001,24,KCK,75,2,United States,NBA 1979-1980 Players Information
Tom McMillen,PF,2.1082,97.52235955,27,ATL,53,4,United States,NBA 1979-1980 Players Information
John Mengelt,SG,1.8796,88.45051215000001,30,CHI,36,8,United States,NBA 1979-1980 Players Information
Joe C. Meriweather,FC,2.0827999999999998,97.52235955,26,NYK,65,4,United States,NBA 1979-1980 Players Information
Dave Meyers,PF,2.032,97.52235955,26,MIL,79,4,United States,NBA 1979-1980 Players Information
Mike Mitchell,F,2.0065999999999997,97.52235955,24,CLE,82,1,United States,NBA 1979-1980 Players Information
Steve Mix,F,2.0065999999999997,97.52235955,32,PHI,80,9,United States,NBA 1979-1980 Players Information
Paul Mokeski,C,2.1336,113.3980925,23,HOU,12,0,United States,NBA 1979-1980 Players Information
Sidney Moncrief,SG,1.905,81.6466266,22,MIL,77,0,United States,NBA 1979-1980 Players Information
Eric Money,G,1.8288,77.1107029,25,"DET, PHL",61,5,United States,NBA 1979-1980 Players Information
Earl Monroe,G,1.905,83.91458845000001,35,NYK,51,12,United States,NBA 1979-1980 Players Information
Calvin Murphy,PG,1.7526,74.84274105,31,HOU,76,9,United States,NBA 1979-1980 Players Information
Swen Nater,C,2.1082,108.8621688,30,SDC,81,3,Netherlands,NBA 1979-1980 Players Information
Calvin Natt,F,1.9811999999999999,99.79032140000001,23,"NJN, POR",78,0,United States,NBA 1979-1980 Players Information
Mike Newlin,GF,1.9304,90.718474,31,NJN,78,8,United States,NBA 1979-1980 Players Information
Norm Nixon,G,1.8796,77.1107029,24,LAL,82,2,United States,NBA 1979-1980 Players Information
Sylvester Norris,C,2.1082,99.79032140000001,23,SAS,17,0,United States,NBA 1979-1980 Players Information
Mark Olberding,PF,2.032,102.05828325,23,SAS,75,3,United States,NBA 1979-1980 Players Information
John Olive,SF,2.0065999999999997,95.2543977,25,SDC,1,1,United States,NBA 1979-1980 Players Information
Tom Owens,FC,2.0827999999999998,97.52235955,30,POR,76,3,United States,NBA 1979-1980 Players Information
Robert Parish,C,2.1336,104.32624510000001,26,GSW,72,2,United States,NBA 1979-1980 Players Information
Sonny Parker,GF,1.9811999999999999,90.718474,24,GSW,82,3,United States,NBA 1979-1980 Players Information
Billy Paultz,FC,2.1082,106.59420695,31,"HOU, SAN",84,3,United States,NBA 1979-1980 Players Information
Jim Paxson,SG,1.9811999999999999,90.718474,22,POR,72,0,United States,NBA 1979-1980 Players Information
Wiley Peck,SF,2.0065999999999997,99.79032140000001,22,SAS,53,0,United States,NBA 1979-1980 Players Information
Sam Pellom,PF,2.0574,102.05828325,28,ATL,43,0,United States,NBA 1979-1980 Players Information
Roger Phegley,SG,1.9811999999999999,92.98643585,23,"NJN, WAS",78,1,United States,NBA 1979-1980 Players Information
Stan Pietkiewicz,SG,1.9558,90.718474,23,SDC,50,1,United States,NBA 1979-1980 Players Information
Ben Poquette,FC,2.0574,106.59420695,24,UTA,82,2,United States,NBA 1979-1980 Players Information
Kevin Porter,PG,1.8288,77.1107029,29,WAS,70,7,United States,NBA 1979-1980 Players Information
Clifford Ray,FC,2.0574,104.32624510000001,31,GSW,80,8,United States,NBA 1979-1980 Players Information
Marlon Redmond,SF,1.9811999999999999,86.1825503,24,KCK,24,2,United States,NBA 1979-1980 Players Information
Robert Reid,GF,2.032,92.98643585,24,HOU,76,2,United States,NBA 1979-1980 Players Information
Kevin Restani,FC,2.0574,102.05828325,28,SAS,82,5,United States,NBA 1979-1980 Players Information
Clint Richardson,G,1.905,88.45051215000001,23,PHI,52,0,United States,NBA 1979-1980 Players Information
Micheal Ray Richardson,PG,1.9558,85.72895793,24,NYK,82,1,United States,NBA 1979-1980 Players Information
Anthony Roberts,SF,1.9558,83.91458845000001,24,DEN,23,2,United States,NBA 1979-1980 Players Information
Rick Robey,C,2.1082,104.32624510000001,24,BOS,82,1,United States,NBA 1979-1980 Players Information
Cliff Robinson,F,2.0574,99.79032140000001,19,NJN,69,0,United States,NBA 1979-1980 Players Information
Jackie Robinson,SF,1.9811999999999999,95.2543977,24,DET,7,1,United States,NBA 1979-1980 Players Information
Truck Robinson,F,2.0065999999999997,102.05828325,28,PHX,82,5,United States,NBA 1979-1980 Players Information
Bill Robinzine,PF,2.0065999999999997,104.32624510000001,27,KCK,81,4,United States,NBA 1979-1980 Players Information
Dave Robisch,FC,2.0827999999999998,106.59420695,30,CLE,82,3,United States,NBA 1979-1980 Players Information
John Roche,PG,1.905,77.1107029,30,DEN,82,1,United States,NBA 1979-1980 Players Information
Tree Rollins,C,2.159,106.59420695,26,ATL,82,2,United States,NBA 1979-1980 Players Information
Dan Roundfield,PF,2.032,92.98643585,26,ATL,81,3,United States,NBA 1979-1980 Players Information
Campy Russell,F,2.032,97.52235955,28,CLE,41,5,United States,NBA 1979-1980 Players Information
Alvin Scott,GF,2.0065999999999997,83.91458845000001,24,PHX,79,2,United States,NBA 1979-1980 Players Information
Charlie Scott,SG,1.9558,79.37866475,31,DEN,69,8,United States,NBA 1979-1980 Players Information
Lonnie Shelton,FC,2.032,108.8621688,24,SEA,76,3,United States,NBA 1979-1980 Players Information
Purvis Short,SF,2.0065999999999997,95.2543977,22,GSW,62,1,United States,NBA 1979-1980 Players Information
John Shumate,FC,2.0574,106.59420695,27,"DET, HOU, SAN",65,5,United States,NBA 1979-1980 Players Information
Jack Sikma,C,2.1082,104.32624510000001,24,SEA,82,2,United States,NBA 1979-1980 Players Information
James Silas,PG,1.8541999999999998,81.6466266,31,SAS,77,4,United States,NBA 1979-1980 Players Information
Paul Silas,PF,2.0065999999999997,102.05828325,36,SEA,82,15,United States,NBA 1979-1980 Players Information
Ralph Simpson,GF,1.9558,90.718474,30,NJN,8,3,United States,NBA 1979-1980 Players Information
Al Skinner,SG,1.905,86.1825503,27,PHI,2,3,United States,NBA 1979-1980 Players Information
Bingo Smith,GF,1.9558,88.45051215000001,34,"CLE, SDC",78,10,United States,NBA 1979-1980 Players Information
Phil Smith,SG,1.9304,83.91458845000001,27,GSW,51,5,United States,NBA 1979-1980 Players Information
Randy Smith,GF,1.905,81.6466266,31,CLE,82,8,United States,NBA 1979-1980 Players Information
Robert Smith,G,1.8034,74.84274105,24,"NJN, UTH",64,2,United States,NBA 1979-1980 Players Information
Sam Smith,SG,1.9304,91.17206637000001,-,CHI,30,2,United States,NBA 1979-1980 Players Information
Willie Smith,PG,1.8796,77.1107029,26,CLE,62,3,United States,NBA 1979-1980 Players Information
Ricky Sobers,SG,1.905,89.81128926000001,27,CHI,82,4,United States,NBA 1979-1980 Players Information
Jim Spanarkel,GF,1.9558,86.1825503,22,PHI,40,0,United States,NBA 1979-1980 Players Information
Larry Steele,G,1.9558,81.6466266,30,POR,16,8,United States,NBA 1979-1980 Players Information
Earl Tatum,SG,1.9558,83.91458845000001,26,CLE,32,3,United States,NBA 1979-1980 Players Information
Brian Taylor,G,1.8796,83.91458845000001,28,SDC,78,3,United States,NBA 1979-1980 Players Information
Reggie Theus,GF,2.0065999999999997,86.1825503,22,CHI,82,1,United States,NBA 1979-1980 Players Information
David Thompson,GF,1.9558,88.45051215000001,25,DEN,39,3,United States,NBA 1979-1980 Players Information
Rudy Tomjanovich,F,2.032,98.88313666,31,HOU,62,9,United States,NBA 1979-1980 Players Information
Bernard Toone,PF,2.0574,95.2543977,23,PHI,23,0,United States,NBA 1979-1980 Players Information
Raymond Townsend,SG,1.905,79.37866475,24,GSW,72,1,United States,NBA 1979-1980 Players Information
Dave Twardzik,PG,1.8541999999999998,79.37866475,29,POR,67,3,United States,NBA 1979-1980 Players Information
Terry Tyler,GF,2.0065999999999997,97.52235955,23,DET,82,1,United States,NBA 1979-1980 Players Information
Wes Unseld,FC,2.0065999999999997,111.13013065000001,33,WAS,82,11,United States,NBA 1979-1980 Players Information
Jan Van Breda Kolff,SF,2.0065999999999997,88.45051215000001,28,NJN,82,3,United States,NBA 1979-1980 Players Information
Andre Wakefield,SG,1.905,79.37866475,25,UTA,8,1,United States,NBA 1979-1980 Players Information
Foots Walker,PG,1.8288,78.01788764,28,CLE,76,5,United States,NBA 1979-1980 Players Information
Wally Walker,SF,2.0065999999999997,86.1825503,25,SEA,68,3,United States,NBA 1979-1980 Players Information
Bill Walton,C,2.1082,106.59420695,27,SDC,14,5,United States,NBA 1979-1980 Players Information
Lloyd Walton,PG,1.8288,72.57477920000001,26,MIL,76,3,United States,NBA 1979-1980 Players Information
Kermit Washington,FC,2.032,104.32624510000001,28,POR,80,6,United States,NBA 1979-1980 Players Information
Richard Washington,PF,2.1082,99.79032140000001,24,MIL,75,3,United States,NBA 1979-1980 Players Information
Nick Weatherspoon,SF,2.0065999999999997,88.45051215000001,29,SDC,57,6,United States,NBA 1979-1980 Players Information
Marvin Webster,C,2.159,102.05828325,27,NYK,20,3,United States,NBA 1979-1980 Players Information
Scott Wedman,GF,2.0065999999999997,97.52235955,27,KCK,68,5,United States,NBA 1979-1980 Players Information
