Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Andre Barrett,PG,1.778,78.47148001000001,24,"PHX, TOR",19,1,United States,NBA 2005-2006 Players Information
Earl Barron,C,2.1336,113.3980925,24,MIA,8,1,United States,NBA 2005-2006 Players Information
Brent Barry,G,2.0065999999999997,95.2543977,34,SAS,74,10,United States,NBA 2005-2006 Players Information
Jon Barry,SG,1.9304,88.45051215000001,36,HOU,20,13,United States,NBA 2005-2006 Players Information
Eddie Basden,G,1.9558,97.52235955,23,CHI,19,0,United States,NBA 2005-2006 Players Information
Brandon Bass,PF,2.032,113.3980925,20,NOP,29,0,United States,NBA 2005-2006 Players Information
Esteban Batista,FC,2.0827999999999998,122.4699399,22,ATL,58,0,Uruguay,NBA 2005-2006 Players Information
Tony Battie,PF,2.1082,104.32624510000001,30,ORL,82,8,United States,NBA 2005-2006 Players Information
Shane Battier,F,2.032,99.79032140000001,27,MEM,81,4,United States,NBA 2005-2006 Players Information
Lonny Baxter,PF,2.032,117.9340162,27,"CHA, HOU",41,3,United States,NBA 2005-2006 Players Information
Charlie Bell,G,1.905,90.718474,26,MIL,59,1,United States,NBA 2005-2006 Players Information
Raja Bell,SG,1.9558,92.53284348000001,29,PHX,79,6,United States,NBA 2005-2006 Players Information
Jonathan Bender,F,2.1082,91.62565874,25,IND,2,6,United States,NBA 2005-2006 Players Information
Mike Bibby,G,1.8796,88.45051215000001,27,SAC,82,7,United States,NBA 2005-2006 Players Information
Andris Biedrins,C,2.1336,113.3980925,19,GSW,68,1,Latvia,NBA 2005-2006 Players Information
Chauncey Billups,G,1.905,95.2543977,29,DET,81,8,United States,NBA 2005-2006 Players Information
Steve Blake,G,1.905,78.01788764,26,POR,68,2,United States,NBA 2005-2006 Players Information
Andray Blatche,PF,2.1082,117.9340162,19,WAS,29,0,United StatesPhilippines,NBA 2005-2006 Players Information
Mark Blount,C-F,2.1336,113.3980925,30,"BOS, MIN",81,6,United States,NBA 2005-2006 Players Information
Keith Bogans,GF,1.9558,97.52235955,25,"CHA, HOU",72,2,United States,NBA 2005-2006 Players Information
Andrew Bogut,C,2.1336,117.9340162,21,MIL,82,0,Australia,NBA 2005-2006 Players Information
Matt Bonner,FC,2.0827999999999998,106.59420695,25,TOR,78,1,United States,NBA 2005-2006 Players Information
Calvin Booth,C,2.1082,104.32624510000001,29,WAS,33,6,United States,NBA 2005-2006 Players Information
Carlos Boozer,PF,2.0574,120.65557042,24,UTA,33,3,GermanyUnited States,NBA 2005-2006 Players Information
Chris Bosh,PF,2.1082,106.59420695,21,TOR,70,2,United States,NBA 2005-2006 Players Information
Bruce Bowen,F,2.0065999999999997,90.718474,34,SAS,82,10,United States,NBA 2005-2006 Players Information
Ryan Bowen,F,2.0574,98.88313666,30,HOU,68,6,United States,NBA 2005-2006 Players Information
Earl Boykins,G,1.651,61.23496995,29,DEN,60,7,United States,NBA 2005-2006 Players Information
Michael Bradley,F,2.0827999999999998,111.13013065000001,26,PHI,46,4,United States,NBA 2005-2006 Players Information
Elton Brand,PF,2.0574,115.21246198,26,LAC,79,6,United States,NBA 2005-2006 Players Information
Primoz Brezec,C,2.1844,114.30527724000001,26,CHA,79,4,Slovenia,NBA 2005-2006 Players Information
Devin Brown,SF,1.9558,99.79032140000001,27,UTA,81,3,United States,NBA 2005-2006 Players Information
Kwame Brown,C,2.1082,131.5417873,23,LAL,72,4,United States,NBA 2005-2006 Players Information
P.J. Brown,C,2.1082,102.05828325,36,NOP,75,12,United States,NBA 2005-2006 Players Information
Rick Brunson,SG,1.9304,86.1825503,33,"HOU, SEA",27,9,United States,NBA 2005-2006 Players Information
Kobe Bryant,SG,1.9811999999999999,96.16158244,27,LAL,80,9,United States,NBA 2005-2006 Players Information
Greg Buckner,G-F,1.9304,95.2543977,29,DEN,73,7,United States,NBA 2005-2006 Players Information
Pat Burke,C,2.1082,113.3980925,32,PHX,42,1,Ireland,NBA 2005-2006 Players Information
Antonio Burks,G,1.8541999999999998,90.718474,26,MEM,57,1,United States,NBA 2005-2006 Players Information
Kevin Burleson,G,1.905,92.98643585,26,CHA,39,0,United States,NBA 2005-2006 Players Information
Caron Butler,SF,2.0065999999999997,103.41906036,25,WAS,75,3,United States,NBA 2005-2006 Players Information
Jackie Butler,C,2.0827999999999998,113.3980925,20,NYK,55,1,United States,NBA 2005-2006 Players Information
Rasual Butler,GF,2.0065999999999997,97.52235955,26,NOP,79,3,United States,NBA 2005-2006 Players Information
Andrew Bynum,C,2.1336,129.27382545,18,LAL,46,0,United States,NBA 2005-2006 Players Information
Will Bynum,G,1.8288,83.91458845000001,23,GSW,15,0,United States,NBA 2005-2006 Players Information
Zarko Cabarkapa,F-C,2.1082,106.59420695,24,GSW,60,2,Serbia,NBA 2005-2006 Players Information
Jose Calderon,G,1.905,90.718474,24,TOR,64,0,Spain,NBA 2005-2006 Players Information
Marcus Camby,C,2.1082,108.8621688,31,DEN,56,9,United States,NBA 2005-2006 Players Information
Brian Cardinal,PF,2.032,111.13013065000001,28,MEM,36,5,United States,NBA 2005-2006 Players Information
Matt Carroll,GF,1.9811999999999999,96.16158244,25,CHA,78,2,United States,NBA 2005-2006 Players Information
Anthony Carter,PG,1.8541999999999998,86.1825503,30,MIN,45,7,United States,NBA 2005-2006 Players Information
Vince Carter,SF,1.9811999999999999,99.79032140000001,29,NJN,79,7,United States,NBA 2005-2006 Players Information
Sam Cassell,G,1.905,83.91458845000001,36,LAC,78,12,United States,NBA 2005-2006 Players Information
Kelvin Cato,C,2.1082,115.66605435000001,31,"DET, ORL",27,8,United States,NBA 2005-2006 Players Information
Tyson Chandler,C,2.159,108.8621688,23,CHI,79,4,United States,NBA 2005-2006 Players Information
Calbert Cheaney,GF,2.0065999999999997,94.80080533,34,GSW,42,12,United States,NBA 2005-2006 Players Information
Josh Childress,SF,2.032,95.2543977,22,ATL,74,1,United States,NBA 2005-2006 Players Information
Doug Christie,SG,1.9811999999999999,90.718474,35,DAL,7,13,United States,NBA 2005-2006 Players Information
Speedy Claxton,G,1.8034,77.1107029,27,NOP,71,5,United States,NBA 2005-2006 Players Information
Mateen Cleaves,G,1.8796,92.98643585,28,SEA,27,5,United States,NBA 2005-2006 Players Information
Jarron Collins,C,2.1082,112.49090776,27,UTA,79,4,United States,NBA 2005-2006 Players Information
Jason Collins,C,2.1336,115.66605435000001,27,NJN,71,4,United States,NBA 2005-2006 Players Information
Nick Collison,FC,2.0827999999999998,115.66605435000001,25,SEA,66,2,United States,NBA 2005-2006 Players Information
Brian Cook,PF,2.0574,106.14061458,25,LAL,81,2,United States,NBA 2005-2006 Players Information
Jamal Crawford,SG,1.9558,88.45051215000001,25,NYK,79,5,United States,NBA 2005-2006 Players Information
Austin Croshere,F,2.0574,106.59420695,30,IND,50,8,United States,NBA 2005-2006 Players Information
Eddy Curry,C,2.1336,133.80974915000002,23,NYK,72,4,United States,NBA 2005-2006 Players Information
Samuel Dalembert,C,2.1082,113.3980925,24,PHI,66,4,CanadaHaiti,NBA 2005-2006 Players Information
Erick Dampier,C,2.1082,120.20197805000001,30,DAL,82,9,United States,NBA 2005-2006 Players Information
Antonio Daniels,G,1.9304,88.45051215000001,30,WAS,79,8,United States,NBA 2005-2006 Players Information
Marquis Daniels,SF,1.9811999999999999,90.718474,25,DAL,62,2,United States,NBA 2005-2006 Players Information
Antonio Davis,FC,2.0574,111.13013065000001,37,"NYK, TOR",44,12,United States,NBA 2005-2006 Players Information
Baron Davis,G,1.905,97.52235955,26,GSW,54,6,United States,NBA 2005-2006 Players Information
Dale Davis,C-F,2.1082,114.30527724000001,36,DET,28,14,United States,NBA 2005-2006 Players Information
Josh Davis,F,2.032,106.59420695,25,"HOU, MIL, PHX",6,2,United States,NBA 2005-2006 Players Information
Ricky Davis,GF,2.0065999999999997,88.45051215000001,26,"BOS, MIN",78,7,United States,NBA 2005-2006 Players Information
Carlos Delfino,SG,1.9811999999999999,104.32624510000001,23,DET,68,1,Argentina,NBA 2005-2006 Players Information
Tony Delk,G,1.8541999999999998,85.72895793,32,"ATL, DET",24,9,United States,NBA 2005-2006 Players Information
Luol Deng,GF,2.0574,99.79032140000001,20,CHI,78,1,EnglandSouth Sudan,NBA 2005-2006 Players Information
Boris Diaw,PF,2.032,113.3980925,23,PHX,81,2,France,NBA 2005-2006 Players Information
Dan Dickau,G,1.8288,86.1825503,27,BOS,19,3,United States,NBA 2005-2006 Players Information
Travis Diener,PG,1.8541999999999998,78.92507238,24,ORL,23,0,United StatesItaly,NBA 2005-2006 Players Information
Ike Diogu,PF,2.032,115.66605435000001,22,GSW,69,0,United StatesNigeria,NBA 2005-2006 Players Information
DeSagana Diop,C,2.1336,127.00586360000001,24,DAL,81,4,Senegal,NBA 2005-2006 Players Information
Juan Dixon,G,1.905,74.38914868,27,POR,76,3,United States,NBA 2005-2006 Players Information
Michael Doleac,C,2.1082,118.84120094000001,28,MIA,31,7,United States,NBA 2005-2006 Players Information
Keyon Dooling,G,1.905,88.90410452,25,ORL,50,5,United States,NBA 2005-2006 Players Information
Chris Duhon,G,1.8541999999999998,86.1825503,23,CHI,74,1,United States,NBA 2005-2006 Players Information
Tim Duncan,FC,2.1082,113.3980925,29,SAS,80,8,United States,NBA 2005-2006 Players Information
Mike Dunleavy,GF,2.0574,104.32624510000001,25,GSW,81,3,United States,NBA 2005-2006 Players Information
Ronald Dupree,F,2.0065999999999997,94.80080533,25,MIN,36,2,United States,NBA 2005-2006 Players Information
John Edwards,C,2.1336,124.73790175,24,ATL,40,1,United States,NBA 2005-2006 Players Information
Howard Eisley,G,1.8796,80.28584949,33,"DEN, LAC",32,11,United States,NBA 2005-2006 Players Information
Raed Farid Elhamali,F,2.0574,102.05828325,26,CHI,4,2,United StatesLibya,NBA 2005-2006 Players Information
Monta Ellis,G,1.905,83.91458845000001,20,GSW,49,0,United States,NBA 2005-2006 Players Information
Francisco Elson,C-F,2.1336,106.59420695,30,DEN,72,2,NetherlandsSouth Sudan,NBA 2005-2006 Players Information
Melvin Ely,FC,2.0827999999999998,118.38760857000001,27,CHA,57,3,United States,NBA 2005-2006 Players Information
Maurice Evans,G-F,1.9558,99.79032140000001,27,DET,80,3,United States,NBA 2005-2006 Players Information
Reggie Evans,PF,2.032,111.13013065000001,25,"DEN, SEA",67,3,United States,NBA 2005-2006 Players Information
Daniel Ewing,G,1.905,83.91458845000001,22,LAC,66,0,United States,NBA 2005-2006 Players Information
Noel Felix,F-C,2.0574,106.59420695,24,SEA,12,0,United States,NBA 2005-2006 Players Information
Raymond Felton,PG,1.8541999999999998,92.98643585,21,CHA,80,0,United States,NBA 2005-2006 Players Information
Michael Finley,G-F,2.0065999999999997,102.05828325,32,SAS,77,10,United States,NBA 2005-2006 Players Information
Derek Fisher,G,1.8541999999999998,95.2543977,31,GSW,82,9,United States,NBA 2005-2006 Players Information
Gerald Fitch,G,1.905,85.27536556,23,MIA,18,1,United States,NBA 2005-2006 Players Information
Marcus Fizer,F,2.032,111.58372302000001,27,NOP,3,5,United States,NBA 2005-2006 Players Information
Sharrod Ford,PF,2.0574,109.76935354000001,23,PHX,3,0,United States,NBA 2005-2006 Players Information
T.J. Ford,PG,1.8288,74.84274105,22,MIL,72,2,United States,NBA 2005-2006 Players Information
Danny Fortson,F,2.0065999999999997,117.9340162,29,SEA,23,8,United States,NBA 2005-2006 Players Information
Jeff Foster,C,2.1082,107.04779932000001,29,IND,63,6,United States,NBA 2005-2006 Players Information
Adonal Foyle,C,2.0827999999999998,113.3980925,30,GSW,77,8,Saint Vincent and the GrenadinesUnited States,NBA 2005-2006 Players Information
Richie Frahm,G,1.9558,95.2543977,28,"HOU, MIN",33,3,United States,NBA 2005-2006 Players Information
Steve Francis,G,1.905,88.45051215000001,29,"NYK, ORL",70,6,United States,NBA 2005-2006 Players Information
Channing Frye,FC,2.1336,115.66605435000001,22,NYK,65,0,United States,NBA 2005-2006 Players Information
Dan Gadzuric,FC,2.1082,108.8621688,28,MIL,74,3,NetherlandsUnited States,NBA 2005-2006 Players Information
Deng Gai,F,2.0574,113.3980925,23,PHI,2,0,South SudanUnited States,NBA 2005-2006 Players Information
Reece Gaines,G,1.9811999999999999,95.2543977,25,MIL,12,2,United States,NBA 2005-2006 Players Information
Francisco Garcia,GF,2.0065999999999997,88.45051215000001,24,SAC,67,0,Dominican Republic,NBA 2005-2006 Players Information
Kevin Garnett,PF,2.1082,108.8621688,29,MIN,76,10,United States,NBA 2005-2006 Players Information
Pat Garrity,F,2.0574,107.95498406,29,ORL,57,7,United States,NBA 2005-2006 Players Information
Pau Gasol,FC,2.1336,113.3980925,25,MEM,80,4,Spain,NBA 2005-2006 Players Information
Devean George,F-G,2.032,106.59420695,28,LAL,71,6,United States,NBA 2005-2006 Players Information
Eddie Gill,PG,1.8288,86.1825503,27,IND,40,5,United States,NBA 2005-2006 Players Information
Manu Ginobili,SG,1.9811999999999999,92.98643585,28,SAS,65,3,Argentina,NBA 2005-2006 Players Information
Gordan Giricek,G-F,1.9811999999999999,95.2543977,28,UTA,37,3,Croatia,NBA 2005-2006 Players Information
Anthony Goldwire,G,1.8541999999999998,82.55381134000001,34,LAC,3,8,United States,NBA 2005-2006 Players Information
Ryan Gomes,F,2.0065999999999997,111.13013065000001,23,BOS,61,0,United States,NBA 2005-2006 Players Information
Drew Gooden,FC,2.0827999999999998,113.3980925,24,CLE,79,3,United States,NBA 2005-2006 Players Information
Ben Gordon,SG,1.905,90.718474,22,CHI,80,1,EnglandUnited States,NBA 2005-2006 Players Information
Joey Graham,G,2.0065999999999997,102.05828325,23,TOR,80,0,United States,NBA 2005-2006 Players Information
Stephen Graham,GF,1.9811999999999999,97.52235955,23,"CHI, CLE, HOU",22,0,United States,NBA 2005-2006 Players Information
Danny Granger,GF,2.0574,100.69750614,22,IND,78,0,United States,NBA 2005-2006 Players Information
Brian Grant,PF,2.0574,115.21246198,33,PHX,21,11,United States,NBA 2005-2006 Players Information
Devin Green,GF,2.0065999999999997,95.2543977,23,LAL,27,0,United States,NBA 2005-2006 Players Information
Gerald Green,GF,2.0065999999999997,92.98643585,20,BOS,32,0,United States,NBA 2005-2006 Players Information
Willie Green,SG,1.905,91.17206637000001,24,PHI,10,2,United States,NBA 2005-2006 Players Information
Orien Greene,G,1.9558,98.88313666,24,BOS,80,0,United States,NBA 2005-2006 Players Information
Adrian Griffin,G-F,1.9558,98.42954429000001,31,DAL,52,7,United States,NBA 2005-2006 Players Information
Eddie Griffin,F,2.0827999999999998,99.79032140000001,23,MIN,70,4,United States,NBA 2005-2006 Players Information
Anthony Grundy,G,1.905,81.6466266,26,ATL,12,0,United States,NBA 2005-2006 Players Information
Richard Hamilton,SG,2.0065999999999997,87.54332741,28,DET,80,6,United States,NBA 2005-2006 Players Information
Zendon Hamilton,C,2.1082,113.3980925,30,"CLE, PHL",12,6,United States,NBA 2005-2006 Players Information
Penny Hardaway,PG,2.0065999999999997,88.45051215000001,34,NYK,4,12,United States,NBA 2005-2006 Players Information
Matt Harpring,F,2.0065999999999997,104.32624510000001,29,UTA,71,7,United States,NBA 2005-2006 Players Information
Al Harrington,F,2.0574,111.13013065000001,26,ATL,76,7,United States,NBA 2005-2006 Players Information
Othella Harrington,F-C,2.0574,106.59420695,32,CHI,72,9,United States,NBA 2005-2006 Players Information
Devin Harris,G,1.905,83.91458845000001,23,DAL,56,1,United States,NBA 2005-2006 Players Information
David Harrison,C,2.1336,115.21246198,23,IND,67,1,United States,NBA 2005-2006 Players Information
Jason Hart,G,1.905,81.6466266,27,SAC,66,4,United States,NBA 2005-2006 Players Information
Udonis Haslem,FC,2.0065999999999997,106.59420695,25,MIA,81,2,United States,NBA 2005-2006 Players Information
Trenton Hassell,F,1.9558,102.96546799000001,26,MIN,77,4,United States,NBA 2005-2006 Players Information
Chuck Hayes,PF,1.9811999999999999,108.8621688,22,HOU,40,0,United States,NBA 2005-2006 Players Information
Jarvis Hayes,SF,1.9811999999999999,99.79032140000001,24,WAS,21,2,United StatesQatar,NBA 2005-2006 Players Information
Brendan Haywood,C,2.1336,119.29479331,26,WAS,79,4,United States,NBA 2005-2006 Players Information
Luther Head,G,1.905,83.91458845000001,23,HOU,80,0,United States,NBA 2005-2006 Players Information
Alan Henderson,F-C,2.0574,106.59420695,33,CLE,51,10,United States,NBA 2005-2006 Players Information
Grant Hill,SF,2.032,102.05828325,33,ORL,21,11,United States,NBA 2005-2006 Players Information
Kirk Hinrich,G,1.9304,86.1825503,25,CHI,81,2,United States,NBA 2005-2006 Players Information
Julius Hodge,SF,2.0065999999999997,95.2543977,22,DEN,14,0,United States,NBA 2005-2006 Players Information
Robert Horry,PF,2.0574,99.79032140000001,35,SAS,63,13,United States,NBA 2005-2006 Players Information
Eddie House,G,1.8541999999999998,86.1825503,27,PHX,81,5,United States,NBA 2005-2006 Players Information
Dwight Howard,C,2.1082,120.20197805000001,20,ORL,82,1,United States,NBA 2005-2006 Players Information
Josh Howard,GF,2.0065999999999997,95.2543977,25,DAL,59,2,United States,NBA 2005-2006 Players Information
Juwan Howard,PF,2.0574,108.8621688,33,HOU,80,11,United States,NBA 2005-2006 Players Information
Troy Hudson,G,1.8541999999999998,77.1107029,29,MIN,36,8,United States,NBA 2005-2006 Players Information
Larry Hughes,G,1.9558,83.46099608,27,CLE,36,7,United States,NBA 2005-2006 Players Information
Kris Humphries,PF,2.0574,106.59420695,21,UTA,62,1,United States,NBA 2005-2006 Players Information
Lindsey Hunter,G,1.8796,88.45051215000001,35,DET,30,12,United States,NBA 2005-2006 Players Information
Steven Hunter,F-C,2.1336,108.8621688,24,PHI,69,4,United States,NBA 2005-2006 Players Information
Andre Iguodala,SF,1.9811999999999999,97.52235955,22,PHI,82,1,United States,NBA 2005-2006 Players Information
Zydrunas Ilgauskas,C,2.2098,117.9340162,30,CLE,78,9,Lithuania,NBA 2005-2006 Players Information
Allen Iverson,G,1.8288,74.84274105,30,PHI,72,9,United States,NBA 2005-2006 Players Information
Royal Ivey,G,1.9304,97.52235955,24,ATL,73,1,United States,NBA 2005-2006 Players Information
Jarrett Jack,G,1.905,90.718474,22,POR,79,0,United States,NBA 2005-2006 Players Information
Bobby Jackson,G,1.8541999999999998,83.91458845000001,32,MEM,71,8,United States,NBA 2005-2006 Players Information
Jermaine Jackson,G,1.9304,92.53284348000001,29,MIL,30,5,United States,NBA 2005-2006 Players Information
Jim Jackson,SG,1.9811999999999999,99.79032140000001,35,"LAL, PHX",40,13,United States,NBA 2005-2006 Players Information
Luke Jackson,SF,2.0065999999999997,97.52235955,24,CLE,35,1,United States,NBA 2005-2006 Players Information
Marc Jackson,C,2.0827999999999998,122.4699399,31,"NJN, NOP",64,5,United States,NBA 2005-2006 Players Information
Stephen Jackson,GF,2.032,99.79032140000001,27,IND,81,8,United States,NBA 2005-2006 Players Information
Jerome James,C,2.1336,136.077711,30,NYK,44,6,United States,NBA 2005-2006 Players Information
LeBron James,F,2.0574,113.3980925,21,CLE,79,2,United States,NBA 2005-2006 Players Information
Mike James,G,1.8796,85.27536556,30,TOR,79,4,United States,NBA 2005-2006 Players Information
Antawn Jamison,F,2.0574,106.59420695,29,WAS,82,7,United States,NBA 2005-2006 Players Information
Marko Jaric,GF,2.0065999999999997,101.60469088,27,MIN,75,3,SerbiaGreece,NBA 2005-2006 Players Information
Sarunas Jasikevicius,G,1.9304,88.45051215000001,29,IND,75,0,Lithuania,NBA 2005-2006 Players Information
Al Jefferson,FC,2.0827999999999998,131.08819493000001,21,BOS,59,1,United States,NBA 2005-2006 Players Information
Richard Jefferson,SF,2.0065999999999997,105.68702221000001,25,NJN,78,4,United States,NBA 2005-2006 Players Information
Jared Jeffries,PF,2.1082,108.8621688,24,WAS,77,3,United States,NBA 2005-2006 Players Information
Amir Johnson,PF,2.0574,108.8621688,18,DET,3,0,United States,NBA 2005-2006 Players Information
Anthony Johnson,G,1.905,88.45051215000001,31,IND,75,8,United States,NBA 2005-2006 Players Information
DerMarr Johnson,GF,2.0574,91.17206637000001,25,DEN,58,5,United States,NBA 2005-2006 Players Information
Ervin Johnson,C,2.1082,111.13013065000001,38,MIL,18,12,United States,NBA 2005-2006 Players Information
Joe Johnson,SG,2.0065999999999997,108.8621688,24,ATL,82,4,United States,NBA 2005-2006 Players Information
Linton Johnson,F,2.032,92.98643585,25,"NJN, NOP",36,2,United States,NBA 2005-2006 Players Information
Dahntay Jones,GF,1.9811999999999999,102.05828325,25,MEM,71,2,United States,NBA 2005-2006 Players Information
Damon Jones,G,1.905,83.91458845000001,29,CLE,82,7,United States,NBA 2005-2006 Players Information
Dwayne Jones,C,2.1082,112.49090776,22,BOS,14,0,United States,NBA 2005-2006 Players Information
Eddie Jones,G-F,1.9811999999999999,90.718474,34,MEM,75,11,United States,NBA 2005-2006 Players Information
Fred Jones,G,1.9304,95.2543977,26,IND,68,3,United States,NBA 2005-2006 Players Information
James Jones,SF,2.032,98.88313666,25,PHX,75,2,United States,NBA 2005-2006 Players Information
Jumaine Jones,SF,2.032,98.88313666,27,CHA,76,6,United States,NBA 2005-2006 Players Information
Chris Kaman,C,2.1336,120.20197805000001,23,LAC,78,2,United StatesGermany,NBA 2005-2006 Players Information
Jason Kapono,SF,2.032,96.61517481,25,MIA,51,2,United States,NBA 2005-2006 Players Information
Mario Kasun,C,2.0827999999999998,117.9340162,25,ORL,28,1,Croatia,NBA 2005-2006 Players Information
Viktor Khryapa,PF,2.0065999999999997,99.79032140000001,23,POR,69,1,Russia,NBA 2005-2006 Players Information
Jason Kidd,PG,1.9304,95.2543977,32,NJN,80,11,United States,NBA 2005-2006 Players Information
Andrei Kirilenko,PF,2.0574,106.59420695,25,UTA,69,4,Russia,NBA 2005-2006 Players Information
Linas Kleiza,F,2.032,106.14061458,21,DEN,61,0,Lithuania,NBA 2005-2006 Players Information
Brevin Knight,G,1.778,77.1107029,30,CHA,69,8,United States,NBA 2005-2006 Players Information
Yaroslav Korolev,F,2.0574,92.07925111,18,LAC,24,0,Russia,NBA 2005-2006 Players Information
Kyle Korver,SF,2.0065999999999997,96.16158244,24,PHI,82,2,United States,NBA 2005-2006 Players Information
Nenad Krstic,C,2.0827999999999998,115.66605435000001,22,NJN,80,1,Serbia,NBA 2005-2006 Players Information
Toni Kukoc,SF,2.1082,106.59420695,37,MIL,65,12,Croatia,NBA 2005-2006 Players Information
Raef LaFrentz,F,2.1082,111.13013065000001,29,BOS,82,7,United States,NBA 2005-2006 Players Information
Maciej Lampe,FC,2.1082,124.73790175,21,"HOU, NOP",6,2,Poland,NBA 2005-2006 Players Information
David Lee,FC,2.0574,111.13013065000001,22,NYK,67,0,United States,NBA 2005-2006 Players Information
Voshon Lenard,SG,1.9304,92.98643585,32,"DEN, POR",26,10,United States,NBA 2005-2006 Players Information
Rashard Lewis,F,2.0827999999999998,106.59420695,26,SEA,78,7,United States,NBA 2005-2006 Players Information
Randy Livingston,GF,1.9304,94.80080533,30,CHI,5,8,United States,NBA 2005-2006 Players Information
Shaun Livingston,G,2.0065999999999997,87.08973504000001,20,LAC,61,1,United States,NBA 2005-2006 Players Information
John Lucas,PG,1.8034,75.29633342000001,23,HOU,13,0,United States,NBA 2005-2006 Players Information
Tyronn Lue,G,1.8288,77.1107029,28,ATL,51,7,United States,NBA 2005-2006 Players Information
Arvydas Macijauskas,G,1.9304,97.52235955,26,NOP,19,0,Lithuania,NBA 2005-2006 Players Information
Mark Madsen,C-F,2.0574,108.8621688,30,MIN,62,5,United States,NBA 2005-2006 Players Information
Corey Maggette,GF,1.9811999999999999,102.05828325,26,LAC,32,6,United States,NBA 2005-2006 Players Information
Jamaal Magloire,C,2.1082,117.48042383,27,MIL,82,5,Canada,NBA 2005-2006 Players Information
Stephon Marbury,G,1.8796,81.6466266,29,NYK,60,9,United States,NBA 2005-2006 Players Information
Shawn Marion,F,2.0065999999999997,103.41906036,27,PHX,81,6,United States,NBA 2005-2006 Players Information
Sean Marks,F-C,2.0827999999999998,113.3980925,30,SAS,25,6,New Zealand,NBA 2005-2006 Players Information
Donyell Marshall,F,2.0574,111.13013065000001,32,CLE,81,11,United States,NBA 2005-2006 Players Information
Rawle Marshall,SF,2.0065999999999997,86.1825503,24,DAL,23,0,Guyana,NBA 2005-2006 Players Information
Darrick Martin,G,1.8034,77.1107029,34,TOR,40,10,United States,NBA 2005-2006 Players Information
Kenyon Martin,F,2.0574,108.8621688,28,DEN,56,5,United States,NBA 2005-2006 Players Information
Kevin Martin,SG,2.0065999999999997,90.26488163,23,SAC,72,1,United States,NBA 2005-2006 Players Information
Desmond Mason,G-F,2.0065999999999997,101.60469088,28,NOP,70,5,United States,NBA 2005-2006 Players Information
Jason Maxiell,PF,2.0065999999999997,117.9340162,23,DET,26,0,United States,NBA 2005-2006 Players Information
Sean May,PF,2.0574,120.65557042,21,CHA,23,0,United States,NBA 2005-2006 Players Information
D.J. Mbenga,FC,2.1336,115.66605435000001,25,DAL,43,1,Democratic Republic of the CongoBelgium,NBA 2005-2006 Players Information
Rashad McCants,G,1.9304,90.718474,21,MIN,79,0,United States,NBA 2005-2006 Players Information
Walter McCarty,F,2.0827999999999998,104.32624510000001,32,LAC,36,9,United States,NBA 2005-2006 Players Information
