Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Cleveland Cavaliers,5,99.6,36.0,83.8,43.0,8.4,29.8,28.2,19.2,25.4,75.6,15.0,30.4,45.4,18.2,10.0,4.6,12.8,17.4,NBA Team Postseason Stats 2022-23
2,New York Knicks,11,99.7,35.9,82.5,43.5,10.9,34.7,31.4,17.0,21.5,79.2,9.8,29.0,38.8,23.4,6.5,3.8,12.2,21.6,NBA Team Postseason Stats 2022-23
3,Brooklyn Nets,4,103.8,38.5,85.5,45.0,13.5,33.3,40.6,13.3,15.3,86.9,13.3,35.3,48.5,21.8,8.5,4.0,12.3,18.8,NBA Team Postseason Stats 2022-23
4,Philadelphia 76ers,11,104.1,37.2,81.5,45.6,13.6,37.3,36.6,16.1,20.0,80.5,7.5,32.6,40.2,22.9,5.5,5.5,11.1,16.0,NBA Team Postseason Stats 2022-23
5,Denver Nuggets,20,105.2,39.0,85.6,45.5,10.3,30.1,34.2,17.0,20.9,81.1,8.3,29.9,38.2,23.4,5.6,4.7,10.8,21.0,NBA Team Postseason Stats 2022-23
6,Miami Heat,23,106.8,38.8,83.4,46.5,11.5,35.3,32.6,17.7,23.6,75.3,10.4,33.7,44.1,23.1,5.8,4.7,13.0,18.7,NBA Team Postseason Stats 2022-23
7,Boston Celtics,20,108.6,39.9,87.7,45.5,12.7,33.5,37.8,16.3,19.2,84.9,9.8,31.6,41.3,21.2,7.4,4.7,11.1,17.7,NBA Team Postseason Stats 2022-23
8,Los Angeles Lakers,16,109.9,41.1,93.6,43.9,13.9,39.9,35.0,13.9,17.3,80.4,12.5,33.8,46.3,26.8,5.9,3.8,12.4,21.3,NBA Team Postseason Stats 2022-23
9,Memphis Grizzlies,6,112.2,42.0,90.7,46.3,10.8,35.0,31.0,17.3,21.7,80.0,11.3,38.3,49.7,24.7,7.0,9.2,13.3,17.5,NBA Team Postseason Stats 2022-23
10,Golden State Warriors,13,113.2,40.9,91.0,45.0,11.2,34.3,32.5,20.2,26.2,77.4,11.3,34.6,45.9,23.2,7.5,4.6,12.4,19.6,NBA Team Postseason Stats 2022-23
11,Minnesota Timberwolves,5,114.2,42.2,87.8,48.1,12.6,32.4,38.9,17.2,21.8,78.9,10.2,34.6,44.8,25.0,7.2,3.4,11.4,23.0,NBA Team Postseason Stats 2022-23
12,Sacramento Kings,7,115.9,41.7,92.0,45.3,13.6,41.4,32.8,18.9,25.1,75.0,12.0,34.4,46.4,27.0,8.9,5.6,13.7,22.7,NBA Team Postseason Stats 2022-23
13,Phoenix Suns,11,116.5,42.5,88.5,48.0,11.1,30.4,36.5,20.5,24.6,83.0,11.2,31.0,42.2,23.6,7.3,4.0,11.6,20.8,NBA Team Postseason Stats 2022-23
14,Atlanta Hawks,6,121.2,46.2,90.2,51.2,15.8,39.0,40.6,13.0,16.5,78.8,8.7,36.3,45.0,27.3,6.5,7.2,12.3,16.5,NBA Team Postseason Stats 2022-23
15,LA Clippers,5,122.0,44.6,86.6,51.5,9.6,23.6,40.7,23.2,28.8,80.6,10.6,32.2,42.8,26.6,8.6,6.2,10.8,21.2,NBA Team Postseason Stats 2022-23
16,Milwaukee Bucks,5,124.0,46.6,89.8,51.9,15.4,34.2,45.0,15.4,20.6,74.8,7.4,35.2,42.6,25.2,8.8,3.4,14.2,20.4,NBA Team Postseason Stats 2022-23
