Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Milwaukee Bucks,6,93.8,32.3,74.0,43.7,8.5,24.2,35.2,20.7,25.7,80.5,7.2,34.7,41.8,18.0,7.5,4.7,14.3,21.2,NBA Team Postseason Stats 2016-17
2,LA Clippers,7,98.9,36.1,75.7,47.7,9.7,25.0,38.9,16.9,23.3,72.4,6.6,31.0,37.6,20.1,7.4,3.1,12.1,20.9,NBA Team Postseason Stats 2016-17
3,Toronto Raptors,10,102.4,36.7,78.7,46.6,11.5,26.1,44.1,17.5,23.2,75.4,7.5,32.5,40.0,22.0,7.6,5.0,13.5,19.9,NBA Team Postseason Stats 2016-17
4,Utah Jazz,11,102.5,37.9,79.5,47.7,8.9,25.5,35.0,17.8,23.5,75.7,7.5,33.4,40.8,21.7,6.6,3.3,11.5,20.4,NBA Team Postseason Stats 2016-17
5,Chicago Bulls,6,103.3,38.5,84.0,45.8,12.7,37.3,33.9,13.7,18.0,75.9,9.3,29.7,39.0,27.3,8.2,3.7,12.3,17.2,NBA Team Postseason Stats 2016-17
6,Memphis Grizzlies,6,104.7,37.2,77.2,48.2,9.8,24.0,41.0,20.5,24.8,82.6,9.8,30.2,40.0,16.3,5.2,3.8,11.3,19.2,NBA Team Postseason Stats 2016-17
7,Golden State Warriors,17,105.8,38.3,89.2,42.9,10.2,30.0,34.1,18.9,24.7,76.7,11.1,32.1,43.2,20.1,8.4,3.8,14.0,21.6,NBA Team Postseason Stats 2016-17
8,San Antonio Spurs,16,106.1,38.1,82.4,46.2,12.7,33.3,38.2,17.1,21.1,81.3,8.7,31.1,39.8,22.4,7.9,3.9,13.8,21.3,NBA Team Postseason Stats 2016-17
9,Houston Rockets,11,106.5,40.7,89.5,45.5,8.4,26.5,31.6,16.7,23.9,70.0,13.0,33.8,46.8,22.5,7.9,7.0,12.5,19.5,NBA Team Postseason Stats 2016-17
10,Atlanta Hawks,6,106.7,39.3,86.7,45.4,8.3,26.5,31.4,19.7,24.2,81.4,9.7,31.7,41.3,21.2,9.2,7.5,13.0,24.8,NBA Team Postseason Stats 2016-17
11,Washington Wizards,13,108.1,38.3,83.5,45.9,11.1,30.3,36.5,20.4,26.5,77.0,9.9,30.8,40.8,25.0,7.0,4.4,14.6,22.5,NBA Team Postseason Stats 2016-17
12,Boston Celtics,18,108.1,39.7,83.8,47.3,9.8,27.7,35.3,19.0,23.8,79.7,11.3,33.2,44.5,22.6,7.4,5.2,14.2,19.0,NBA Team Postseason Stats 2016-17
13,Cleveland Cavaliers,18,108.3,40.2,88.0,45.7,11.2,30.9,36.3,16.6,20.7,80.2,10.3,29.9,40.2,25.3,7.4,3.8,13.2,22.3,NBA Team Postseason Stats 2016-17
14,Indiana Pacers,4,112.8,40.0,82.8,48.3,13.5,33.5,40.3,19.3,26.8,72.0,10.0,29.8,39.8,19.8,7.0,6.3,12.8,18.3,NBA Team Postseason Stats 2016-17
15,Oklahoma City Thunder,5,112.8,38.2,83.8,45.6,9.6,33.8,28.4,26.8,33.6,79.8,10.6,34.8,45.4,16.6,7.4,5.0,14.8,22.6,NBA Team Postseason Stats 2016-17
16,Portland Trail Blazers,4,119.5,42.3,87.3,48.4,12.5,31.0,40.3,22.5,28.5,78.9,8.0,38.5,46.5,27.3,8.3,10.3,12.5,18.8,NBA Team Postseason Stats 2016-17
