Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,San Antonio Spurs,82,88.4,33.1,77.5,42.6,3.9,10.7,36.7,18.3,23.8,76.8,10.9,29.3,40.2,16.9,7.2,5.1,15.1,23.1,NBA Team Regular Season Stats 2004-05
2,Detroit Pistons,82,89.5,34.0,79.2,43.0,5.0,14.8,33.8,16.4,21.8,75.1,11.3,28.3,39.6,19.7,7.4,4.5,13.8,22.6,NBA Team Regular Season Stats 2004-05
3,Houston Rockets,82,91.0,33.2,78.3,42.3,5.5,16.4,33.8,19.2,25.8,74.2,10.9,29.8,40.7,20.7,7.4,4.1,13.3,21.6,NBA Team Regular Season Stats 2004-05
4,Memphis Grizzlies,82,91.1,32.7,75.8,43.2,5.2,14.8,35.1,20.5,26.6,77.1,12.1,29.1,41.2,19.9,7.5,5.8,15.9,22.6,NBA Team Regular Season Stats 2004-05
5,Indiana Pacers,82,92.2,33.8,76.6,44.0,4.8,13.1,36.5,20.0,26.9,74.3,11.9,29.5,41.3,18.8,6.7,4.9,13.9,23.0,NBA Team Regular Season Stats 2004-05
6,New Jersey Nets,82,92.9,33.0,75.2,43.9,5.9,16.1,36.8,20.9,28.1,74.4,10.7,30.5,41.2,20.3,7.3,4.9,15.6,22.9,NBA Team Regular Season Stats 2004-05
7,Chicago Bulls,82,93.4,33.7,79.9,42.2,5.1,15.2,33.4,20.9,28.1,74.4,11.9,30.8,42.7,20.9,8.4,5.3,15.5,23.3,NBA Team Regular Season Stats 2004-05
8,Miami Heat,82,95.0,34.9,81.8,42.7,5.4,15.5,34.8,19.8,26.0,76.0,11.2,29.2,40.5,19.8,7.5,3.2,13.2,24.6,NBA Team Regular Season Stats 2004-05
9,Minnesota Timberwolves,82,95.3,36.2,82.6,43.8,5.7,15.7,36.3,17.2,22.9,75.2,12.6,28.8,41.4,21.7,6.6,3.9,11.7,19.9,NBA Team Regular Season Stats 2004-05
10,New Orleans Hornets,82,95.5,34.7,76.8,45.2,6.0,16.4,36.7,20.0,25.9,77.5,11.5,30.3,41.9,21.2,7.7,5.5,14.2,21.1,NBA Team Regular Season Stats 2004-05
11,Cleveland Cavaliers,82,95.7,35.5,78.6,45.2,5.1,13.7,37.6,19.5,26.0,75.0,11.4,28.3,39.8,21.2,6.7,5.1,14.8,21.6,NBA Team Regular Season Stats 2004-05
12,LA Clippers,82,96.5,35.8,80.7,44.4,5.9,16.1,36.8,19.0,24.9,76.2,12.0,27.5,39.5,21.1,7.8,4.8,13.7,23.6,NBA Team Regular Season Stats 2004-05
13,Seattle SuperSonics,82,96.6,35.8,77.8,45.9,5.7,16.1,35.7,19.4,25.9,74.9,11.3,26.5,37.9,20.7,6.2,4.8,13.2,23.8,NBA Team Regular Season Stats 2004-05
14,Dallas Mavericks,82,96.8,35.9,81.9,43.8,5.5,16.7,33.0,19.5,25.9,75.4,13.1,30.1,43.2,20.9,7.1,4.9,15.6,23.2,NBA Team Regular Season Stats 2004-05
15,Portland Trail Blazers,82,96.9,37.3,83.4,44.7,5.4,15.6,34.3,17.0,22.6,75.5,14.0,28.2,42.2,23.5,8.5,5.0,13.4,20.4,NBA Team Regular Season Stats 2004-05
