Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Memphis Grizzlies,82,88.5,32.8,75.3,43.6,5.0,14.9,33.4,17.9,23.7,75.4,11.3,29.3,40.6,19.6,7.3,5.6,14.8,22.8,NBA Team Regular Season Stats 2005-06
2,San Antonio Spurs,82,88.8,33.9,78.3,43.3,3.7,10.8,33.9,17.2,23.3,74.0,10.8,29.5,40.3,16.3,7.3,4.2,13.9,20.8,NBA Team Regular Season Stats 2005-06
3,Detroit Pistons,82,90.2,35.5,78.7,45.2,4.0,12.3,32.5,15.1,20.5,73.6,11.6,29.3,40.9,18.8,5.9,3.5,14.0,21.0,NBA Team Regular Season Stats 2005-06
4,Houston Rockets,82,91.7,33.0,77.0,42.9,6.6,17.9,36.9,19.0,26.0,73.1,10.7,30.2,40.9,20.1,7.1,4.5,13.3,20.9,NBA Team Regular Season Stats 2005-06
5,Indiana Pacers,82,92.0,34.5,79.3,43.5,4.5,13.2,34.3,18.4,25.1,73.3,11.8,29.5,41.3,18.5,8.1,4.9,13.6,22.0,NBA Team Regular Season Stats 2005-06
6,New Jersey Nets,82,92.4,33.3,75.9,43.9,5.7,16.3,34.8,20.2,27.2,74.1,9.6,31.7,41.3,20.0,7.2,4.0,14.4,23.0,NBA Team Regular Season Stats 2005-06
7,Dallas Mavericks,82,93.1,34.2,77.1,44.3,4.9,13.7,36.1,19.8,26.4,75.2,11.4,26.9,38.3,17.5,6.5,4.9,14.0,23.9,NBA Team Regular Season Stats 2005-06
8,Minnesota Timberwolves,82,93.6,34.8,79.0,44.1,5.5,15.0,36.4,18.6,25.3,73.6,11.9,29.4,41.3,19.0,6.6,4.6,13.9,21.2,NBA Team Regular Season Stats 2005-06
9,Utah Jazz,82,95.0,33.3,74.1,44.9,6.0,15.8,37.8,22.4,30.1,74.6,10.6,27.3,37.9,18.4,8.1,5.6,14.2,25.7,NBA Team Regular Season Stats 2005-06
10,Cleveland Cavaliers,82,95.4,36.0,79.0,45.5,5.6,15.7,35.6,17.8,24.0,74.2,9.8,29.5,39.4,20.3,6.6,4.4,13.2,22.5,NBA Team Regular Season Stats 2005-06
11,LA Clippers,82,95.6,35.2,81.0,43.5,5.8,16.7,34.7,19.4,26.5,73.2,10.5,29.7,40.1,21.5,7.0,4.3,12.8,21.7,NBA Team Regular Season Stats 2005-06
12,"NO/Oklahoma City
 Hornets",82,95.6,35.2,76.7,45.9,6.7,18.1,36.7,18.7,24.6,76.0,10.5,30.5,41.0,19.3,6.4,5.3,14.6,23.3,NBA Team Regular Season Stats 2005-06
13,Orlando Magic,82,96.0,35.0,77.2,45.4,5.6,15.7,35.7,20.4,27.9,73.2,11.1,27.3,38.4,20.0,7.5,4.7,13.4,23.2,NBA Team Regular Season Stats 2005-06
14,Miami Heat,82,96.0,35.0,79.6,44.0,6.0,16.6,36.1,20.0,27.1,73.9,10.1,28.8,38.8,19.5,6.8,3.6,13.0,23.6,NBA Team Regular Season Stats 2005-06
15,Los Angeles Lakers,82,96.9,35.9,79.8,45.0,5.8,16.4,35.3,19.3,25.9,74.7,10.9,29.3,40.1,21.1,6.5,4.3,14.1,23.5,NBA Team Regular Season Stats 2005-06
16,Chicago Bulls,82,97.2,33.8,79.5,42.6,6.1,17.4,35.1,23.4,30.1,77.7,10.7,31.0,41.7,20.1,7.5,5.1,15.0,23.0,NBA Team Regular Season Stats 2005-06
17,Sacramento Kings,82,97.3,37.2,82.0,45.4,5.6,16.0,35.1,17.2,23.1,74.7,11.6,30.5,42.1,21.1,8.0,4.9,14.6,23.0,NBA Team Regular Season Stats 2005-06
18,Portland Trail Blazers,82,98.3,37.0,78.9,46.8,6.1,15.9,38.1,18.3,24.0,76.0,12.5,29.8,42.4,21.2,7.2,4.9,12.9,20.8,NBA Team Regular Season Stats 2005-06
19,Milwaukee Bucks,82,98.8,36.2,77.8,46.6,6.0,16.9,35.4,20.4,27.3,74.7,10.1,30.2,40.3,22.5,7.4,5.0,14.4,23.6,NBA Team Regular Season Stats 2005-06
20,Boston Celtics,82,99.5,35.9,78.8,45.6,5.4,15.4,35.3,22.3,30.0,74.3,11.1,28.9,40.0,21.5,8.4,4.9,14.8,22.4,NBA Team Regular Season Stats 2005-06
21,Washington Wizards,82,99.8,36.8,79.0,46.5,6.1,16.8,36.3,20.2,27.1,74.5,11.8,30.2,42.0,21.5,6.5,4.2,16.2,25.3,NBA Team Regular Season Stats 2005-06
22,Golden State Warriors,82,99.8,37.2,81.4,45.7,5.7,16.3,35.1,19.8,26.7,74.3,12.0,32.5,44.5,22.3,7.0,5.0,15.3,23.4,NBA Team Regular Season Stats 2005-06
23,Denver Nuggets,82,100.1,37.4,82.5,45.4,6.5,18.0,35.8,18.8,25.5,73.6,11.8,30.1,41.9,23.9,7.1,5.3,16.1,23.3,NBA Team Regular Season Stats 2005-06
24,Charlotte Bobcats,82,100.9,37.4,78.2,47.8,5.6,15.7,35.6,20.5,27.8,73.7,11.5,32.5,44.0,22.9,7.0,5.4,17.9,23.5,NBA Team Regular Season Stats 2005-06
25,Philadelphia 76ers,82,101.3,37.8,81.7,46.3,6.1,17.3,35.1,19.6,25.7,76.2,11.9,30.9,42.8,23.0,7.7,4.7,15.5,23.1,NBA Team Regular Season Stats 2005-06
26,Atlanta Hawks,82,102.0,37.5,78.5,47.8,5.4,14.7,36.8,21.6,28.9,74.5,12.0,28.5,40.4,20.6,7.3,5.1,15.0,22.6,NBA Team Regular Season Stats 2005-06
27,New York Knicks,82,102.0,36.2,77.5,46.7,6.9,18.2,37.8,22.8,30.2,75.3,10.8,27.8,38.6,21.3,8.2,5.3,14.1,25.4,NBA Team Regular Season Stats 2005-06
28,Phoenix Suns,82,102.8,39.5,87.1,45.4,6.3,17.4,36.3,17.4,23.9,73.1,12.5,33.4,45.9,18.9,7.2,3.4,14.9,19.8,NBA Team Regular Season Stats 2005-06
29,Toronto Raptors,82,104.0,38.6,78.6,49.1,6.2,16.6,37.3,20.7,27.6,74.8,10.2,31.0,41.1,23.6,6.3,4.4,14.2,22.4,NBA Team Regular Season Stats 2005-06
30,Seattle SuperSonics,82,105.6,39.0,80.4,48.5,6.6,17.6,37.5,20.9,27.5,76.0,12.2,28.2,40.5,24.1,7.3,4.9,14.6,22.2,NBA Team Regular Season Stats 2005-06
