Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Boston Celtics,68,11.6,2.4,-1.7,3.5,3.8,5.7,4.3,2.9,2.6,4.2,-0.3,3.8,3.4,1.8,0.2,2.8,0.3,-1.1,NBA Team Regular Season Stats 2023-24
2,Oklahoma City Thunder,67,7.6,4.1,0.1,4.5,0.0,-2.7,2.8,-0.7,-2.1,4.6,-3.3,0.2,-3.0,0.0,1.3,1.4,-3.4,0.2,NBA Team Regular Season Stats 2023-24
3,Minnesota Timberwolves,68,6.7,2.3,-1.8,3.6,1.2,0.0,3.6,0.8,1.0,0.0,-0.8,3.6,2.8,2.0,0.1,1.2,0.0,-0.7,NBA Team Regular Season Stats 2023-24
4,New Orleans Pelicans,67,5.1,2.4,0.0,2.7,-1.0,-6.4,3.4,1.3,2.1,-1.4,0.4,1.7,2.2,0.4,1.6,-0.3,-0.7,0.0,NBA Team Regular Season Stats 2023-24
5,Denver Nuggets,68,4.4,3.1,0.9,3.0,0.2,-0.1,0.9,-2.1,-2.3,-1.4,-0.3,1.9,1.6,3.6,0.0,0.8,0.0,0.1,NBA Team Regular Season Stats 2023-24
6,New York Knicks,68,4.1,0.6,2.6,-0.6,0.3,1.3,-0.4,2.4,2.3,2.8,2.7,2.5,5.2,-1.5,0.4,-1.1,-0.2,-1.5,NBA Team Regular Season Stats 2023-24
7,Cleveland Cavaliers,68,4.0,1.8,-0.2,2.2,1.5,3.6,0.7,-1.1,-0.8,-2.0,0.0,1.5,1.4,3.1,-0.1,-0.2,-0.1,-1.0,NBA Team Regular Season Stats 2023-24
8,LA Clippers,67,3.8,0.8,-2.2,2.1,0.1,-1.6,2.2,2.0,1.4,3.9,-1.1,1.8,0.6,-0.9,0.6,0.5,-0.2,-0.4,NBA Team Regular Season Stats 2023-24
9,Milwaukee Bucks,68,3.4,-0.2,-3.8,1.7,1.7,3.1,1.6,2.2,3.6,-2.7,-1.1,1.0,0.0,-0.1,0.0,0.7,0.6,-0.4,NBA Team Regular Season Stats 2023-24
10,Philadelphia 76ers,68,2.5,0.7,2.7,-0.6,-0.2,-1.1,0.4,1.3,0.4,3.8,-0.1,-1.6,-1.7,-1.4,2.2,-0.3,-2.5,1.6,NBA Team Regular Season Stats 2023-24
11,Phoenix Suns,68,2.3,0.2,-4.9,2.9,-1.4,-4.7,0.8,3.3,3.1,3.5,-1.0,3.7,2.6,0.4,-0.9,1.3,2.0,-2.1,NBA Team Regular Season Stats 2023-24
12,Indiana Pacers,69,1.8,1.7,2.7,0.4,2.2,5.9,0.0,-3.9,-4.8,-0.3,-0.6,-1.1,-1.8,5.7,0.9,0.3,-0.8,2.8,NBA Team Regular Season Stats 2023-24
13,Orlando Magic,68,1.6,0.5,0.6,0.2,-0.6,-1.4,-0.3,1.2,2.2,-1.7,1.5,1.0,2.6,0.5,0.0,0.4,-0.3,-0.7,NBA Team Regular Season Stats 2023-24
14,Golden State Warriors,67,1.5,0.9,1.5,0.2,1.6,2.5,1.8,-2.0,-2.1,-1.3,1.5,1.7,3.3,2.2,-0.9,-0.6,1.3,1.1,NBA Team Regular Season Stats 2023-24
15,Dallas Mavericks,68,1.3,-0.2,-0.6,0.1,1.3,3.7,0.0,0.3,0.7,-0.7,-1.3,-1.3,-2.6,-2.2,-0.5,0.7,-0.9,-2.1,NBA Team Regular Season Stats 2023-24
16,Sacramento Kings,67,1.0,1.6,3.6,-0.1,1.0,5.2,-2.4,-3.2,-2.2,-6.9,1.5,-0.2,1.3,1.1,0.0,-0.6,-0.2,1.5,NBA Team Regular Season Stats 2023-24
17,Houston Rockets,67,0.7,1.0,2.5,-0.2,0.0,-0.5,0.3,-1.1,-2.0,1.6,0.8,0.4,1.2,0.2,0.3,-1.4,-0.5,1.3,NBA Team Regular Season Stats 2023-24
18,Miami Heat,68,0.4,-0.7,-0.5,-0.5,-1.0,-3.8,1.0,2.9,2.7,3.6,0.1,-0.8,-0.6,-0.9,0.7,-1.6,-1.0,-1.4,NBA Team Regular Season Stats 2023-24
19,Los Angeles Lakers,69,-0.1,-0.6,-6.0,2.4,-2.5,-6.9,0.2,3.7,5.5,-2.8,-3.0,1.2,-1.7,0.2,-0.4,0.7,0.5,-3.7,NBA Team Regular Season Stats 2023-24
20,Chicago Bulls,69,-1.5,0.7,2.5,-0.5,-2.7,-6.7,-0.7,-0.2,-0.6,1.4,1.0,-1.0,0.0,-3.1,0.8,-0.2,-1.2,-0.1,NBA Team Regular Season Stats 2023-24
21,Atlanta Hawks,68,-2.0,-1.7,2.1,-3.0,-0.3,1.2,-2.1,1.8,1.8,1.6,1.8,-1.6,0.1,-2.0,-0.2,-1.0,-0.9,-1.4,NBA Team Regular Season Stats 2023-24
22,Brooklyn Nets,68,-2.3,-0.3,1.7,-1.3,0.6,2.5,-0.9,-2.2,-1.3,-5.4,1.1,-1.8,-0.6,1.0,0.2,0.1,0.0,0.8,NBA Team Regular Season Stats 2023-24
23,Utah Jazz,68,-3.4,-1.9,-1.1,-1.5,-1.5,-0.2,-3.7,1.8,0.8,5.3,1.8,2.5,4.3,-1.6,-1.7,-0.6,3.2,-0.5,NBA Team Regular Season Stats 2023-24
24,Toronto Raptors,68,-4.3,-1.6,-0.8,-1.2,-1.5,-2.1,-2.2,0.4,1.8,-4.7,0.1,-1.6,-1.4,0.8,0.6,-0.5,-0.1,0.2,NBA Team Regular Season Stats 2023-24
25,Memphis Grizzlies,69,-6.5,-2.9,0.2,-3.4,0.0,3.1,-2.8,-0.7,-0.5,-1.6,-0.3,-3.1,-3.4,-1.2,-0.1,-0.1,0.0,0.2,NBA Team Regular Season Stats 2023-24
26,San Antonio Spurs,68,-7.4,-3.0,-1.0,-2.8,-0.3,1.7,-2.8,-0.8,-1.3,0.6,-0.3,-1.5,-1.8,1.6,-1.6,1.6,1.6,-0.6,NBA Team Regular Season Stats 2023-24
27,Portland Trail Blazers,68,-8.0,-3.2,2.4,-4.9,0.0,0.1,0.0,-1.6,-2.3,0.9,1.5,-3.3,-1.8,-4.3,-0.9,-1.8,0.5,2.1,NBA Team Regular Season Stats 2023-24
28,Detroit Pistons,68,-8.3,-2.0,-0.5,-1.9,-0.7,-0.4,-1.8,-3.5,-3.6,-2.4,1.3,0.0,1.3,-0.5,-2.7,-1.1,3.3,3.2,NBA Team Regular Season Stats 2023-24
29,Charlotte Hornets,68,-9.9,-2.7,0.4,-3.4,-1.5,-2.1,-2.1,-2.8,-3.0,-1.9,-0.5,-3.9,-4.5,-3.5,-0.2,-0.5,0.0,0.9,NBA Team Regular Season Stats 2023-24
30,Washington Wizards,68,-10.1,-3.6,-1.6,-3.0,-0.2,1.2,-2.0,-2.7,-3.2,-0.9,-3.0,-5.7,-8.7,-1.4,0.0,-0.5,-0.1,1.7,NBA Team Regular Season Stats 2023-24
