Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Sacramento Kings,82,7.6,1.6,-1.2,2.6,0.4,0.1,3.0,3.7,4.7,0.7,-0.6,1.0,0.4,1.4,1.3,-0.1,-1.4,-3.2,NBA Team Regular Season Stats 2001-02
2,Los Angeles Lakers,82,7.1,3.3,0.7,3.6,1.3,2.1,3.7,-1.0,0.8,-6.2,0.0,0.9,1.0,2.9,0.4,1.5,-1.3,-0.8,NBA Team Regular Season Stats 2001-02
3,San Antonio Spurs,82,6.2,0.3,-5.0,3.2,0.7,1.2,2.4,4.6,7.2,-3.5,-1.1,1.6,0.5,1.2,-0.1,1.3,-0.1,-3.9,NBA Team Regular Season Stats 2001-02
4,Dallas Mavericks,82,4.2,1.2,0.9,1.0,2.0,4.2,2.7,-0.3,-2.3,5.5,-1.7,-0.3,-2.1,-0.6,0.0,0.1,-1.9,0.6,NBA Team Regular Season Stats 2001-02
5,New Jersey Nets,82,4.1,2.2,1.8,1.7,0.0,0.2,-1.0,-0.2,0.2,-1.7,0.4,0.0,0.4,5.2,0.5,0.6,-1.5,0.8,NBA Team Regular Season Stats 2001-02
6,Minnesota Timberwolves,82,3.3,2.5,2.8,1.5,-1.1,-3.3,0.5,-0.6,-2.4,5.6,1.7,2.8,4.6,1.6,-0.2,0.2,0.0,0.7,NBA Team Regular Season Stats 2001-02
7,Seattle SuperSonics,82,3.0,2.0,0.9,1.9,0.2,-1.0,3.4,-1.2,-2.0,1.6,-1.5,0.0,-1.4,1.1,1.5,-0.4,-1.5,1.2,NBA Team Regular Season Stats 2001-02
8,Portland Trail Blazers,82,2.9,0.6,1.9,-0.3,0.0,0.4,-0.9,1.6,1.5,2.2,2.3,1.4,3.7,-0.2,1.0,-0.5,-0.4,-0.4,NBA Team Regular Season Stats 2001-02
9,Boston Celtics,82,2.2,0.6,1.8,-0.1,2.2,5.3,1.9,-1.3,-1.5,-0.6,-0.7,-2.8,-3.6,-0.9,2.0,-2.2,-2.6,0.5,NBA Team Regular Season Stats 2001-02
10,Detroit Pistons,82,2.1,-0.9,-3.0,0.4,2.5,6.2,1.4,1.5,2.0,0.1,-2.2,-1.7,-3.9,1.5,0.0,2.8,-0.9,-2.1,NBA Team Regular Season Stats 2001-02
11,Philadelphia 76ers,82,1.5,0.4,-0.7,0.9,-2.7,-7.4,-3.2,3.5,3.7,2.8,1.3,2.2,3.6,-1.5,0.6,-1.1,0.5,-2.2,NBA Team Regular Season Stats 2001-02
12,Orlando Magic,82,1.5,-0.3,0.7,-0.8,2.5,6.0,2.1,-0.2,-0.9,1.7,-1.7,-2.3,-4.1,-1.5,0.0,0.0,-2.1,-0.4,NBA Team Regular Season Stats 2001-02
13,Charlotte Hornets,82,0.9,0.5,-0.1,0.7,-1.0,-1.9,-2.6,0.9,2.0,-2.2,1.1,1.2,2.4,1.4,0.3,0.4,0.1,0.5,NBA Team Regular Season Stats 2001-02
