Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
21,Chicago Bulls,82,101.6,38.6,87.4,44.1,7.9,21.4,37.1,16.5,21.0,78.7,11.1,35.2,46.3,22.8,6.0,5.7,13.3,18.8,NBA Team Regular Season Stats 2015-16
22,Phoenix Suns,82,100.9,37.2,85.6,43.5,9.0,25.8,34.8,17.5,23.2,75.1,11.5,33.3,44.8,20.7,7.7,3.8,16.6,22.7,NBA Team Regular Season Stats 2015-16
23,Miami Heat,82,100.0,38.4,81.7,47.0,6.1,18.0,33.6,17.1,23.0,74.4,9.8,34.3,44.1,20.8,6.7,6.5,13.2,18.3,NBA Team Regular Season Stats 2015-16
24,Memphis Grizzlies,82,99.1,36.8,83.6,44.0,6.1,18.5,33.1,19.3,24.7,78.3,11.2,30.5,41.6,20.7,8.8,4.3,12.7,21.7,NBA Team Regular Season Stats 2015-16
25,Milwaukee Bucks,82,99.0,38.4,82.2,46.7,5.4,15.6,34.5,17.0,22.7,74.7,10.5,31.2,41.7,23.1,8.2,5.8,14.6,20.7,NBA Team Regular Season Stats 2015-16
26,Brooklyn Nets,82,98.6,38.2,84.4,45.3,6.5,18.4,35.2,15.7,20.7,75.7,10.5,31.9,42.4,22.3,7.6,4.0,14.3,18.0,NBA Team Regular Season Stats 2015-16
27,New York Knicks,82,98.4,36.9,84.0,43.9,7.4,21.5,34.6,17.2,21.4,80.5,10.4,34.0,44.4,20.5,5.7,5.7,12.7,19.7,NBA Team Regular Season Stats 2015-16
28,Utah Jazz,82,97.7,36.1,80.4,44.9,8.5,23.8,35.5,17.1,23.0,74.4,10.7,32.5,43.2,19.0,7.7,5.2,14.2,20.2,NBA Team Regular Season Stats 2015-16
29,Philadelphia 76ers,82,97.4,36.2,84.0,43.1,9.3,27.5,33.9,15.7,22.6,69.4,9.5,31.8,41.2,21.5,8.3,6.0,15.6,21.7,NBA Team Regular Season Stats 2015-16
30,Los Angeles Lakers,82,97.3,35.1,84.8,41.4,7.8,24.6,31.7,19.3,24.7,78.1,10.7,32.3,43.0,18.0,7.2,4.1,13.0,20.3,NBA Team Regular Season Stats 2015-16
