Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
14,San Antonio Spurs,82,105.3,39.3,83.7,46.9,9.2,23.5,39.1,17.6,22.0,79.7,10.0,33.9,43.9,23.8,8.0,5.9,12.9,18.3,NBA Team Regular Season Stats 2016-17
15,Indiana Pacers,82,105.1,39.3,84.5,46.5,8.6,23.0,37.6,17.9,22.1,81.0,9.0,33.0,42.0,22.5,8.2,5.0,13.3,19.5,NBA Team Regular Season Stats 2016-17
16,Charlotte Hornets,82,104.9,37.7,85.4,44.2,10.0,28.6,35.1,19.4,23.8,81.5,8.8,34.8,43.6,23.1,7.0,4.8,11.0,16.6,NBA Team Regular Season Stats 2016-17
17,Los Angeles Lakers,82,104.6,39.3,87.4,45.0,8.9,25.7,34.6,17.0,22.6,75.4,11.4,32.1,43.5,20.9,8.2,3.9,14.5,20.7,NBA Team Regular Season Stats 2016-17
18,New Orleans Pelicans,82,104.3,39.1,87.0,45.0,9.4,26.8,35.0,16.7,22.3,75.0,8.6,35.1,43.7,22.8,7.8,5.5,12.3,18.2,NBA Team Regular Season Stats 2016-17
19,New York Knicks,82,104.3,39.6,88.5,44.7,8.6,24.7,34.8,16.6,21.1,78.8,12.0,33.2,45.2,21.8,7.1,5.5,13.2,20.3,NBA Team Regular Season Stats 2016-17
20,Milwaukee Bucks,82,103.6,38.8,81.9,47.4,8.8,23.7,37.0,17.2,22.4,76.8,8.8,31.6,40.4,24.2,8.1,5.3,13.4,20.2,NBA Team Regular Season Stats 2016-17
21,Miami Heat,82,103.2,39.0,85.8,45.5,9.9,27.0,36.5,15.2,21.6,70.6,10.6,33.0,43.6,21.2,7.2,5.8,12.6,20.5,NBA Team Regular Season Stats 2016-17
22,Atlanta Hawks,82,103.2,38.1,84.4,45.1,8.9,26.1,34.1,18.1,24.9,72.8,10.3,34.1,44.3,23.6,8.2,4.8,15.2,18.2,NBA Team Regular Season Stats 2016-17
23,Chicago Bulls,82,102.9,38.6,87.1,44.4,7.6,22.3,34.0,18.0,22.5,79.8,12.2,34.1,46.3,22.6,7.8,4.8,13.0,17.7,NBA Team Regular Season Stats 2016-17
24,Sacramento Kings,82,102.8,37.9,82.1,46.1,9.0,23.9,37.6,18.1,23.3,77.5,8.7,32.3,41.1,22.5,7.6,4.0,14.1,20.3,NBA Team Regular Season Stats 2016-17
25,Philadelphia 76ers,82,102.4,37.7,85.2,44.2,10.1,29.8,34.0,17.0,22.0,77.1,9.8,33.0,42.8,23.8,8.4,5.1,16.0,21.9,NBA Team Regular Season Stats 2016-17
26,Detroit Pistons,82,101.3,39.9,88.8,44.9,7.7,23.3,33.0,13.9,19.3,71.9,11.1,34.6,45.7,21.1,7.0,3.8,11.4,17.9,NBA Team Regular Season Stats 2016-17
27,Orlando Magic,82,101.1,38.3,87.0,44.0,8.5,26.1,32.8,16.0,21.4,74.7,9.8,33.3,43.2,22.2,7.1,4.8,12.8,19.3,NBA Team Regular Season Stats 2016-17
28,Utah Jazz,82,100.7,37.0,79.5,46.6,9.6,26.0,37.2,17.1,22.9,74.7,9.4,33.8,43.2,20.1,6.7,5.0,12.9,18.8,NBA Team Regular Season Stats 2016-17
29,Memphis Grizzlies,82,100.5,36.4,83.6,43.5,9.4,26.5,35.4,18.3,23.4,78.4,10.8,32.0,42.8,21.3,8.0,4.2,12.4,22.4,NBA Team Regular Season Stats 2016-17
30,Dallas Mavericks,82,97.9,36.2,82.3,44.0,10.7,30.2,35.5,14.8,18.5,80.1,7.9,30.7,38.6,20.8,7.5,3.7,11.2,19.1,NBA Team Regular Season Stats 2016-17
