Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Houston Rockets,6,112.0,40.8,91.7,44.5,8.2,25.7,31.8,22.2,29.8,74.3,16.7,32.5,49.2,18.3,6.0,5.0,13.8,26.0,NBA Team Postseason Stats 2013-14
2,LA Clippers,13,108.8,39.4,85.4,46.1,9.2,25.8,35.5,20.8,28.5,73.0,11.4,28.4,39.8,23.8,9.4,4.4,12.6,24.3,NBA Team Postseason Stats 2013-14
3,Golden State Warriors,7,106.4,38.3,83.1,46.0,9.6,26.3,36.4,20.3,27.9,72.8,13.1,29.6,42.7,24.4,7.0,4.6,17.3,25.3,NBA Team Postseason Stats 2013-14
4,San Antonio Spurs,23,106.3,39.7,80.9,49.1,8.8,21.6,40.9,18.0,23.5,76.7,9.4,32.6,42.0,22.2,8.1,3.5,12.6,19.8,NBA Team Postseason Stats 2013-14
5,Portland Trail Blazers,11,104.3,38.4,87.7,43.7,7.9,22.8,34.7,19.6,24.6,79.7,11.7,32.5,44.2,17.5,5.9,6.0,13.8,22.5,NBA Team Postseason Stats 2013-14
6,Oklahoma City Thunder,19,102.5,36.6,81.4,45.0,7.5,23.3,32.3,21.8,26.6,82.0,11.2,34.1,45.2,19.3,6.3,6.2,15.1,23.0,NBA Team Postseason Stats 2013-14
7,Dallas Mavericks,7,101.1,39.1,86.7,45.1,8.4,22.4,37.6,14.4,18.9,76.5,11.7,29.0,40.7,19.1,6.6,4.1,11.4,20.3,NBA Team Postseason Stats 2013-14
8,Miami Heat,20,97.3,35.4,72.2,49.1,9.3,23.5,39.6,17.2,22.0,78.0,6.0,28.1,34.0,18.3,7.4,3.9,12.2,20.7,NBA Team Postseason Stats 2013-14
9,Memphis Grizzlies,7,96.7,36.7,88.1,41.7,4.4,15.3,29.0,18.9,25.9,72.9,12.9,29.9,42.7,21.7,9.0,2.4,11.1,20.9,NBA Team Postseason Stats 2013-14
10,Toronto Raptors,7,96.1,32.7,74.1,44.1,6.6,21.0,31.3,24.1,29.0,83.3,10.1,31.6,41.7,17.7,5.6,3.0,15.3,25.9,NBA Team Postseason Stats 2013-14
11,Brooklyn Nets,12,95.5,34.8,75.1,46.3,7.8,22.7,34.2,18.3,24.8,73.7,10.0,27.8,37.8,18.3,6.9,2.8,12.3,22.3,NBA Team Postseason Stats 2013-14
12,Atlanta Hawks,7,92.4,30.3,78.7,38.5,11.3,32.9,34.3,20.6,24.9,82.8,9.1,30.1,39.3,16.9,6.6,4.6,13.6,20.9,NBA Team Postseason Stats 2013-14
13,Charlotte Bobcats,4,92.0,33.8,75.3,44.8,7.8,21.3,36.5,16.8,23.5,71.3,8.3,31.5,39.8,19.8,4.3,4.5,15.0,20.3,NBA Team Postseason Stats 2013-14
14,Indiana Pacers,19,91.6,33.6,74.5,45.1,7.3,19.3,38.0,17.0,23.4,72.7,8.2,31.3,39.5,18.8,7.1,4.2,13.6,20.7,NBA Team Postseason Stats 2013-14
15,Washington Wizards,11,90.4,34.5,79.7,43.2,5.6,16.8,33.5,15.8,22.7,69.6,11.7,33.2,44.9,19.5,7.5,5.6,12.8,22.3,NBA Team Postseason Stats 2013-14
16,Chicago Bulls,5,90.0,33.2,78.6,42.2,6.4,19.2,33.3,17.2,22.8,75.4,12.2,29.6,41.8,20.2,5.0,4.4,13.2,22.0,NBA Team Postseason Stats 2013-14
