DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 3", Detroit ,L97-91  ,0-1,Schroder  21,Adams  12,Schroder  9,A,Oklahoma City Thunder 2018-19 Preseason NBA Schedule
"Fri, Oct 5",Minnesota ,W113-101  ,1-1,George  23,Adams  13,Schroder  6,H,Oklahoma City Thunder 2018-19 Preseason NBA Schedule
"Sun, Oct 7", Atlanta ,W113-94  ,2-1,George  22,Adams  9,Schroder  6,A,Oklahoma City Thunder 2018-19 Preseason NBA Schedule
"Tue, Oct 9", Milwaukee ,W119-115 OT ,3-1,George  26,Noel  14,Gaddy  5,A,Oklahoma City Thunder 2018-19 Preseason NBA Schedule
