DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Dec 22",Brooklyn ,L125-99  ,0-1,Curry  20,Chriss  8,Curry  10,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Dec 25",Milwaukee ,L138-99  ,0-2,Curry  19,Wiseman  8,Curry  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Dec 27",Chicago ,W129-128  ,1-2,Curry  36,Oubre Jr.  11,Curry  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Dec 29",Detroit ,W116-106  ,2-2,Curry  31,Wiggins  7,Curry  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Jan 1", Portland ,L123-98  ,2-3,Curry  26,Curry  8,Curry  5,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Jan 3", Portland ,W137-122  ,3-3,Curry  62,Wiseman  11,Green  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Jan 4", Sacramento ,W137-106  ,4-3,Curry  30,Curry  9,Curry  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Jan 6", LA ,L108-101  ,4-4,Paschall  19,Green  6,Green  6,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Jan 8", LA ,W115-105  ,5-4,Curry  38,Wiggins  6,Curry  11,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Jan 10", Toronto ,W106-105  ,6-4,Wiggins  17,Curry  9,Green  10,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Jan 12", Indiana ,L104-95  ,6-5,Wiggins  22,Wiseman  9,Green  10,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Jan 14",Denver ,L114-104  ,6-6,Curry  35,Curry  11,Green  7,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Jan 18",Los Angeles ,W115-113  ,7-6,Curry  26,Green  8,Green  9,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Jan 20", San Antonio ,W121-99  ,8-6,Curry  26,Curry  11,Curry  7,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Jan 21", New York ,L119-104  ,8-7,Curry  30,Wiggins  9,Green  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Jan 23",Utah ,L127-108  ,8-8,Curry  24,Curry  7,Curry  7,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Jan 25", Minnesota ,W130-108  ,9-8,Curry  36,Wiggins  6,Oubre Jr.  4,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Jan 27", Minnesota ,W123-111  ,10-8,Wiseman  25,Looney  10,Curry  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Jan 28",Phoenix ,L114-93  ,10-9,Curry  27,Wiseman  6,Green  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Jan 30", Detroit ,W118-91  ,11-9,Curry  28,Wiseman  9,Curry  7,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Feb 2", Boston ,L111-107  ,11-10,Curry  38,Curry  11,Curry  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Feb 4",Dallas ,W147-116  ,12-10,Oubre Jr.  40,Oubre Jr.  8,Green  15,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Feb 6",Dallas ,L134-132  ,12-11,Curry  57,Toscano-Anderson  10,Green  15,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Feb 8",San Antonio ,L105-100  ,12-12,Curry  32,Toscano-Anderson  11,Green  10,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Feb 9",San Antonio ,W114-91  ,13-12,Curry  32,Oubre Jr.  10,Green  11,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Feb 11", Orlando ,W111-105  ,14-12,Curry  40,Oubre Jr.  10,Green  11,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Feb 13", Brooklyn ,L134-117  ,14-13,Curry  27,Oubre Jr.  10,Green  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Feb 15", Cleveland ,W129-98  ,15-13,Curry  36,Paschall  8,Green  16,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Feb 17", Miami ,W120-112 OT ,16-13,Bazemore  26,Bazemore  8,Curry  11,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Feb 19",Orlando ,L124-120  ,16-14,Curry  29,Curry  7,Curry  11,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Feb 20",Charlotte ,L102-100  ,16-15,Oubre Jr.  25,Green  7,Wanamaker  5,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Feb 23",New York ,W114-106  ,17-15,Curry  37,Green  9,Green  12,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Feb 24",Indiana ,W111-107  ,18-15,Curry  24,Green  9,Green  11,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Feb 26", Charlotte ,W130-121  ,19-15,Curry  29,Green  12,Green  19,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Feb 28",Los Angeles ,L117-91  ,19-16,Paschall  18,Wiseman  8,Curry  7,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Mar 3",Portland ,L108-106  ,19-17,Curry  35,Green  9,Green  12,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Mar 4",Phoenix ,L120-98  ,39-33,Poole  26,Wiseman  11,Mannion  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Mar 11",LA ,L130-104  ,19-19,Wiggins  15,Wiggins  8,Poole  4,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Mar 14", Utah ,W131-119  ,20-19,Curry  32,Green  12,Green  12,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Mar 15", Los Angeles ,L128-97  ,20-20,Curry  27,Wiseman  8,Green  6,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Mar 17",Houston ,W108-94  ,21-20,Poole  23,Green  12,Green  10,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Mar 19",Memphis ,W116-103  ,22-20,Wiggins  40,Green  11,Green  13,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Mar 20",Memphis ,L111-103  ,22-21,Poole  26,Wiggins  9,Toscano-Anderson  6,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Mar 23", Philadelphia ,L108-98  ,22-22,Oubre Jr.  24,Oubre Jr.  10,Green  6,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Mar 25",Sacramento ,L141-119  ,22-23,Wiggins  26,Wiggins  10,Poole  5,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Mar 26", Atlanta ,L124-108  ,22-24,Wiggins  29,Wiggins  7,Green  9,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Mar 29", Chicago ,W116-102  ,23-24,Curry  32,Oubre Jr.  11,Green  9,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Apr 1",Miami ,L116-109  ,23-25,Curry  36,Curry  11,Green  8,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Apr 2",Toronto ,L130-77  ,23-26,Wiggins  15,Oubre Jr.  7,Mannion  4,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sun, Apr 4",Atlanta ,L117-111  ,23-27,Curry  37,Oubre Jr.  11,Green  11,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Tue, Apr 6", Milwaukee ,W122-121  ,24-27,Curry  41,Wiseman  10,Green  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Fri, Apr 9", Washington ,L110-107  ,24-28,Curry  32,Wiggins  7,Green  8,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Sat, Apr 10", Houston ,W125-109  ,25-28,Curry  38,Curry  8,Green  7,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Mon, Apr 12", Denver ,W116-107  ,26-28,Curry  53,Looney  11,Green  7,A,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Wed, Apr 14",Oklahoma City ,W147-109  ,27-28,Curry  42,Green  10,Green  16,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
"Thu, Apr 15",Cleveland ,W119-101  ,28-28,Curry  33,Looney  10,Green  8,H,Golden State Warriors 2020-21 Regular Season NBA Schedule
