DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 23",Detroit ,L92-74  ,Bell  13,Magloire  9,Bogut  3,H,Milwaukee Bucks 2005-06 Postseason NBA Schedule
"Wed, Apr 26",Detroit ,L109-98  ,Redd  29,Bogut  13,Bogut  4,H,Milwaukee Bucks 2005-06 Postseason NBA Schedule
"Sat, Apr 29", Detroit ,W124-104  ,Redd  40,Smith  7,Ford  15,A,Milwaukee Bucks 2005-06 Postseason NBA Schedule
"Mon, May 1", Detroit ,L109-99  ,Redd  33,Magloire  12,Bogut  6,A,Milwaukee Bucks 2005-06 Postseason NBA Schedule
"Wed, May 3",Detroit ,L122-93  ,Redd  23,Redd  9,Ford  6,H,Milwaukee Bucks 2005-06 Postseason NBA Schedule
