DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 6", Philadelphia ,W98-78  ,1-0,Turner  15,Sullinger  13,Turner  6,A,Boston Celtics 2014-15 Preseason NBA Schedule
"Wed, Oct 8", New York,W106-86  ,2-0,Sullinger  23,Sullinger  5,Smart  6,N,Boston Celtics 2014-15 Preseason NBA Schedule
"Fri, Oct 10",Toronto ,L116-109  ,2-1,Bradley  22,Sullinger  8,Sullinger  7,H,Boston Celtics 2014-15 Preseason NBA Schedule
"Sat, Oct 11", New York,L96-80  ,2-2,Sullinger  15,Sullinger  7,Sullinger  3,N,Boston Celtics 2014-15 Preseason NBA Schedule
"Wed, Oct 15", Toronto,L92-89  ,2-3,Thornton  17,Sullinger  10,Turner  6,N,Boston Celtics 2014-15 Preseason NBA Schedule
"Thu, Oct 16",Philadelphia ,W111-91  ,3-3,Sullinger  21,Sullinger  8,Turner  10,H,Boston Celtics 2014-15 Preseason NBA Schedule
"Sun, Oct 19",Brooklyn ,W95-90  ,4-3,Sullinger  21,Sullinger  19,Smart  4,H,Boston Celtics 2014-15 Preseason NBA Schedule
"Wed, Oct 22", Brooklyn ,W100-86  ,5-3,Smart  16,Sullinger  17,Wallace  5,A,Boston Celtics 2014-15 Preseason NBA Schedule
