DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26",Philadelphia ,W103-97  ,1-0,Westbrook  32,Westbrook  12,Westbrook  9,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Fri, Oct 28", Phoenix ,W113-110 OT ,2-0,Westbrook  51,Westbrook  13,Westbrook  10,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Sun, Oct 30", Los Angeles ,W113-96  ,3-0,Westbrook  33,Adams  12,Westbrook  16,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Wed, Nov 2",LA ,W85-83  ,4-0,Westbrook  35,Freedom  12,Westbrook  5,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Thu, Nov 3",Golden State ,L122-96  ,4-1,Oladipo  21,Lauvergne  7,Westbrook  10,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Sat, Nov 5", Minnesota ,W112-92  ,5-1,Westbrook  28,Freedom  10,Westbrook  8,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Mon, Nov 7", Miami ,W97-85  ,6-1,Freedom  24,Freedom  10,Westbrook  11,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Wed, Nov 9", Toronto ,L112-102  ,6-2,Westbrook  36,Adams  12,Westbrook  7,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Fri, Nov 11", LA ,L110-108  ,6-3,Westbrook  29,Westbrook  14,Westbrook  9,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Sun, Nov 13", Orlando ,L119-117  ,6-4,Westbrook  41,Westbrook  12,Westbrook  16,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Mon, Nov 14",Detroit ,L104-88  ,6-5,Westbrook  33,Westbrook  15,Westbrook  8,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Wed, Nov 16", Houston ,W105-103  ,7-5,Westbrook  30,Oladipo  10,Westbrook  9,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Fri, Nov 18", Brooklyn ,W124-105  ,8-5,Westbrook  30,Westbrook  10,Westbrook  13,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Sun, Nov 20", Indiana ,L115-111 OT ,8-6,Westbrook  31,Westbrook  11,Westbrook  15,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Tue, Nov 22",Los Angeles ,L111-109  ,8-7,Westbrook  34,Westbrook  8,Westbrook  13,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Sacramento ,L116-101  ,8-8,Westbrook  31,Westbrook  11,Westbrook  9,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Fri, Nov 25",Denver ,W132-129 OT ,9-8,Westbrook  36,Westbrook  11,Westbrook  17,H,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
"Sat, Nov 26", Detroit ,W106-88  ,10-8,Morrow  21,Westbrook  13,Westbrook  15,A,Oklahoma City Thunder 2016-17 Regular Season NBA Schedule
