DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 19", New York ,W105-84  ,1-0,George  28,Westbrook  10,Westbrook  16,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Oct 21",Utah ,L96-87  ,1-1,Anthony  26,Westbrook  13,Westbrook  9,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sun, Oct 22", Minnesota ,L115-113  ,1-2,Westbrook  31,Adams  13,Westbrook  10,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Oct 25", Indiana ,W114-96  ,2-2,Westbrook  28,Adams  11,Westbrook  16,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Oct 27",Minnesota ,L119-116  ,2-3,Westbrook  27,Westbrook  8,Westbrook  9,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Oct 28",Chicago ,W101-69  ,3-3,Anthony  21,Westbrook  13,Westbrook  13,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Tue, Oct 31",Milwaukee ,W110-91  ,4-3,George  20,Adams  11,Westbrook  10,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Boston ,L101-94  ,4-4,George  25,Anthony  14,Westbrook  11,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sun, Nov 5",Portland ,L103-99  ,4-5,George  27,Grant  7,Westbrook  9,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Tue, Nov 7",Sacramento ,L94-86  ,4-6,Westbrook  20,Westbrook  12,Westbrook  6,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Thu, Nov 9",Denver ,L102-94  ,4-7,Anthony  28,Adams  11,Westbrook  5,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Nov 10", LA ,W120-111  ,5-7,George  42,Roberson  11,Westbrook  8,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sun, Nov 12", Dallas ,W112-99  ,6-7,George  37,George  8,George  5,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Nov 15", Chicago ,W92-79  ,7-7,Westbrook  21,Anthony  11,Westbrook  7,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Nov 17",San Antonio ,L104-101  ,7-8,Anthony  20,Westbrook  9,Westbrook  9,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Mon, Nov 20",New Orleans ,L114-107  ,7-9,George  26,Westbrook  16,Westbrook  12,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Nov 22", Golden State ,W108-91  ,8-9,Westbrook  34,Adams  12,Westbrook  9,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Nov 24", Detroit ,L99-98  ,8-10,Westbrook  27,Adams  12,Westbrook  11,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Nov 25",Dallas ,L97-81  ,8-11,Westbrook  28,Westbrook  12,George  10,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Nov 29",Orlando ,L121-108  ,8-12,Westbrook  37,Westbrook  11,Westbrook  5,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Dec 1", Minnesota ,W111-107  ,9-12,George  36,Westbrook  9,Westbrook  14,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sun, Dec 3", San Antonio ,W90-87  ,10-12,Westbrook  22,Adams  10,Westbrook  10,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Tue, Dec 5", Utah ,W100-94  ,11-12,Westbrook  34,Westbrook  12,Westbrook  14,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Thu, Dec 7", Brooklyn,L100-95  ,11-13,Westbrook  31,Adams  14,Westbrook  6,N,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Dec 9",Memphis ,W102-101 OT ,12-13,Adams  21,Westbrook  11,Westbrook  14,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Mon, Dec 11", Charlotte ,L116-103  ,12-14,Westbrook  30,Adams  10,Westbrook  7,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Dec 13",Indiana ,W100-95  ,13-14,Adams  23,Westbrook  17,Westbrook  12,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Dec 15",Philadelphia ,W119-117 3OT ,14-14,Westbrook  27,Westbrook  17,Westbrook  15,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Dec 16",New York ,L111-96  ,14-15,Westbrook  25,George  9,Westbrook  7,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Mon, Dec 18", Denver ,W95-94  ,15-15,Westbrook  38,Westbrook  9,Westbrook  6,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Wed, Dec 20", Utah ,W107-79  ,16-15,Westbrook  24,Westbrook  10,Westbrook  7,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Fri, Dec 22", Atlanta ,W120-117  ,17-15,Westbrook  30,Adams  10,Westbrook  15,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Sat, Dec 23",Utah ,W103-89  ,18-15,Westbrook  27,Westbrook  10,Westbrook  10,H,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
"Mon, Dec 25", Houston ,W112-107  ,19-15,Westbrook  31,Adams  10,Westbrook  11,A,Oklahoma City Thunder 2017-18 Regular Season NBA Schedule
