DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Los Angeles ,W125-94  ,1-0,Thompson  38,Lee  8,Curry  6,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Thu, Oct 31",LA ,L126-115  ,1-1,Curry  38,Green  8,Iguodala  11,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Sat, Nov 2", Sacramento ,W98-87  ,2-1,Thompson  27,Lee  12,Curry  12,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Mon, Nov 4",Philadelphia ,W110-90  ,3-1,Iguodala  32,Curry  10,Curry  12,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Wed, Nov 6",Minnesota ,W106-93  ,4-1,Thompson  30,Lee  15,Curry  7,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Fri, Nov 8",San Antonio ,L76-74  ,4-2,Douglas  21,Bogut  13,Bogut  5,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Sat, Nov 9",Memphis ,L108-90  ,4-3,Curry  22,Lee  9,Curry  5,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Tue, Nov 12", Detroit ,W113-95  ,5-3,Curry  25,Lee  9,Iguodala  11,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Thu, Nov 14", Oklahoma City ,W116-115  ,6-3,Thompson  27,Bogut  7,Curry  9,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Sat, Nov 16", Utah ,W102-88  ,7-3,Thompson  25,Bogut  11,Curry  11,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Mon, Nov 18",Utah ,W98-87  ,8-3,Curry  22,Lee  14,Curry  8,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", Memphis ,L88-81 OT ,8-4,Thompson  21,Bogut  14,Iguodala  14,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Fri, Nov 22",Los Angeles ,L102-95  ,8-5,Lee  21,Lee  13,Iguodala  6,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Sat, Nov 23", Portland ,L113-101  ,8-6,Thompson  30,Lee  12,Curry  11,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Tue, Nov 26",New Orleans ,W102-101  ,9-6,Thompson  22,O'Neal  8,Curry  9,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Wed, Nov 27",Dallas ,L103-99  ,9-7,Curry  29,Lee  12,Curry  8,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Fri, Nov 29",Oklahoma City ,L113-112 OT ,9-8,Curry  32,Lee  12,Curry  5,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Sun, Dec 1",Sacramento ,W115-113  ,10-8,Curry  36,Bogut  12,Curry  10,H,Golden State Warriors 2013-14 Regular Season NBA Schedule
"Tue, Dec 3", Toronto ,W112-103  ,11-8,Curry  27,Lee  8,Curry  10,A,Golden State Warriors 2013-14 Regular Season NBA Schedule
