DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 15",San Antonio ,L111-82  ,Gasol  32,Gasol  5,Conley  7,H,Memphis Grizzlies 2016-17 Postseason NBA Schedule
"Mon, Apr 17",San Antonio ,L96-82  ,Conley  24,Randolph  10,Conley  8,H,Memphis Grizzlies 2016-17 Postseason NBA Schedule
"Thu, Apr 20", San Antonio ,W105-94  ,Conley  24,Randolph  8,Conley  8,A,Memphis Grizzlies 2016-17 Postseason NBA Schedule
"Sat, Apr 22", San Antonio ,W110-108 OT ,Conley  35,Gasol  12,Conley  8,A,Memphis Grizzlies 2016-17 Postseason NBA Schedule
"Tue, Apr 25",San Antonio ,L116-103  ,Conley  26,Randolph  6,Gasol  7,H,Memphis Grizzlies 2016-17 Postseason NBA Schedule
"Thu, Apr 27", San Antonio ,L103-96  ,Conley  26,Randolph  11,Gasol  6,A,Memphis Grizzlies 2016-17 Postseason NBA Schedule
