DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26",New Orleans ,W107-102  ,1-0,Nurkic  23,Faried  14,Nurkic  3,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Oct 29", Portland ,L115-113 OT ,1-1,Jokic  23,Jokic  17,Mudiay  4,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Mon, Oct 31",Toronto ,L105-102  ,1-2,Mudiay  16,Nurkic  18,Mudiay  4,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Thu, Nov 3",Minnesota ,W102-99  ,2-2,Chandler  19,Nelson  7,Nelson  7,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Nov 5",Detroit ,L103-86  ,2-3,Chandler  21,Nurkic  12,Nelson  4,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sun, Nov 6",Boston ,W123-107  ,3-3,Mudiay  30,Faried  11,Nelson  7,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Tue, Nov 8",Memphis ,L108-107  ,3-4,Mudiay  23,Faried  11,Mudiay  7,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Thu, Nov 10", Golden State ,L125-101  ,3-5,Murray  14,Faried  11,Murray  6,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Nov 12", Detroit ,L106-95  ,3-6,Mudiay  19,Chandler  10,Harris  4,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sun, Nov 13",Portland ,L112-105  ,3-7,Gallinari  19,Faried  14,Jokic  3,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Wed, Nov 16", Phoenix ,W120-104  ,4-7,Chandler  28,Faried  15,Mudiay  6,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Fri, Nov 18", Toronto ,L113-111 OT ,4-8,Chandler  25,Jokic  12,Mudiay  9,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sun, Nov 20", Utah ,W105-91  ,5-8,Murray  18,Nurkic  11,Mudiay  8,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Tue, Nov 22", Chicago ,W110-107  ,6-8,Murray  24,Nurkic  14,Nelson  7,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Utah ,L108-83  ,6-9,Murray  23,Faried  10,Jokic  6,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", Oklahoma City ,L132-129 OT ,6-10,Chandler  32,Chandler  11,Nelson  13,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sun, Nov 27",Phoenix ,W120-114  ,7-10,Chandler  25,Jokic  11,Mudiay  6,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Wed, Nov 30", Miami ,L106-98  ,7-11,Jokic  17,Jokic  14,Nelson  8,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Fri, Dec 2", Houston ,L128-110  ,7-12,Chandler  24,Faried  11,Barton  5,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Dec 3",Utah ,L105-98  ,7-13,Barton  20,Faried  6,Nelson  7,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Mon, Dec 5",Philadelphia ,W106-98  ,8-13,Gallinari  24,Nurkic  10,Nelson  4,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Wed, Dec 7",Brooklyn ,L116-111  ,8-14,Chandler  27,Chandler  16,Nelson  5,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Thu, Dec 8",Washington ,L92-85  ,8-15,Jokic  17,Jokic  11,Nelson  8,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Dec 10",Orlando ,W121-113  ,9-15,Gallinari  21,Faried  10,Jokic  6,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Mon, Dec 12",Dallas ,L112-92  ,9-16,Jokic  27,Jokic  11,Jokic  4,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Thu, Dec 15", Portland ,W132-120  ,10-16,Gallinari  27,Faried  9,Harris  6,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Sat, Dec 17", New York ,W127-114  ,11-16,Faried  25,Jokic  9,Mudiay  5,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Mon, Dec 19", Dallas ,W117-107  ,12-16,Jokic  27,Jokic  17,Jokic  9,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Tue, Dec 20",LA ,L119-102  ,12-17,Barton  22,Faried  11,Nelson  6,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Fri, Dec 23", Atlanta ,L109-108  ,12-18,Gallinari  21,Gallinari  11,Jokic  6,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Mon, Dec 26",LA ,W106-102  ,13-18,Jokic  24,Gallinari  11,Barton  6,H,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Wed, Dec 28", Minnesota ,W105-103  ,14-18,Gallinari  18,Jokic  8,Jokic  11,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
"Fri, Dec 30", Philadelphia ,L124-122  ,14-19,Jokic  25,Chandler  9,Mudiay  5,A,Denver Nuggets 2016-17 Regular Season NBA Schedule
