DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Dec 26", Toronto ,L104-96  ,0-1,Sessions  18,Varejao  10,Irving  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Dec 28",Detroit ,W105-89  ,1-1,Samuels  17,Sessions  7,Irving  7,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Dec 30",Indiana ,L98-91 OT ,1-2,Irving  20,Varejao  13,Irving  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Jan 1", New Jersey ,W98-82  ,2-2,Jamison  23,Varejao  11,Sessions  8,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Jan 3", Charlotte ,W115-101  ,3-2,Irving  20,Thompson  9,Sessions  9,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Jan 4",Toronto ,L92-77  ,3-3,Jamison  19,Varejao  13,Irving  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Jan 6",Minnesota ,W98-87  ,4-3,Jamison  22,Varejao  12,Sessions  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Jan 8",Portland ,L98-78  ,4-4,Irving  21,Jamison  11,Irving  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Jan 10",Utah ,L113-105  ,4-5,Jamison  22,Varejao  11,Irving  5,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Thu, Jan 12",Phoenix ,W101-90  ,5-5,Irving  26,Varejao  17,Irving  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Jan 13",Los Angeles ,L97-92  ,5-6,Irving  21,Varejao  14,Parker  5,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Mon, Jan 16",Charlotte ,W102-94  ,6-6,Irving  25,Varejao  12,Sessions  9,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Jan 17", Golden State ,L105-95  ,6-7,Jamison  19,Varejao  13,Irving  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Jan 20", Chicago ,L114-75  ,6-8,Varejao  14,Jamison  8,Irving  3,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Jan 21",Atlanta ,L121-94  ,6-9,Irving  18,Varejao  9,Sessions  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Jan 24",Miami ,L92-85  ,6-10,Irving  17,Varejao  11,Irving  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Jan 25", New York ,W91-81  ,7-10,Jamison  15,Varejao  16,Irving  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Jan 27", New Jersey ,L99-96  ,7-11,Irving  32,Varejao  9,Gibson  4,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Jan 29",Boston ,W88-87  ,8-11,Irving  23,Varejao  9,Irving  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Jan 31", Boston ,L93-90  ,8-12,Irving  21,Varejao  20,Sessions  10,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Feb 3",Orlando ,L102-94  ,8-13,Gee  20,Varejao  15,Sessions  8,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Feb 4", Dallas ,W91-88  ,9-13,Irving  20,Varejao  17,Sessions  8,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Feb 7",Miami ,L107-91  ,9-14,Jamison  25,Varejao  11,Irving  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Feb 8", LA ,W99-92  ,10-14,Jamison  27,Varejao  11,Sessions  13,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Feb 10", Milwaukee ,L113-112 OT ,10-15,Jamison  34,Thompson  13,Sessions  16,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Feb 11", Philadelphia ,L99-84  ,10-16,Jamison  20,Jamison  8,Sessions  8,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Feb 15", Indiana ,W98-87  ,11-16,Irving  22,Casspi  9,Irving  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Feb 17", Miami ,L111-87  ,11-17,Irving  17,Thompson  6,Sessions  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Feb 19", Sacramento ,W93-92  ,12-17,Irving  23,Thompson  12,Sessions  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Feb 21", Detroit ,W101-100  ,13-17,Jamison  32,Gee  11,Irving  8,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Feb 22", New Orleans ,L89-84  ,13-18,Jamison  22,Jamison  12,Irving  11,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Feb 28", Boston ,L86-83  ,13-19,Irving  24,Thompson  10,Parker  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Feb 29",New York ,L120-103  ,13-20,Jamison  23,Jamison  10,Irving  7,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Mar 2", Chicago ,L112-91  ,13-21,Jamison  22,Thompson  11,Sessions  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Mar 3",Washington ,L101-98  ,13-22,Jamison  29,Jamison  9,Irving  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Mon, Mar 5", Utah ,L109-100  ,13-23,Jamison  22,Jamison  4,Jamison  6,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Mar 7",Denver ,W100-99  ,14-23,Jamison  33,Jamison  9,Irving  8,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Mar 9",Oklahoma City ,W96-90  ,15-23,Jamison  21,Jamison  8,Irving  12,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Mar 11", Houston ,W118-107  ,16-23,Jamison  28,Irving  6,Sessions  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Mar 13", Toronto ,L96-88  ,16-24,Jamison  20,Irving  7,Irving  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Mar 14",Milwaukee ,L115-105  ,16-25,Irving  28,Gee  5,Sessions  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Mar 18", Atlanta ,L103-87  ,16-26,Gee  20,Gee  9,Irving  10,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Mon, Mar 19",New Jersey ,W105-100  ,17-26,Thompson  27,Jamison  13,Irving  7,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Mar 21",Atlanta ,L103-102 OT ,17-27,Irving  29,Gee  13,Irving  9,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Mar 23",Orlando ,L93-80  ,17-28,Jamison  16,Thompson  11,Irving  6,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Mar 25", Phoenix ,L108-83  ,17-29,Irving  16,Harris  9,Irving  4,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Mar 27",Philadelphia ,L103-85  ,17-30,Parker  14,Gee  9,Irving  7,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Mar 28", Detroit ,L87-75  ,17-31,Irving  22,Thompson  11,Irving  6,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Mar 30", Milwaukee ,L121-84  ,17-32,Irving  29,Thompson  11,Irving  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Mar 31",New York ,L91-75  ,17-33,Jamison  13,Jamison  7,Sloan  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Apr 3", San Antonio ,L125-90  ,17-34,Jamison  15,Gee  5,Irving  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Apr 4",Milwaukee ,L107-98  ,17-35,Parker  27,Thompson  9,Sloan  8,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Apr 6",Toronto ,W84-80  ,18-35,Jamison  25,Jamison  8,Hudson  7,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Apr 8",New Jersey ,L122-117 OT ,18-36,Jamison  34,Thompson  15,Sloan  14,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Apr 10", Charlotte ,W103-90  ,19-36,Hudson  25,Hudson  8,Hudson  6,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Apr 11", Indiana ,L104-98 OT ,19-37,Jamison  21,Jamison  8,Sloan  6,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Apr 13",Indiana ,L102-83  ,19-38,Casspi  14,Samuels  10,Sloan  5,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sat, Apr 14",Washington ,W98-89  ,20-38,Harangody  16,Harangody  10,Parker  5,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Apr 15", Orlando ,L100-84  ,20-39,Jamison  21,Gee  8,Jamison  6,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Tue, Apr 17",Detroit ,L116-77  ,20-40,Harris  18,Thompson  13,Sloan  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Apr 18", Philadelphia ,L103-87  ,20-41,Samuels  15,Samuels  5,Sloan  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Fri, Apr 20", New York ,W98-90  ,21-41,Irving  21,Harris  12,Jamison  5,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Sun, Apr 22",San Antonio ,L114-98  ,21-42,Jamison  21,Thompson  9,Parker  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Mon, Apr 23",Memphis ,L109-101  ,21-43,Irving  25,Jamison  9,Irving  4,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Wed, Apr 25", Washington ,L96-85  ,21-44,Kennedy  12,Samuels  9,Sloan  7,A,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
"Thu, Apr 26",Chicago ,L107-75  ,21-45,Thompson  13,Thompson  12,Sloan  2,H,Cleveland Cavaliers 2011-12 Regular Season NBA Schedule
