DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Dec 25", Miami ,L105-94  ,0-1,Terry  23,Marion  6,Terry  3,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Mon, Dec 26", Denver ,L115-93  ,0-2,Nowitzki  20,Odom  7,Kidd  4,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Thu, Dec 29",Oklahoma City ,L104-102  ,0-3,Nowitzki  29,Nowitzki  10,Terry  9,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Fri, Dec 30", Toronto ,W99-86  ,1-3,Mahinmi  19,Haywood  9,Kidd  6,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Sun, Jan 1",Minnesota ,L99-82  ,1-4,Nowitzki  21,Marion  6,Kidd  5,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Mon, Jan 2", Oklahoma City ,W100-87  ,2-4,Nowitzki  26,Mahinmi  9,Kidd  9,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Wed, Jan 4", Phoenix ,W98-89  ,3-4,Nowitzki  20,Haywood  12,Nowitzki  7,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Thu, Jan 5",San Antonio ,L93-71  ,3-5,Terry  12,Mahinmi  9,West  3,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Sat, Jan 7", New Orleans ,W96-81  ,4-5,Mahinmi  13,Mahinmi  7,West  4,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Tue, Jan 10",Detroit ,W100-86  ,5-5,Nowitzki  18,Nowitzki  7,West  10,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Wed, Jan 11",Boston ,W90-85  ,6-5,Terry  18,Haywood  11,Nowitzki  4,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Fri, Jan 13", Milwaukee ,W102-76  ,7-5,Terry  17,Beaubois  6,West  4,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Sat, Jan 14", Sacramento ,W99-60  ,8-5,Terry  21,Marion  8,Kidd  6,A,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Mon, Jan 16",Los Angeles ,L73-70  ,8-6,Nowitzki  21,Mahinmi  10,Terry  7,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
"Wed, Jan 18",LA ,L91-89  ,8-7,Nowitzki  17,Marion  10,Kidd  10,H,Dallas Mavericks 2011-12 Regular Season NBA Schedule
