DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 18",Washington ,L120-115  ,0-1,Covington  29,Embiid  13,Simmons  5,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Fri, Oct 20", Boston ,L102-92  ,0-2,Redick  19,Embiid  14,Simmons  5,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Oct 21",Toronto ,L128-94  ,0-3,Simmons  18,Simmons  10,Simmons  8,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Oct 23",Detroit ,W97-86  ,1-3,Embiid  30,Simmons  12,Simmons  10,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Wed, Oct 25", Houston ,L105-104  ,1-4,Redick  22,Simmons  7,Simmons  9,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Oct 28",Dallas ,W112-110  ,2-4,Embiid  23,Embiid  9,Simmons  8,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Oct 30",Houston ,W115-107  ,3-4,Simmons  24,Johnson  10,Simmons  9,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Wed, Nov 1", Atlanta ,W119-109  ,4-4,Covington  22,Simmons  13,Simmons  9,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Indiana ,W121-110  ,5-4,Redick  31,Simmons  11,Simmons  11,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Tue, Nov 7",Utah ,W104-97  ,6-4,Saric  25,Simmons  13,McConnell  8,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Thu, Nov 9",Sacramento ,L109-108  ,6-5,Covington  24,Embiid  15,Simmons  6,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Nov 11",Golden State ,L135-114  ,6-6,Redick  17,Embiid  7,Simmons  8,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Nov 13",LA ,W109-105  ,7-6,Embiid  32,Embiid  16,Redick  6,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Wed, Nov 15",Los Angeles ,W115-109  ,8-6,Embiid  46,Embiid  15,Simmons  10,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Nov 18", Golden State ,L124-116  ,8-7,Simmons  23,Saric  11,Simmons  12,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Nov 20", Utah ,W107-86  ,9-7,Simmons  27,Johnson  13,McConnell  5,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Wed, Nov 22", Portland ,W101-81  ,10-7,Embiid  28,Embiid  12,Simmons  9,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Nov 25", Orlando ,W130-111  ,11-7,Redick  29,Embiid  14,McConnell  13,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Nov 27", Cleveland ,L113-91  ,11-8,Embiid  30,Embiid  11,Covington  4,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Wed, Nov 29", Washington ,W118-113  ,12-8,Simmons  31,Simmons  18,Simmons  4,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Thu, Nov 30",Boston ,L108-97  ,12-9,Saric  18,Saric  10,Simmons  7,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Dec 2", Detroit ,W108-103  ,13-9,Embiid  25,Embiid  10,Redick  7,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Mon, Dec 4", Phoenix ,L115-101  ,13-10,Redick  25,Embiid  12,Simmons  7,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Thu, Dec 7", Los Angeles ,L107-104  ,13-11,Embiid  33,Simmons  12,Simmons  15,A,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sat, Dec 9",Cleveland ,L105-98  ,13-12,Covington  19,Saric  9,Simmons  10,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Sun, Dec 10",New Orleans ,L131-124  ,13-13,Redick  28,Saric  11,Simmons  10,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
"Tue, Dec 12",Minnesota ,W118-112 OT ,14-13,Embiid  28,Embiid  12,Embiid  8,H,Philadelphia 76ers 2017-18 Regular Season NBA Schedule
