DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 25",Brooklyn ,W114-113  ,1-0,Strus  27,Strus  12,Mitchell  6,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Oct 27", Oklahoma City ,L108-105  ,1-1,Mitchell  43,Mobley  15,Mitchell  5,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Oct 28", Indiana ,L125-113  ,1-2,Mobley  33,Mobley  14,LeVert  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Oct 31", New York ,L109-91  ,1-3,Mitchell  26,Mobley  12,Mobley  5,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Nov 1",New York ,W95-89  ,2-3,Mitchell  30,Niang  10,LeVert  5,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Nov 3",Indiana ,L121-116  ,2-4,Mitchell  38,Mobley  10,Mitchell  9,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Nov 5", Golden State ,W115-104  ,3-4,Mitchell  31,Mobley  16,Mitchell  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Nov 8",Oklahoma City ,L128-120  ,3-5,LeVert  29,Strus  7,Garland  9,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Nov 11",Golden State ,W118-110  ,4-5,LeVert  22,Strus  8,Mitchell  5,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Nov 13",Sacramento ,L132-120  ,4-6,Mitchell  22,Mobley  12,Garland  6,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Nov 15",Portland ,W109-95  ,5-6,Mitchell  34,Mobley  12,Strus  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Nov 17", Detroit ,W108-100  ,6-6,Garland  28,Mobley  10,Mobley  5,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Nov 19", Denver ,W121-109  ,7-6,Garland  26,Mobley  10,Garland  6,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Nov 21",Philadelphia ,W122-119 OT ,8-6,Garland  32,Allen  13,Porter  9,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Nov 22", Miami ,L129-96  ,8-7,Porter  16,Mobley  10,Porter  5,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Nov 25", Los Angeles ,L121-115  ,8-8,Mitchell  22,Allen  14,LeVert  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Nov 26", Toronto ,W105-102  ,9-8,Garland  24,Mobley  14,Garland  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Nov 28", Atlanta ,W128-105  ,10-8,Mitchell  40,Mobley  19,Garland  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Nov 30", Portland ,L103-95  ,10-9,Mitchell  23,Allen  10,Garland  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Dec 2",Detroit ,W110-101  ,11-9,Strus  22,Allen  11,Strus  5,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Dec 6", Orlando ,W121-111  ,12-9,Mitchell  35,Allen  11,Garland  9,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Dec 8",Miami ,W111-99  ,13-9,Mitchell  27,Mitchell  13,Mitchell  6,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Dec 11",Orlando ,L104-94  ,13-10,Garland  36,Thompson  13,Garland  5,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Dec 12",Boston ,L120-113  ,13-11,Mitchell  29,Strus  9,Garland  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Dec 14",Boston ,L116-107  ,13-12,Mitchell  31,Allen  10,Mitchell  6,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Dec 16", Atlanta ,W127-119  ,14-12,Allen  25,Allen  14,Mitchell  13,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Dec 18", Houston ,W135-130 OT ,15-12,Mitchell  37,LeVert  7,Mitchell  6,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Dec 20", Utah ,W124-116  ,16-12,Merrill  27,Allen  8,LeVert  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Dec 21", New Orleans ,L123-104  ,16-13,Wade  20,Wade  9,Porter  11,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Dec 23",Chicago ,W109-95  ,17-13,Strus  26,Allen  17,Porter  8,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Dec 27",Dallas ,W113-110  ,18-13,LeVert  29,Allen  23,LeVert  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Dec 29", Milwaukee ,L119-111  ,18-14,Mitchell  34,Allen  12,Mitchell  9,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Jan 1",Toronto ,L124-121  ,18-15,LeVert  31,Allen  11,Mitchell  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Jan 3", Washington ,W140-101  ,19-15,Strus  24,Allen  19,Allen  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Jan 5", Washington ,W114-90  ,20-15,Mitchell  26,Allen  12,LeVert  11,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Jan 7", San Antonio ,W117-115  ,21-15,Allen  29,Allen  16,Mitchell  9,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Jan 11", Brooklyn,W111-102  ,22-15,Mitchell  45,Mitchell  12,Mitchell  6,N,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Jan 15", Chicago ,W109-91  ,23-15,Mitchell  34,Allen  14,Mitchell  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Jan 17", Milwaukee ,W135-95  ,24-15,Niang  33,Allen  13,Mitchell  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Jan 20",Atlanta ,W116-95  ,25-15,Mitchell  18,Allen  11,Mitchell  8,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Jan 22",Orlando ,W126-99  ,26-15,Merrill  26,Allen  11,Mitchell  13,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Jan 24",Milwaukee ,L126-116  ,26-16,Mitchell  23,Allen  12,Mitchell  8,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Jan 26",Milwaukee ,W112-100  ,27-16,Mitchell  32,Allen  14,Mitchell  6,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Jan 29", LA ,W118-108  ,28-16,Mitchell  28,Allen  17,Mitchell  12,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Jan 31", Detroit ,W128-121  ,29-16,Mitchell  45,Allen  11,Mitchell  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Feb 1",Memphis ,W108-101  ,30-16,Mitchell  25,Strus  10,Mitchell  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Feb 3",San Antonio ,W117-101  ,31-16,Mitchell  31,Allen  16,Mitchell  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Feb 5", Sacramento ,W136-110  ,32-16,Mitchell  29,Mobley  14,LeVert  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Feb 7",Washington ,W114-106  ,33-16,Mitchell  40,Allen  9,Mitchell  5,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Feb 8",Brooklyn ,W118-95  ,34-16,Mitchell  27,Mobley  12,Garland  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Feb 10",Toronto ,W119-95  ,35-16,Allen  18,Allen  15,Garland  8,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Feb 12", Philadelphia ,L123-121  ,35-17,Mitchell  36,Allen  10,Garland  9,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Feb 14", Chicago ,W108-105  ,36-17,Mitchell  30,Allen  10,LeVert  9,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Thu, Feb 22", Orlando ,L116-109  ,36-18,Allen  18,Allen  10,Garland  10,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Feb 23",Philadelphia ,L104-97  ,36-19,Allen  24,Mobley  10,Garland  9,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Feb 25",Washington ,W114-105  ,37-19,Allen  22,Allen  12,LeVert  8,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Feb 27", Dallas ,W121-119  ,38-19,Mitchell  31,Allen  9,Mobley  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Feb 28",Chicago ,L132-123 2OT ,38-20,Mobley  25,Mobley  13,LeVert  15,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Mar 1",Detroit ,W110-100  ,39-20,Garland  29,Mobley  17,Mobley  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Mar 3", New York ,L107-98  ,39-21,Merrill  21,Mobley  13,Allen  6,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Tue, Mar 5", Boston ,W105-104  ,40-21,Wade  23,Allen  12,Garland  11,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Mar 6",Atlanta ,L112-101  ,40-22,Allen  18,Allen  19,Garland  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Fri, Mar 8", Minnesota ,W113-104 OT ,41-22,Garland  34,Allen  18,Garland  8,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sun, Mar 10", Brooklyn ,L120-101  ,41-23,Niang  20,Allen  9,LeVert  7,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Mon, Mar 11", Phoenix ,L117-111  ,41-24,Garland  30,Allen  10,LeVert  11,A,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Wed, Mar 13",New Orleans ,W116-95  ,42-24,Garland  27,Allen  10,Garland  11,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
"Sat, Mar 16",Houston ,L117-103  ,42-25,LeVert  21,Merrill  8,LeVert  7,H,Cleveland Cavaliers 2023-24 Regular Season NBA Schedule
