DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Dec 26",Charlotte ,L96-95  ,0-1,Jennings  22,Bogut  9,Livingston  6,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Tue, Dec 27", Minnesota ,W98-95  ,1-1,Jennings  24,Bogut  9,Dunleavy  8,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Fri, Dec 30", Washington ,W102-81  ,2-1,Jennings  22,Bogut  15,Jennings  5,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Mon, Jan 2",Denver ,L91-86  ,2-2,Jackson  17,Delfino  9,Jackson  4,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Tue, Jan 3",Utah ,L85-73  ,2-3,Gooden  24,Gooden  12,Jennings  6,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Thu, Jan 5",Sacramento ,L103-100  ,2-4,Jennings  31,Gooden  9,Jennings  7,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Sat, Jan 7",LA ,L92-86  ,2-5,Jennings  21,Gooden  13,Jennings  7,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Sun, Jan 8",Phoenix ,L109-93  ,2-6,Harris  15,Ilyasova  8,Livingston  4,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Tue, Jan 10", San Antonio ,W106-103  ,3-6,Jackson  34,Bogut  11,Jennings  11,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Thu, Jan 12", Detroit ,W102-93  ,4-6,Jennings  27,Jackson  6,Jackson  6,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Fri, Jan 13",Dallas ,L102-76  ,4-7,Jennings  19,Brockman  9,Hobson  3,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Mon, Jan 16",Philadelphia ,L94-82  ,4-8,Bogut  20,Bogut  11,Bogut  4,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Tue, Jan 17", Denver ,L105-95  ,4-9,Jennings  30,Ilyasova  11,Jennings  6,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Fri, Jan 20",New York ,W100-86  ,5-9,Jennings  36,Gooden  11,Jennings  5,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Sun, Jan 22",Miami ,W91-82  ,6-9,Jennings  23,Bogut  8,Jennings  6,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Mon, Jan 23", Atlanta ,L97-92  ,6-10,Jennings  19,Bogut  12,Jennings  12,A,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Wed, Jan 25",Houston ,W105-99  ,7-10,Jackson  20,Ilyasova  19,Udrih  7,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
"Fri, Jan 27",Chicago ,L107-100  ,7-11,Jennings  25,Gooden  15,Gooden  6,H,Milwaukee Bucks 2011-12 Regular Season NBA Schedule
