DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 28",Chicago ,L108-95  ,0-1,Redd  30,Bogut  7,Lue  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Oct 29",Oklahoma City ,W98-87  ,1-1,Villanueva  20,Villanueva  12,Ridnour  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Nov 1", Toronto ,L91-87  ,1-2,Redd  19,Bogut  9,Sessions  9,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sun, Nov 2",New York ,W94-86  ,2-2,Sessions  18,Bogut  11,Sessions  8,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Nov 5", Washington ,W112-104 OT ,3-2,Jefferson  32,Bogut  13,Ridnour  11,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Nov 7",Boston ,L101-89  ,3-3,Jefferson  20,Villanueva  12,Bell  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Nov 8", Phoenix ,L104-96  ,3-4,Sessions  23,Bogut  11,Ridnour  7,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Nov 11",Cleveland ,L99-93  ,3-5,Jefferson  19,Villanueva  10,Ridnour  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Nov 12", San Antonio ,W82-78  ,4-5,Jefferson  19,Bogut  17,Bogut  4,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Nov 14",Memphis ,W101-96 OT ,5-5,Jefferson  26,Mbah a Moute  17,Ridnour  7,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Nov 15", Boston ,L102-97 OT ,5-6,Bogut  20,Bogut  9,Sessions  6,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Nov 18",Denver ,L114-105  ,5-7,Bell  25,Croshere  6,Sessions  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Nov 19",Utah ,L105-94  ,5-8,Jefferson  25,Bogut  20,Ridnour  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Nov 21", New York ,W104-87  ,6-8,Villanueva  20,Bogut  17,Sessions  10,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Nov 22",Charlotte ,W79-74  ,7-8,Sessions  18,Bogut  17,Sessions  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Nov 24",Orlando ,L108-101  ,7-9,Jefferson  25,Villanueva  9,Sessions  8,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Nov 26",Atlanta ,L102-96  ,7-10,Jefferson  25,Mbah a Moute  8,Sessions  8,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Nov 28",Detroit ,L107-97  ,7-11,Jefferson  21,Gadzuric  12,Sessions  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Nov 29", Cleveland ,L97-85  ,7-12,Redd  20,Villanueva  8,Sessions  8,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Dec 3", Chicago ,W97-90  ,8-12,Villanueva  23,Gadzuric  14,Ridnour  10,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Dec 5", Charlotte ,W101-96  ,9-12,Redd  25,Bogut  10,Ridnour  6,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sun, Dec 7",Los Angeles ,L105-92  ,9-13,Alexander  15,Bogut  9,Sessions  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Dec 9",Phoenix ,L125-110  ,9-14,Villanueva  24,Bogut  11,Ridnour  10,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Dec 10",Golden State ,L119-96  ,9-15,Redd  27,Villanueva  11,Ridnour  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Dec 13", Indiana ,W121-103  ,10-15,Redd  27,Bogut  20,Ridnour  6,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Dec 15",Miami ,W98-83  ,11-15,Redd  21,Bogut  11,Redd  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Dec 17",Philadelphia ,L93-88  ,11-16,Ridnour  14,Villanueva  8,Redd  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Dec 19",New York ,W105-81  ,12-16,Redd  21,Bogut  13,Ridnour  7,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Dec 20", LA ,W119-85  ,13-16,Jefferson  22,Jefferson  9,Ridnour  7,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Dec 23", Utah ,W94-86  ,14-16,Redd  27,Bogut  11,Ridnour  11,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Dec 27", Detroit ,L87-76  ,14-17,Bogut  17,Bogut  10,Ridnour  5,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Dec 30",San Antonio ,W100-98  ,15-17,Redd  25,Bogut  14,Ridnour  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Dec 31",Houston ,L85-81  ,15-18,Redd  20,Bogut  9,Ridnour  11,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Jan 2", Charlotte ,W103-75  ,16-18,Redd  31,Mbah a Moute  9,Ridnour  5,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Jan 3",Charlotte ,L102-92  ,16-19,Jefferson  19,Jefferson  7,Redd  5,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Jan 5", Toronto ,W107-97  ,17-19,Redd  35,Mbah a Moute  11,Sessions  8,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Jan 7", Philadelphia ,L110-105  ,17-20,Jefferson  27,Villanueva  7,Redd  7,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Jan 9", New Jersey ,W104-102  ,18-20,Redd  24,Mbah a Moute  7,Sessions  10,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Jan 10",Minnesota ,L106-104  ,18-21,Redd  32,Ridnour  9,Ridnour  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Jan 12",Washington ,W97-91  ,19-21,Redd  29,Bogut  10,Ridnour  10,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Jan 14", Miami ,L102-99  ,19-22,Ridnour  25,Bogut  11,Alexander  5,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Jan 16",Sacramento ,W129-122  ,20-22,Redd  44,Villanueva  12,Ridnour  10,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Jan 17",LA ,L101-92  ,20-23,Jefferson  26,Mbah a Moute  6,Ridnour  8,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Jan 19",Portland ,L102-85  ,20-24,Villanueva  23,Villanueva  10,Lue  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Jan 21", Dallas ,W133-99  ,21-24,Villanueva  32,Villanueva  10,Jefferson  8,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Jan 23",Atlanta ,L117-87  ,21-25,Villanueva  27,Mbah a Moute  10,Redd  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Jan 24", Sacramento ,W106-104  ,22-25,Jefferson  20,Elson  12,Ridnour  8,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Jan 26", Minnesota ,L90-83  ,22-26,Sessions  18,Jefferson  9,Ridnour  9,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Jan 28",Indiana ,L107-99  ,22-27,Villanueva  28,Villanueva  8,Villanueva  4,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Jan 30",Toronto ,W96-85  ,23-27,Villanueva  26,Villanueva  13,Sessions  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Jan 31", Atlanta ,W110-107  ,24-27,Villanueva  27,Elson  8,Ridnour  9,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Feb 3",New Jersey ,L99-85  ,24-28,Jefferson  27,Gadzuric  9,Ridnour  7,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Feb 7", Detroit ,L126-121 OT ,24-29,Sessions  44,Elson  8,Sessions  12,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Mon, Feb 9", Houston ,W124-112  ,25-29,Sessions  26,Villanueva  8,Sessions  7,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Feb 11", Indiana ,W122-110  ,26-29,Jefferson  32,Mbah a Moute  11,Sessions  17,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Feb 17",Detroit ,W92-86  ,27-29,Jefferson  29,Sessions  9,Sessions  7,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Feb 18", Chicago ,L113-104  ,27-30,Jefferson  32,Villanueva  12,Sessions  4,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Feb 20", Cleveland ,L111-103  ,27-31,Villanueva  26,Villanueva  13,Villanueva  6,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sun, Feb 22", Denver ,W120-117  ,28-31,Villanueva  36,Elson  7,Sessions  8,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Feb 25",Dallas ,L116-96  ,28-32,Villanueva  25,Villanueva  7,Sessions  6,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Feb 27",New Orleans ,L95-94  ,28-33,Jefferson  22,Villanueva  7,Jefferson  3,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Feb 28", Washington ,W109-93  ,29-33,Villanueva  25,Gadzuric  11,Sessions  10,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Mar 3", New Jersey ,L99-95  ,29-34,Villanueva  24,Villanueva  15,Jefferson  6,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Wed, Mar 4",Cleveland ,L91-73  ,29-35,Jefferson  29,Villanueva  8,Sessions  8,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Mar 6",Chicago ,L117-102  ,29-36,Jefferson  27,Villanueva  12,Sessions  11,H,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Sat, Mar 7", Golden State ,W127-120  ,30-36,Jefferson  35,Villanueva  7,Sessions  9,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Tue, Mar 10", New York ,L120-112  ,30-37,Villanueva  32,Villanueva  9,Sessions  9,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
"Fri, Mar 13", New Orleans ,L95-86  ,30-38,Jefferson  27,Mbah a Moute  10,Sessions  7,A,Milwaukee Bucks 2008-09 Regular Season NBA Schedule
