DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29", Denver ,W98-94  ,1-0,Boozer  25,Boozer  14,Price  6,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sat, Nov 1", LA ,W101-79  ,2-0,Boozer  25,Boozer  10,Price  7,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Mon, Nov 3",LA ,W89-73  ,3-0,Millsap  24,Kirilenko  11,Price  5,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Wed, Nov 5", Portland ,W103-96  ,4-0,Okur  22,Okur  9,Knight  6,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Fri, Nov 7", Oklahoma City ,W104-97  ,5-0,Boozer  21,Kirilenko  12,Knight  11,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sun, Nov 9",New York ,L107-99  ,5-1,Boozer  19,Boozer  18,Brewer  7,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Tue, Nov 11",Philadelphia ,W93-80  ,6-1,Boozer  19,Boozer  16,Brewer  9,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Wed, Nov 12",Washington ,L95-87  ,6-2,Boozer  20,Boozer  7,Williams  7,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Fri, Nov 14",Charlotte ,L104-96  ,6-3,Boozer  26,Boozer  15,Brewer  4,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sat, Nov 15",Cleveland ,L105-93  ,6-4,Boozer  17,Boozer  9,Knight  6,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Mon, Nov 17", Phoenix ,W109-97  ,7-4,Boozer  21,Boozer  15,Knight  6,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Wed, Nov 19", Milwaukee ,W105-94  ,8-4,Miles  25,Boozer  11,Price  6,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Fri, Nov 21",San Antonio ,L119-94  ,8-5,Brewer  17,Miles  10,Miles  5,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sat, Nov 22",Memphis ,W103-94  ,9-5,Okur  23,Kirilenko  6,Kirilenko  10,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Mon, Nov 24", Chicago ,L101-100  ,9-6,Okur  26,Millsap  10,Price  8,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Wed, Nov 26", Memphis ,W117-100  ,10-6,Millsap  24,Millsap  16,Williams  15,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Fri, Nov 28", Sacramento ,W120-94  ,11-6,Okur  20,Okur  12,Williams  15,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sat, Nov 29", New Jersey ,L105-88  ,11-7,Millsap  20,Okur  11,Williams  13,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Tue, Dec 2",Sacramento ,W99-94  ,12-7,Korver  15,Millsap  11,Williams  7,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Wed, Dec 3", Miami ,L93-89  ,12-8,Millsap  20,Millsap  13,Williams  5,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Fri, Dec 5", Toronto ,W114-87  ,13-8,Okur  21,Millsap  11,Millsap  7,A,Utah Jazz 2008-09 Regular Season NBA Schedule
"Sat, Dec 6",Phoenix ,L106-104  ,13-9,Millsap  20,Okur  13,Williams  15,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Tue, Dec 9",Minnesota ,W99-96  ,14-9,Brewer  25,Okur  13,Williams  11,H,Utah Jazz 2008-09 Regular Season NBA Schedule
"Thu, Dec 11", Portland ,W97-88  ,15-9,Okur  27,Millsap  12,Williams  11,A,Utah Jazz 2008-09 Regular Season NBA Schedule
