DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31", Washington ,W119-110 OT ,1-0,Dunleavy  25,Granger  13,Tinsley  8,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Fri, Nov 2", Miami ,W87-85  ,2-0,Granger  25,Granger  9,Tinsley  10,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Sat, Nov 3",Memphis ,W121-111  ,3-0,Dunleavy  27,Dunleavy  8,Tinsley  7,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Wed, Nov 7", LA ,L104-89  ,3-1,Granger  16,Dunleavy  8,O'Neal  5,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Fri, Nov 9",Charlotte ,L96-87  ,3-2,O'Neal  18,Foster  12,Tinsley  8,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Sat, Nov 10", Denver ,L113-106  ,3-3,Murphy  18,O'Neal  12,Tinsley  10,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Tue, Nov 13", Boston ,L101-86  ,3-4,Granger  24,O'Neal  9,Tinsley  8,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Wed, Nov 14",Washington ,L103-90  ,3-5,Daniels  19,Foster  14,Granger  4,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Fri, Nov 16",Toronto ,L110-101  ,3-6,Murphy  20,Foster  9,O'Neal  7,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Sat, Nov 17", Utah ,W117-97  ,4-6,Dunleavy  25,Foster  9,Tinsley  13,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Tue, Nov 20", Los Angeles ,L134-114  ,4-7,Williams  24,Murphy  12,Tinsley  10,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Wed, Nov 21",New Orleans ,W105-93  ,5-7,Murphy  23,Foster  13,Tinsley  13,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Fri, Nov 23", Dallas ,W111-107  ,6-7,Granger  25,Foster  11,Tinsley  6,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Sun, Nov 25", Cleveland ,L111-106  ,6-8,Daniels  25,Tinsley  9,Tinsley  10,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Tue, Nov 27",Denver ,W112-110  ,7-8,Dunleavy  30,Williams  11,Tinsley  11,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Wed, Nov 28",Portland ,W95-89  ,8-8,Granger  23,Foster  17,Tinsley  10,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Fri, Nov 30",Seattle ,L95-93  ,8-9,Granger  21,Foster  14,Tinsley  10,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Sun, Dec 2",LA ,W101-95  ,9-9,Tinsley  29,O'Neal  15,Tinsley  7,H,Indiana Pacers 2007-08 Regular Season NBA Schedule
"Tue, Dec 4", Phoenix ,L121-117  ,9-10,O'Neal  30,Foster  12,Tinsley  12,A,Indiana Pacers 2007-08 Regular Season NBA Schedule
