DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23",Orlando ,L94-85  ,0-1,Thompson  16,Love  18,Garland  5,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sat, Oct 26", Indiana ,W110-99  ,1-1,Thompson  25,Thompson  13,Love  9,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Mon, Oct 28",Milwaukee ,L129-112  ,1-2,Sexton  18,Love  16,Thompson  4,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Wed, Oct 30", Chicago ,W117-111  ,2-2,Thompson  23,Love  20,Love  6,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Fri, Nov 1",Indiana ,L102-95  ,2-3,Love  22,Love  17,Clarkson  5,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sun, Nov 3", Dallas ,L131-111  ,2-4,Love  29,Thompson  12,Knight  6,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Tue, Nov 5", Boston ,L119-113  ,2-5,Sexton  21,Thompson  13,Thompson  4,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Washington ,W113-100  ,3-5,Thompson  21,Thompson  12,Garland  6,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sun, Nov 10",New York ,W108-87  ,4-5,Sexton  31,Nance Jr.  9,Garland  6,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Tue, Nov 12",Philadelphia ,L98-97  ,4-6,Love  20,Thompson  12,Sexton  4,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Thu, Nov 14", Miami ,L108-97  ,4-7,Love  21,Love  10,Porter Jr.  4,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sun, Nov 17", Philadelphia ,L114-95  ,4-8,Sexton  17,Thompson  9,Clarkson  3,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Mon, Nov 18",New York ,L123-105  ,4-9,Porter Jr.  18,Osman  8,Clarkson  4,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Wed, Nov 20",Miami ,L124-100  ,4-10,Love  25,Love  13,Dellavedova  5,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Fri, Nov 22",Dallas ,L143-101  ,4-11,Garland  23,Thompson  8,Sexton  5,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sat, Nov 23", Portland ,W110-104  ,5-11,Clarkson  28,Nance Jr.  12,Osman  5,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Mon, Nov 25", Brooklyn ,L108-106  ,5-12,Clarkson  23,Nance Jr.  13,Porter Jr.  7,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", Orlando ,L116-104  ,5-13,Sexton  20,Thompson  15,Sexton  6,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Fri, Nov 29", Milwaukee ,L119-110  ,5-14,Garland  21,Thompson  13,Love  7,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Tue, Dec 3", Detroit ,L127-94  ,5-15,Sexton  22,Thompson  14,Nance Jr.  5,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Fri, Dec 6", Orlando ,L93-87  ,5-16,Sexton  19,Nance Jr.  11,Thompson  5,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Sat, Dec 7",Philadelphia ,L141-94  ,5-17,Garland  17,Love  7,Thompson  4,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Mon, Dec 9",Boston ,L110-88  ,5-18,Clarkson  19,Thompson  11,Dellavedova  4,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Wed, Dec 11", Houston ,L116-110  ,5-19,Porter Jr.  24,Love  11,Osman  7,A,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
"Thu, Dec 12",San Antonio ,W117-109 OT ,6-19,Love  30,Love  17,Garland  5,H,Cleveland Cavaliers 2019-20 Regular Season NBA Schedule
