DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Feb 1", Los Angeles ,L111-100  ,17-26,Shved  18,Williams  9,Rubio  7,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Feb 2", New Orleans ,W115-86  ,18-26,Cunningham  18,Pekovic  7,Shved  8,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Feb 4", Portland ,L100-98  ,18-27,Cunningham  23,Pekovic  11,Rubio  14,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Feb 6", San Antonio ,L104-94  ,18-28,Pekovic  21,Williams  12,Rubio  11,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Feb 8", New York ,L100-94  ,18-29,Ridnour  20,Pekovic  11,Rubio  11,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sun, Feb 10",Memphis ,L105-88  ,18-30,Ridnour  17,Williams  6,Shved  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Feb 11",Cleveland ,W100-92  ,19-30,Ridnour  21,Pekovic  10,Rubio  10,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Feb 13", Utah ,L97-93  ,19-31,Williams  24,Williams  16,Rubio  10,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Feb 20", Philadelphia ,W94-87  ,20-31,Pekovic  27,Pekovic  18,Rubio  6,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Feb 22",Oklahoma City ,L127-111  ,20-32,Shved  17,Stiemsma  6,Rubio  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sun, Feb 24", Golden State ,L100-99  ,20-33,Williams  23,Williams  12,Rubio  11,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Tue, Feb 26",Phoenix ,L84-83 OT ,20-34,Williams  21,Williams  12,Rubio  10,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Thu, Feb 28",Los Angeles ,L116-94  ,20-35,Barea  20,Williams  8,Rubio  13,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Mar 2",Portland ,L109-94  ,20-36,Williams  23,Rubio  9,Rubio  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Mar 4", Miami ,L97-81  ,20-37,Williams  25,Cunningham  11,Rubio  8,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Mar 6", Washington ,W87-82  ,21-37,Williams  16,Williams  8,Rubio  11,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Mar 9",Denver ,L111-88  ,21-38,Gelabale  19,Johnson  8,Rubio  6,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sun, Mar 10", Dallas ,L100-77  ,21-39,Williams  18,Williams  9,Rubio  5,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Tue, Mar 12", San Antonio ,W107-83  ,22-39,Rubio  21,Rubio  13,Rubio  12,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Mar 13",Indiana ,L107-91  ,22-40,Rubio  21,Stiemsma  9,Rubio  10,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Mar 15",Houston ,L108-100  ,22-41,Williams  19,Rubio  7,Rubio  7,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sun, Mar 17", New Orleans ,W97-95  ,23-41,Williams  28,Williams  7,Rubio  6,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Mar 18",Memphis ,L92-77  ,23-42,Shved  12,Gelabale  7,Ridnour  3,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Thu, Mar 21",Sacramento ,L101-98  ,23-43,Pekovic  18,Pekovic  12,Rubio  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Mar 22",Phoenix ,W117-86  ,24-43,Kirilenko  20,Stiemsma  10,Rubio  8,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sun, Mar 24", Chicago ,L104-97  ,24-44,Williams  28,Pekovic  8,Rubio  8,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Tue, Mar 26",Detroit ,W105-82  ,25-44,Barea  21,Pekovic  11,Rubio  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Mar 27", Los Angeles ,L120-117  ,25-45,Pekovic  19,Pekovic  16,Rubio  7,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Mar 29", Oklahoma City ,W101-93  ,26-45,Pekovic  22,Pekovic  15,Rubio  7,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Mar 30", Memphis ,L99-86  ,26-46,Rubio  23,Rubio  10,Rubio  9,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Apr 1", Boston ,W110-100  ,27-46,Pekovic  29,Kirilenko  9,Rubio  10,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Apr 3",Milwaukee ,W107-98  ,28-46,Pekovic  27,Pekovic  8,Rubio  12,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Apr 5", Toronto ,L95-93  ,28-47,Pekovic  24,Pekovic  8,Rubio  12,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Apr 6", Detroit ,W107-101  ,29-47,Pekovic  20,Pekovic  13,Barea  6,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Tue, Apr 9",Golden State ,L105-89  ,29-48,Budinger  17,Stiemsma  9,Shved  9,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Apr 10",LA ,L111-95  ,29-49,Pekovic  20,Williams  10,Rubio  7,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Fri, Apr 12",Utah ,L107-100  ,29-50,Barea  23,Stiemsma  7,Shved  5,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Sat, Apr 13", Phoenix ,W105-93  ,30-50,Rubio  24,Cunningham  8,Rubio  10,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Mon, Apr 15", Utah ,L96-80  ,30-51,Williams  18,Stiemsma  8,Barea  5,A,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
"Wed, Apr 17",San Antonio ,W108-95  ,31-51,Williams  21,Stiemsma  9,Ridnour  6,H,Minnesota Timberwolves 2012-13 Regular Season NBA Schedule
