DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30",Dallas ,L118-109  ,0-1,Teague  24,Carroll  7,Teague  9,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Nov 1", Toronto ,W102-95  ,1-1,Horford  22,Horford  16,Teague  12,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sun, Nov 3",Los Angeles ,L105-103  ,1-2,Korver  22,Horford  16,Korver  4,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Nov 5",Sacramento ,W105-100  ,2-2,Horford  27,Millsap  11,Teague  10,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Thu, Nov 7",Denver ,L109-107  ,2-3,Millsap  29,Millsap  10,Teague  11,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Nov 9", Orlando ,W104-94  ,3-3,Teague  19,Millsap  11,Teague  13,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Nov 11",Charlotte ,W103-94  ,4-3,Horford  24,Carroll  10,Teague  12,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Nov 13", New York ,L95-91  ,4-4,Teague  25,Carroll  9,Teague  8,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Nov 15", Philadelphia ,W113-103  ,5-4,Teague  33,Horford  8,Teague  10,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Nov 16",New York ,W110-90  ,6-4,Teague  16,Millsap  13,Mack  12,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Nov 19",Miami ,L104-88  ,6-5,Scott  15,Scott  10,Teague  7,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", Detroit ,W93-85  ,7-5,Millsap  19,Carroll  12,Teague  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Nov 22",Detroit ,W96-89  ,8-5,Teague  18,Horford  11,Teague  9,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Nov 23", Boston ,L94-87  ,8-6,Horford  18,Horford  7,Teague  10,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Nov 26", Orlando ,L109-92  ,8-7,Horford  15,Carroll  7,Williams  8,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Nov 27",Houston ,L113-84  ,8-8,Millsap  16,Horford  8,Teague  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Nov 29", Dallas ,W88-87  ,9-8,Teague  25,Horford  12,Teague  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Nov 30",Washington ,L108-101  ,9-9,Millsap  23,Millsap  10,Mack  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Dec 2",San Antonio ,L102-100  ,9-10,Teague  19,Millsap  14,Teague  7,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Dec 4", LA ,W107-97  ,10-10,Millsap  25,Millsap  9,Millsap  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Dec 6", Cleveland ,W108-89  ,11-10,Horford  22,Millsap  14,Teague  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Dec 10", Oklahoma City ,L101-92  ,11-11,Millsap  23,Millsap  12,Teague  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Dec 13", Washington ,W101-99 OT ,12-11,Horford  34,Horford  15,Teague  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Dec 14",New York ,L111-106  ,12-12,Williams  27,Millsap  8,Teague  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Dec 16", Los Angeles ,W114-100  ,13-12,Horford  19,Horford  11,Teague  10,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Dec 18", Sacramento ,W124-107  ,14-12,Korver  28,Horford  10,Teague  15,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Dec 20", Utah ,W118-85  ,15-12,Williams  25,Millsap  10,Teague  8,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Dec 23",Miami ,L121-119 OT ,15-13,Teague  26,Horford  11,Teague  8,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Thu, Dec 26",Cleveland ,W127-125 2OT ,16-13,Teague  34,Millsap  11,Teague  14,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Dec 28", Charlotte ,W118-116 OT ,17-13,Millsap  33,Millsap  13,Teague  9,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sun, Dec 29",Orlando ,L109-102  ,17-14,Teague  22,Millsap  7,Teague  8,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Dec 31",Boston ,W92-91  ,18-14,Millsap  34,Millsap  15,Teague  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Jan 3", Golden State ,L101-100  ,18-15,Antic  16,Millsap  11,Teague  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Jan 4",Chicago ,L91-84  ,18-16,Millsap  16,Millsap  12,Teague  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Jan 6",Brooklyn ,L91-86  ,18-17,Millsap  16,Carroll  7,Korver  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Jan 8", Indiana ,W97-87  ,19-17,Korver  17,Millsap  6,Teague  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Jan 10", Houston ,W83-80  ,20-17,Millsap  20,Brand  11,Williams  8,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sun, Jan 12",Memphis ,L108-101  ,20-18,Millsap  21,Korver  7,Millsap  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Thu, Jan 16", Brooklyn,L127-110  ,20-19,Scott  17,Antic  5,Mack  7,N,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Jan 20", Miami ,W121-114  ,21-19,Millsap  26,Millsap  7,Mack  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Jan 22",Orlando ,W112-109  ,22-19,Millsap  24,Antic  12,Korver  7,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Jan 24", San Antonio ,L105-79  ,22-20,Millsap  15,Millsap  8,Williams  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Jan 25",Milwaukee ,W112-87  ,23-20,Millsap  20,Millsap  8,Williams  5,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Mon, Jan 27",Oklahoma City ,L111-109  ,23-21,Millsap  23,Ayon  10,Mack  7,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Jan 31",Philadelphia ,W125-99  ,24-21,Scott  18,Scott  9,Teague  8,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Feb 1", Minnesota ,W120-113  ,25-21,Korver  24,Millsap  13,Teague  8,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Feb 4", Indiana ,L89-85  ,25-22,Scott  15,Millsap  12,Teague  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Feb 5",New Orleans ,L105-100  ,25-23,Millsap  26,Millsap  10,Teague  13,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Feb 8", Memphis ,L79-76  ,25-24,Millsap  20,Millsap  11,Millsap  6,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Feb 11",Chicago ,L100-85  ,25-25,Millsap  15,Brand  8,Williams  4,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Feb 12",Toronto ,L104-83  ,25-26,Ayon  18,Ayon  10,Teague  6,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Feb 18",Indiana ,L108-98  ,25-27,Korver  19,Brand  8,Mack  8,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Wed, Feb 19", Washington ,L114-97  ,25-28,Millsap  21,Millsap  11,Teague  5,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Fri, Feb 21",Detroit ,L115-107  ,25-29,Millsap  23,Brand  9,Williams  8,H,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Sat, Feb 22", New York ,W107-98  ,26-29,Scott  30,Williams  9,Williams  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
"Tue, Feb 25", Chicago ,L107-103  ,26-30,Teague  26,Brand  13,Teague  7,A,Atlanta Hawks 2013-14 Regular Season NBA Schedule
