DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 17",Golden State ,W122-121  ,1-0,Harden  27,Anderson  8,Harden  11,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Oct 18",Sacramento ,W105-100  ,2-0,Harden  27,Capela  17,Harden  9,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Oct 21", Dallas ,W107-91  ,3-0,Harden  29,Capela  10,Harden  7,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Oct 23", Memphis ,L98-90  ,3-1,Gordon  27,Tucker  8,Harden  8,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Oct 25",Philadelphia ,W105-104  ,4-1,Gordon  29,Capela  20,Harden  13,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Fri, Oct 27",Charlotte ,W109-93  ,5-1,Harden  27,Tucker  13,Harden  11,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Oct 28",Memphis ,L103-89  ,5-2,Anderson  22,Capela  12,Harden  8,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Oct 30", Philadelphia ,L115-107  ,5-3,Harden  29,Capela  15,Harden  7,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Nov 1",New York ,W119-97  ,6-3,Harden  31,Capela  13,Harden  9,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Fri, Nov 3",Atlanta ,W119-104  ,7-3,Harden  29,Anderson  8,Harden  11,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sun, Nov 5", Utah ,W137-110  ,8-3,Harden  56,Tucker  9,Harden  13,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Thu, Nov 9", Cleveland ,W117-113  ,9-3,Harden  35,Capela  13,Harden  13,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Nov 11", Memphis ,W111-96  ,10-3,Harden  38,Capela  14,Harden  8,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sun, Nov 12",Indiana ,W118-95  ,11-3,Harden  26,Capela  17,Harden  15,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Tue, Nov 14", Toronto ,L129-113  ,11-4,Harden  38,Capela  11,Harden  11,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Thu, Nov 16",Phoenix ,W142-116  ,12-4,Harden  48,Capela  10,Paul  10,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Nov 18",Memphis ,W105-83  ,13-4,Harden  29,Capela  13,Harden  7,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Nov 22", Denver ,W125-95  ,14-4,Ariza  25,Tucker  11,Paul  12,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Nov 25", New York ,W117-102  ,15-4,Harden  37,Capela  15,Paul  13,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Nov 27", Brooklyn ,W117-103  ,16-4,Harden  37,Harden  10,Paul  14,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Nov 29", Indiana ,W118-97  ,17-4,Harden  29,Capela  13,Harden  10,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sun, Dec 3",Los Angeles ,W118-95  ,18-4,Harden  36,Capela  13,Harden  9,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Thu, Dec 7",Utah ,W112-101  ,19-4,Harden  29,Paul  9,Paul  13,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Dec 9",Portland ,W124-117  ,20-4,Harden  48,Capela  10,Paul  7,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Dec 11", New Orleans ,W130-123  ,21-4,Capela  28,Paul  9,Harden  17,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Dec 13", Charlotte ,W108-96  ,22-4,Paul  31,Capela  11,Paul  11,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Fri, Dec 15", San Antonio ,W124-109  ,23-4,Harden  28,Capela  10,Paul  8,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Dec 16", Milwaukee ,W115-111  ,24-4,Harden  31,Tucker  10,Paul  6,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Dec 18", Utah ,W120-99  ,25-4,Gordon  33,Capela  19,Paul  10,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Dec 20", Los Angeles ,L122-116  ,25-5,Harden  51,Ariza  11,Harden  9,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Fri, Dec 22", LA ,L128-118  ,25-6,Harden  51,Anderson  10,Harden  8,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Dec 25",Oklahoma City ,L112-107  ,25-7,Harden  29,Capela  10,Harden  14,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Thu, Dec 28",Boston ,L99-98  ,25-8,Harden  34,Tucker  9,Harden  10,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Fri, Dec 29",Washington ,L121-103  ,25-9,Harden  20,Anderson  12,Paul  6,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sun, Dec 31", Los Angeles ,W148-142 2OT ,26-9,Harden  40,Black  9,Harden  11,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Wed, Jan 3",Orlando ,W116-98  ,27-9,Green  27,Capela  8,Paul  13,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Thu, Jan 4", Golden State ,L124-114  ,27-10,Gordon  30,Capela  10,Paul  9,A,Houston Rockets 2017-18 Regular Season NBA Schedule
"Sat, Jan 6",Detroit ,L108-101  ,27-11,Paul  16,Capela  11,Paul  13,H,Houston Rockets 2017-18 Regular Season NBA Schedule
"Mon, Jan 8",Chicago ,W116-107  ,28-11,Paul  24,Capela  16,Paul  9,H,Houston Rockets 2017-18 Regular Season NBA Schedule
