DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Dec 25", Boston ,W106-104  ,1-0,Anthony  37,Anthony  8,Douglas  4,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Dec 28",Golden State ,L92-78  ,1-1,Stoudemire  16,Stoudemire  10,Bibby  4,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Thu, Dec 29",Los Angeles ,L99-82  ,1-2,Anthony  27,Chandler  11,Anthony  5,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Dec 31",Sacramento ,W114-92  ,2-2,Anthony  23,Harrellson  12,Douglas  8,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Jan 2", Toronto ,L90-85  ,2-3,Anthony  35,Anthony  11,Fields  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Jan 4", Charlotte ,L118-110  ,2-4,Anthony  32,Stoudemire  12,Anthony  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Jan 6",Washington ,W99-96  ,3-4,Anthony  37,Chandler  15,Shumpert  7,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Jan 7",Detroit ,W103-80  ,4-4,Stoudemire  22,Chandler  9,Anthony  7,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Jan 9", Charlotte ,W91-87  ,5-4,Stoudemire  25,Chandler  13,Anthony  6,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Jan 11", Philadelphia ,W85-79  ,6-4,Anthony  27,Chandler  13,Anthony  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Thu, Jan 12",Memphis ,L94-83  ,6-5,Anthony  14,Chandler  11,Douglas  4,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Jan 14",Oklahoma City ,L104-92  ,6-6,Chandler  14,Chandler  7,Stoudemire  3,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Jan 16", Orlando ,L102-93  ,6-7,Anthony  33,Anthony  8,Anthony  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Jan 18", Phoenix ,L91-88  ,6-8,Stoudemire  23,Chandler  17,Stoudemire  4,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Jan 20", Milwaukee ,L100-86  ,6-9,Anthony  35,Chandler  12,Shumpert  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Jan 21", Denver ,L119-114 2OT ,6-10,Anthony  25,Stoudemire  11,Shumpert  7,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Tue, Jan 24",Charlotte ,W111-78  ,7-10,Chandler  20,Chandler  17,Fields  5,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Jan 25",Cleveland ,L91-81  ,7-11,Stoudemire  19,Stoudemire  14,Anthony  6,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Jan 27",Miami ,L99-89  ,7-12,Walker  21,Chandler  12,Douglas  5,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Jan 28",Houston ,L97-84  ,7-13,Stoudemire  23,Chandler  11,Lin  6,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Tue, Jan 31", Detroit ,W113-86  ,8-13,Anthony  25,Chandler  8,Anthony  6,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Thu, Feb 2", Chicago ,L105-102  ,8-14,Stoudemire  34,Stoudemire  11,Shumpert  8,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Feb 3",Boston ,L91-89  ,8-15,Anthony  26,Chandler  11,Anthony  6,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Feb 4", New Jersey ,W99-92  ,9-15,Lin  25,Jeffries  10,Lin  7,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Feb 6", Utah ,W99-88  ,10-15,Lin  28,Jeffries  8,Lin  8,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Feb 8",Washington ,W107-93  ,11-15,Chandler  25,Chandler  11,Lin  10,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Feb 10", Los Angeles ,W92-85  ,12-15,Lin  38,Chandler  11,Lin  7,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Sat, Feb 11",Minnesota ,W100-98  ,13-15,Lin  20,Jeffries  8,Lin  8,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Tue, Feb 14",Toronto ,W90-87  ,14-15,Lin  27,Stoudemire  9,Lin  11,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Feb 15", Sacramento ,W100-85  ,15-15,Fields  15,Fields  10,Lin  13,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Feb 17", New Orleans ,L89-85  ,15-16,Stoudemire  26,Stoudemire  12,Lin  5,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Sun, Feb 19", Dallas ,W104-97  ,16-16,Lin  28,Chandler  10,Lin  14,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Feb 20", New Jersey ,L100-92  ,16-17,Lin  21,Fields  11,Lin  9,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Feb 22", Atlanta ,W99-82  ,17-17,Lin  17,Stoudemire  10,Lin  9,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Thu, Feb 23",Miami ,L102-88  ,17-18,Anthony  19,Chandler  9,Smith  3,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Feb 29", Cleveland ,W120-103  ,18-18,Anthony  22,Chandler  15,Lin  13,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Sun, Mar 4",Boston ,L115-111 OT ,18-19,Anthony  25,Chandler  14,Davis  7,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Tue, Mar 6",Dallas ,L95-85  ,18-20,Stoudemire  26,Fields  10,Lin  7,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Mar 7",San Antonio ,L118-105  ,18-21,Anthony  27,Stoudemire  11,Davis  8,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Fri, Mar 9",Milwaukee ,L119-114  ,18-22,Stoudemire  27,Stoudemire  11,Lin  13,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Sun, Mar 11", Philadelphia ,L106-94  ,18-23,Anthony  22,Chandler  12,Lin  7,A,New York Knicks 2011-12 Regular Season NBA Schedule
"Mon, Mar 12",Chicago ,L104-99  ,18-24,Anthony  21,Chandler  10,Lin  8,H,New York Knicks 2011-12 Regular Season NBA Schedule
"Wed, Mar 14", Portland ,W121-79  ,19-24,Smith  23,Stoudemire  8,Davis  10,A,New York Knicks 2011-12 Regular Season NBA Schedule
