DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 28",San Antonio ,L101-100  ,0-1,Ellis  26,Chandler  10,Ellis  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Oct 30", Utah ,W120-102  ,1-1,Parsons  21,Aminu  10,Ellis  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Nov 1",New Orleans ,W109-104  ,2-1,Parsons  20,Ellis  7,Harris  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Nov 3", Boston ,W118-113  ,3-1,Parsons  29,Chandler  12,Ellis  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Nov 6",Portland ,L108-87  ,3-2,Nowitzki  17,Aminu  5,Harris  4,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Nov 7",Utah ,W105-82  ,4-2,Nowitzki  27,Chandler  13,Ellis  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Nov 9", Miami ,L105-96  ,4-3,Ellis  23,Chandler  15,Ellis  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Nov 11", Sacramento ,W106-98  ,5-3,Nowitzki  23,Chandler  11,Harris  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Nov 13", Philadelphia ,W123-70  ,6-3,Nowitzki  21,Chandler  10,Barea  11,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Nov 15", Minnesota ,W131-117  ,7-3,Ellis  30,Chandler  16,Nelson  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Nov 17",Charlotte ,W107-80  ,8-3,Ellis  18,Aminu  11,Nelson  8,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Nov 19",Washington ,W105-102  ,9-3,Ellis  34,Chandler  16,Barea  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Nov 21", Los Angeles ,W140-106  ,10-3,Nowitzki  23,Aminu  6,Ellis  10,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Nov 22",Houston ,L95-92  ,10-4,Ellis  17,Chandler  13,Nelson  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Nov 24", Indiana ,L111-100  ,10-5,Ellis  24,Nowitzki  11,Ellis  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Nov 26", New York ,W109-102 OT ,11-5,Nowitzki  30,Chandler  25,Harris  8,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Nov 28",Toronto ,W106-102  ,12-5,Ellis  30,Chandler  10,Barea  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Nov 29",Philadelphia ,W110-103  ,13-5,Chandler  20,Chandler  13,Ellis  5,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Dec 2",Chicago ,W132-129 2OT ,14-5,Ellis  38,Chandler  14,Nowitzki  10,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Dec 3",Milwaukee ,W107-105  ,15-5,Ellis  23,Chandler  20,Ellis  7,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Dec 5", Phoenix ,L118-106  ,15-6,Ellis  33,Chandler  18,Nelson  3,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Dec 7", Milwaukee ,W125-102  ,16-6,Parsons  28,Wright  7,Barea  9,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Dec 9",Memphis ,L114-105  ,16-7,Parsons  30,Chandler  9,Nelson  4,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Dec 10", New Orleans ,W112-107  ,17-7,Ellis  26,Nowitzki  6,Ellis  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Dec 13", Golden State ,L105-98  ,17-8,Ellis  24,Jefferson  13,Ellis  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Dec 16",New York ,W107-87  ,18-8,Nowitzki  16,Chandler  14,Ellis  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Dec 17",Detroit ,W117-106  ,19-8,Parsons  32,Nowitzki  10,Harris  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Dec 20", San Antonio ,W99-93  ,20-8,Ellis  38,Chandler  14,Rondo  9,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Dec 22", Atlanta ,L105-102  ,20-9,Ellis  18,Chandler  19,Rondo  11,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Dec 23",Phoenix ,L124-115  ,20-10,Chandler  22,Chandler  14,Rondo  8,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Dec 26", Los Angeles ,W102-98  ,21-10,Rondo  21,Chandler  12,Rondo  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Dec 28", Oklahoma City ,W112-107  ,22-10,Nowitzki  30,Smith  8,Rondo  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Dec 30", Washington ,W114-87  ,23-10,Ellis  20,Chandler  12,Rondo  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Jan 2",Boston ,W119-101  ,24-10,Rondo  29,Chandler  16,Rondo  5,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Jan 4",Cleveland ,W109-90  ,25-10,Ellis  20,Chandler  8,Rondo  8,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Jan 5",Brooklyn ,W96-88 OT ,26-10,Ellis  19,Chandler  13,Rondo  14,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Jan 7", Detroit ,L108-95  ,26-11,Nowitzki  19,Chandler  15,Rondo  8,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Jan 10",LA ,L120-100  ,26-12,Nowitzki  25,Chandler  10,Rondo  8,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Jan 13",Sacramento ,W108-104 OT ,27-12,Ellis  28,Chandler  17,Ellis  10,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Jan 14",Denver ,L114-107  ,27-13,Barea  17,Jefferson  6,Barea  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Jan 16", Denver ,W97-89  ,28-13,Nowitzki  25,Chandler  16,Rondo  8,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Jan 19",Memphis ,W103-95  ,29-13,Ellis  25,Chandler  16,Ellis  7,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Jan 21",Minnesota ,W98-75  ,30-13,Parsons  22,Powell  10,Barea  10,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Jan 23", Chicago ,L102-98  ,30-14,Nowitzki  24,Chandler  12,Ellis  4,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Jan 25",New Orleans ,L109-106  ,30-15,Ellis  36,Rondo  8,Rondo  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Jan 27", Memphis ,L109-90  ,30-16,Parsons  19,Rondo  7,Rondo  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Jan 28",Houston ,L99-94  ,30-17,Ellis  33,Chandler  15,Rondo  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Jan 30",Miami ,W93-72  ,31-17,Villanueva  20,Chandler  13,Ellis  7,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Jan 31",Orlando ,W108-93  ,32-17,Ellis  25,Chandler  9,Ellis  13,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Feb 2", Minnesota ,W100-94  ,33-17,Ellis  23,Chandler  10,Barea  8,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Feb 4",Golden State ,L128-114  ,33-18,Parsons  24,Chandler  17,Harris  7,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Feb 5",Sacramento ,W101-78  ,34-18,Ellis  21,Chandler  16,Ellis  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Feb 7", Portland ,W111-101 OT ,35-18,Nowitzki  25,Chandler  13,Barea  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Feb 9", LA ,L115-98  ,35-19,Villanueva  26,Parsons  12,Barea  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Feb 11", Utah ,W87-82  ,36-19,Barea  22,Nowitzki  14,Harris  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Feb 19",Oklahoma City ,L104-89  ,36-20,Nowitzki  14,Chandler  13,Rondo  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Feb 20", Houston ,W111-100  ,37-20,Aminu  17,Chandler  14,Harris  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Feb 22", Charlotte ,W92-81  ,38-20,Ellis  23,Nowitzki  12,Ellis  4,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Feb 24", Toronto ,W99-92  ,39-20,Ellis  20,Aminu  12,Harris  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Feb 25",Atlanta ,L104-87  ,39-21,Ellis  19,James  11,Barea  7,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Feb 28", Brooklyn ,L104-94  ,39-22,Nowitzki  20,Rondo  7,Rondo  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Mar 2", New Orleans ,W102-93  ,40-22,Ellis  20,Nowitzki  8,Ellis  2,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Mar 5",Portland ,L94-75  ,40-23,Ellis  12,Chandler  14,Rondo  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Mar 6",Golden State ,L104-89  ,40-24,Rondo  14,Stoudemire  5,Rondo  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Mar 8",Los Angeles ,W100-93  ,41-24,Ellis  31,Parsons  6,Rondo  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Mar 10", Cleveland ,L127-94  ,41-25,Parsons  18,Chandler  10,Barea  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Mar 13", LA ,W129-99  ,42-25,Parsons  22,Chandler  12,Rondo  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Mar 16", Oklahoma City ,W119-115  ,43-25,Parsons  31,Chandler  7,Rondo  13,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Mar 18", Orlando ,W107-102  ,44-25,Nowitzki  25,Nowitzki  8,Rondo  11,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Mar 20", Memphis ,L112-101  ,44-26,Nowitzki  16,Chandler  13,Rondo  4,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Mar 22",Phoenix ,L98-92  ,44-27,Parsons  19,Chandler  11,Rondo  6,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Tue, Mar 24", San Antonio ,W101-94  ,45-27,Ellis  38,Nowitzki  13,Ellis  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Mar 27",San Antonio ,L94-76  ,45-28,Chandler  10,Chandler  14,Rondo  5,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Mar 29",Indiana ,L104-99  ,45-29,Parsons  27,Chandler  11,Rondo  10,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Apr 1",Oklahoma City ,W135-131  ,46-29,Ellis  26,Chandler  10,Rondo  10,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Thu, Apr 2", Houston ,L108-101  ,46-30,Nowitzki  21,Chandler  8,Rondo  6,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sat, Apr 4", Golden State ,L123-110  ,46-31,Nowitzki  18,Chandler  13,Rondo  5,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Apr 8", Phoenix ,W107-104  ,47-31,Ellis  20,Chandler  23,Rondo  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Fri, Apr 10",Denver ,W144-143 2OT ,48-31,Nowitzki  25,Chandler  11,Harris  9,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Sun, Apr 12",Los Angeles ,W120-106  ,49-31,Chandler  20,Aminu  10,Rondo  11,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Mon, Apr 13",Utah ,L109-92  ,49-32,Barea  18,Aminu  10,Rondo  5,H,Dallas Mavericks 2014-15 Regular Season NBA Schedule
"Wed, Apr 15", Portland ,W114-98  ,50-32,Chandler  22,Chandler  15,Rondo  7,A,Dallas Mavericks 2014-15 Regular Season NBA Schedule
