DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28", Denver ,L105-85  ,0-1,Harden  22,Beverley  8,Harden  6,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Oct 30", Golden State ,L112-92  ,0-2,Harrell  17,Capela  8,Harden  5,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sun, Nov 1",Miami ,L109-89  ,0-3,Thornton  21,Ariza  7,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Nov 2", Oklahoma City ,W110-105  ,1-3,Harden  37,Howard  8,Lawson  11,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Nov 4", Orlando ,W119-114 OT ,2-3,Harden  28,Howard  14,Lawson  8,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Nov 6",Sacramento ,W116-110  ,3-3,Harden  43,Capela  12,Harden  13,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Nov 7",LA ,W109-105  ,4-3,Harden  46,Howard  20,Lawson  4,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Nov 11", Brooklyn ,L106-98  ,4-4,Harden  23,Howard  17,Thornton  7,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Nov 13",Denver ,L107-98  ,4-5,Harden  28,Howard  10,Lawson  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Nov 14", Dallas ,L110-98  ,4-6,Harden  25,Capela  10,Harden  10,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Nov 16", Boston ,L111-95  ,4-7,Ariza  19,Howard  12,Lawson  5,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Nov 18", Portland ,W108-103 OT ,5-7,Harden  45,Howard  19,Harden  11,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Nov 20",Memphis ,L96-84  ,5-8,Harden  22,Howard  15,Harden  5,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Nov 21", New York ,L107-102  ,5-9,Harden  24,Capela  14,Harden  10,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Nov 25", Memphis ,L102-93  ,5-10,Harden  40,Ariza  12,Harden  5,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Nov 27", Philadelphia ,W116-114  ,6-10,Harden  50,Howard  13,Harden  8,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sun, Nov 29",New York ,W116-111 OT ,7-10,Harden  26,Capela  11,Harden  9,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Nov 30",Detroit ,L116-105  ,7-11,Harden  29,Howard  10,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Dec 2", New Orleans ,W108-101  ,8-11,Harden  24,Howard  16,Harden  6,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Dec 4",Dallas ,W100-96  ,9-11,Harden  25,Capela  10,Harden  9,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Dec 5", Sacramento ,W120-113  ,10-11,Harden  31,Howard  18,Harden  9,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Tue, Dec 8",Brooklyn ,L110-105  ,10-12,Thornton  32,Howard  9,Harden  9,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Dec 9",Washington ,W109-103  ,11-12,Harden  42,Harden  9,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Dec 12", Los Angeles ,W126-97  ,12-12,Harden  30,Howard  12,Lawson  8,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Dec 14",Denver ,L114-108  ,12-13,Harden  24,Howard  8,Beverley  8,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Tue, Dec 15",Sacramento ,L107-97  ,12-14,Harden  33,Capela  9,Harden  6,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Thu, Dec 17",Los Angeles ,W107-87  ,13-14,Harden  25,Howard  15,Harden  6,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Dec 19", LA ,W107-97  ,14-14,Howard  22,Howard  14,Harden  11,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Dec 21", Charlotte ,W102-95  ,15-14,Harden  36,Howard  9,Harden  7,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Dec 23",Orlando ,L104-101  ,15-15,Harden  31,Ariza  8,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Dec 25", San Antonio ,W88-84  ,16-15,Harden  20,Howard  12,Harden  9,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Dec 26",New Orleans ,L110-108  ,16-16,Harden  25,Howard  9,Harden  5,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Tue, Dec 29", Atlanta ,L121-115  ,16-17,Howard  30,Howard  16,Harden  8,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Thu, Dec 31", Golden State ,L114-110  ,16-18,Harden  30,Howard  13,Harden  5,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Jan 2",San Antonio ,L121-103  ,16-19,Howard  22,Howard  12,Beverley  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Jan 4",Utah ,W93-91  ,17-19,Harden  30,Howard  13,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Thu, Jan 7", Utah ,W103-94  ,18-19,Harden  33,Capela  10,Beverley  4,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sun, Jan 10", Indiana ,W107-103 OT ,19-19,Ariza  24,Howard  17,Harden  9,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Tue, Jan 12",Memphis ,W107-91  ,20-19,Harden  25,Howard  14,Terry  6,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Jan 13", Minnesota ,W107-104  ,21-19,Harden  27,Howard  10,Harden  11,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Jan 15", Cleveland ,L91-77  ,21-20,Howard  14,Howard  11,Harden  5,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sun, Jan 17",Los Angeles ,W112-95  ,22-20,Harden  31,Howard  15,Harden  5,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Jan 18",LA ,L140-132 OT ,22-21,Howard  36,Howard  26,Harden  8,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Jan 20", Detroit ,L123-114  ,22-22,Harden  33,Harden  17,Harden  14,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Jan 22", Milwaukee ,W102-98  ,23-22,Harden  30,Capela  9,Harden  8,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sun, Jan 24", Dallas ,W115-104  ,24-22,Ariza  29,Harden  15,Harden  10,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Mon, Jan 25",New Orleans ,W112-111  ,25-22,Harden  35,Harden  11,Harden  8,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Wed, Jan 27",San Antonio ,L130-99  ,25-23,Harden  20,Howard  8,Thornton  3,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Fri, Jan 29",Oklahoma City ,L116-108  ,25-24,Harden  33,Howard  8,Harden  7,H,Houston Rockets 2015-16 Regular Season NBA Schedule
"Sat, Jan 30", Washington ,L123-122  ,25-25,Harden  40,Harden  7,Harden  11,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Tue, Feb 2", Miami ,W115-102  ,26-25,Harden  26,Jones  7,Harden  14,A,Houston Rockets 2015-16 Regular Season NBA Schedule
"Thu, Feb 4",Phoenix ,W111-105  ,27-25,Brewer  24,Howard  16,Harden  6,H,Houston Rockets 2015-16 Regular Season NBA Schedule
