DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 2", Milwaukee ,W106-104  ,1-0,Ferrell  12,Clavell  5,Matthews  5,A,Dallas Mavericks 2017-18 Preseason NBA Schedule
"Wed, Oct 4", Chicago ,W118-71  ,2-0,Barnes  17,Nowitzki  9,Wayns  5,A,Dallas Mavericks 2017-18 Preseason NBA Schedule
"Thu, Oct 5",Orlando ,L112-89  ,2-1,Smith Jr.  13,Withey  8,Ferrell  3,H,Dallas Mavericks 2017-18 Preseason NBA Schedule
"Mon, Oct 9", Orlando ,W99-96  ,3-1,Smith Jr.  16,Mejri  9,Barea  9,A,Dallas Mavericks 2017-18 Preseason NBA Schedule
"Thu, Oct 12", Atlanta,W108-94  ,4-1,Clavell  19,Withey  8,Wayns  6,N,Dallas Mavericks 2017-18 Preseason NBA Schedule
"Fri, Oct 13",Charlotte ,L111-96  ,4-2,Barnes  24,Nowitzki  9,Smith Jr.  9,H,Dallas Mavericks 2017-18 Preseason NBA Schedule
