DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19", Charlotte ,L129-102  ,0-1,Johnson  20,Johnson  11,Primo  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Oct 21",Indiana ,W137-134  ,1-1,Richardson  27,Poeltl  8,Primo  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Oct 22",Philadelphia ,W114-105  ,2-1,Vassell  22,Poeltl  12,Dieng  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Oct 24",Minnesota ,W115-106  ,3-1,Vassell  23,Poeltl  14,Jones  8,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",Minnesota ,L134-122  ,3-2,Johnson  27,Poeltl  10,Richardson  10,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Oct 28", Chicago ,W129-124  ,4-2,Johnson  33,Poeltl  13,Jones  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Oct 30", Minnesota ,W107-98  ,5-2,Johnson  25,Poeltl  14,Johnson  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Nov 2", Toronto ,L143-100  ,5-3,Bates-Diop  17,Collins  8,Jones  7,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Nov 4", LA ,L113-106  ,5-4,Vassell  29,Johnson  7,Jones  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Nov 5",Denver ,L126-101  ,5-5,Johnson  25,Poeltl  8,Jones  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Denver ,L115-109  ,5-6,Johnson  30,Bassey  8,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Nov 9", Memphis ,L124-122 OT ,5-7,Poeltl  22,Poeltl  9,Jones  11,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Nov 11", Milwaukee ,W111-93  ,6-7,Johnson  29,Bassey  14,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Nov 14",Golden State ,L132-95  ,6-8,Johnson  15,Poeltl  10,Richardson  3,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Nov 15",Portland ,L117-110  ,6-9,Poeltl  31,Poeltl  14,Jones  10,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Nov 17",Sacramento ,L130-112  ,6-10,Vassell  29,Poeltl  7,Sochan  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Nov 19",LA ,L119-97  ,6-11,Poeltl  20,Bassey  9,Jones  10,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Nov 20",Los Angeles ,L123-92  ,6-12,Vassell  17,Bassey  8,Bassey  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Nov 23", New Orleans ,L129-110  ,6-13,Vassell  26,Poeltl  14,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Nov 25", Los Angeles ,L105-94  ,6-14,Jones  19,Johnson  9,Jones  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Nov 26", Los Angeles ,L143-138  ,6-15,Johnson  26,Johnson  10,Jones  13,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Nov 30",Oklahoma City ,L119-111  ,6-16,Vassell  25,Langford  8,Johnson  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Dec 2", New Orleans ,L117-99  ,6-17,Vassell  25,Bassey  9,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Dec 4", Phoenix ,L133-95  ,6-18,Johnson  27,Bassey  7,Collins  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Dec 8", Houston ,W118-109  ,7-18,Johnson  32,Johnson  7,Jones  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Dec 10",Miami ,W115-111  ,8-18,Johnson  21,Collins  8,Richardson  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Dec 12", Cleveland ,W112-111  ,9-18,Richardson  24,Bassey  11,Jones  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Dec 14", Portland ,L128-112  ,9-19,Johnson  25,Dieng  8,Jones  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Dec 17", Miami ,L111-101  ,9-20,Johnson  22,Poeltl  7,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Dec 19",Houston ,W124-105  ,10-20,Vassell  26,Sochan  7,Jones  8,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Dec 22",New Orleans ,L126-117  ,10-21,Sochan  23,Sochan  9,Sochan  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Dec 23",Orlando ,L133-113  ,10-22,Johnson  17,Sochan  9,Jones  8,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Dec 26", Utah ,W126-122  ,11-22,Vassell  24,Poeltl  9,Vassell  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Dec 27",Oklahoma City ,L130-114  ,11-23,Vassell  20,Sochan  9,Jones  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Dec 29", New York ,W122-115  ,12-23,Johnson  30,Poeltl  12,Jones  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Dec 31", Dallas ,L126-125  ,12-24,Johnson  30,Poeltl  15,Poeltl  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Jan 2",Brooklyn ,L139-103  ,12-25,Johnson  22,Poeltl  11,Jones  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Jan 4",New York ,L117-114  ,12-26,Johnson  26,Poeltl  8,Jones  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Jan 6", Detroit ,W121-109  ,13-26,Jones  25,Poeltl  16,Poeltl  7,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Jan 7", Boston ,L121-116  ,13-27,Collins  18,Collins  12,Collins  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Jan 9",Memphis ,L121-113  ,13-28,Jones  18,Poeltl  7,Jones  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Jan 11",Memphis ,L135-129  ,13-29,Johnson  24,Poeltl  12,Jones  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Jan 13", Golden State ,L144-113  ,13-30,Jones  21,Poeltl  10,Jones  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Jan 15", Sacramento ,L132-119  ,13-31,Poeltl  23,Sochan  8,Jones  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Jan 17", Brooklyn ,W106-98  ,14-31,Johnson  36,Johnson  11,Jones  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Jan 20", LA ,L131-126  ,14-32,Johnson  23,Sochan  6,Jones  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Jan 23",Portland ,L147-127  ,14-33,Johnson  20,Poeltl  7,Jones  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Jan 25",Los Angeles ,L113-104  ,14-34,Johnson  25,Poeltl  8,Jones  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Jan 26",LA ,L138-100  ,14-35,Johnson  19,Collins  10,Jones  4,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Jan 28", Phoenix ,L128-118 OT ,14-36,Johnson  34,Poeltl  13,Poeltl  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Jan 30", Washington ,L127-106  ,14-37,Johnson  26,Collins  11,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Feb 1", Sacramento ,L119-109  ,14-38,Branham  22,Poeltl  12,Branham  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Feb 3", Philadelphia ,L137-125  ,14-39,Branham  26,Poeltl  10,Richardson  7,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Feb 6",Chicago ,L128-104  ,14-40,Johnson  21,Poeltl  9,Branham  4,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Feb 8",Toronto ,L112-98  ,14-41,Johnson  22,Johnson  7,Wesley  4,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Feb 10",Detroit ,L138-131 2OT ,14-42,Graham  31,Collins  11,Bates-Diop  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Feb 11",Atlanta ,L125-106  ,14-43,Johnson  25,Sochan  9,Sochan  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Mon, Feb 13",Cleveland ,L117-109  ,14-44,Johnson  25,Bassey  8,Graham  8,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Feb 15",Charlotte ,L120-110  ,14-45,Branham  23,Collins  12,Collins  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Feb 23",Dallas ,L142-116  ,14-46,Branham  23,Collins  12,Johnson  7,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Feb 25",Utah ,L118-102  ,14-47,Sochan  22,Johnson  7,Bates-Diop  4,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Feb 28",Utah ,W102-94  ,15-47,Johnson  25,Bassey  10,Sochan  6,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Thu, Mar 2", Indiana ,W110-99  ,16-47,Sochan  22,Sochan  13,Collins  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sat, Mar 4", Houston ,L122-110  ,16-48,Graham  28,Collins  10,Bates-Diop  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Mar 5",Houston ,L142-110  ,16-49,Bates-Diop  17,Branham  7,Vassell  5,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Mar 10", Denver ,W128-120  ,17-49,Johnson  23,Collins  9,Jones  8,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Mar 12", Oklahoma City ,L102-90  ,17-50,Collins  23,Collins  11,Wesley  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Mar 14", Orlando ,W132-114  ,18-50,Sochan  29,Sochan  11,Graham  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Wed, Mar 15", Dallas ,L137-128 OT ,18-51,Johnson  27,Johnson  8,Graham  5,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Fri, Mar 17", Memphis ,L126-120 OT ,18-52,Vassell  25,Mamukelashvili  14,Jones  9,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Sun, Mar 19", Atlanta ,W126-118  ,19-52,Johnson  29,Johnson  12,Jones  6,A,San Antonio Spurs 2022-23 Regular Season NBA Schedule
"Tue, Mar 21",New Orleans ,L119-84  ,19-53,Mamukelashvili  20,Champagnie  6,Jones  8,H,San Antonio Spurs 2022-23 Regular Season NBA Schedule
