DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 25", Dallas ,L126-119  ,0-1,Vassell  23,Johnson  9,Johnson  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Oct 27", Houston ,W126-122 OT ,1-1,Vassell  25,Wembanyama  12,Collins  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Oct 29",LA ,L123-83  ,1-2,Vassell  14,Collins  6,Collins  4,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Oct 31",Phoenix ,W115-114  ,2-2,Johnson  27,Wembanyama  8,Vassell  5,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Nov 2",Phoenix ,W132-121  ,3-2,Wembanyama  38,Wembanyama  10,Jones  10,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Nov 5", Toronto ,L123-116 OT ,3-3,Johnson  26,Collins  11,Jones  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Nov 6",Indiana ,L152-111  ,3-4,McDermott  17,Wembanyama  10,Jones  8,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Nov 8",New York ,L126-105  ,3-5,Sochan  16,Wembanyama  9,Johnson  8,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Nov 10", Minnesota ,L117-110  ,3-6,Wembanyama  29,Wembanyama  9,Sochan  5,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Nov 12", Miami ,L118-113  ,3-7,Johnson  20,Johnson  12,Wembanyama  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Nov 14",Oklahoma City ,L123-87  ,3-8,Collins  13,Wembanyama  14,Graham  7,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Nov 17", Sacramento ,L129-120  ,3-9,Collins  28,Wembanyama  9,Johnson  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Nov 18", Memphis ,L120-108  ,3-10,Johnson  22,Wembanyama  13,Collins  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Nov 20", LA ,L124-99  ,3-11,Johnson  22,Bassey  12,Johnson  5,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Nov 22", LA ,L109-102  ,3-12,Wembanyama  22,Wembanyama  15,Sochan  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Nov 24",Golden State ,L118-112  ,3-13,Vassell  24,Johnson  12,Collins  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Nov 26",Denver ,L132-120  ,3-14,Wembanyama  22,Wembanyama  11,Jones  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Nov 30", Atlanta ,L137-135  ,3-15,Sochan  33,Wembanyama  12,Collins  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Dec 1",New Orleans ,L121-106  ,3-16,Vassell  14,Bassey  11,Osman  5,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Dec 6",Minnesota ,L102-94  ,3-17,Vassell  22,Johnson  10,Osman  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Dec 8", Chicago ,L121-112  ,3-18,Wembanyama  21,Wembanyama  20,Jones  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Dec 11",Houston ,L93-82  ,3-19,Wembanyama  15,Wembanyama  18,Branham  7,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Dec 13", Los Angeles ,L122-119  ,3-20,Wembanyama  30,Wembanyama  13,Johnson  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Dec 15", Los Angeles ,W129-115  ,4-20,Vassell  36,Wembanyama  15,Branham  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Dec 17", New Orleans ,L146-110  ,4-21,Wembanyama  17,Wembanyama  13,Jones  5,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Dec 19",Milwaukee ,L132-119  ,4-22,Johnson  28,Johnson  12,Sochan  8,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Dec 21",Chicago ,L114-95  ,4-23,Vassell  21,Collins  9,Wembanyama  5,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Dec 23",Dallas ,L144-119  ,4-24,Sochan  23,Sochan  9,Vassell  5,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Dec 26", Utah ,L130-118  ,4-25,Johnson  26,Wembanyama  7,Jones  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Dec 28",Portland ,W118-105  ,5-25,Wembanyama  30,Sochan  7,Vassell  7,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Dec 29",Portland ,L134-128  ,5-26,Johnson  29,Jones  8,Johnson  7,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Dec 31", Boston ,L134-101  ,5-27,Vassell  22,Wembanyama  7,Wesley  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Jan 2",Memphis ,L106-98  ,5-28,Wembanyama  20,Wembanyama  7,Johnson  4,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Jan 4", Milwaukee ,L125-121  ,5-29,Vassell  34,Johnson  10,Jones  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Jan 7",Cleveland ,L117-115  ,5-30,Wembanyama  24,Wembanyama  10,Jones  4,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Jan 10",Detroit ,W130-108  ,6-30,Johnson  17,Wembanyama  12,Wembanyama  10,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Jan 12", Charlotte ,W135-99  ,7-30,Wembanyama  26,Wembanyama  11,Jones  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Jan 13", Chicago ,L122-116  ,7-31,Jones  30,Jones  9,Johnson  5,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Jan 15",Atlanta ,L109-99  ,7-32,Wembanyama  26,Wembanyama  13,Jones  12,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Jan 17",Boston ,L117-98  ,7-33,Wembanyama  27,Sochan  7,Jones  11,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Jan 19",Charlotte ,L124-120  ,7-34,Johnson  25,Sochan  8,Sochan  8,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Jan 20",Washington ,W131-127  ,8-34,Wembanyama  24,Johnson  9,Jones  12,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Jan 22",Philadelphia ,L133-123  ,8-35,Wembanyama  33,Sochan  8,Vassell  9,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Jan 24", Oklahoma City ,L140-114  ,8-36,Wembanyama  24,Wembanyama  12,Vassell  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Jan 26", Portland ,W116-100  ,9-36,Sochan  31,Johnson  16,Wesley  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Jan 27", Minnesota ,W113-112  ,10-36,Vassell  25,Wembanyama  10,Jones  11,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Jan 29", Washington ,L118-113  ,10-37,Vassell  24,Wembanyama  11,Jones  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Jan 31", Orlando ,L108-98  ,10-38,Vassell  26,Sochan  12,Jones  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Feb 2", New Orleans ,L114-113  ,10-39,Vassell  28,Sochan  16,Jones  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Feb 3", Cleveland ,L117-101  ,10-40,Vassell  22,Wembanyama  14,Jones  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Feb 7",Miami ,L116-104  ,10-41,Vassell  19,Wembanyama  13,Jones  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Feb 8",Orlando ,L127-111  ,10-42,Vassell  30,Vassell  5,Wesley  7,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Feb 10",Brooklyn ,L123-103  ,10-43,Wembanyama  21,Barlow  9,Vassell  4,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Feb 12",Toronto ,W122-99  ,11-43,Wembanyama  27,Wembanyama  14,Jones  10,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Wed, Feb 14",Dallas ,L116-93  ,11-44,Wembanyama  26,Collins  12,Vassell  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Feb 22",Sacramento ,L127-122  ,11-45,Vassell  32,Wembanyama  13,Jones  9,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Feb 23",Los Angeles ,L123-118  ,11-46,Wembanyama  27,Sochan  13,Wembanyama  8,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Feb 25",Utah ,L128-109  ,11-47,Vassell  27,Wembanyama  10,Jones  9,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Feb 27",Minnesota ,L114-105  ,11-48,Vassell  21,Wembanyama  13,Vassell  6,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Feb 29", Oklahoma City ,W132-118  ,12-48,Wembanyama  28,Wembanyama  13,Vassell  9,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Mar 3", Indiana ,W117-105  ,13-48,Wembanyama  31,Wembanyama  12,Wembanyama  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Mar 5",Houston ,L114-101  ,13-49,Vassell  22,Wembanyama  11,Jones  5,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Thu, Mar 7",Sacramento ,L131-129  ,13-50,Vassell  30,Sochan  8,Jones  12,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sat, Mar 9",Golden State ,W126-113  ,14-50,Johnson  22,Johnson  11,Jones  11,H,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Mon, Mar 11", Golden State ,L112-102  ,14-51,Wembanyama  27,Wembanyama  14,Sochan  7,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Tue, Mar 12", Houston ,L103-101  ,14-52,Jones  24,Wembanyama  10,Wembanyama  6,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Fri, Mar 15", Denver ,L117-106  ,14-53,Sochan  19,Wembanyama  9,Jones  9,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
"Sun, Mar 17", Brooklyn ,W122-115 OT ,15-53,Wembanyama  33,Wembanyama  15,Vassell  8,A,San Antonio Spurs 2023-24 Regular Season NBA Schedule
