DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Oct 1",New Orleans ,L116-102  ,0-1,Anderson  14,Powell  7,Anderson  3,H,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Mon, Oct 3", Charlotte ,W95-88  ,1-1,Curry  20,Hammons  9,Brussino  3,A,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Sat, Oct 8",Milwaukee ,L88-74  ,1-2,Powell  15,Powell  7,Curry  2,H,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Tue, Oct 11", Oklahoma City ,W114-109  ,2-2,Powell  16,Bogut  11,Gibson  7,A,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Fri, Oct 14",Phoenix ,L112-107  ,2-3,Williams  17,Bogut  10,Bogut  4,H,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Wed, Oct 19", Houston ,L106-91  ,2-4,Matthews  15,Bogut  7,Williams  4,A,Dallas Mavericks 2016-17 Preseason NBA Schedule
"Fri, Oct 21",Denver ,L101-75  ,2-5,Matthews  10,Anderson  5,Williams  5,H,Dallas Mavericks 2016-17 Preseason NBA Schedule
