DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19",Utah ,L123-102  ,0-1,Jokic  27,Gordon  10,Jokic  6,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Oct 21",Golden State ,W128-123  ,1-1,Jokic  26,Jokic  12,Jokic  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Oct 22", Oklahoma City ,W122-117  ,2-1,Porter Jr.  22,Jokic  16,Jokic  13,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Oct 24",Portland ,L135-110  ,2-2,Gordon  26,Jokic  9,Jokic  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Oct 26", Los Angeles ,W110-99  ,3-2,Jokic  31,Jokic  13,Jokic  9,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Oct 28", Utah ,W117-101  ,4-2,Hyland  26,Porter Jr.  13,Jokic  6,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Oct 30",Los Angeles ,L121-110  ,4-3,Jokic  23,Jokic  14,Jokic  6,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Thu, Nov 3",Oklahoma City ,W122-110  ,5-3,Gordon  27,Jokic  13,Jokic  14,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Nov 5", San Antonio ,W126-101  ,6-3,Hyland  24,Porter Jr.  9,Jokic  10,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Nov 7",San Antonio ,W115-109  ,7-3,Jokic  26,Jokic  8,Jokic  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Nov 9",Indiana ,W122-119  ,8-3,Jokic  24,Gordon  16,Jokic  6,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Nov 11",Boston ,L131-112  ,8-4,Jokic  29,Brown  10,Murray  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Nov 13",Chicago ,W126-103  ,9-4,Porter Jr.  31,Brown  11,Jokic  14,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Nov 16", New York ,L106-103  ,9-5,Murray  21,Murray  9,Murray  6,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Nov 18",Dallas ,L127-99  ,9-6,Brown  18,Jordan  7,Brown  7,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Nov 20",Dallas ,W98-97  ,10-6,Hyland  29,Jordan  17,Brown  8,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Nov 22", Detroit ,L110-108  ,10-7,Jokic  31,Jokic  9,Jokic  10,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Nov 23",Oklahoma City ,W131-126 OT ,11-7,Jokic  39,Brown  13,Brown  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Nov 25",LA ,W114-104  ,12-7,Gordon  29,Jokic  13,Murray  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Nov 28", Houston ,W129-113  ,13-7,Jokic  32,Jokic  12,Jokic  8,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Nov 30", Houston ,W120-100  ,14-7,Murray  26,Jokic  9,Jokic  12,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Dec 2",Atlanta ,L117-109  ,14-8,Jokic  24,Jokic  10,Jokic  8,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Dec 4",New Orleans ,L121-106  ,14-9,Jokic  32,Jokic  16,Jokic  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Dec 6", Dallas ,L116-115  ,14-10,Gordon  27,Gordon  8,Jokic  8,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Thu, Dec 8",Portland ,W121-120  ,15-10,Jokic  33,Jokic  10,Jokic  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Dec 10", Utah ,W115-110  ,16-10,Jokic  31,Jokic  12,Jokic  14,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Dec 14", Washington ,W141-128  ,17-10,Jokic  43,Jokic  14,Jokic  8,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Dec 16",Los Angeles ,L126-108  ,17-11,Jokic  25,Jokic  11,Jokic  8,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Dec 18", Charlotte ,W119-115  ,18-11,Jokic  40,Jokic  27,Murray  11,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Dec 20", Memphis ,W105-91  ,19-11,Gordon  24,Jokic  13,Jokic  13,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Dec 23", Portland ,W120-107  ,20-11,Jokic  29,Jokic  8,Murray  12,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Dec 25", Phoenix ,W128-125 OT ,21-11,Jokic  41,Jokic  15,Jokic  15,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Dec 27",Sacramento ,W113-106  ,22-11,Porter Jr.  30,Jokic  9,Jokic  11,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Dec 28",Sacramento ,L127-126  ,22-12,Jokic  40,Jokic  7,Hyland  11,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Dec 30", Miami ,W124-119  ,23-12,Caldwell-Pope  20,Jokic  12,Jokic  12,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Jan 1", Boston ,W123-111  ,24-12,Jokic  30,Jokic  12,Jokic  12,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Jan 2",Minnesota ,L124-111  ,24-13,Jokic  24,Gordon  16,Jokic  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Thu, Jan 5", LA ,W122-91  ,25-13,Murray  18,Cancar  12,Jokic  9,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Jan 6", Cleveland ,W121-108  ,26-13,Jokic  28,Jokic  15,Jokic  10,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Jan 9", Los Angeles ,W122-109  ,27-13,Murray  34,Jokic  11,Jokic  16,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Jan 11", Phoenix ,W126-97  ,28-13,Jokic  21,Jokic  18,Jokic  9,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Jan 13",LA ,W115-103  ,29-13,Murray  24,Murray  8,Gordon  5,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Jan 15", Orlando ,W119-116  ,30-13,Gordon  25,Jokic  10,Jokic  14,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Jan 17", Portland ,W122-113  ,31-13,Jokic  36,Jokic  12,Jokic  10,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Jan 18", Minnesota ,W122-118  ,32-13,Jokic  31,Jokic  11,Jokic  13,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Fri, Jan 20", Indiana ,W134-111  ,33-13,Gordon  28,Murray  10,Murray  14,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Jan 22", Oklahoma City ,L101-99  ,33-14,Murray  26,Gordon  10,Murray  9,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Jan 24",New Orleans ,W99-98  ,34-14,Jokic  25,Jokic  11,Jokic  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Wed, Jan 25",Milwaukee ,L107-99  ,34-15,Gordon  26,Gordon  14,Gordon  4,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Jan 28",Philadelphia ,L126-119  ,34-16,Jokic  24,Jokic  8,Jokic  9,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Jan 31", New Orleans ,W122-113  ,35-16,Murray  32,Jokic  18,Jokic  15,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Thu, Feb 2", Golden State ,W134-117  ,36-16,Murray  33,Jokic  14,Jokic  16,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Feb 4", Atlanta ,W128-108  ,37-16,Murray  41,Jokic  18,Jokic  10,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sun, Feb 5",Minnesota ,L128-98  ,37-17,Porter Jr.  22,Smith  7,Brown  7,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Tue, Feb 7", Minnesota ,W146-112  ,38-17,Porter Jr.  30,Jokic  12,Jokic  16,A,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Thu, Feb 9",Orlando ,L115-104  ,38-18,Gordon  37,Gordon  13,Jokic  6,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Sat, Feb 11",Charlotte ,W119-105  ,39-18,Jokic  30,Jokic  16,Jokic  10,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
"Mon, Feb 13",Miami ,W112-108  ,40-18,Jokic  27,Jokic  12,Jokic  8,H,Denver Nuggets 2022-23 Regular Season NBA Schedule
