DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28", Washington ,L88-87  ,0-1,Oladipo  17,Oladipo  11,Payton  8,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Fri, Oct 30", Oklahoma City ,L139-136 2OT ,0-2,Harris  30,Oladipo  13,Oladipo  10,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sun, Nov 1",Chicago ,L92-87  ,0-3,Fournier  19,Vucevic  11,Oladipo  5,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Tue, Nov 3",New Orleans ,W103-94  ,1-3,Fournier  30,Vucevic  13,Payton  10,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Wed, Nov 4",Houston ,L119-114 OT ,1-4,Fournier  29,Gordon  8,Payton  7,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Fri, Nov 6", Toronto ,W92-87  ,2-4,Harris  20,Harris  9,Oladipo  6,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sat, Nov 7",Philadelphia ,W105-97  ,3-4,Payton  20,Dedmon  9,Watson  7,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Mon, Nov 9",Indiana ,L97-84  ,3-5,Fournier  21,Harris  10,Payton  7,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Wed, Nov 11", Los Angeles ,W101-99  ,4-5,Napier  22,Harris  11,Payton  8,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Fri, Nov 13", Utah ,W102-93  ,5-5,Fournier  21,Harris  13,Payton  6,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sat, Nov 14",Washington ,L108-99  ,5-6,Vucevic  19,Vucevic  13,Fournier  6,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Wed, Nov 18", Minnesota ,W104-101 OT ,6-6,Fournier  26,Harris  10,Payton  6,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sat, Nov 21", Sacramento ,L97-91  ,6-7,Harris  24,Vucevic  11,Payton  8,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Mon, Nov 23",Cleveland ,L117-103  ,6-8,Nicholson  18,Nicholson  8,Napier  9,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Wed, Nov 25", New York ,W100-91  ,7-8,Oladipo  24,Vucevic  12,Payton  11,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Fri, Nov 27", Milwaukee ,W114-90  ,8-8,Payton  22,Nicholson  7,Payton  10,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sun, Nov 29", Boston ,W110-91  ,9-8,Oladipo  19,Harris  11,Oladipo  6,A,Orlando Magic 2015-16 Regular Season NBA Schedule
"Tue, Dec 1",Minnesota ,W96-93  ,10-8,Vucevic  18,Vucevic  12,Payton  5,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Thu, Dec 3",Utah ,W103-94  ,11-8,Harris  17,Vucevic  8,Payton  7,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Sat, Dec 5",LA ,L103-101  ,11-9,Oladipo  24,Vucevic  10,Payton  8,H,Orlando Magic 2015-16 Regular Season NBA Schedule
"Tue, Dec 8",Denver ,W85-74  ,12-9,Vucevic  18,Nicholson  14,Payton  4,H,Orlando Magic 2015-16 Regular Season NBA Schedule
