DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Oct 8",Toronto ,L112-99  ,0-1,Vezenkov  12,Sabonis  6,Sabonis  6,H,Sacramento Kings 2023-24 Preseason NBA Schedule
"Wed, Oct 11", Los Angeles,L109-101  ,0-2,Fox  18,Sabonis  16,Fox  5,N,Sacramento Kings 2023-24 Preseason NBA Schedule
"Sun, Oct 15", Golden State ,L121-115 OT ,0-3,Sabonis  19,Sabonis  11,Fox  6,A,Sacramento Kings 2023-24 Preseason NBA Schedule
"Wed, Oct 18",Golden State ,L116-115  ,0-4,Fox  25,Sabonis  10,Sabonis  8,H,Sacramento Kings 2023-24 Preseason NBA Schedule
"Thu, Oct 19", Utah ,W116-113  ,1-4,Monk  23,Edwards  8,Monk  8,A,Sacramento Kings 2023-24 Preseason NBA Schedule
